epoch_utc,channel,station_id,observable_value,spe_proxy_deg
2013-01-09 20:30:00+00:00,doppler,26,0.8609819412231445,11.662318214963838
2013-01-09 21:00:00+00:00,doppler,26,1.1043157577514648,11.639171350612706
2013-01-09 21:30:00+00:00,doppler,26,1.3854002952575684,11.616027817108524
2013-01-09 23:00:00+00:00,doppler,34,-0.0006952285766601,11.546617479674092
2013-01-09 23:30:00+00:00,doppler,34,1881.583251953125,11.523487549921265
2013-01-10 00:00:00+00:00,doppler,34,1914.459716796875,11.500361093580851
2013-01-10 00:30:00+00:00,doppler,34,-16.356674194335938,11.477238140613787
2013-01-10 01:00:00+00:00,doppler,34,-5.4494428634643555,11.454118721475007
2013-01-10 01:30:00+00:00,doppler,34,-2.0849714279174805,11.431002867119055
2013-01-10 02:00:00+00:00,doppler,34,-0.7460041046142578,11.40789060900528
2013-01-10 02:30:00+00:00,doppler,34,-0.0994024276733398,11.384781979102703
2013-01-10 03:00:00+00:00,doppler,34,0.2754507064819336,11.361677009895748
2013-01-10 03:30:00+00:00,doppler,34,0.5346755981445312,11.33857573438947
2013-01-10 04:00:00+00:00,doppler,34,0.7366337776184082,11.315478186115234
2013-01-10 04:30:00+00:00,doppler,34,0.9438629150390625,11.292384399135752
2013-01-10 07:30:00+00:00,doppler,55,-0.0004358291625976,11.153902640387514
2013-01-10 09:00:00+00:00,doppler,55,4287.1416015625,11.084715465462466
2013-01-10 09:30:00+00:00,doppler,55,-1.914519786834717,11.061661285947714
2013-01-10 10:00:00+00:00,doppler,55,-0.7655162811279297,11.03861127915945
2013-01-10 10:30:00+00:00,doppler,55,-0.07094573974609375,11.015565485997195
2013-01-10 11:00:00+00:00,doppler,55,0.34012269973754883,10.992523947969895
2013-01-10 11:30:00+00:00,doppler,55,0.5935063362121582,10.96948670720332
2013-01-10 12:00:00+00:00,doppler,55,0.7894382476806641,10.946453806446154
2013-01-10 12:00:00+00:00,range,55,430619.4199020151,10.946453806446154
2013-01-10 12:30:00+00:00,doppler,55,0.9942817687988281,10.923425289076809
2013-01-10 12:30:00+00:00,range,55,248276.8591250563,10.923425289076809
2013-01-10 13:00:00+00:00,range,55,480254.4377213929,10.900401199110384
2013-01-10 13:00:00+00:00,doppler,55,1.2716474533081055,10.900401199110384
2013-01-10 13:30:00+00:00,doppler,55,1.573526382446289,10.87738158120537
2013-01-10 14:00:00+00:00,doppler,26,0.0008068084716796,10.854366480670366
2013-01-10 15:30:00+00:00,doppler,26,2457.18994140625,10.785348746277997
2013-01-10 16:00:00+00:00,doppler,26,2488.411376953125,10.762352181565847
2013-01-10 16:30:00+00:00,doppler,26,-18.996852874755863,10.739360370773008
2013-01-10 17:00:00+00:00,doppler,26,-5.908082008361816,10.71637336326049
2013-01-10 17:30:00+00:00,doppler,26,-2.3510217666625977,10.693391209091311
2013-01-10 18:00:00+00:00,doppler,26,-0.8043117523193359,10.670413959037475
2013-01-10 18:30:00+00:00,doppler,26,-0.0557317733764648,10.64744166458813
2013-01-10 19:00:00+00:00,doppler,26,0.3681044578552246,10.624474377956904
2013-01-10 19:00:00+00:00,range,26,610761.5533454169,10.624474377956904
2013-01-10 19:30:00+00:00,range,26,621807.4951570963,10.601512152089885
2013-01-10 19:30:00+00:00,doppler,26,0.6504764556884766,10.601512152089885
2013-01-10 20:00:00+00:00,range,26,326956.2283739736,10.578555040674324
2013-01-10 20:00:00+00:00,doppler,26,0.8530607223510742,10.578555040674324
2013-01-10 20:30:00+00:00,doppler,26,1.0649099349975586,10.555603098145452
2013-01-10 20:30:00+00:00,range,26,296624.3100301191,10.555603098145452
2013-01-10 21:00:00+00:00,doppler,26,1.3365697860717771,10.532656379696355
2013-01-10 21:00:00+00:00,range,26,770906.8212455094,10.532656379696355
2013-01-11 10:00:00+00:00,doppler,65,0.0002346038818359,9.938075395995345
2013-01-11 11:00:00+00:00,doppler,65,5483.2265625,9.892518919305438
2013-01-11 11:30:00+00:00,doppler,65,0.075408935546875,9.869751432763492
2013-01-11 12:00:00+00:00,doppler,65,0.036750793457031194,9.84699122345761
2013-01-11 12:30:00+00:00,doppler,65,0.02157878875732415,9.824238374747848
2013-01-11 13:00:00+00:00,doppler,65,0.0087823867797851,9.8014929710767
2013-01-11 13:30:00+00:00,doppler,65,-0.02113103866577145,9.778755097981207
2013-01-11 14:00:00+00:00,doppler,65,-0.0264029502868652,9.756024842105898
2013-01-11 14:30:00+00:00,range,65,622811.7319426492,9.733302291215146
2013-01-11 14:30:00+00:00,doppler,65,-0.0482206344604492,9.733302291215146
2013-01-11 15:00:00+00:00,doppler,15,0.0003185272216796,9.71058753420625
2013-01-11 15:30:00+00:00,doppler,15,2354.4046630859375,9.68788066112264
2013-01-11 16:00:00+00:00,doppler,15,2443.994140625,9.66518176316643
2013-01-11 16:30:00+00:00,doppler,15,-0.006913185119628851,9.642490932712542
2013-01-11 17:00:00+00:00,doppler,15,0.0198163986206054,9.619808263321612
2013-01-11 17:30:00+00:00,doppler,15,0.03985643386840815,9.597133849754368
2013-01-11 18:00:00+00:00,doppler,15,0.05799865722656245,9.574467787984847
2013-01-11 18:30:00+00:00,doppler,15,0.046983242034912054,9.551810175214657
2013-01-11 19:00:00+00:00,doppler,15,0.0486350059509277,9.529161109887536
2013-01-11 19:30:00+00:00,doppler,15,0.024090290069580002,9.506520691703193
2013-01-11 20:00:00+00:00,doppler,15,0.0029058456420898,9.48388902163238
2013-01-11 20:30:00+00:00,doppler,15,0.0071768760681152,9.461266201931524
2013-01-11 21:00:00+00:00,doppler,15,-0.00935268402099605,9.438652336157466
2013-01-11 21:30:00+00:00,doppler,15,-0.0081005096435546,9.416047529182846
2013-01-12 15:00:00+00:00,doppler,26,-0.0002851486206054,8.631507811563363
2013-01-12 16:00:00+00:00,doppler,26,3461.6640625,8.587129104813876
2013-01-12 16:30:00+00:00,doppler,26,-0.1869068145751953,8.564960952079433
2013-01-12 17:00:00+00:00,doppler,26,-0.06795644760131836,8.542807159477046
2013-01-12 17:30:00+00:00,doppler,26,-0.00632715225219725,8.520667899412071
2013-01-12 18:00:00+00:00,doppler,26,-0.00011157989501945,8.498543346422116
2013-01-12 18:30:00+00:00,doppler,26,-0.00602579116821285,8.476433677199761
2013-01-12 19:00:00+00:00,doppler,26,-0.00974988937377925,8.45433907062242
2013-01-12 19:30:00+00:00,doppler,26,-0.03692483901977535,8.43225970777586
2013-01-12 20:00:00+00:00,doppler,26,-0.06002855300903315,8.410195771981286
2013-01-12 20:30:00+00:00,doppler,26,-0.0706439018249511,8.3881474488219
2013-01-12 21:00:00+00:00,doppler,26,-0.07285690307617185,8.366114926170251
2013-01-12 21:30:00+00:00,doppler,26,-0.09002161026000974,8.344098394215765
2013-01-13 08:30:00+00:00,doppler,55,-0.0007734298706054,7.864196490900089
2013-01-13 09:30:00+00:00,doppler,55,6086.884521484375,7.821036842845723
2013-01-13 10:00:00+00:00,doppler,55,-0.01675367355346675,7.799489268221301
2013-01-13 10:30:00+00:00,doppler,55,-0.02260065078735345,7.777963540402063
2013-01-13 11:00:00+00:00,doppler,55,-0.0489253997802734,7.7564599237703
2013-01-13 11:30:00+00:00,doppler,55,-0.1151161193847656,7.734978685938096
2013-01-13 12:00:00+00:00,doppler,55,-0.13208532333374018,7.713520097784599
2013-01-13 12:30:00+00:00,doppler,55,-0.1472206115722656,7.69208443349573
2013-01-13 13:00:00+00:00,doppler,55,-0.1859688758850097,7.670671970601724
2013-01-13 13:30:00+00:00,doppler,55,-0.16561937332153315,7.649282990017593
2013-01-13 14:30:00+00:00,doppler,15,4.38690185546875e-05,7.606576616601261
2013-01-13 16:00:00+00:00,doppler,15,2504.553955078125,7.542700395735816
2013-01-13 16:30:00+00:00,doppler,15,-0.5487260818481445,7.521458402825095
2013-01-13 17:00:00+00:00,doppler,15,-0.12773656845092768,7.500241956789093
2013-01-13 17:30:00+00:00,doppler,15,-0.020648479461669852,7.479051367086756
2013-01-13 18:00:00+00:00,doppler,15,-0.0378856658935546,7.457886946933828
2013-01-13 18:30:00+00:00,doppler,15,-0.07801628112792966,7.436749013347504
2013-01-13 19:00:00+00:00,doppler,15,-0.11646223068237299,7.4156378871893995
2013-01-13 19:30:00+00:00,doppler,15,-0.15780925750732416,7.394553893210822
2013-01-13 20:00:00+00:00,doppler,15,-0.20363950729370117,7.37349736009745
2013-01-13 20:30:00+00:00,doppler,15,-0.2393712997436523,7.352468620513911
2013-01-13 21:00:00+00:00,doppler,15,-0.2639775276184082,7.331468011149945
2013-01-13 21:30:00+00:00,doppler,15,-0.29253339767456055,7.310495872766301
2013-01-13 22:00:00+00:00,doppler,15,-0.25929784774780273,7.289552550240964
2013-01-13 22:30:00+00:00,doppler,15,-0.14452219009399409,7.268638392616101
2013-01-13 22:30:00+00:00,doppler,45,-0.0444211959838867,7.268638392616101
2013-01-13 23:00:00+00:00,doppler,15,0.0614137649536132,7.247753753145187
2013-01-13 23:00:00+00:00,doppler,45,0.2665748596191406,7.247753753145187
2013-01-13 23:30:00+00:00,doppler,45,1.8934202194213867,7.226898989340801
2013-01-14 00:00:00+00:00,doppler,45,0.5581436157226562,7.206074463022332
2013-01-14 00:30:00+00:00,doppler,45,-0.9848442077636719,7.185280540364856
2013-01-14 15:00:00+00:00,doppler,25,0.0005168914794921,6.597383929765459
2013-01-14 16:00:00+00:00,doppler,25,4297.379638671875,6.558064608596041
2013-01-14 16:30:00+00:00,doppler,25,-0.7407999038696289,6.538472074545011
2013-01-14 17:00:00+00:00,doppler,25,-0.08939981460571285,6.518925008434379
2013-01-14 17:30:00+00:00,doppler,25,0.0245704650878906,6.4994239556606095
2013-01-14 18:00:00+00:00,doppler,25,-0.0319252014160156,6.479969467854703
2013-01-14 18:30:00+00:00,doppler,25,-0.1276082992553711,6.4605621029376135
2013-01-14 19:00:00+00:00,doppler,25,-0.23058938980102534,6.441202425176352
2013-01-14 19:30:00+00:00,doppler,25,-0.3224797248840332,6.421891005239197
2013-01-14 20:00:00+00:00,range,25,662267.8517156381,6.402628420250213
2013-01-14 20:00:00+00:00,doppler,25,-0.3980274200439453,6.402628420250213
2013-01-14 20:30:00+00:00,doppler,25,-0.4798107147216797,6.383415253846279
2013-01-14 20:30:00+00:00,range,25,927048.822264884,6.383415253846279
2013-01-14 21:00:00+00:00,doppler,25,-0.5379729270935059,6.36425209623088
2013-01-14 21:00:00+00:00,range,25,55065.49851763973,6.36425209623088
2013-01-14 21:30:00+00:00,doppler,25,-0.5022788047790527,6.345139544228197
2013-01-15 16:00:00+00:00,doppler,25,0.0017518997192382,5.679648217592144
2013-01-15 17:00:00+00:00,doppler,25,8021.5244140625,5.646373995693531
2013-01-15 17:30:00+00:00,doppler,25,0.06727743148803705,5.629857104387029
2013-01-15 18:00:00+00:00,doppler,25,-0.0720405578613281,5.613421563216957
2013-01-15 18:30:00+00:00,doppler,25,-0.1635317802429199,5.597068284879778
2013-01-15 19:00:00+00:00,doppler,25,-0.31377458572387695,5.580798189986976
2013-01-15 19:30:00+00:00,doppler,25,-0.44425487518310547,5.564612207046248
2013-01-15 20:00:00+00:00,doppler,25,-0.683445930480957,5.548511272438971
2013-01-15 20:30:00+00:00,doppler,25,-0.8030147552490234,5.532496330394975
2013-01-15 21:00:00+00:00,doppler,25,-0.7724227905273438,5.516568332961204
2013-01-15 21:30:00+00:00,doppler,25,-0.7374963760375977,5.500728239968545
2013-01-15 22:00:00+00:00,doppler,25,-0.648160457611084,5.484977018993173
2013-01-15 22:00:00+00:00,doppler,34,-0.00267076492309565,5.484977018993173
2013-01-15 22:30:00+00:00,doppler,34,0.0002450942993164,5.469315645315457
2013-01-15 22:30:00+00:00,doppler,25,-0.3358945846557617,5.469315645315457
2013-01-15 23:00:00+00:00,doppler,34,0.818120002746582,5.453745101872188
2013-01-15 23:00:00+00:00,doppler,25,0.5313129425048828,5.453745101872188
2013-01-15 23:30:00+00:00,doppler,34,4.531689643859863,5.438266379205412
2013-01-16 00:00:00+00:00,doppler,34,0.3775172233581543,5.422880475407734
2013-01-16 00:30:00+00:00,range,34,697607.0641843348,5.40758839606105
2013-01-16 00:30:00+00:00,doppler,34,-1.6760034561157227,5.40758839606105
2013-01-16 01:00:00+00:00,doppler,34,-0.3482322692871094,5.392391154171306
2013-01-16 01:30:00+00:00,doppler,34,-0.0177555084228515,5.3772897700991935
2013-01-16 02:00:00+00:00,doppler,34,-0.07246208190917966,5.362285271484283
2013-01-16 02:30:00+00:00,doppler,34,-0.3336830139160156,5.347378693163335
2013-01-16 03:00:00+00:00,doppler,34,-0.4059762954711914,5.332571077087318
2013-01-16 03:30:00+00:00,doppler,34,-0.45507097244262695,5.317863472228499
2013-01-16 04:00:00+00:00,doppler,34,-0.7349929809570312,5.303256934483534
2013-01-16 04:30:00+00:00,range,34,641074.4392337089,5.288752526571912
2013-01-16 04:30:00+00:00,doppler,34,-0.9376239776611328,5.288752526571912
2013-01-16 05:00:00+00:00,doppler,34,-0.8419194221496582,5.2743513179275086
2013-01-16 05:00:00+00:00,range,34,307914.5449319611,5.2743513179275086
2013-01-16 05:30:00+00:00,doppler,34,-0.9600005149841309,5.260054384583885
2013-01-16 05:30:00+00:00,range,34,250085.1524207608,5.260054384583885
2013-01-16 06:00:00+00:00,doppler,34,-0.5201959609985352,5.245862809055491
2013-01-16 15:00:00+00:00,doppler,15,-0.00029039382934565,5.009699677208448
2013-01-16 15:30:00+00:00,doppler,15,0.00048780441284175004,4.997723100875675
2013-01-16 16:00:00+00:00,doppler,15,4786.86376953125,4.985874650753994
2013-01-16 16:30:00+00:00,doppler,15,-1.4933323860168457,4.974155505958863
2013-01-16 17:00:00+00:00,doppler,15,-0.3435378074645996,4.9625668477251255
2013-01-16 17:30:00+00:00,doppler,15,-0.046975612640380804,4.951109859126057
2013-01-16 18:00:00+00:00,range,15,333277.65783375944,4.9397857247830235
2013-01-16 18:00:00+00:00,doppler,15,-0.104011058807373,4.9397857247830235
2013-01-16 18:30:00+00:00,doppler,15,-0.3295831680297851,4.928595630567459
2013-01-16 18:30:00+00:00,range,15,638224.9880460635,4.928595630567459
2013-01-16 19:00:00+00:00,doppler,15,-0.4778714179992676,4.917540763296316
2013-01-16 19:00:00+00:00,range,15,299172.3695604744,4.917540763296316
2013-01-16 19:30:00+00:00,doppler,15,-0.6236915588378906,4.906622310419454
2013-01-16 19:30:00+00:00,range,15,789921.1068210665,4.906622310419454
2013-01-16 20:00:00+00:00,doppler,15,-0.8149304389953613,4.895841459700246
2013-01-16 20:00:00+00:00,range,15,201390.07572274457,4.895841459700246
2013-01-16 20:30:00+00:00,doppler,15,-0.9013166427612304,4.885199398887124
2013-01-16 20:30:00+00:00,range,15,777824.8656280787,4.885199398887124
2013-01-16 21:00:00+00:00,doppler,15,-1.0393357276916504,4.87469731538071
2013-01-16 21:00:00+00:00,range,15,415428.9403310571,4.87469731538071
2013-01-16 21:30:00+00:00,doppler,15,-0.8193674087524414,4.864336395892591
2013-01-16 21:30:00+00:00,range,15,635797.1419951796,4.864336395892591
2013-01-18 16:00:00+00:00,doppler,26,5.626678466796875e-05,4.607030532371662
2013-01-18 16:30:00+00:00,doppler,26,5844.596435546875,4.612190537935084
2013-01-18 17:00:00+00:00,doppler,26,0.0728006362915039,4.617547686969924
2013-01-18 17:30:00+00:00,doppler,26,0.0984883308410644,4.623101699438731
2013-01-18 18:00:00+00:00,doppler,26,0.1030311584472656,4.6288522729034565
2013-01-18 18:30:00+00:00,doppler,26,0.0532307624816894,4.634799082792838
2013-01-18 19:00:00+00:00,doppler,26,0.0735516548156738,4.640941782679242
2013-01-18 19:00:00+00:00,range,26,832828.0950399806,4.640941782679242
2013-01-18 19:30:00+00:00,doppler,26,-0.04514074325561515,4.64728000456797
2013-01-18 19:30:00+00:00,range,26,907882.6898003228,4.64728000456797
2013-01-18 20:00:00+00:00,range,26,515190.9915283669,4.653813359198194
2013-01-18 20:00:00+00:00,doppler,26,0.0319585800170898,4.653813359198194
2013-01-18 20:30:00+00:00,doppler,26,-0.13553333282470698,4.660541436355026
2013-01-18 20:30:00+00:00,range,26,295407.2996824751,4.660541436355026
2013-01-18 21:00:00+00:00,doppler,26,-0.2468366622924804,4.6674638051896205
2013-01-18 21:00:00+00:00,range,26,586321.2829067223,4.6674638051896205
2013-01-18 21:30:00+00:00,doppler,26,-0.33401918411254883,4.674580014550858
2013-01-18 21:30:00+00:00,range,26,663955.7682470096,4.674580014550858
2013-01-18 22:00:00+00:00,doppler,34,-0.00101137161254875,4.681889593326667
2013-01-18 22:30:00+00:00,doppler,34,4637.9521484375,4.689392050792886
2013-01-18 23:00:00+00:00,doppler,34,4534.07568359375,4.697086876971386
2013-01-18 23:30:00+00:00,doppler,34,3.0705738067626953,4.704973542995337
2013-01-19 00:00:00+00:00,doppler,34,-0.7994856834411621,4.713051501483034
2013-01-19 00:30:00+00:00,doppler,34,-2.040019989013672,4.721320186918605
2013-01-19 01:00:00+00:00,doppler,34,-0.2079653739929199,4.729779016037685
2013-01-19 01:30:00+00:00,doppler,34,0.14791059494018555,4.738427388221487
2013-01-19 02:00:00+00:00,doppler,34,0.19958066940307617,4.7472646858933505
2013-01-19 02:30:00+00:00,doppler,34,0.10395956039428705,4.7562902749245675
2013-01-19 03:00:00+00:00,doppler,34,0.0529041290283203,4.765503505040721
2013-01-19 03:30:00+00:00,doppler,34,-0.0960893630981445,4.774903710233827
2013-01-19 04:00:00+00:00,doppler,34,-0.16126585006713864,4.784490209178427
2013-01-19 04:30:00+00:00,doppler,34,-0.19765329360961909,4.794262305652366
2013-01-19 05:00:00+00:00,doppler,34,-0.27076292037963867,4.8042192889545765
2013-01-19 15:00:00+00:00,doppler,15,-0.0001649856567382,5.040980638740412
2013-01-19 15:30:00+00:00,doppler,15,5268.435302734375,5.054634961750604
2013-01-19 16:00:00+00:00,doppler,15,5071.959716796875,5.068455733572382
2013-01-19 16:30:00+00:00,doppler,15,-1.2634801864624023,5.0824420269721875
2013-01-19 17:00:00+00:00,doppler,15,-0.4268121719360351,5.096592910132793
2013-01-19 17:30:00+00:00,doppler,15,0.2217130661010742,5.110907447021368
2013-01-19 18:00:00+00:00,doppler,15,0.22271442413330075,5.125384697748122
2013-01-19 18:30:00+00:00,doppler,15,0.1114101409912109,5.140023718925224
2013-01-19 19:00:00+00:00,doppler,15,-0.0187439918518066,5.154823564015537
2013-01-19 19:30:00+00:00,doppler,15,-0.18518543243408198,5.169783283675017
2013-01-19 20:00:00+00:00,doppler,15,-0.3295927047729492,5.184901926090877
2013-01-19 20:30:00+00:00,doppler,15,-0.4323110580444336,5.200178537311832
2013-01-19 21:00:00+00:00,doppler,15,-0.5812797546386719,5.215612161575064
2013-01-19 21:30:00+00:00,doppler,15,-0.5442800521850586,5.231201841620586
2013-01-19 22:00:00+00:00,doppler,15,-0.45148468017578125,5.246946619003189
2013-01-19 22:30:00+00:00,doppler,15,-0.1112298965454101,5.262845534399939
2013-01-19 23:00:00+00:00,doppler,34,1.2924065589904785,5.278897627903949
2013-01-19 23:00:00+00:00,doppler,15,1.137927532196045,5.278897627903949
2013-01-19 23:30:00+00:00,doppler,15,2.779751777648926,5.295101939316971
2013-01-19 23:30:00+00:00,doppler,34,5.791402339935303,5.295101939316971
2013-01-20 00:00:00+00:00,doppler,34,-0.8397388458251953,5.311457508435186
2013-01-20 00:30:00+00:00,doppler,34,-3.8231077194213863,5.32796337532286
2013-01-20 01:00:00+00:00,doppler,34,-0.6768722534179688,5.344618580585387
2013-01-20 15:30:00+00:00,doppler,14,-2.86102294921875e-05,5.8883436601648755
2013-01-20 16:00:00+00:00,doppler,14,5446.65478515625,5.909044752165905
2013-01-20 16:30:00+00:00,doppler,14,-2.749746322631836,5.929866872365401
