station_id,observable_value,dtype_id,epoch_utc,t_days,beta_template,station_base,fit_value,residual
15,708816.6348660791,37.0,2011-03-25 19:00:00+00:00,81.08333333333333,0.8925873795993159,14,531879.0007247461,176937.63414133294
15,364752.5388852345,37.0,2011-03-25 20:00:00+00:00,81.125,0.8939888389043626,14,531887.8866450656,-167135.34775983111
15,517318.34177723946,37.0,2011-03-25 21:00:00+00:00,81.16666666666667,0.8953824787343618,14,531896.7195853387,-14578.377808099263
15,791439.4441112764,37.0,2011-03-25 22:00:00+00:00,81.20833333333333,0.8967682867461296,14,531905.4994619355,259533.94464934093
15,804828.346127906,37.0,2011-03-25 23:00:00+00:00,81.25,0.8981462506658486,14,531914.226191696,272914.11993621
34,561700.1724153424,37.0,2011-03-26 03:00:00+00:00,81.41666666666667,0.9035794223816913,14,557420.5167179896,4279.655697352835
34,572408.312987703,37.0,2011-03-26 04:00:00+00:00,81.45833333333333,0.9049179841692245,14,557428.976482669,14979.336505034007
34,751376.980916076,37.0,2011-03-26 05:00:00+00:00,81.5,0.9062486296845019,14,557437.3826114626,193939.59830461338
34,751937.687470968,37.0,2011-03-26 06:00:00+00:00,81.54166666666667,0.9075713471422678,14,557445.7350245205,194491.95244644745
65,606215.9739028295,37.0,2011-03-26 08:00:00+00:00,81.625,0.9101929510954303,14,548484.0063538926,57731.96754893684
65,640795.875718287,37.0,2011-03-26 09:00:00+00:00,81.66666666666667,0.9114918143718161,14,548492.1971454059,92303.67857288104
65,791020.8457340675,37.0,2011-03-26 10:00:00+00:00,81.70833333333333,0.9127827031528732,14,548500.333906549,242520.51182751846
65,203369.238182375,37.0,2011-03-26 11:00:00+00:00,81.75,0.9140656060054644,14,548508.4165598577,-345139.1783774827
65,563355.740376867,37.0,2011-03-26 15:00:00+00:00,81.91666666666667,0.9191171319460412,14,548540.2045622553,14815.535814611707
65,697387.5728776376,37.0,2011-03-26 16:00:00+00:00,81.95833333333333,0.9203599361382713,14,548548.0155312282,148839.55734640942
65,915979.803582689,37.0,2011-03-26 17:00:00+00:00,82.0,0.9215946872920293,14,548555.7719376697,367424.0316450193
26,586863.155326436,37.0,2011-03-26 18:00:00+00:00,82.04166666666667,0.9228213744713761,14,519361.6524007821,67501.50292565394
26,54022.954673773,37.0,2011-03-26 19:00:00+00:00,82.08333333333333,0.9240399868117929,14,519369.29946035915,-465346.3447865861
26,784553.386297912,37.0,2011-03-26 20:00:00+00:00,82.125,0.9252505135202801,14,519376.8917365713,265176.49456134066
26,291192.8837768335,37.0,2011-03-26 21:00:00+00:00,82.16666666666667,0.9264529438754486,14,519384.42915677704,-228191.54537994356
26,348010.632270295,37.0,2011-03-26 22:00:00+00:00,82.20833333333333,0.9276472672276191,14,519391.9116488204,-171381.2793785254
26,271448.026913589,37.0,2011-03-26 23:00:00+00:00,82.25,0.9288334729989132,14,519399.3391410321,-247951.3122274431
34,339738.6442865195,37.0,2011-03-27 03:00:00+00:00,82.41666666666667,0.9334969112360638,14,557608.5910344584,-217869.94674793887
34,277211.71092364803,37.0,2011-03-27 04:00:00+00:00,82.45833333333333,0.9346423729543981,14,557615.7424695432,-280404.0315458952
34,640799.1028541155,37.0,2011-03-27 05:00:00+00:00,82.5,0.9357796551376326,14,557622.8384850321,83176.26436908345
34,503944.801178684,37.0,2011-03-27 06:00:00+00:00,82.54166666666667,0.9369087477130916,14,557629.8790126784,-53685.07783399441
65,351586.116252321,37.0,2011-03-27 08:00:00+00:00,82.625,0.9391423241127331,14,548665.521301399,-197079.405049078
65,275281.10910048545,37.0,2011-03-27 09:00:00+00:00,82.66666666666667,0.9402467881545857,14,548672.394960957,-273391.28586047154
65,734773.184824428,37.0,2011-03-27 10:00:00+00:00,82.70833333333333,0.9413430230241767,14,548679.2128646076,186093.97195982048
65,962719.154454423,37.0,2011-03-27 11:00:00+00:00,82.75,0.9424310190123786,14,548685.9749465674,414033.17950785556
65,207760.2536994405,37.0,2011-03-27 15:00:00+00:00,82.91666666666667,0.9467004225244582,14,548712.4637591512,-340952.21005971066
65,737715.0240672255,37.0,2011-03-27 16:00:00+00:00,82.95833333333333,0.9477470810257104,14,548718.9457632334,188996.07830399217
65,916415.260590085,37.0,2011-03-27 17:00:00+00:00,83.0,0.9487854439261383,14,548725.3715613282,367689.88902875676
26,713576.656389438,37.0,2011-03-27 18:00:00+00:00,83.04166666666667,0.9498155020291738,14,519529.91978442244,194046.73660501553
26,647085.0936417625,37.0,2011-03-27 19:00:00+00:00,83.08333333333333,0.9508372462118021,14,519536.2329841095,127548.86065765301
26,735954.6131261475,37.0,2011-03-27 20:00:00+00:00,83.125,0.9518506674246445,14,519542.48979237356,216412.12333377398
26,519449.7986792985,37.0,2011-03-27 21:00:00+00:00,83.16666666666667,0.9528557566920356,14,519548.69014840096,-98.89146910246927
26,277348.790315582,37.0,2011-03-27 22:00:00+00:00,83.20833333333333,0.953852505112104,14,519554.8339918779,-242206.0436762959
26,364276.530118743,37.0,2011-03-27 23:00:00+00:00,83.25,0.9548409038568539,14,519560.92126299127,-155284.39114424825
54,824357.289055291,37.0,2011-03-28 15:00:00+00:00,83.91666666666667,0.9695128118029085,14,528487.5637999247,295869.7252553663
54,777252.4379103619,37.0,2011-03-28 16:00:00+00:00,83.95833333333333,0.9703579873354012,14,528492.6806769413,248759.75723342062
54,616815.5224239025,37.0,2011-03-28 17:00:00+00:00,84.0,0.9711946670068882,14,528497.7399911284,88317.78243277408
25,824954.928367607,37.0,2011-03-28 18:00:00+00:00,84.04166666666667,0.9720228434070682,14,554886.6882108331,270068.2401567738
54,573284.678817475,37.0,2011-03-28 18:00:00+00:00,84.04166666666667,0.9720228434070682,14,528502.7416922781,44781.93712519691
25,758099.1584688055,37.0,2011-03-28 19:00:00+00:00,84.08333333333333,0.9728425092009518,14,554891.632249248,203207.5262195575
55,662669.714783886,37.0,2011-03-29 15:00:00+00:00,84.91666666666667,0.9874379714295135,14,543275.8165890968,119393.89819478919
55,493702.1473527815,37.0,2011-03-29 16:00:00+00:00,84.95833333333333,0.9880773541475949,14,543279.5391381334,-49577.39178535191
55,57069.5451675965,37.0,2011-03-29 17:00:00+00:00,85.0,0.9887080840678556,14,543283.2030610312,-486213.6578934347
55,851454.141210426,37.0,2012-01-04 10:00:00+00:00,365.7083333333333,0.5615173340715112,14,536282.4624742734,315171.6787361526
55,396735.4939047665,37.0,2012-01-04 11:00:00+00:00,365.75,0.559030216709906,14,536265.0017446168,-139529.50783985027
55,654729.743359547,37.0,2012-01-04 12:00:00+00:00,365.7916666666667,0.5565382465333977,14,536247.5081352134,118482.23522433359
55,576927.741452038,37.0,2012-01-04 13:00:00+00:00,365.8333333333333,0.5540414456128542,14,536229.9817956022,40697.75965643581
65,410139.146153217,37.0,2012-01-05 10:00:00+00:00,366.7083333333333,0.5005322581797796,14,541538.0389873888,-131398.89283417183
65,511202.467687006,37.0,2012-01-05 11:00:00+00:00,366.75,0.4979348493205665,14,541519.8309890701,-30317.36330206413
65,538833.8097545526,37.0,2012-01-05 12:00:00+00:00,366.7916666666667,0.49533312875564145,14,541501.5937772343,-2667.7840226817643
65,274828.0057664105,37.0,2012-01-05 13:00:00+00:00,366.8333333333333,0.492727119527925,14,541483.3275080061,-266655.32174159563
65,876719.7656283029,37.0,2012-01-05 14:00:00+00:00,366.875,0.4901168447182901,14,541465.0323377679,335254.73329053505
15,616611.839584699,37.0,2012-01-05 15:00:00+00:00,366.9166666666667,0.48750232744542044,14,524953.0637333505,91658.77585134853
15,519981.957327141,37.0,2012-01-05 16:00:00+00:00,366.9583333333333,0.4848835908655618,14,524934.7112312611,-4952.7539041201235
15,665199.857659137,37.0,2012-01-05 17:00:00+00:00,367.0,0.4822606581723233,14,524916.3302988386,140283.52736029844
54,409674.85871393746,37.0,2012-01-06 10:00:00+00:00,367.7083333333333,0.43705144851154315,14,520728.46836255054,-111053.60964861308
54,613689.7164502695,37.0,2012-01-06 11:00:00+00:00,367.75,0.4343569932509715,14,520709.60283635283,92980.11361391662
54,359819.2559403245,37.0,2012-01-06 12:00:00+00:00,367.7916666666667,0.43165878938079044,14,520690.71191183745,-160871.45597151294
54,569930.2876691686,37.0,2012-01-06 13:00:00+00:00,367.8333333333333,0.4289568607984313,14,520671.7957509191,49258.49191824946
54,208170.422160927,37.0,2012-01-06 14:00:00+00:00,367.875,0.4262512314343304,14,520652.8545157358,-312482.4323548088
25,621425.044873234,37.0,2012-01-06 15:00:00+00:00,367.9166666666667,0.4235419252516883,14,547017.8348872031,74407.20998603094
25,440884.862494881,37.0,2012-01-06 16:00:00+00:00,367.9583333333333,0.42082896624628324,14,546998.8439907915,-106113.9814959105
54,730708.3901495805,37.0,2012-01-07 09:00:00+00:00,368.6666666666667,0.3741731866105967,14,520288.42416716774,210419.9659824128
54,642027.0048247575,37.0,2012-01-07 10:00:00+00:00,368.7083333333333,0.3713986159185955,14,520269.0158271308,121757.98899762664
54,576565.715349721,37.0,2012-01-07 11:00:00+00:00,368.75,0.36862085422646496,14,520249.58586680173,56316.12948291929
54,755410.0510764886,37.0,2012-01-07 12:00:00+00:00,368.7916666666667,0.36583992613628646,14,520230.13445286936,235179.9166236192
54,417240.582276516,37.0,2012-01-07 13:00:00+00:00,368.8333333333333,0.36305585627817244,14,520210.66175221256,-102970.07947569655
54,852593.6511722,37.0,2012-01-07 14:00:00+00:00,368.875,0.36026866931005475,14,520191.16793189856,332402.48324030143
24,402254.270760172,37.0,2012-01-07 15:00:00+00:00,368.9166666666667,0.3574783899174793,14,502342.37290099286,-100088.10214082088
24,87200.505016368,37.0,2012-01-07 16:00:00+00:00,368.9583333333333,0.3546850428133945,14,502322.8373433132,-415122.3323269452
54,594510.057449924,37.0,2012-01-08 09:00:00+00:00,369.6666666666667,0.3067528572481989,14,519816.9961397593,74693.06131016463
54,289088.308414699,37.0,2012-01-08 10:00:00+00:00,369.7083333333333,0.3039085471573022,14,519797.115287621,-230708.806872922
54,436572.8259755315,37.0,2012-01-08 11:00:00+00:00,369.75,0.30106164381204475,14,519777.21686515526,-83204.39088962378
54,520010.54961413797,37.0,2012-01-08 12:00:00+00:00,369.7916666666667,0.29821217242686837,14,519757.3010432,253.24857093795436
54,195620.09111997898,37.0,2012-01-08 13:00:00+00:00,369.8333333333333,0.2953601582389731,14,519737.3679927474,-324117.2768727684
54,943996.113846532,37.0,2012-01-08 14:00:00+00:00,369.875,0.2925056265080459,14,519717.4178849417,424278.6959615903
15,819428.656613052,37.0,2012-01-09 20:00:00+00:00,371.125,0.20582516428080777,14,522983.02739583596,296445.62921721605
15,510998.19731169747,37.0,2012-01-09 21:00:00+00:00,371.1666666666667,0.20290522997864227,14,522962.6341596571,-11964.436847959645
15,1000831.61775664,37.0,2012-01-09 22:00:00+00:00,371.2083333333333,0.1999835969878853,14,522942.22941418906,477889.3883424509
34,797568.340116483,37.0,2012-01-09 22:00:00+00:00,371.2083333333333,0.1999835969878853,14,548414.1461365134,249154.1939799696
34,471683.1957266305,37.0,2012-01-09 23:00:00+00:00,371.25,0.19706029118483678,14,548393.7300570782,-76710.53433044767
34,494824.719747898,37.0,2012-01-10 00:00:00+00:00,371.2916666666667,0.19413533846062656,14,548373.3028190987,-53548.5830712007
34,552723.563174476,37.0,2012-01-10 01:00:00+00:00,371.3333333333333,0.19120876472096027,14,548352.8645980961,4370.698576379917
34,421141.6759204925,37.0,2012-01-10 02:00:00+00:00,371.375,0.18828059588590068,14,548332.4155696894,-127190.73964919685
34,533424.392013787,37.0,2012-01-10 03:00:00+00:00,371.4166666666667,0.1853508578896414,14,548311.9559095928,-14887.563895805855
45,708152.123996263,37.0,2012-01-10 20:00:00+00:00,372.125,0.13533042429086842,14,536461.1494295623,171690.97456670075
45,700840.5407276144,37.0,2012-01-10 21:00:00+00:00,372.1666666666667,0.13237689086835705,14,536440.5285460104,164400.01218160405
45,316211.6222926065,37.0,2012-01-10 22:00:00+00:00,372.2083333333333,0.12942228341235668,14,536419.9003854555,-220208.27809284895
45,732915.6200309105,37.0,2012-01-10 23:00:00+00:00,372.25,0.12646662809121534,14,536399.2651251982,196516.3549057123
45,498082.2862997825,37.0,2012-01-11 00:00:00+00:00,372.2916666666667,0.12350995108256886,14,536378.6229426028,-38296.33664282033
45,459316.5024986395,37.0,2012-01-11 01:00:00+00:00,372.3333333333333,0.12055227857311611,14,536357.9740150945,-77041.47151645494
45,507750.8449001285,37.0,2012-01-11 02:00:00+00:00,372.375,0.11759363675833756,14,536337.3185201578,-28586.47362002934
25,657107.737509803,37.0,2012-01-11 19:00:00+00:00,373.0833333333333,0.06717384362815247,14,544527.7189186434,112580.0185911596
25,685877.940388313,37.0,2012-01-11 20:00:00+00:00,373.125,0.06420224240980338,14,544506.975618605,141370.964769708
25,471810.4311221305,37.0,2012-01-11 21:00:00+00:00,373.1666666666667,0.061230170966903016,14,544486.2291326087,-72675.79801047826
25,801076.060045922,37.0,2012-01-11 22:00:00+00:00,373.2083333333333,0.05825765562249567,14,544465.4796390036,256610.5804069183
34,627588.994114755,37.0,2012-01-11 22:00:00+00:00,373.2083333333333,0.05825765562249567,14,547424.6395595982,80164.35455515678
34,778348.0401987114,37.0,2012-01-11 23:00:00+00:00,373.25,0.05528472270352166,14,547403.8872367596,230944.1529619518
34,366809.1313285505,37.0,2012-01-12 00:00:00+00:00,373.2916666666667,0.05231139854065872,14,547383.1322630886,-180574.00093453808
34,858121.5459105894,37.0,2012-01-12 01:00:00+00:00,373.3333333333333,0.04933770946802137,14,547362.374817009,310759.17109358043
34,954016.46655952,37.0,2012-01-12 02:00:00+00:00,373.375,0.04636368182297381,14,547341.6150769668,406674.8514825532
26,598367.075649796,37.0,2012-01-12 19:00:00+00:00,374.0833333333333,-0.004221057912354722,14,508808.4281689189,89558.64748087717
26,470648.003219996,37.0,2012-01-12 20:00:00+00:00,374.125,-0.007196673884905797,14,508787.6576673277,-38139.654447331675
45,641447.319073677,37.0,2012-01-12 20:00:00+00:00,374.125,-0.007196673884905797,14,535466.2146973427,105981.10437633423
45,279949.95507252903,37.0,2012-01-12 21:00:00+00:00,374.1666666666667,-0.010172127716381268,14,535445.4452943217,-255495.49022179272
45,956740.9710181251,37.0,2012-01-12 22:00:00+00:00,374.2083333333333,-0.013147393053779722,14,535424.6771684228,421316.2938497022
45,582180.9434550905,37.0,2012-01-12 23:00:00+00:00,374.25,-0.016122443545804728,14,535403.9104981866,46777.03295690392
45,527686.2713151439,37.0,2012-01-13 00:00:00+00:00,374.2916666666667,-0.019097252843027157,14,535383.1454621408,-7696.874146996881
45,540711.991606012,37.0,2012-01-13 01:00:00+00:00,374.3333333333333,-0.022071794598168333,14,535362.3822387989,5349.6093672130955
45,807766.008170065,37.0,2012-01-13 02:00:00+00:00,374.375,-0.025046042466326225,14,535341.6210066578,272424.38716340717
26,863159.053450341,37.0,2012-01-13 18:00:00+00:00,375.0416666666667,-0.07257255508173666,14,508331.30063271074,354827.75281763024
26,581042.691063527,37.0,2012-01-13 19:00:00+00:00,375.0833333333333,-0.07553777952617713,14,508310.60053784604,72732.09052568098
26,446308.779372995,37.0,2012-01-13 20:00:00+00:00,375.125,-0.07850223654632695,14,508289.9056425854,-61981.1262695904
26,500726.3069811445,37.0,2012-01-13 21:00:00+00:00,375.1666666666667,-0.08146589988658128,14,508269.2161248211,-7542.909143676632
26,829533.114456056,37.0,2012-01-13 22:00:00+00:00,375.2083333333333,-0.08442874329837888,14,508248.5321623974,321284.58229365863
45,626481.720240472,37.0,2012-01-13 22:00:00+00:00,375.2083333333333,-0.08442874329837888,14,534927.0891924126,91554.63104805944
45,528233.9244313145,37.0,2012-01-13 23:00:00+00:00,375.25,-0.08739074054042754,14,534906.4109631246,-6672.4865318101365
45,571557.9028191936,37.0,2012-01-14 00:00:00+00:00,375.2916666666667,-0.09035186537892233,14,534885.738644717,36672.16417447652
45,436381.03438952,37.0,2012-01-14 01:00:00+00:00,375.3333333333333,-0.09331209158777086,14,534865.0724148819,-98484.0380253619
25,765579.440970386,37.0,2012-01-14 18:00:00+00:00,376.0416666666667,-0.14347307589268074,14,543057.2263458589,222522.21462452714
25,501713.568042664,37.0,2012-01-14 19:00:00+00:00,376.0833333333333,-0.14641265230579845,14,543036.700026584,-41323.13198392
25,657836.150968314,37.0,2012-01-14 20:00:00+00:00,376.125,-0.14935083357033097,14,543016.1831599944,114819.9678083196
25,589286.8040859974,37.0,2012-01-14 21:00:00+00:00,376.1666666666667,-0.1522875936634136,14,542995.6759224054,46291.12816359196
25,182465.68565973302,37.0,2012-01-14 22:00:00+00:00,376.2083333333333,-0.15522290657475468,14,542975.1784900469,-360509.49283031386
43,431920.7809850915,37.0,2012-01-14 22:00:00+00:00,376.2083333333333,-0.15522290657475468,14,498716.4108401468,-66795.6298550553
43,436167.79153480346,37.0,2012-01-14 23:00:00+00:00,376.25,-0.15815674630689397,14,498695.923389162,-62528.13185435854
43,794796.2184005625,37.0,2012-01-15 00:00:00+00:00,376.2916666666667,-0.1610890868754118,14,498675.4460956056,296120.7723049569
25,431226.41555929603,37.0,2012-01-15 18:00:00+00:00,377.0416666666667,-0.2135853220319438,14,542567.5595140845,-111341.14395478845
25,600271.9964306175,37.0,2012-01-15 19:00:00+00:00,377.0833333333333,-0.21648426048544034,14,542547.3085331119,57724.68789750559
25,781272.0209574135,37.0,2012-01-15 20:00:00+00:00,377.125,-0.2193811831804288,14,542527.0712097032,238744.94974771026
25,294641.267041054,37.0,2012-01-15 21:00:00+00:00,377.1666666666667,-0.2222760644594562,14,542506.8477176976,-247865.58067664364
25,535763.222625105,37.0,2012-01-15 22:00:00+00:00,377.2083333333333,-0.2251688786831362,14,542486.6382308124,-6723.415605707443
43,113956.0529514965,37.0,2012-01-15 22:00:00+00:00,377.2083333333333,-0.2251688786831362,14,498227.8705809123,-384271.8176294158
43,473826.7539693765,37.0,2012-01-15 23:00:00+00:00,377.25,-0.2280596002304244,14,498207.6752727399,-24380.9213033634
43,298498.5268241105,37.0,2012-01-16 00:00:00+00:00,377.2916666666667,-0.2309482034987764,14,498187.49431674794,-199688.96749263746
43,536789.481308054,37.0,2012-01-16 01:00:00+00:00,377.3333333333333,-0.23383466290442267,14,498167.32788627653,38622.15342177742
15,705513.600424477,37.0,2012-01-16 17:00:00+00:00,378.0,-0.2797056479360415,14,519592.79224683926,185920.80817763775
15,636765.1817433705,37.0,2012-01-16 18:00:00+00:00,378.0416666666667,-0.28255176663373616,14,519572.8991406721,117192.28260269837
15,569707.5054635371,37.0,2012-01-16 19:00:00+00:00,378.0833333333333,-0.28539528442649353,14,519553.023656668,50154.48180686904
15,438225.7538722415,37.0,2012-01-16 20:00:00+00:00,378.125,-0.2882361761298774,14,519533.1659654616,-81307.4120932201
15,657925.3971621445,37.0,2012-01-16 21:00:00+00:00,378.1666666666667,-0.29107441658267286,14,519513.32623752987,138412.07092461467
15,772209.179582489,37.0,2012-01-16 22:00:00+00:00,378.2083333333333,-0.2939099806471704,14,519493.50464319094,252715.674939298
34,194527.056263855,37.0,2012-01-16 22:00:00+00:00,378.2083333333333,-0.2939099806471704,14,544965.4213655153,-350438.36510166037
34,355505.899461656,37.0,2012-01-16 23:00:00+00:00,378.25,-0.29674284320936134,14,544945.6180749265,-189439.71861327055
34,664781.8399229951,37.0,2012-01-17 00:00:00+00:00,378.2916666666667,-0.2995729791791568,14,544925.8332580832,119856.00666491187
25,554496.059638226,37.0,2012-01-17 17:00:00+00:00,379.0,-0.347243930171086,14,541633.3218436425,12862.737794583547
25,701948.474660189,37.0,2012-01-17 18:00:00+00:00,379.0416666666667,-0.35002072567505754,14,541613.8984296216,160334.5762305674
25,465770.34725578746,37.0,2012-01-17 19:00:00+00:00,379.0833333333333,-0.35279432271529765,14,541594.4966864617,-75824.14943067427
25,742323.924418802,37.0,2012-01-17 20:00:00+00:00,379.125,-0.35556469672663354,14,541575.1167806016,200748.80763820047
25,393212.635002,37.0,2012-01-17 21:00:00+00:00,379.1666666666667,-0.35833182317242473,14,541555.7588782867,-148343.12387628667
25,261189.548568191,37.0,2012-01-17 22:00:00+00:00,379.2083333333333,-0.3610956775447938,14,541536.4231455676,-280346.87457737664
45,168294.4574119525,37.0,2012-01-17 22:00:00+00:00,379.2083333333333,-0.3610956775447938,14,532994.0467569577,-364699.58934500517
45,635581.1759251215,37.0,2012-01-17 23:00:00+00:00,379.25,-0.36385623536485356,14,532974.7333596887,102606.44256543287
15,666372.1284395545,37.0,2012-01-18 16:00:00+00:00,379.9583333333333,-0.41025777055975265,14,518679.6022484756,147692.52619107888
15,523469.444924808,37.0,2012-01-18 17:00:00+00:00,380.0,-0.41295483887681916,14,518660.7190177832,4808.725907024811
15,478401.3703188545,37.0,2012-01-18 18:00:00+00:00,380.0416666666667,-0.4156481513355671,14,518641.8612345213,-40240.4909156668
15,479438.29459843447,37.0,2012-01-18 19:00:00+00:00,380.0833333333333,-0.41833768408187455,14,518623.02906031103,-39184.734461876564
15,516630.387227513,37.0,2012-01-18 20:00:00+00:00,380.125,-0.4210234132951055,14,518604.22265654674,-1973.8354290337302
15,565255.274883446,37.0,2012-01-18 21:00:00+00:00,380.1666666666667,-0.42370531518829807,14,518585.4421843944,46669.83269905165
15,409994.298801321,37.0,2012-01-18 22:00:00+00:00,380.2083333333333,-0.4263833660084011,14,518566.68780479045,-108572.38900346943
26,794929.1336238789,37.0,2012-01-19 16:00:00+00:00,380.9583333333333,-0.47390287718117513,14,505525.57623632054,289403.5573875584
26,499146.601827541,37.0,2012-01-19 17:00:00+00:00,381.0,-0.4765032911464406,14,505507.3478772158,-6360.74604967481
26,540165.8533310515,37.0,2012-01-19 18:00:00+00:00,381.0416666666667,-0.4790993864177179,14,505489.14877897664,34676.704552074894
26,539377.975005724,37.0,2012-01-19 19:00:00+00:00,381.0833333333333,-0.48169114000191804,14,505470.9790973903,33906.99590833369
26,636942.905631741,37.0,2012-01-19 20:00:00+00:00,381.125,-0.4842785289444149,14,505452.8389879834,131490.06664375763
26,558919.1631664305,37.0,2012-01-19 21:00:00+00:00,381.1666666666667,-0.4868615303292328,14,505434.7286060209,53484.43456040963
26,64448.918129903,37.0,2012-01-20 15:00:00+00:00,381.9166666666667,-0.5325793953593589,14,505114.00052198966,-440665.0823920866
26,489602.440123698,37.0,2012-01-20 16:00:00+00:00,381.9583333333333,-0.5350747320017643,14,505096.484103444,-15494.043979745999
26,300295.248393103,37.0,2012-01-20 17:00:00+00:00,382.0,-0.537565231194889,14,505079.0004605367,-204783.75206743367
26,167664.0973078835,37.0,2012-01-20 18:00:00+00:00,382.0416666666667,-0.5400508708808902,14,505061.54974271863,-337397.45243483514
26,489418.31225369254,37.0,2012-01-20 19:00:00+00:00,382.0833333333333,-0.5425316290449558,14,505044.13209914864,-15625.819845456106
26,694195.294362993,37.0,2012-01-20 20:00:00+00:00,382.125,-0.5450074837155259,14,505026.747678693,189168.5466843
26,390226.582864978,37.0,2012-01-20 21:00:00+00:00,382.1666666666667,-0.5474784129644581,14,505009.3966299234,-114782.81376494537
26,200633.672668342,37.0,2012-01-20 22:00:00+00:00,382.2083333333333,-0.5499443949072335,14,504992.0791011162,-304358.4064327742
25,120856.953414634,37.0,2012-01-21 15:00:00+00:00,382.9166666666667,-0.5910881592755115,14,539923.8853053798,-419066.93189074576
25,416240.3159320955,37.0,2012-01-21 16:00:00+00:00,382.9583333333333,-0.5934613983380892,14,539907.1961463881,-123666.88021429256
25,627555.3996198385,37.0,2012-01-21 17:00:00+00:00,383.0,-0.5958292828325955,14,539890.5432667198,87664.85635311867
25,585523.441254497,37.0,2012-01-21 18:00:00+00:00,383.0416666666667,-0.5981917917871719,14,539873.9268084676,45649.51444602944
25,581751.279446346,37.0,2012-01-21 19:00:00+00:00,383.0833333333333,-0.6005489042775447,14,539857.3469134019,41893.932532944134
26,400187.430683862,37.0,2012-01-22 17:00:00+00:00,384.0,-0.6509983372816117,14,504281.18906975834,-104093.75838589633
26,118510.3569751825,37.0,2012-01-22 18:00:00+00:00,384.0416666666667,-0.653225668245281,14,504265.48849603574,-385755.13152085326
26,346340.986436373,37.0,2012-01-22 19:00:00+00:00,384.0833333333333,-0.6554471153209404,14,504249.8277879892,-157908.84135161625
26,813033.6571954435,37.0,2012-01-22 20:00:00+00:00,384.125,-0.6576626588336913,14,504234.2070789241,308799.4501165194
26,178212.293248386,37.0,2012-01-22 21:00:00+00:00,384.1666666666667,-0.6598722791609177,14,504218.6265017913,-326006.3332534053
26,710632.5795700371,37.0,2012-01-22 22:00:00+00:00,384.2083333333333,-0.662075956732455,14,504203.0861891865,206429.4933808506
26,538923.060857838,37.0,2012-01-23 16:00:00+00:00,384.9583333333333,-0.7007039503253767,14,503930.3947975352,34992.666060302814
26,411598.849388315,37.0,2012-01-23 17:00:00+00:00,385.0,-0.7027910682371559,14,503915.6442228783,-92316.79483456333
26,654078.826267108,37.0,2012-01-23 18:00:00+00:00,385.0416666666667,-0.704871863270295,14,503900.9364882333,150177.8897788747
26,366565.54904260696,37.0,2012-01-23 19:00:00+00:00,385.0833333333333,-0.7069463169956202,14,503886.27171846497,-137320.722675858
26,496623.094750353,37.0,2012-01-23 20:00:00+00:00,385.125,-0.7090144110401202,14,503871.65003805794,-7248.5552877049195
26,676313.828354503,37.0,2012-01-23 21:00:00+00:00,385.1666666666667,-0.7110761270871084,14,503857.07157111494,172456.7567833881
26,888307.778687441,37.0,2012-01-23 22:00:00+00:00,385.2083333333333,-0.7131314468763794,14,503842.5364413561,384465.2422460849
15,585231.919562193,37.0,2012-01-24 16:00:00+00:00,385.9583333333333,-0.7490129686941972,14,516296.6301027278,68935.28945946519
15,439747.985126556,37.0,2012-01-24 17:00:00+00:00,386.0,-0.7509433664488638,14,516282.9413693248,-76534.95624276879
15,429315.802682213,37.0,2012-01-24 18:00:00+00:00,386.0416666666667,-0.7528670148498194,14,516269.2983654715,-86953.49568325846
15,594481.300120834,37.0,2012-01-24 19:00:00+00:00,386.0833333333333,-0.754783896859696,14,516255.70120660274,78225.59891423129
15,734298.835167262,37.0,2012-01-24 20:00:00+00:00,386.125,-0.7566939955010676,14,516242.1500077474,218056.6851595146
15,428906.20925822353,37.0,2012-01-24 21:00:00+00:00,386.1666666666667,-0.7585972938565785,14,516228.64488352725,-87322.43562530371
15,706636.087578919,37.0,2012-01-24 22:00:00+00:00,386.2083333333333,-0.7604937750691011,14,516215.185948156,190420.90163076302
15,453441.0002150755,37.0,2012-01-25 16:00:00+00:00,386.9583333333333,-0.7934458526820106,14,515980.9511395785,-62539.95092450298
15,433012.131400577,37.0,2012-01-25 17:00:00+00:00,387.0,-0.7952096865062304,14,515968.3909429,-82956.25954232295
15,577833.6593881325,37.0,2012-01-25 18:00:00+00:00,387.0416666666667,-0.7969663789189763,14,515955.879132118,61877.78025601449
15,424793.6608843335,37.0,2012-01-25 19:00:00+00:00,387.0833333333333,-0.7987159143615801,14,515943.4158126488,-91149.75492831529
15,283220.125243628,37.0,2012-01-25 20:00:00+00:00,387.125,-0.8004582773387656,14,515931.00108947896,-232710.87584585097
15,558481.572321974,37.0,2012-01-25 21:00:00+00:00,387.1666666666667,-0.8021934524187817,14,515918.6350671647,42562.93725480925
15,592923.391226409,37.0,2012-01-25 22:00:00+00:00,387.2083333333333,-0.8039214242335327,14,515906.3178498311,77017.07337657793
26,374172.251404118,37.0,2012-01-26 16:00:00+00:00,387.9583333333333,-0.83377602347234,14,502984.89306947973,-128812.6416653617
26,450044.0689936745,37.0,2012-01-26 17:00:00+00:00,388.0,-0.835364298960518,14,502973.5223501927,-52929.453356518236
26,529077.3703413785,37.0,2012-01-26 18:00:00+00:00,388.0416666666667,-0.8369450773960164,14,502962.20242641255,26115.167914965947
