Z,N,A,symbol,parity,is_magic_Z,is_magic_N,is_magic_any,B_obs_MeV,sigma_B_obs_MeV,B_over_A_obs_MeV,r_rms_fm,sigma_r_rms_fm,R_model_fm,sigma_R_model_fm,radius_source,L_fm,R_ref_fm,J_ref_MeV,J_E_MeV,sigma_J_E_from_R_model_MeV,C_required,C_collective,B_pred_collective_MeV,sigma_B_pred_collective_from_R_MeV,ratio_collective,Delta_B_collective_MeV,C_pn_only,B_pred_pn_only_MeV,sigma_B_pred_pn_only_from_R_MeV,ratio_pn_only,Delta_B_pn_only_MeV,C_pairwise_all,B_pred_pairwise_all_MeV,sigma_B_pred_pairwise_all_from_R_MeV,ratio_pairwise_all,Delta_B_pairwise_all_MeV,log10_ratio_collective,z_robust_log10_ratio_collective,is_outlier_robust_abs_z_gt3,r0_from_R_model_fm,d_spacing_fm,J_E_local_spacing_MeV,B_pred_local_spacing_MeV,ratio_local_spacing,Delta_B_local_spacing_MeV,nu_base_from_C_collective,nu_sat_frozen,nu_eff_saturated,C_eff_saturated,B_pred_local_spacing_sat_MeV,ratio_local_spacing_sat,Delta_B_local_spacing_sat_MeV,B_pred_pmodel_local_sat_MeV,B_pred_yukawa_proxy_MeV,B_pred_semf_ref_MeV,ratio_pmodel_local_sat,ratio_yukawa_proxy,ratio_semf_ref,Delta_B_P_minus_Yukawa_MeV,Delta_B_P_minus_SEMF_MeV,Delta_Bfrac_P_minus_Yukawa,Delta_Bfrac_P_minus_SEMF
2,7,9,He,eo,True,False,True,30.141342,0.0468162,3.349038,nan,nan,2.551952862520328,0.08145071857804334,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.8779967916383566,0.22341338434541816,3.8861999660481974,8,62.047948666213706,3.5746141495266905,2.0585662266203575,31.906606666213705,14,108.58391016587399,6.255574761671708,3.6024908965856257,78.44256816587398,36,279.2157689979617,16.085763672870108,9.263548019791608,249.07442699796167,0.3135648433486223,4.395039433696368,True,1.226851,1.977674,5.821216,93.139458,3.090090,62.998116,1.777778,1.500000,1.500000,6.750000,78.586418,2.607263,48.445076,78.586406,62.047949,-1.783087,2.607263,2.058566,,16.538457,80.369492,0.548697,2.666421
3,6,9,Li,oe,False,False,False,45.3399165,0.00018629999999999997,5.0377685,2.245,0.046,2.898282537411884,0.05938574464184706,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,3.0354447857609324,0.12750034676570393,7.468413972259767,8,48.56711657217492,2.040005548251263,1.071177900651293,3.2272000721749166,18,109.27601228739357,4.590012483565341,2.410150276465409,63.93609578739357,36,218.55202457478714,9.180024967130683,4.820300552930818,173.21210807478712,0.029861604216611062,3.567551129355939,True,1.393349,2.246067,4.814697,77.035159,1.699058,31.695243,1.777778,1.500000,1.500000,6.750000,64.998415,1.433580,19.658499,64.998397,48.567117,38.982994,1.433580,1.071178,0.859794,16.431281,26.015403,0.362402,0.573786
4,5,9,Be,eo,False,False,False,58.1640237,7.65e-05,6.4626693,2.519,0.012,3.2520150163654944,0.015491933384829668,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.3635415734636673,0.0258985642444058,12.304421541179654,8,37.81666517541868,0.4143770279104928,0.6501727832735663,-20.347358524581324,20,94.5416629385467,1.035942569776232,1.6254319581839158,36.37763923854669,36,170.17499328938405,1.8646966255972175,2.9257775247310485,112.01096958938405,-0.18697121435619604,2.935106389157966,False,1.563406,2.520197,3.966085,63.457360,1.091007,5.293336,1.777778,1.500000,1.500000,6.750000,53.542147,0.920537,-4.621876,53.542136,37.816665,57.998782,0.920537,0.650173,0.997159,15.725471,-4.456646,0.270364,-0.076622
5,4,9,B,oe,False,False,False,56.3136417,0.0009027,6.2570713,nan,nan,2.551952862520328,0.08145071857804334,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.8779967916383566,0.22341338434541816,7.260661202895025,8,62.047948666213706,3.5746141495266905,1.1018280259117696,5.734306966213708,20,155.11987166553428,8.936535373816726,2.7545700647794242,98.80622996553427,36,279.2157689979617,16.085763672870108,4.9582261166029635,222.90212729796167,0.04211381481896392,3.603287629956996,True,1.226851,1.977674,5.821216,93.139458,1.653941,36.825817,1.777778,1.500000,1.500000,6.750000,78.586418,1.395513,22.272776,78.586419,62.047949,55.264277,1.395513,1.101828,0.981366,16.538470,23.322142,0.293685,0.414147
6,3,9,C,eo,False,False,False,39.0368097,0.0021366,4.3374233,nan,nan,2.551952862520328,0.08145071857804334,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.8779967916383566,0.22341338434541816,5.033115265099011,8,62.047948666213706,3.5746141495266905,1.5894728371261782,23.011138966213707,18,139.60788449898084,8.042881836435054,3.5763138835339006,100.57107479898085,36,279.2157689979617,16.085763672870108,7.152627767067801,240.17895929796168,0.20125311055402476,4.067455421571318,True,1.226851,1.977674,5.821216,93.139458,2.385939,54.102649,1.777778,1.500000,1.500000,6.750000,78.586418,2.013136,39.549608,78.586407,62.047949,30.779479,2.013136,1.589473,0.788473,16.538458,47.806928,0.423663,1.224663
2,8,10,He,ee,True,True,True,29.951340000000002,0.09284800000000001,2.995134,nan,nan,2.6431702960283876,0.08436210679966538,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.6356945613651095,0.2169409958437392,4.119067140331234,9,65.44250210457197,3.9049379251873053,2.1849607431444458,35.49116210457197,16,116.3422259636835,6.942111866999654,3.8843746544790148,86.3908859636835,45,327.2125105228599,19.524689625936528,10.92480371572223,297.26117052285986,0.3394436384739913,4.470521124924788,True,1.226851,1.977674,5.821216,104.781891,3.498404,74.830551,1.800000,1.500000,1.500000,7.500000,87.318243,2.915337,57.366903,87.318250,65.442502,-7.564889,2.915337,2.184961,,21.875748,94.883138,0.730376,3.167910
3,7,10,Li,oo,False,False,False,45.313512,0.012721,4.5313512000000005,nan,nan,2.6431702960283876,0.08436210679966538,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.6356945613651095,0.2169409958437392,6.231754515564414,9,65.44250210457197,3.9049379251873053,1.4442160674849474,20.12899010457197,21,152.6991715773346,9.111521825437046,3.36983749079821,107.3856595773346,45,327.2125105228599,19.524689625936528,7.221080337424737,281.89899852285987,0.15963217238643565,3.946058007658358,True,1.226851,1.977674,5.821216,104.781891,2.312376,59.468379,1.800000,1.500000,1.500000,7.500000,87.318243,1.926980,42.004731,87.318231,65.442502,31.444191,1.926980,1.444216,0.693925,21.875729,55.874041,0.482764,1.233055
4,6,10,Be,ee,False,False,False,64.97630600000001,8.1e-05,6.497630600000001,2.355,0.017,3.0402919267728223,0.021946905628508696,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.745364884525502,0.04261673681374429,11.833819680262694,9,49.416567921459034,0.7671012626473972,0.7605321226088019,-15.559738078540974,24,131.7775144572241,2.045603367059726,2.0280856602901385,66.80120845722409,45,247.0828396072952,3.835506313236986,3.8026606130440097,182.1065336072952,-0.11888243791982504,3.133703579413275,True,1.411179,2.274808,4.717809,84.920557,1.306947,19.944251,1.800000,1.500000,1.500000,7.500000,70.767131,1.089123,5.790825,70.767189,49.416568,64.974942,1.089123,0.760532,0.999979,21.350621,5.792248,0.328591,0.089144
5,5,10,B,oo,False,False,False,64.750835,1.5e-05,6.475083499999999,2.4277,0.0499,3.1341472231959155,0.0644206229919167,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.569033243590518,0.11705809886041917,12.602179275326016,9,46.242598384629325,2.107045779487545,0.7141621939644381,-18.50823661537067,25,128.4516621795259,5.852904943020958,1.983783872123439,63.7008271795259,45,231.21299192314663,10.535228897437724,3.570810969822191,166.46215692314664,-0.14620314404411824,3.054016210127882,True,1.454742,2.345033,4.489199,80.805585,1.247947,16.054750,1.800000,1.500000,1.500000,7.500000,67.337987,1.039956,2.587153,67.338019,46.242598,64.743953,1.039956,0.714162,0.999894,21.095421,2.594066,0.325794,0.040062
6,4,10,C,ee,False,False,False,60.320426,7e-05,6.0320426,nan,nan,2.6431702960283876,0.08436210679966538,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.6356945613651095,0.2169409958437392,8.2955849263299,9,65.44250210457197,3.9049379251873053,1.0849144550897565,5.122076104571974,24,174.51333894552525,10.413167800499481,2.8931052135726834,114.19291294552525,45,327.2125105228599,19.524689625936528,5.424572275448782,266.8920845228599,0.03539549565263119,3.5836920463747455,True,1.226851,1.977674,5.821216,104.781891,1.737088,44.461465,1.800000,1.500000,1.500000,7.500000,87.318243,1.447573,26.997817,87.318220,65.442502,59.034636,1.447573,1.084914,0.978684,21.875718,28.283584,0.362659,0.468889
7,3,10,N,oo,False,False,False,36.436724,0.4,3.6436724,nan,nan,2.6431702960283876,0.08436210679966538,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.6356945613651095,0.2169409958437392,5.0109715468395875,9,65.44250210457197,3.9049379251873053,1.7960588911498183,29.005778104571974,21,152.6991715773346,9.111521825437046,4.190804079349576,116.2624475773346,45,327.2125105228599,19.524689625936528,8.980294455749092,290.7757865228599,0.2543205726887944,4.2222393584481095,True,1.226851,1.977674,5.821216,104.781891,2.875722,68.345167,1.800000,1.500000,1.500000,7.500000,87.318243,2.396435,50.881519,87.318241,65.442502,19.563580,2.396435,1.796059,0.536919,21.875739,67.754661,0.600376,1.859516
3,8,11,Li,oe,False,True,True,45.709198699999995,0.0006148999999999999,4.1553816999999995,2.482,0.043,3.2042482217622696,0.05551276129563964,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.4447597609870906,0.0959921769886218,9.348402945233472,10,48.89519521974181,1.9198435397724358,1.0697014301355892,3.1859965197418134,24,117.34846852738035,4.607624495453846,2.5672834323254143,71.63926982738036,55,268.92357370857997,10.559139468748397,5.883357865745741,223.21437500857996,0.02926257643386534,3.5658039216549855,True,1.440772,2.322513,4.561278,91.225558,1.995781,45.516360,1.818182,1.500000,1.500000,8.250000,75.261085,1.646519,29.551887,75.261064,48.895195,29.427825,1.646519,1.069701,0.643805,26.365869,45.833240,0.576818,1.002714
4,7,11,Be,eo,False,False,False,65.4779422,0.0002376,5.9525402000000005,2.463,0.015,3.179719327236289,0.019364916731037084,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.4875449850320575,0.03407166830119042,13.161157404989838,10,49.75089970064115,0.6814333660238083,0.759811595005213,-15.727042499358852,28,139.3025191617952,1.9080134248666636,2.1274724660145963,73.8245769617952,55,273.62994835352634,3.747883513130946,4.178963772528672,208.15200615352634,-0.11929408323673603,3.132502917459881,True,1.429743,2.304734,4.618999,92.379986,1.410857,26.902044,1.818182,1.500000,1.500000,8.250000,76.213488,1.163957,10.735546,76.213509,49.750900,61.982369,1.163957,0.759812,0.946614,26.462609,14.231140,0.404145,0.217343
5,6,11,B,oe,False,False,False,76.2050553,1.2100000000000001e-05,6.9277323,2.406,0.0294,3.1061326436583485,0.037955236792832685,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.620445954121708,0.07034832058878569,14.540474528798585,10,52.40891908243416,1.406966411775714,0.6877354642170853,-23.796136217565838,30,157.2267572473025,4.220899235327142,2.063206392651256,81.02170194730249,55,288.2490549533879,7.738315264766427,3.7825450531939695,212.04399965338789,-0.1625785799670283,3.006253337394593,True,1.396655,2.251396,4.796583,95.931665,1.258862,19.726610,1.818182,1.500000,1.500000,8.250000,79.143624,1.038561,2.938568,79.143598,52.408919,76.661156,1.038561,0.687735,1.005985,26.734679,2.482443,0.350826,0.032576
6,5,11,C,eo,False,False,False,73.4410193,5.94e-05,6.676456299999999,nan,nan,2.7284921383550236,0.08708532534730094,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.4227748784037706,0.21082889687737086,10.728286537829447,10,68.45549756807542,4.2165779375474175,0.9321152976981546,-4.985521731924578,30,205.36649270422623,12.649733812642252,2.796345893094464,131.92547340422624,55,376.50523662441475,23.191178656510793,5.12663413733985,303.06421732441476,-0.03053036440882363,3.391403518681716,True,1.226851,1.977674,5.821216,116.424323,1.585277,42.983304,1.818182,1.500000,1.500000,8.250000,96.050066,1.307854,22.609047,96.050131,68.455498,73.464185,1.307854,0.932115,1.000315,27.594633,22.585946,0.375739,0.307539
7,4,11,N,oe,False,False,False,58.9424253,0.0050006,5.3584023,nan,nan,2.7284921383550236,0.08708532534730094,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.4227748784037706,0.21082889687737086,8.61032749654399,10,68.45549756807542,4.2165779375474175,1.161396010083681,9.513072268075419,28,191.67539319061115,11.806418225132768,3.2519088282343067,132.73296789061115,55,376.50523662441475,23.191178656510793,6.3876780554602455,317.5628113244147,0.06498032970349016,3.669983285903198,True,1.226851,1.977674,5.821216,116.424323,1.975221,57.481898,1.818182,1.500000,1.500000,8.250000,96.050066,1.629557,37.107641,96.050042,68.455498,52.391456,1.629557,1.161396,0.888858,27.594544,43.658586,0.468161,0.740699
8,3,11,O,eo,True,False,True,34.7868092,0.060038,3.1624372,nan,nan,2.7284921383550236,0.08708532534730094,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.4227748784037706,0.21082889687737086,5.081667716373888,10,68.45549756807542,4.2165779375474175,1.967857907705873,33.668688368075415,24,164.29319416338097,10.119787050113802,4.722858978494094,129.50638496338098,55,376.50523662441475,23.191178656510793,10.823218492382301,341.71842742441476,0.29399373630714326,4.337955622354042,True,1.226851,1.977674,5.821216,116.424323,3.346795,81.637514,1.818182,1.500000,1.500000,8.250000,96.050066,2.761106,61.263257,96.050068,68.455498,13.442969,2.761106,1.967858,0.386439,27.594570,82.607098,0.793248,2.374667
3,9,12,Li,oo,False,False,False,45.4991988,0.030006,3.7915999,nan,nan,2.808787564883505,0.08964811570496303,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.2338009856748777,0.20505070963924227,7.034941080411686,11,71.1436216848473,4.51111561206333,1.563623614507412,25.6444228848473,27,174.6252532264434,11.072738320519083,3.837985235609102,129.12605442644337,66,426.86173010908385,27.06669367237998,9.381741687044473,381.36253130908386,0.19413222070931346,4.046685644387867,True,1.226851,1.977674,5.821216,128.066755,2.814704,82.567557,1.833333,1.500000,1.500000,9.000000,104.781890,2.302940,59.282692,104.781925,71.143622,19.510871,2.302940,1.563624,0.428818,33.638303,85.271054,0.739316,1.874122
4,8,12,Be,ee,False,True,True,68.64866760000001,0.0019080000000000002,5.720722300000001,nan,nan,2.808787564883505,0.08964811570496303,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.2338009856748777,0.20505070963924227,10.614238152579663,11,71.1436216848473,4.51111561206333,1.03634380931302,2.4949540848472935,32,206.96326308319217,13.123245416911505,3.0148183543651492,138.31459548319216,66,426.86173010908385,27.06669367237998,6.21806285587812,358.21306250908384,0.015503857452678637,3.5256733292991433,True,1.226851,1.977674,5.821216,128.066755,1.865539,59.418088,1.833333,1.500000,1.500000,9.000000,104.781890,1.526350,36.133223,104.781894,71.143622,63.602300,1.526350,1.036344,0.926490,33.638272,41.179594,0.490006,0.599860
5,7,12,B,oo,False,False,False,79.5746844,0.0013212,6.6312237,nan,nan,2.808787564883505,0.08964811570496303,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.2338009856748777,0.20505070963924227,12.30358404127228,11,71.1436216848473,4.51111561206333,0.894048430367979,-8.431062715152692,35,226.36606899724143,14.353549674746958,2.8446995511708426,146.79138459724143,66,426.86173010908385,27.06669367237998,5.364290582207874,347.2870457090838,-0.04863895494918035,3.338585486268409,True,1.226851,1.977674,5.821216,128.066755,1.609391,48.492071,1.833333,1.500000,1.500000,9.000000,104.781890,1.316774,25.207206,104.781875,71.143622,78.363061,1.316774,0.894048,0.984774,33.638254,26.418814,0.422726,0.332000
6,6,12,C,ee,False,False,False,92.1617352,2.4000000000000003e-06,7.680144599999999,2.4702,0.0022,3.1890144872671873,0.0028401877872187725,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.471244227746359,0.004964431761071575,18.646828622852567,11,54.3673730104199,0.10921749874357464,0.5899126453341766,-37.7943621895801,36,177.92958439773787,0.35743908679715336,1.930623202911851,85.76784919773787,66,326.2042380625194,0.6553049924614479,3.5394758720050596,234.04250286251937,-0.22921229421906497,2.811900183771748,False,1.392930,2.245393,4.816996,105.973903,1.149869,13.812167,1.833333,1.500000,1.500000,9.000000,86.705921,0.940802,-5.455815,86.705945,54.367373,89.612259,0.940802,0.589913,0.972337,32.338572,-2.906314,0.350889,-0.031535
7,5,12,N,oo,False,False,False,74.04131999999998,0.0009996,6.170109999999998,nan,nan,2.808787564883505,0.08964811570496303,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.2338009856748777,0.20505070963924227,11.448032876480173,11,71.1436216848473,4.51111561206333,0.9608637674861458,-2.897698315152681,35,226.36606899724143,14.353549674746958,3.057293805637737,152.32474899724144,66,426.86173010908385,27.06669367237998,5.765182604916875,352.82041010908387,-0.017338182802913382,3.429881669375464,True,1.226851,1.977674,5.821216,128.066755,1.729666,54.025435,1.833333,1.500000,1.500000,9.000000,104.781890,1.415181,30.740570,104.781869,71.143622,71.530788,1.415181,0.960864,0.966093,33.638248,33.251081,0.454317,0.449088
8,4,12,O,ee,True,False,True,58.58370599999999,0.012,4.881975499999999,nan,nan,2.808787564883505,0.08964811570496303,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.2338009856748777,0.20505070963924227,9.058025874120679,11,71.1436216848473,4.51111561206333,1.2143926450273956,12.559915684847311,32,206.96326308319217,13.123245416911505,3.5327786037160607,148.3795570831922,66,426.86173010908385,27.06669367237998,7.286355870164375,368.27802410908384,0.08435912825357121,3.7265061835670474,True,1.226851,1.977674,5.821216,128.066755,2.186047,69.483049,1.833333,1.500000,1.500000,9.000000,104.781890,1.788584,46.198184,104.781879,71.143622,49.937754,1.788584,1.214393,0.852417,33.638258,54.844125,0.574191,0.936167
3,10,13,Li,oe,False,False,False,45.5991991,0.0700024,3.5076307,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,7.439505299048663,12,73.55198594588981,4.789936540847432,1.6130104782013552,27.95278684588981,30,183.8799648647245,11.974841352118577,4.032526195503388,138.28076576472452,78,478.0879086482837,31.134587515508304,10.484568108308808,432.4887095482837,0.2076371885980429,4.086076111033955,True,1.226851,1.977674,5.821216,139.709188,3.063852,94.109989,1.846154,1.500000,1.500000,9.750000,113.513715,2.489380,67.914516,113.513734,73.551986,15.192750,2.489380,1.613010,0.333180,39.961748,98.320984,0.876370,2.156200
4,9,13,Be,eo,False,False,False,68.13866670000002,0.0101803,5.241435900000001,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,11.116817443944115,12,73.55198594588981,4.789936540847432,1.079445629156841,5.413319245889795,36,220.6559578376694,14.369809622542293,3.2383368874705227,152.5172911376694,78,478.0879086482837,31.134587515508304,7.0163965895194655,409.94924194828366,0.03320077214330788,3.5772906107028,True,1.226851,1.977674,5.821216,139.709188,2.050366,71.570521,1.846154,1.500000,1.500000,9.750000,113.513715,1.665922,45.375049,113.513704,73.551986,57.132308,1.665922,1.079446,0.838471,39.961718,56.381396,0.586476,0.827451
5,8,13,B,oe,False,True,True,84.4534522,0.0009997,6.4964194,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,13.778573254916072,12,73.55198594588981,4.789936540847432,0.8709174584326798,-10.90146625411019,40,245.17328648629933,15.966455136158103,2.903058194775599,160.71983428629932,78,478.0879086482837,31.134587515508304,5.660963479812418,393.6344564482837,-0.060023003483593795,3.3053811878363857,True,1.226851,1.977674,5.821216,139.709188,1.654274,55.255735,1.846154,1.500000,1.500000,9.750000,113.513715,1.344098,29.060263,113.513716,73.551986,83.882487,1.344098,0.870917,0.993239,39.961730,29.631229,0.473181,0.350859
6,7,13,C,eo,False,False,False,97.10804350000001,2.6e-06,7.4698495000000005,2.4614,0.0034,3.1776537361183115,0.0043893811257017384,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.4911819524811993,0.0077342029267188075,19.490355452214377,12,59.78836685954879,0.18562087024125137,0.6156891304225358,-37.31967664045122,42,209.25928400842074,0.6496730458443798,2.154911956478875,112.15124050842073,78,388.6243845870671,1.206535656568134,4.001979347746483,291.5163410870671,-0.21063851351779642,2.8660750544736366,False,1.351426,2.178487,5.050428,121.210273,1.248200,24.102229,1.846154,1.500000,1.500000,9.750000,98.483347,1.014163,1.375303,98.483385,59.788367,95.443288,1.014163,0.615689,0.982857,38.695018,3.040097,0.398474,0.031306
7,6,13,N,oe,False,False,False,94.10522420000001,0.0002691,7.2388634000000005,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,15.353259002833289,12,73.55198594588981,4.789936540847432,0.7815930153842596,-20.553238254110198,42,257.4319508106143,16.76477789296601,2.7355755538449085,163.3267266106143,78,478.0879086482837,31.134587515508304,5.080354599997687,383.9826844482837,-0.1070193302944368,3.168305168183196,True,1.226851,1.977674,5.821216,139.709188,1.484606,45.603963,1.846154,1.500000,1.500000,9.750000,113.513715,1.206242,19.408491,113.513674,73.551986,91.814710,1.206242,0.781593,0.975660,39.961688,21.698963,0.424649,0.230582
8,5,13,O,eo,True,False,True,75.5529268,0.0095264,5.8117636,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,12.326453323326806,12,73.55198594588981,4.789936540847432,0.9735160378444772,-2.0009408541101834,40,245.17328648629933,15.966455136158103,3.24505345948159,169.62035968629934,78,478.0879086482837,31.134587515508304,6.3278542459891005,402.5349818482837,-0.011656889454699077,3.4464525193014555,True,1.226851,1.977674,5.821216,139.709188,1.849157,64.156261,1.846154,1.500000,1.500000,9.750000,113.513715,1.502440,37.960788,113.513739,73.551986,72.996755,1.502440,0.973516,0.966167,39.961753,40.516985,0.528924,0.536273
9,4,13,F,oe,False,False,False,55.861,0.494,4.297,nan,nan,2.8847372498038983,0.09207220296119571,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,3.064666081078742,0.1995806892019763,9.11371720803222,12,73.55198594588981,4.789936540847432,1.3166965493974296,17.690985945889814,36,220.6559578376694,14.369809622542293,3.9500896481922885,164.79495783766941,78,478.0879086482837,31.134587515508304,8.55852757108329,422.2269086482837,0.11948569743171313,3.8289612181145816,True,1.226851,1.977674,5.821216,139.709188,2.501015,83.848188,1.846154,1.500000,1.500000,9.750000,113.513715,2.032075,57.652715,113.513742,73.551986,38.989421,2.032075,1.316697,0.697972,39.961756,74.524321,0.715378,1.334103
4,10,14,Be,ee,False,False,False,69.91456219999999,0.13224539999999999,4.9938972999999995,nan,nan,2.9568853822049688,0.09437495600747546,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,2.912197269931484,0.1943946795910234,12.003747637886647,13,75.71712901821859,5.054261669366609,1.082995110541057,5.802566818218594,40,232.97578159451874,15.551574367281873,3.3322926478186368,163.06121939451873,91,530.0199031275301,35.37983168556626,7.5809657737873986,460.10534092753016,0.03462649589602033,3.581449074787311,True,1.226851,1.977674,5.821216,151.351620,2.164808,81.437058,1.857143,1.500000,1.500000,10.500000,122.245539,1.748499,52.330977,122.245542,75.717129,55.608697,1.748499,1.082995,0.795381,46.528413,66.636845,0.665504,0.953118
5,9,14,B,oo,False,False,False,85.4230314,0.021212800000000004,6.1016451,nan,nan,2.9568853822049688,0.09437495600747546,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,2.912197269931484,0.1943946795910234,14.66642254664461,13,75.71712901821859,5.054261669366609,0.8863783897303671,-9.705902381781414,45,262.0977542938336,17.49552116319211,3.068232887528194,176.67472289383358,91,530.0199031275301,35.37983168556626,6.20464872811257,444.59687172753013,-0.05238084076463109,3.3276713819461032,True,1.226851,1.977674,5.821216,151.351620,1.771789,65.928589,1.857143,1.500000,1.500000,10.500000,122.245539,1.431060,36.822508,122.245483,75.717129,81.129852,1.431060,0.886378,0.949742,46.528354,41.115631,0.544682,0.481318
6,8,14,C,ee,False,True,True,105.2844772,5.600000000000001e-06,7.5203198,2.5025,0.0087,3.2307136079613534,0.011231651704001509,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.3994217163701017,0.019061498292298536,21.93955245167921,13,62.38496462562264,0.4955989555997619,0.59253715537871,-42.899512574377354,48,230.34448477152978,1.8299038360606594,2.1878294967829293,125.06000757152978,91,436.69475237935853,3.4691926891983336,4.14776008765097,331.41027517935856,-0.22728441178196673,2.817523313679333,False,1.340466,2.160820,5.113933,132.962262,1.262886,27.677784,1.857143,1.500000,1.500000,10.500000,107.392596,1.020023,2.108119,107.392588,62.384965,104.470066,1.020023,0.592537,0.992265,45.007624,2.922522,0.427486,0.027758
7,7,14,N,oo,False,False,False,104.6586072,2.8000000000000003e-06,7.475614800000001,2.5582,0.007,3.3026219987559378,0.00903696114115064,measured_r_rms,1.413816930654131,4.317674363595111,1.11228317099471,2.280435837457713,0.014576293154487734,22.94706246080487,13,59.291331773900545,0.37898362201668107,0.5665213149702659,-45.36727542609946,49,223.48271207085588,1.428476729139798,2.1353495718110023,118.82410487085588,91,415.0393224173038,2.6528853541167674,3.9656492047918617,310.3807152173038,-0.24678374546550427,2.7606488464898677,False,1.370302,2.208915,4.942894,128.515242,1.227947,23.856635,1.857143,1.500000,1.500000,10.500000,103.800772,0.991803,-0.857835,103.800721,59.291332,101.725493,0.991803,0.566521,0.971974,44.509389,2.075227,0.425282,0.019829
8,6,14,O,ee,True,False,True,98.73189620000001,2.52e-05,7.0522783,nan,nan,2.9568853822049688,0.09437495600747546,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,2.912197269931484,0.1943946795910234,16.951443712177316,13,75.71712901821859,5.054261669366609,0.766896331706618,-23.014767181781423,48,279.5709379134225,18.661889240738248,2.8316172247628972,180.8390417134225,91,530.0199031275301,35.37983168556626,5.368274321946327,431.28800692753015,-0.1152633395851524,3.1442595447006716,True,1.226851,1.977674,5.821216,151.351620,1.532956,52.619724,1.857143,1.500000,1.500000,10.500000,122.245539,1.238157,23.513643,122.245588,75.717129,96.799979,1.238157,0.766896,0.980433,46.528459,25.445609,0.471261,0.257724
9,5,14,F,oo,False,False,False,73.9929274,0.0411194,5.2852091,nan,nan,2.9568853822049688,0.09437495600747546,radius_law_r0_median,1.413816930654131,4.317674363595111,1.11228317099471,2.912197269931484,0.1943946795910234,12.703968952237368,13,75.71712901821859,5.054261669366609,1.0233022489960113,1.7242016182185864,45,262.0977542938336,17.49552116319211,3.542200092678501,188.1048268938336,91,530.0199031275301,35.37983168556626,7.16311574297208,456.02697572753016,0.010003928613020968,3.509631472309968,True,1.226851,1.977674,5.821216,151.351620,2.045488,77.358693,1.857143,1.500000,1.500000,10.500000,122.245539,1.652125,48.252612,122.245565,75.717129,65.789679,1.652125,1.023302,0.889135,46.528436,56.455886,0.628823,0.762990
