t_s,env_h1,env_l1,selected,ratio_h1_l1_selected
-1.470654249,3.29241251e-09,4.49012842e-10,1,7.332557563
-1.470410109,3.23669117e-09,4.40690023e-10,1,7.344598233
-1.470165968,3.17633561e-09,4.1552006e-10,1,7.644241315
-1.469921827,3.11969017e-09,3.97554281e-10,1,7.847205579
-1.469677687,3.07029197e-09,3.89318204e-10,1,7.886330367
-1.469433546,3.02777611e-09,3.70933219e-10,1,8.162590883
-1.469189405,2.98943108e-09,3.22968865e-10,1,9.256096789
-1.468945265,2.95427335e-09,2.42461934e-10,0,
-1.468701124,2.92260488e-09,1.45003759e-10,0,
-1.468456984,2.89587735e-09,6.94954887e-11,0,
-1.468212843,2.87668146e-09,7.64592432e-11,0,
-1.467968702,2.86579343e-09,9.5004136e-11,0,
-1.467724562,2.86288625e-09,7.9626196e-11,0,
-1.467480421,2.86618129e-09,7.32514741e-11,0,
-1.46723628,2.87206738e-09,1.4042242e-10,0,
-1.46699214,2.8778966e-09,2.27960592e-10,0,
-1.466747999,2.88139854e-09,2.9585922e-10,1,9.739086515
-1.466503859,2.8813829e-09,3.26266785e-10,1,8.83137063
-1.466259718,2.87833711e-09,3.17379751e-10,1,9.069063493
-1.466015577,2.87182369e-09,2.83084397e-10,1,10.144761488
-1.465771437,2.86121921e-09,2.47063137e-10,0,
-1.465527296,2.84489488e-09,2.25359137e-10,0,
-1.465283155,2.81999992e-09,2.09636302e-10,0,
-1.465039015,2.78565779e-09,1.81471704e-10,0,
-1.464794874,2.74315206e-09,1.43422835e-10,0,
-1.464550734,2.69772795e-09,1.40035105e-10,0,
-1.464306593,2.65845684e-09,1.97491635e-10,0,
-1.464062452,2.63339392e-09,2.66862644e-10,0,
-1.463818312,2.62671726e-09,3.07889662e-10,1,8.531359069
-1.463574171,2.63543272e-09,3.02485025e-10,1,8.712605584
-1.46333003,2.64993683e-09,2.502513e-10,0,
-1.46308589,2.660455e-09,1.7051825e-10,0,
-1.462841749,2.66069531e-09,1.23372525e-10,0,
-1.462597609,2.65097235e-09,1.75073168e-10,0,
-1.462353468,2.63843683e-09,2.54858473e-10,0,
-1.462109327,2.63226505e-09,3.12974557e-10,1,8.410476168
-1.461865187,2.64138372e-09,3.38998144e-10,1,7.791735052
-1.461621046,2.67035298e-09,3.37721481e-10,1,7.906968114
-1.461376905,2.71635747e-09,3.21413849e-10,1,8.451277001
-1.461132765,2.77003183e-09,3.04031192e-10,1,9.111011972
-1.460888624,2.81523103e-09,2.95868001e-10,1,9.515158861
-1.460644484,2.8339534e-09,3.00444969e-10,1,9.432520727
-1.460400343,2.8127162e-09,3.13617086e-10,1,8.968631898
-1.460156202,2.7467426e-09,3.25565937e-10,1,8.436824257
-1.459912062,2.64485224e-09,3.25081017e-10,1,8.135978717
-1.459667921,2.52756565e-09,3.04536315e-10,1,8.299718372
-1.45942378,2.42056503e-09,2.65244933e-10,0,
-1.45917964,2.34680746e-09,2.21299725e-10,0,
-1.458935499,2.31689303e-09,1.9684797e-10,0,
-1.458691359,2.3281064e-09,2.02210202e-10,0,
-1.458447218,2.36991798e-09,2.15777224e-10,0,
-1.458203077,2.42811806e-09,2.14142954e-10,0,
-1.457958937,2.48936489e-09,1.96824109e-10,0,
-1.457714796,2.54177497e-09,1.90061847e-10,0,
-1.457470655,2.57630995e-09,2.20688098e-10,0,
-1.457226515,2.5907789e-09,2.71060723e-10,0,
-1.456982374,2.58843915e-09,3.03936449e-10,1,8.51638281
-1.456738234,2.57532823e-09,2.94485445e-10,1,8.745180015
-1.456494093,2.55443142e-09,2.34581169e-10,0,
-1.456249952,2.52011466e-09,1.31786314e-10,0,
-1.456005812,2.46160329e-09,5.80602356e-12,0,
-1.455761671,2.36918129e-09,1.17310247e-10,0,
-1.45551753,2.2414313e-09,2.12040067e-10,0,
-1.45527339,2.0906766e-09,2.61574386e-10,0,
-1.455029249,1.94017374e-09,2.63777084e-10,0,
-1.454785109,1.81964499e-09,2.36412058e-10,0,
-1.454540968,1.75749595e-09,2.16710364e-10,0,
-1.454296827,1.76999661e-09,2.31798e-10,0,
-1.454052687,1.85563325e-09,2.5953979e-10,0,
-1.453808546,1.99340235e-09,2.6186413e-10,0,
-1.453564405,2.14875164e-09,2.19218762e-10,0,
-1.453320265,2.28447603e-09,1.33614867e-10,0,
-1.453076124,2.36832992e-09,4.28430295e-11,0,
-1.452831984,2.38181015e-09,1.19063122e-10,0,
-1.452587843,2.32513724e-09,2.1466268e-10,0,
-1.452343702,2.21659529e-09,2.70822746e-10,0,
-1.452099562,2.08952887e-09,2.7822003e-10,0,
-1.451855421,1.98050609e-09,2.45479998e-10,0,
-1.45161128,1.91500328e-09,2.00440671e-10,0,
-1.45136714,1.89844589e-09,1.83206613e-10,0,
-1.451122999,1.91689774e-09,2.03252293e-10,0,
-1.450878859,1.94976301e-09,2.27475132e-10,0,
-1.450634718,1.97979947e-09,2.34983699e-10,0,
-1.450390577,1.99518044e-09,2.32558063e-10,0,
-1.450146437,1.99132948e-09,2.40189567e-10,0,
-1.449902296,1.96990454e-09,2.61712271e-10,0,
-1.449658155,1.93971582e-09,2.75149441e-10,0,
-1.449414015,1.91675614e-09,2.55470654e-10,0,
-1.449169874,1.91744348e-09,1.91929992e-10,0,
-1.448925734,1.95172529e-09,9.86398708e-11,0,
-1.448681593,2.01680377e-09,9.24921231e-11,0,
-1.448437452,2.09758905e-09,1.9989502e-10,0,
-1.448193312,2.17573099e-09,2.87936147e-10,0,
-1.447949171,2.23598847e-09,3.22480126e-10,0,
-1.44770503,2.27011265e-09,2.9371342e-10,0,
-1.44746089,2.27798856e-09,2.12761004e-10,0,
-1.447216749,2.26336775e-09,1.29538201e-10,0,
-1.446972609,2.23140334e-09,1.61029833e-10,0,
-1.446728468,2.18582008e-09,2.56133188e-10,0,
-1.446484327,2.12676852e-09,3.22867024e-10,0,
-1.446240187,2.05376683e-09,3.40667449e-10,0,
-1.445996046,1.96710552e-09,3.24202056e-10,0,
-1.445751905,1.86991707e-09,3.16775496e-10,0,
-1.445507765,1.7700561e-09,3.54419474e-10,0,
-1.445263624,1.67729619e-09,4.1568941e-10,0,
-1.445019484,1.60218609e-09,4.52422865e-10,0,
-1.444775343,1.55331289e-09,4.32107946e-10,0,
-1.444531202,1.53402135e-09,3.45393627e-10,0,
-1.444287062,1.54308357e-09,2.03594537e-10,0,
-1.444042921,1.57383359e-09,3.49919957e-11,0,
-1.44379878,1.61602696e-09,1.34599736e-10,0,
-1.44355464,1.6591453e-09,2.6392983e-10,0,
-1.443310499,1.69281138e-09,3.34743982e-10,0,
-1.443066359,1.70935083e-09,3.39976455e-10,0,
-1.442822218,1.70403513e-09,2.90318599e-10,0,
-1.442578077,1.67416313e-09,2.15091651e-10,0,
-1.442333937,1.62085633e-09,1.63646995e-10,0,
-1.442089796,1.54795096e-09,1.71731506e-10,0,
-1.441845655,1.46224593e-09,1.99205952e-10,0,
-1.441601515,1.37356291e-09,2.04465206e-10,0,
-1.441357374,1.29180365e-09,1.81126153e-10,0,
-1.441113234,1.227709e-09,1.43945926e-10,0,
-1.440869093,1.19224171e-09,1.17643169e-10,0,
-1.440624952,1.194605e-09,1.16729867e-10,0,
-1.440380812,1.23837939e-09,1.31039992e-10,0,
-1.440136671,1.31373299e-09,1.52417296e-10,0,
-1.43989253,1.39787166e-09,1.81920434e-10,0,
-1.43964839,1.46345756e-09,2.13475071e-10,0,
-1.439404249,1.48691368e-09,2.32203909e-10,0,
-1.439160109,1.45702504e-09,2.26523579e-10,0,
-1.438915968,1.37791637e-09,2.00430795e-10,0,
-1.438671827,1.26701594e-09,1.85481605e-10,0,
-1.438427687,1.15141536e-09,2.20183835e-10,0,
-1.438183546,1.05836358e-09,2.86502183e-10,0,
-1.437939405,1.00736383e-09,3.40021846e-10,0,
-1.437695265,1.00736432e-09,3.51997255e-10,0,
-1.437451124,1.05590792e-09,3.12387217e-10,0,
-1.437206984,1.14104913e-09,2.29681566e-10,0,
-1.436962843,1.24089363e-09,1.38756675e-10,0,
-1.436718702,1.3268792e-09,1.30537369e-10,0,
-1.436474562,1.3738483e-09,2.04840458e-10,0,
-1.436230421,1.36735055e-09,2.69505271e-10,0,
-1.43598628,1.31046414e-09,3.01517952e-10,0,
-1.43574214,1.22453795e-09,3.09283668e-10,0,
-1.435497999,1.14047578e-09,3.1300479e-10,0,
-1.435253859,1.08382157e-09,3.2377841e-10,0,
-1.435009718,1.05758357e-09,3.30298664e-10,0,
-1.434765577,1.04284934e-09,3.1117322e-10,0,
-1.434521437,1.01914252e-09,2.52818827e-10,0,
-1.434277296,9.79461101e-10,1.560156e-10,0,
-1.434033155,9.3322797e-10,3.51876127e-11,0,
-1.433789015,8.99506001e-10,9.54282908e-11,0,
-1.433544874,8.93041174e-10,2.11555032e-10,0,
-1.433300734,9.17778022e-10,3.07729533e-10,0,
-1.433056593,9.67943713e-10,3.86680163e-10,0,
-1.432812452,1.03355829e-09,4.56880402e-10,0,
-1.432568312,1.10346628e-09,5.20325008e-10,0,
-1.432324171,1.16253099e-09,5.66161832e-10,0,
-1.43208003,1.1938945e-09,5.7618718e-10,0,
-1.43183589,1.18356098e-09,5.36073657e-10,0,
-1.431591749,1.12444303e-09,4.44725577e-10,0,
-1.431347609,1.02106012e-09,3.19938613e-10,0,
-1.431103468,8.88252726e-10,2.08033373e-10,0,
-1.430859327,7.48303815e-10,1.88751641e-10,0,
-1.430615187,6.27673793e-10,2.41744676e-10,0,
-1.430371046,5.50788164e-10,2.7418156e-10,0,
-1.430126905,5.34589755e-10,2.5576979e-10,0,
-1.429882765,5.79500352e-10,1.98466049e-10,0,
-1.429638624,6.67672144e-10,1.53172666e-10,0,
-1.429394484,7.73840643e-10,1.78499842e-10,0,
-1.429150343,8.7203208e-10,2.28528406e-10,0,
-1.428906202,9.39845146e-10,2.4289683e-10,0,
-1.428662062,9.63592208e-10,2.02662473e-10,0,
-1.428417921,9.39628957e-10,1.2867825e-10,0,
-1.42817378,8.76281817e-10,1.37874891e-10,0,
-1.42792964,7.91692839e-10,2.58661186e-10,0,
-1.427685499,7.07530153e-10,3.7947237e-10,0,
-1.427441359,6.42722864e-10,4.56967394e-10,0,
-1.427197218,6.05463384e-10,4.74644536e-10,0,
-1.426953077,5.93290949e-10,4.3430971e-10,0,
-1.426708937,6.00853474e-10,3.53885541e-10,0,
-1.426464796,6.2221181e-10,2.63411653e-10,0,
-1.426220655,6.50050748e-10,1.96155093e-10,0,
-1.425976515,6.73459174e-10,1.63805577e-10,0,
-1.425732374,6.7992064e-10,1.40741718e-10,0,
-1.425488234,6.61651927e-10,1.08610404e-10,0,
-1.425244093,6.17005846e-10,1.0442437e-10,0,
-1.424999952,5.52219058e-10,1.67257061e-10,0,
-1.424755812,4.79188544e-10,2.50089823e-10,0,
-1.424511671,4.13423717e-10,3.16164121e-10,0,
-1.42426753,3.75688478e-10,3.49081372e-10,0,
-1.42402339,3.86336333e-10,3.46143151e-10,0,
-1.423779249,4.4984485e-10,3.16299742e-10,0,
-1.423535109,5.4976605e-10,2.76174674e-10,0,
-1.423290968,6.62210364e-10,2.42968697e-10,0,
-1.423046827,7.66968965e-10,2.25249181e-10,0,
-1.422802687,8.49813161e-10,2.20955185e-10,0,
-1.422558546,9.01841813e-10,2.2705003e-10,0,
-1.422314405,9.20045732e-10,2.44303451e-10,0,
-1.422070265,9.04212097e-10,2.70336977e-10,0,
-1.421826124,8.55171347e-10,2.95494985e-10,0,
-1.421581984,7.75816241e-10,3.08086881e-10,0,
-1.421337843,6.71771386e-10,3.00847696e-10,0,
-1.421093702,5.55966448e-10,2.74285399e-10,0,
-1.420849562,4.51292633e-10,2.37199402e-10,0,
-1.420605421,3.86306266e-10,2.05171696e-10,0,
-1.42036128,3.76505957e-10,1.95250345e-10,0,
-1.42011714,4.04146549e-10,2.12659009e-10,0,
-1.419872999,4.44225645e-10,2.47135378e-10,0,
-1.419628859,4.87884839e-10,2.85383467e-10,0,
-1.419384718,5.36113932e-10,3.16682782e-10,0,
-1.419140577,5.87042943e-10,3.32463241e-10,0,
-1.418896437,6.29419374e-10,3.26641286e-10,0,
-1.418652296,6.48841377e-10,2.97739014e-10,0,
-1.418408155,6.37226347e-10,2.50499859e-10,0,
-1.418164015,5.9665153e-10,1.95428997e-10,0,
-1.417919874,5.40609528e-10,1.45579867e-10,0,
-1.417675734,4.8924861e-10,1.08113634e-10,0,
-1.417431593,4.59397687e-10,7.70676652e-11,0,
-1.417187452,4.57562811e-10,4.81542184e-11,0,
-1.416943312,4.79486971e-10,6.70087783e-11,0,
-1.416699171,5.15765597e-10,1.35545258e-10,0,
-1.41645503,5.54587905e-10,2.13063367e-10,0,
-1.41621089,5.79288466e-10,2.80173907e-10,0,
-1.415966749,5.72896418e-10,3.24458152e-10,0,
-1.415722609,5.25280295e-10,3.40426381e-10,0,
-1.415478468,4.40143039e-10,3.3079132e-10,0,
-1.415234327,3.45217424e-10,3.05980538e-10,0,
-1.414990187,2.97186304e-10,2.80886142e-10,0,
-1.414746046,3.32566932e-10,2.68780032e-10,0,
-1.414501905,4.03089411e-10,2.74031904e-10,0,
-1.414257765,4.53820046e-10,2.91532123e-10,0,
-1.414013624,4.66766808e-10,3.12849912e-10,0,
-1.413769484,4.54804643e-10,3.29539679e-10,0,
-1.413525343,4.4949813e-10,3.33700791e-10,0,
-1.413281202,4.79682701e-10,3.19704732e-10,0,
-1.413037062,5.45159719e-10,2.87967406e-10,0,
-1.412792921,6.26107507e-10,2.50083982e-10,0,
-1.41254878,7.08722618e-10,2.29941042e-10,0,
-1.41230464,7.89353827e-10,2.45080723e-10,0,
-1.412060499,8.67838331e-10,2.80737513e-10,0,
-1.411816359,9.38212017e-10,3.07874611e-10,0,
-1.411572218,9.87725926e-10,3.07308066e-10,0,
-1.411328077,1.00406729e-09,2.73330762e-10,0,
-1.411083937,9.80894538e-10,2.11150539e-10,0,
-1.410839796,9.22374255e-10,1.33601391e-10,0,
-1.410595655,8.42966425e-10,5.68723221e-11,0,
-1.410351515,7.62663797e-10,5.18482872e-12,0,
-1.410107374,7.03129083e-10,4.15557017e-11,0,
-1.409863234,6.80231623e-10,5.51263401e-11,0,
-1.409619093,6.97786457e-10,6.03646002e-11,0,
-1.409374952,7.46977123e-10,7.90279617e-11,0,
-1.409130812,8.09714783e-10,1.10825939e-10,0,
-1.408886671,8.66692272e-10,1.42203408e-10,0,
-1.40864253,9.03251174e-10,1.66546073e-10,0,
-1.40839839,9.12475284e-10,1.86210959e-10,0,
-1.408154249,8.98892795e-10,2.07310955e-10,0,
-1.407910109,8.76467759e-10,2.30986393e-10,0,
-1.407665968,8.6366447e-10,2.50078156e-10,0,
-1.407421827,8.75003231e-10,2.54108426e-10,0,
-1.407177687,9.11362566e-10,2.35565359e-10,0,
-1.406933546,9.60973832e-10,1.93473215e-10,0,
-1.406689405,1.00628343e-09,1.33855934e-10,0,
-1.406445265,1.02994422e-09,6.96332623e-11,0,
-1.406201124,1.02048534e-09,3.79349962e-11,0,
-1.405956984,9.73792291e-10,7.20171819e-11,0,
-1.405712843,8.95604191e-10,1.06929667e-10,0,
-1.405468702,8.03189837e-10,1.33906821e-10,0,
-1.405224562,7.21734634e-10,1.62202893e-10,0,
-1.404980421,6.76853429e-10,1.98690864e-10,0,
-1.40473628,6.79801199e-10,2.4014e-10,0,
-1.40449214,7.22300754e-10,2.77030182e-10,0,
-1.404247999,7.91114942e-10,3.01134805e-10,0,
-1.404003859,8.78242565e-10,3.09711829e-10,0,
-1.403759718,9.79967637e-10,3.07341758e-10,0,
-1.403515577,1.09269501e-09,3.04641075e-10,0,
-1.403271437,1.21037203e-09,3.12075655e-10,0,
-1.403027296,1.32803936e-09,3.31334339e-10,0,
-1.402783155,1.44196534e-09,3.53394724e-10,0,
-1.402539015,1.54706853e-09,3.65772612e-10,0,
-1.402294874,1.63483373e-09,3.59655809e-10,0,
-1.402050734,1.69140116e-09,3.32403653e-10,0,
-1.401806593,1.70218076e-09,2.87447214e-10,0,
-1.401562452,1.65816761e-09,2.32220912e-10,0,
-1.401318312,1.55993375e-09,1.7500148e-10,0,
-1.401074171,1.42089692e-09,1.21962883e-10,0,
-1.40083003,1.26431226e-09,7.7195188e-11,0,
-1.40058589,1.11773093e-09,5.66098684e-11,0,
-1.400341749,1.00682634e-09,8.62793355e-11,0,
-1.400097609,9.46814069e-10,1.41713191e-10,0,
-1.399853468,9.39077766e-10,2.03004404e-10,0,
-1.399609327,9.7201064e-10,2.6232789e-10,0,
-1.399365187,1.02486093e-09,3.1514547e-10,0,
-1.399121046,1.07555919e-09,3.58066777e-10,0,
-1.398876905,1.1063041e-09,3.86835588e-10,0,
-1.398632765,1.10931575e-09,3.9544413e-10,0,
-1.398388624,1.0905074e-09,3.77555359e-10,0,
-1.398144484,1.06526093e-09,3.29377112e-10,0,
-1.397900343,1.05004191e-09,2.53102873e-10,0,
-1.397656202,1.05134232e-09,1.59594469e-10,0,
-1.397412062,1.06178844e-09,7.60080418e-11,0,
-1.397167921,1.06991064e-09,7.72589588e-11,0,
-1.39692378,1.0700148e-09,1.205143e-10,0,
-1.39667964,1.06542398e-09,1.31475227e-10,0,
-1.396435499,1.06566743e-09,9.90083121e-11,0,
-1.396191359,1.0782407e-09,3.26938473e-11,0,
-1.395947218,1.10637493e-09,6.77021291e-11,0,
-1.395703077,1.15104597e-09,1.57180176e-10,0,
-1.395458937,1.21271642e-09,2.26454175e-10,0,
-1.395214796,1.29139195e-09,2.62131036e-10,0,
-1.394970655,1.38180241e-09,2.67568733e-10,0,
-1.394726515,1.47271747e-09,2.68745715e-10,0,
-1.394482374,1.55156993e-09,3.02595303e-10,0,
-1.394238234,1.60850412e-09,3.74630833e-10,0,
-1.393994093,1.64042491e-09,4.5486924e-10,1,3.60636588
-1.393749952,1.65063818e-09,5.12556871e-10,1,3.220400065
-1.393505812,1.64470971e-09,5.30496514e-10,1,3.100321432
-1.393261671,1.62840896e-09,5.06184847e-10,1,3.21702431
-1.39301753,1.60542742e-09,4.49356185e-10,0,
-1.39277339,1.57764461e-09,3.77579148e-10,0,
-1.392529249,1.5473269e-09,3.10763486e-10,0,
-1.392285109,1.51566071e-09,2.65269891e-10,0,
-1.392040968,1.48271301e-09,2.49470021e-10,0,
-1.391796827,1.44728166e-09,2.61207254e-10,0,
-1.391552687,1.40738899e-09,2.88663562e-10,0,
-1.391308546,1.36396749e-09,3.15113156e-10,0,
-1.391064405,1.32056343e-09,3.25032005e-10,0,
-1.390820265,1.28204558e-09,3.11327893e-10,0,
-1.390576124,1.25228764e-09,2.83833308e-10,0,
-1.390331984,1.23103231e-09,2.74888035e-10,0,
-1.390087843,1.21616897e-09,3.15725694e-10,0,
-1.389843702,1.20664013e-09,3.91809884e-10,0,
-1.389599562,1.20420862e-09,4.63895977e-10,0,
-1.389355421,1.21492113e-09,5.02211562e-10,0,
-1.38911128,1.24577393e-09,4.9241219e-10,0,
-1.38886714,1.3013379e-09,4.3448394e-10,0,
-1.388622999,1.38131768e-09,3.41073177e-10,0,
-1.388378859,1.47770472e-09,2.35043221e-10,0,
-1.388134718,1.57685621e-09,1.495545e-10,0,
-1.387890577,1.66241975e-09,1.22450446e-10,0,
-1.387646437,1.71875418e-09,1.37971813e-10,0,
-1.387402296,1.73633485e-09,1.51988244e-10,0,
-1.387158155,1.71332718e-09,1.63536357e-10,0,
-1.386914015,1.65655432e-09,1.94184081e-10,0,
-1.386669874,1.58033942e-09,2.48749273e-10,0,
-1.386425734,1.50130277e-09,3.0850815e-10,0,
-1.386181593,1.43479465e-09,3.52540509e-10,0,
-1.385937452,1.39082606e-09,3.68362667e-10,0,
-1.385693312,1.37248233e-09,3.55902764e-10,0,
-1.385449171,1.37882285e-09,3.31084027e-10,0,
-1.38520503,1.40609515e-09,3.24968285e-10,0,
-1.38496089,1.44981727e-09,3.61553354e-10,0,
-1.384716749,1.50619848e-09,4.28903407e-10,0,
-1.384472609,1.57103171e-09,4.95306855e-10,1,3.171835184
-1.384228468,1.64044047e-09,5.35307796e-10,1,3.064480815
-1.383984327,1.70939734e-09,5.36092024e-10,1,3.188626704
-1.383740187,1.77062982e-09,4.96820069e-10,1,3.563925719
-1.383496046,1.81664772e-09,4.26794703e-10,1,4.256490788
-1.383251905,1.84081178e-09,3.42189274e-10,0,
-1.383007765,1.84060625e-09,2.62015172e-10,0,
-1.382763624,1.81998712e-09,2.0292725e-10,0,
-1.382519484,1.78794454e-09,1.72401914e-10,0,
-1.382275343,1.75712873e-09,1.66019994e-10,0,
-1.382031202,1.7391105e-09,1.75385704e-10,0,
-1.381787062,1.73958278e-09,1.9376398e-10,0,
-1.381542921,1.75739739e-09,2.14194512e-10,0,
-1.38129878,1.78419982e-09,2.30909635e-10,0,
-1.38105464,1.80795905e-09,2.44613704e-10,0,
-1.380810499,1.81739875e-09,2.64021109e-10,0,
-1.380566359,1.80450438e-09,2.98317338e-10,0,
-1.380322218,1.76881416e-09,3.46117956e-10,0,
-1.380078077,1.71822488e-09,3.95068435e-10,0,
-1.379833937,1.66698696e-09,4.30596224e-10,0,
-1.379589796,1.63136208e-09,4.42865219e-10,0,
-1.379345655,1.62058614e-09,4.29136734e-10,0,
-1.379101515,1.63243151e-09,3.93523555e-10,0,
-1.378857374,1.65591771e-09,3.44795435e-10,0,
-1.378613234,1.67749208e-09,2.92763201e-10,0,
-1.378369093,1.68864737e-09,2.44843233e-10,0,
-1.378124952,1.68742105e-09,2.03859294e-10,0,
-1.377880812,1.67649232e-09,1.68748002e-10,0,
-1.377636671,1.66197768e-09,1.37050273e-10,0,
-1.37739253,1.65077995e-09,1.05787629e-10,0,
-1.37714839,1.65137885e-09,7.11802974e-11,0,
-1.376904249,1.67289084e-09,3.12058239e-11,0,
-1.376660109,1.72063753e-09,3.93216655e-11,0,
-1.376415968,1.79286238e-09,1.05141296e-10,0,
-1.376171827,1.8783193e-09,1.81182333e-10,0,
-1.375927687,1.95998418e-09,2.56691851e-10,0,
-1.375683546,2.02245124e-09,3.22448123e-10,0,
-1.375439405,2.0561726e-09,3.72673046e-10,1,5.517363335
-1.375195265,2.06059706e-09,4.08257239e-10,1,5.047300733
-1.374951124,2.04305821e-09,4.38129932e-10,1,4.663133138
-1.374706984,2.01389732e-09,4.7465469e-10,1,4.242868268
-1.374462843,1.98293308e-09,5.23478811e-10,1,3.787991105
-1.374218702,1.95533238e-09,5.76837733e-10,1,3.38974424
-1.373974562,1.93100065e-09,6.17721752e-10,1,3.126003975
-1.373730421,1.90771065e-09,6.29661485e-10,1,3.029740097
-1.37348628,1.8825039e-09,6.03982492e-10,1,3.116818657
-1.37324214,1.85418125e-09,5.42867694e-10,1,3.415530659
-1.372997999,1.82394491e-09,4.58649435e-10,1,3.976773477
-1.372753859,1.79434932e-09,3.68463362e-10,0,
-1.372509718,1.77031305e-09,2.85326628e-10,0,
-1.372265577,1.75714473e-09,2.1083224e-10,0,
-1.372021437,1.7584058e-09,1.4603128e-10,0,
-1.371777296,1.77403849e-09,1.37318926e-10,0,
-1.371533155,1.79778391e-09,2.24574539e-10,0,
-1.371289015,1.81961631e-09,3.44887897e-10,0,
-1.371044874,1.82942796e-09,4.50645823e-10,1,4.059569317
-1.370800734,1.82006013e-09,5.13204437e-10,1,3.546462185
-1.370556593,1.79090756e-09,5.17314168e-10,1,3.461934108
-1.370312452,1.74717744e-09,4.63899228e-10,1,3.766286588
-1.370068312,1.69825149e-09,3.72416331e-10,0,
-1.369824171,1.65579684e-09,2.82304422e-10,0,
-1.36958003,1.6295473e-09,2.42319453e-10,0,
-1.36933589,1.625993e-09,2.54177208e-10,0,
-1.369091749,1.64692231e-09,2.65646112e-10,0,
-1.368847609,1.68861897e-09,2.44579495e-10,0,
-1.368603468,1.74426055e-09,1.92487439e-10,0,
-1.368359327,1.80486868e-09,1.34201501e-10,0,
-1.368115187,1.86231458e-09,1.07104135e-10,0,
-1.367871046,1.9122007e-09,1.17848257e-10,0,
-1.367626905,1.95395712e-09,1.42895782e-10,0,
-1.367382765,1.99157799e-09,1.92502521e-10,0,
-1.367138624,2.03092593e-09,2.77308983e-10,0,
-1.366894484,2.07592356e-09,3.77010482e-10,1,5.506275445
-1.366650343,2.12685757e-09,4.59983727e-10,1,4.623766975
-1.366406202,2.17851514e-09,5.00189907e-10,1,4.355376048
-1.366162062,2.22203818e-09,4.84643883e-10,1,4.584888533
-1.365917921,2.24847938e-09,4.16168816e-10,1,5.402806007
-1.36567378,2.25039794e-09,3.10720938e-10,0,
-1.36542964,2.22464794e-09,1.89934164e-10,0,
-1.365185499,2.17267459e-09,7.2395586e-11,0,
-1.364941359,2.09945665e-09,7.01716902e-11,0,
-1.364697218,2.01395935e-09,1.99801775e-10,0,
-1.364453077,1.92722272e-09,3.49328244e-10,0,
-1.364208937,1.85199246e-09,5.00185487e-10,1,3.702611343
-1.363964796,1.80189224e-09,6.23143212e-10,1,2.891618176
-1.363720655,1.78744562e-09,6.8664612e-10,1,2.603154037
-1.363476515,1.81312255e-09,6.68873726e-10,1,2.710709785
-1.363232374,1.87391029e-09,5.67047187e-10,1,3.304681408
-1.362988234,1.95546181e-09,4.03637641e-10,1,4.844597273
-1.362744093,2.03950047e-09,2.41628839e-10,0,
-1.362499952,2.10803544e-09,2.23196188e-10,0,
-1.362255812,2.14785811e-09,3.27887808e-10,0,
-1.362011671,2.15346533e-09,4.01936512e-10,1,5.357725069
-1.36176753,2.12649032e-09,4.02096918e-10,1,5.288501905
-1.36152339,2.07600227e-09,3.34967254e-10,0,
-1.361279249,2.01591418e-09,2.34990676e-10,0,
-1.361035109,1.96134987e-09,1.56638064e-10,0,
-1.360790968,1.92594161e-09,1.34581215e-10,0,
-1.360546827,1.91709572e-09,1.13845606e-10,0,
-1.360302687,1.93461651e-09,4.16168152e-11,0,
-1.360058546,1.97171677e-09,9.33881307e-11,0,
-1.359814405,2.01676045e-09,2.57992214e-10,0,
-1.359570265,2.0580977e-09,4.20575381e-10,1,4.893528695
-1.359326124,2.08675826e-09,5.44123637e-10,1,3.835081073
-1.359081984,2.09841423e-09,6.02006844e-10,1,3.485698296
-1.358837843,2.09533262e-09,5.84317251e-10,1,3.585950298
-1.358593702,2.08433196e-09,4.98877936e-10,1,4.178039971
-1.358349562,2.07468687e-09,3.66927761e-10,1,5.654210703
-1.358105421,2.07442053e-09,2.14796111e-10,0,
-1.35786128,2.08579985e-09,6.43173253e-11,0,
-1.35761714,2.10544057e-09,7.31272082e-11,0,
-1.357372999,2.12571194e-09,1.95034946e-10,0,
-1.357128859,2.13800492e-09,2.99697968e-10,0,
-1.356884718,2.13704324e-09,3.78722379e-10,1,5.642769892
-1.356640577,2.12149402e-09,4.18290888e-10,1,5.071815042
-1.356396437,2.09485072e-09,4.07426342e-10,1,5.141667332
-1.356152296,2.06493748e-09,3.48775891e-10,0,
-1.355908155,2.04128962e-09,2.7061912e-10,0,
-1.355664015,2.03395106e-09,2.38536275e-10,0,
-1.355419874,2.04968824e-09,2.89844319e-10,0,
-1.355175734,2.08889542e-09,3.61621338e-10,1,5.776471678
-1.354931593,2.14545408e-09,3.97331221e-10,1,5.399661451
-1.354687452,2.207157e-09,3.7762453e-10,1,5.844845399
-1.354443312,2.25998928e-09,3.07311101e-10,0,
-1.354199171,2.29232366e-09,2.07038488e-10,0,
-1.35395503,2.29694852e-09,1.10082724e-10,0,
-1.35371089,2.27372318e-09,8.78430948e-11,0,
-1.353466749,2.22865364e-09,1.51084843e-10,0,
-1.353222609,2.17219871e-09,2.25578074e-10,0,
-1.352978468,2.11750834e-09,2.95916832e-10,0,
-1.352734327,2.07598002e-09,3.49874172e-10,0,
-1.352490187,2.05512483e-09,3.68600313e-10,1,5.575483143
