q_b,eta_baryon,eta10,tnuc_mev,li7h_pred,li7h_obs,li7h_sigma,z,z_abs,status,be7_prod,destruction_scale,lambda_be7,lambda_li7,survival_factor
0.675,6.1875e-10,6.1875,0.088,8.538449527802985e-11,1.6e-10,3e-11,-2.487183490732338,2.487183490732338,watch,3.367326057845043e-10,2.354976600264788,1.8839812802118303,1.0597394701191545,0.25356764926017467
0.675,6.1875e-10,6.1875,0.09,8.369511830264405e-11,1.6e-10,3e-11,-2.5434960565785314,2.5434960565785314,watch,3.3449787835042355e-10,2.397298816314416,1.917839053051533,1.0787844673414873,0.2502112082605324
0.675,6.275000000000001e-10,6.275,0.05,1.4182151709869118e-10,1.6e-10,3e-11,-0.6059494300436272,0.6059494300436272,pass,4.094743495492929e-10,1.5098009832420372,1.2078407865936298,0.6794104424589167,0.34635018592689304
0.675,6.275000000000001e-10,6.275,0.052000000000000005,1.3734829102090324e-10,1.6e-10,3e-11,-0.7550569659698917,0.7550569659698917,pass,4.0474341002133705e-10,1.5574718375475884,1.2459774700380708,0.7008623268964148,0.33934657765931897
0.675,6.275000000000001e-10,6.275,0.054,1.331499243973209e-10,1.6e-10,3e-11,-0.8950025200893026,0.8950025200893026,pass,4.002426512947179e-10,1.6047638215723754,1.2838110572579005,0.722143719707569,0.3326730021565748
0.675,6.275000000000001e-10,6.275,0.056,1.2920143533555157e-10,1.6e-10,3e-11,-1.0266188221482808,1.0266188221482808,pass,3.959529508247964e-10,1.6516938208710097,1.3213550566968078,0.7432622193919544,0.32630501948884677
0.675,6.275000000000001e-10,6.275,0.058,1.2548082547169594e-10,1.6e-10,3e-11,-1.1506391509434684,1.1506391509434684,pass,3.918573870519619e-10,1.698277393881832,1.3586219151054657,0.7642248272468245,0.32022064561732166
0.675,6.275000000000001e-10,6.275,0.06,1.219686418327561e-10,1.6e-10,3e-11,-1.2677119389081297,1.2677119389081297,pass,3.879409203362996e-10,1.7445289182984964,1.3956231346387973,0.7850380132343234,0.3144000424781781
0.675,6.275000000000001e-10,6.275,0.062,1.1864761452757334e-10,1.6e-10,3e-11,-1.3784128490808882,1.3784128490808882,pass,3.8419012905364603e-10,1.7904617169651496,1.4323693735721197,0.8057077726343174,0.3088252548805232
0.675,6.275000000000001e-10,6.275,0.064,1.1550235524820795e-10,1.6e-10,3e-11,-1.4832548250597348,1.4832548250597348,pass,3.8059298987362304e-10,1.8360881667269937,1.468870533381595,0.8262396750271472,0.3034799860253885
0.675,6.275000000000001e-10,6.275,0.066,1.1251910489487392e-10,1.6e-10,3e-11,-1.5826965035042022,1.5826965035042022,pass,3.7713869369521557e-10,1.8814197930036822,1.505135834402946,0.846638906851657,0.29834940507538105
0.675,6.275000000000001e-10,6.275,0.068,1.0968552115465092e-10,1.6e-10,3e-11,-1.677149294844969,1.677149294844969,pass,3.7381749056480264e-10,1.926467352333508,1.5411738818668066,0.8669103085500787,0.2934199814699054
0.675,6.275000000000001e-10,6.275,0.07,1.0699049878361722e-10,1.6e-10,3e-11,-1.7669833738794256,1.7669833738794256,pass,3.7062055830784745e-10,1.9712409047267532,1.5769927237814025,0.887058407127039,0.2886793416752344
0.675,6.275000000000001e-10,6.275,0.072,1.0442401681824504e-10,1.6e-10,3e-11,-1.852532772725165,1.852532772725165,pass,3.675398906843079e-10,2.015749877341175,1.61259990187294,0.9070874448035287,0.2841161448457258
0.675,6.275000000000001e-10,6.275,0.074,1.0197700808634105e-10,1.6e-10,3e-11,-1.9340997304552983,1.9340997304552983,pass,3.6456820171234174e-10,2.060003120732251,1.648002496585801,0.927001404329513,0.2797199744995994
0.675,6.275000000000001e-10,6.275,0.076,9.964124728174833e-11,1.6e-10,3e-11,-2.011958423941722,2.011958423941722,watch,3.6169884345541947e-10,2.1040089587210398,1.6832071669768318,0.9468040314244679,0.2754812438155596
0.675,6.275000000000001e-10,6.275,0.078,9.740925457023776e-11,1.6e-10,3e-11,-2.0863581809920744,2.0863581809920744,watch,3.589257350787893e-10,2.1477752327525135,1.7182201862020108,0.9664988547386311,0.2713911125621991
0.675,6.275000000000001e-10,6.275,0.08,9.527421225089674e-11,1.6e-10,3e-11,-2.1575262583034416,2.1575262583034416,watch,3.5624330138514415e-10,2.191309341478527,1.7530474731828218,0.9860892036653373,0.26744141400119475
0.675,6.275000000000001e-10,6.275,0.08199999999999999,9.322989244110298e-11,1.6e-10,3e-11,-2.225670251963234,2.225670251963234,watch,3.536464193607703e-10,2.234618276185894,1.7876946209487152,1.0055782242836524,0.2636245903736835
0.675,6.275000000000001e-10,6.275,0.08399999999999999,9.127059410893712e-11,1.6e-10,3e-11,-2.2909801963687624,2.2909801963687624,watch,3.5113037152084497e-10,2.277708652596248,1.8221669220769987,1.0249688936683117,0.25993363579920004
0.675,6.275000000000001e-10,6.275,0.086,8.939108806370172e-11,1.6e-10,3e-11,-2.3536303978766093,2.3536303978766093,watch,3.4869080504984314e-10,2.3205867394866897,1.8564693915893518,1.0442640327690105,0.25636204559774334
0.675,6.275000000000001e-10,6.275,0.088,8.758656874768695e-11,1.6e-10,3e-11,-2.4137810417437677,2.4137810417437677,watch,3.463236959009009e-10,2.3632584845154976,1.8906067876123982,1.063466318031974,0.2529037711954584
0.675,6.275000000000001e-10,6.275,0.09,8.585261186170582e-11,1.6e-10,3e-11,-2.4715796046098055,2.4715796046098055,watch,3.4402531715465827e-10,2.4057295375830887,1.9245836300664712,1.0825782919123899,0.24955317989899667
0.675,6.362500000000001e-10,6.362500000000001,0.05,1.4547450732711435e-10,1.6e-10,3e-11,-0.484183089096188,0.484183089096188,pass,4.2097357167180024e-10,1.5150369334481288,1.2120295467585032,0.681766620051658,0.34556684104751667
0.675,6.362500000000001e-10,6.362500000000001,0.052000000000000005,1.408826473538389e-10,1.6e-10,3e-11,-0.6372450882053694,0.6372450882053694,pass,4.1610977370096517e-10,1.5628731090259513,1.2502984872207612,0.7032928990616781,0.3385708682129716
0.675,6.362500000000001e-10,6.362500000000001,0.054,1.3657309140163458e-10,1.6e-10,3e-11,-0.780896953278847,0.780896953278847,pass,4.114826206730322e-10,1.610329100410814,1.2882632803286513,0.7246480951848663,0.33190488380348093
0.675,6.362500000000001e-10,6.362500000000001,0.056,1.3252017035425554e-10,1.6e-10,3e-11,-0.9159943215248152,0.9159943215248152,pass,4.070724530270911e-10,1.6574218517159887,1.325937481372791,0.7458398332721949,0.3255444316332458
0.675,6.362500000000001e-10,6.362500000000001,0.058,1.2870128165258115e-10,1.6e-10,3e-11,-1.043290611580628,1.043290611580628,pass,4.028618739972752e-10,1.7041669753360726,1.3633335802688582,0.7668751389012327,0.31946751469823037
0.675,6.362500000000001e-10,6.362500000000001,0.06,1.2509643885808135e-10,1.6e-10,3e-11,-1.1634520380639546,1.1634520380639546,pass,3.9883542158715276e-10,1.750578898826184,1.4004631190609471,0.7877605044717828,0.3136542846677562
0.675,6.362500000000001e-10,6.362500000000001,0.062,1.2168789918723838e-10,1.6e-10,3e-11,-1.2770700270920536,1.2770700270920536,pass,3.949792972545978e-10,1.796670991233744,1.4373367929869953,0.8085019460551848,0.308086778302206
0.675,6.362500000000001e-10,6.362500000000001,0.064,1.1845985357246028e-10,1.6e-10,3e-11,-1.3846715475846572,1.3846715475846572,pass,3.91281140019397e-10,1.8424556723265286,1.473964537861223,0.8291050525469379,0.3027486925809607
0.675,6.362500000000001e-10,6.362500000000001,0.066,1.1539816723113678e-10,1.6e-10,3e-11,-1.4867277589621068,1.4867277589621068,pass,3.877298372297667e-10,1.8879445074940446,1.5103556059952359,0.8495750283723201,0.29762519195228304
0.675,6.362500000000001e-10,6.362500000000001,0.068,1.124901613132637e-10,1.6e-10,3e-11,-1.5836612895578763,1.5836612895578763,pass,3.8431536512523463e-10,1.9331482905779778,1.5465186324623823,0.86991673076009,0.2927027423860797
0.675,6.362500000000001e-10,6.362500000000001,0.07,1.0972442817207348e-10,1.6e-10,3e-11,-1.6758523942642172,1.6758523942642172,pass,3.810286537791282e-10,1.9780771164764615,1.5824616931811692,0.8901347024144076,0.28796896790779863
0.675,6.362500000000001e-10,6.362500000000001,0.072,1.0709067432026247e-10,1.6e-10,3e-11,-1.763644189324584,1.763644189324584,pass,3.7786147211306633e-10,2.0227404450403896,1.6181923560323117,0.9102332002681753,0.2834125260810344
0.675,6.362500000000001e-10,6.362500000000001,0.074,1.045795863113382e-10,1.6e-10,3e-11,-1.8473471229553928,1.8473471229553928,pass,3.7480632953379786e-10,2.067147157518733,1.6537177260149865,0.9302162208834299,0.27902299953530485
0.675,6.362500000000001e-10,6.362500000000001,0.076,1.0218271570490314e-10,1.6e-10,3e-11,-1.9272428098365617,1.9272428098365617,pass,3.718563914115392e-10,2.111305606599344,1.6890444852794753,0.9500875229697048,0.27479080113972265
0.675,6.362500000000001e-10,6.362500000000001,0.078,9.989237999783036e-11,1.6e-10,3e-11,-2.003587333405654,2.003587333405654,watch,3.6900540614413984e-10,2.1552236609211195,1.7241789287368956,0.9698506474145038,0.27070709083002076
0.675,6.362500000000001e-10,6.362500000000001,0.08,9.770157697593603e-11,1.6e-10,3e-11,-2.076614100802132,2.076614100802132,watch,3.6624764196665343e-10,2.198908744794246,1.759126995835397,0.9895089351574108,0.2667637024263263
0.675,6.362500000000001e-10,6.362500000000001,0.08199999999999999,9.560391039708664e-11,1.6e-10,3e-11,-2.1465363200971117,2.1465363200971117,watch,3.635778319963482e-10,2.2423678737511357,1.7938942990009086,1.0090655431880111,0.2629530790481387
0.675,6.362500000000001e-10,6.362500000000001,0.08399999999999999,9.359352528249834e-11,1.6e-10,3e-11,-2.2135491572500547,2.2135491572500547,watch,3.609911262678054e-10,2.2856076864565713,1.828486149165257,1.028523458905457,0.2592682159534994
0.675,6.362500000000001e-10,6.362500000000001,0.086,9.16650513878999e-11,1.6e-10,3e-11,-2.2778316204033366,2.2778316204033366,watch,3.5848304972587103e-10,2.328634473427608,1.8629075787420863,1.0478855130424236,0.25570260981096704
0.675,6.362500000000001e-10,6.362500000000001,0.088,8.981355366525987e-11,1.6e-10,3e-11,-2.339548211158004,2.339548211158004,watch,3.560494653168255e-10,2.371454202948848,1.8971633623590785,1.0671543913269816,0.25225021356327715
0.675,6.362500000000001e-10,6.362500000000001,0.09,8.803448872049948e-11,1.6e-10,3e-11,-2.3988503759833506,2.3988503759833506,watch,3.536865414586515e-10,2.4140725445144136,1.931258035611531,1.086332645031486,0.24890539616642815
0.675,6.45e-10,6.45,0.05,1.49169368121384e-10,1.6e-10,3e-11,-0.36102106262053274,0.36102106262053274,pass,4.3263203129155296e-10,1.5202191535168594,1.2161753228134877,0.6840986190825867,0.3447950159308893
0.675,6.45e-10,6.45,0.052000000000000005,1.4445743182557362e-10,1.6e-10,3e-11,-0.5180856058142125,0.5180856058142125,pass,4.276335350972251e-10,1.5682189538774296,1.2545751631019437,0.7056985292448433,0.33780660301285853
0.675,6.45e-10,6.45,0.054,1.4003533857822528e-10,1.6e-10,3e-11,-0.6654887140591571,0.6654887140591571,pass,4.2287823750069995e-10,1.615837269615915,1.292669815692732,0.7271267713271617,0.331148132393532
0.675,6.45e-10,6.45,0.056,1.3587672303707638e-10,1.6e-10,3e-11,-0.8041092320974536,0.8041092320974536,pass,4.1834593448836914e-10,1.6630911028033313,1.330472882242665,0.7483909962614991,0.3247951320556075
0.675,6.45e-10,6.45,0.058,1.3195837055986795e-10,1.6e-10,3e-11,-0.9347209813377347,0.9347209813377347,pass,4.1401874750760767e-10,1.7099961192368451,1.367996895389476,0.7694982536565803,0.31872559238985476
0.675,6.45e-10,6.45,0.06,1.2825975430072803e-10,1.6e-10,3e-11,-1.058008189975732,1.058008189975732,pass,4.0988078635681093e-10,1.7565667958213722,1.405253436657098,0.7904550581196175,0.31291965510448416
0.675,6.45e-10,6.45,0.062,1.24762652449649e-10,1.6e-10,3e-11,-1.1745782516783665,1.1745782516783665,pass,4.0591787035645296e-10,1.8028165473334798,1.442253237866784,0.811267446300066,0.30735934917102775
0.675,6.45e-10,6.45,0.064,1.2145082973823637e-10,1.6e-10,3e-11,-1.2849723420587873,1.2849723420587873,pass,4.021172962008197e-10,1.8487578360230572,1.4790062688184458,0.8319410262103758,0.3020283655681976
0.675,6.45e-10,6.45,0.066,1.1830977085728573e-10,1.6e-10,3e-11,-1.3896743047571418,1.3896743047571418,pass,3.984676434838864e-10,1.8944022668393024,1.5155218134714419,0.8524810200776861,0.2969118642178284
0.675,6.45e-10,6.45,0.068,1.153264560931879e-10,1.6e-10,3e-11,-1.4891181302270695,1.4891181302270695,pass,3.9495861084674086e-10,1.9397606705444945,1.5518085364355958,0.8728923017450225,0.291996307780055
0.675,6.45e-10,6.45,0.07,1.1248917151954188e-10,1.6e-10,3e-11,-1.5836942826819371,1.5836942826819371,pass,3.9158087717978374e-10,1.9848431765666077,1.5878745412532862,0.8931794294549735,0.2872693179751358
0.675,6.45e-10,6.45,0.072,1.0978734764104588e-10,1.6e-10,3e-11,-1.6737550786318038,1.6737550786318038,pass,3.883259834528066e-10,2.029659277114182,1.6237274216913455,0.9133466747013819,0.28271955089090345
0.675,6.45e-10,6.45,0.074,1.0721142159662045e-10,1.6e-10,3e-11,-1.7596192801126511,1.7596192801126511,pass,3.8518623162775687e-10,2.0742178838147134,1.6593743070517708,0.933398047716621,0.27833658836546715
0.675,6.45e-10,6.45,0.076,1.0475271897372277e-10,1.6e-10,3e-11,-1.8415760342092407,1.8415760342092407,pass,3.821545977963292e-10,2.1185273779266214,1.6948219023412971,0.9533373200669797,0.27411084304041566
0.675,6.45e-10,6.45,0.078,1.0240335202915779e-10,1.6e-10,3e-11,-1.91988826569474,1.91988826569474,pass,3.7922465722424293e-10,2.1625956550036722,1.7300765240029379,0.9731680447516525,0.2700334750875777
0.675,6.45e-10,6.45,0.08,1.0015613170032917e-10,1.6e-10,3e-11,-1.9947956099890274,1.9947956099890274,pass,3.763905194108146e-10,2.206430164751082,1.7651441318008656,0.9928935741379868,0.26609631894317964
0.675,6.45e-10,6.45,0.08199999999999999,9.800449125993313e-11,1.6e-10,3e-11,-2.0665169580022287,2.0665169580022287,watch,3.736467716120429e-10,2.250037946698059,1.8000303573584473,1.0125170760141264,0.2622918186529686
0.675,6.45e-10,6.45,0.08399999999999999,9.594241984311272e-11,1.6e-10,3e-11,-2.1352526718962426,2.1352526718962426,watch,3.709884295473647e-10,2.2934256622170976,1.8347405297736783,1.0320415479976939,0.2586129706529394
0.675,6.45e-10,6.45,0.086,9.396440437921423e-11,1.6e-10,3e-11,-2.2011865206928585,2.2011865206928585,watch,3.6841089422926234e-10,2.336599623342118,1.8692796986736946,1.0514698305039532,0.25505327299235653
0.675,6.45e-10,6.45,0.088,9.206537870596548e-11,1.6e-10,3e-11,-2.264487376467817,2.264487376467817,watch,3.6590991403227826e-10,2.3795658187723823,1.9036526550179058,1.0708046184475721,0.2516066801563733
0.675,6.45e-10,6.45,0.09,9.024067884402645e-11,1.6e-10,3e-11,-2.325310705199118,2.325310705199118,watch,3.6348155126240334e-10,2.4223299373946525,1.9378639499157222,1.0900484718275936,0.24826756277068987
0.675,6.5375e-10,6.5375000000000005,0.05,1.5290599221294088e-10,1.6e-10,3e-11,-0.23646692623530377,0.23646692623530377,pass,4.4444972840855117e-10,1.5253489126291344,1.2202791301033076,0.6864070106831105,0.3440343922820113
0.675,6.5375e-10,6.5375000000000005,0.052000000000000005,1.4807254002634217e-10,1.6e-10,3e-11,-0.3975819991219275,0.3975819991219275,pass,4.3931469421011694e-10,1.5735106813563822,1.2588085450851059,0.708079806610372,0.3370534652672499
0.675,6.5375e-10,6.5375000000000005,0.054,1.435365642333938e-10,1.6e-10,3e-11,-0.5487811922202063,0.5487811922202063,pass,4.344295017777213e-10,1.621289678197,1.2970317425576001,0.72958035518865,0.33040243272160463
0.675,6.5375e-10,6.5375000000000005,0.056,1.3927099427375854e-10,1.6e-10,3e-11,-0.6909668575413815,0.6909668575413815,pass,4.2977339520863055e-10,1.6687029625930285,1.3349623700744229,0.7509163331668629,0.32405680720685465
0.675,6.5375e-10,6.5375000000000005,0.058,1.3525199554333596e-10,1.6e-10,3e-11,-0.8249334818888011,0.8249334818888011,pass,4.253280075829594e-10,1.715766253203594,1.3726130025628753,0.7720948139416173,0.31799456685662847
0.675,6.5375e-10,6.5375000000000005,0.06,1.3145849385551396e-10,1.6e-10,3e-11,-0.9513835381495344,0.9513835381495344,pass,4.210770146452743e-10,1.7624940757838294,1.4099952606270636,0.7931223341027233,0.31219584371343057
0.675,6.5375e-10,6.5375000000000005,0.062,1.2787178224735285e-10,1.6e-10,3e-11,-1.0709405917549046,1.0709405917549046,pass,4.1700584835921153e-10,1.8088998903765205,1.4471199123012166,0.8140049506694342,0.30664265921086864
0.675,6.5375e-10,6.5375000000000005,0.064,1.2447519381554485e-10,1.6e-10,3e-11,-1.1841602061485048,1.1841602061485048,pass,4.1310145841789113e-10,1.8549962012836114,1.4839969610268893,0.8347482905776251,0.30131869854021776
0.675,6.5375e-10,6.5375000000000005,0.066,1.212538278869741e-10,1.6e-10,3e-11,-1.2915390704341962,1.2915390704341962,pass,4.0935211245757457e-10,1.900794652613519,1.5206357220908153,0.8553575936760837,0.2962091172780766
0.675,6.5375e-10,6.5375000000000005,0.068,1.1819431956383009e-10,1.6e-10,3e-11,-1.3935226812056634,1.3935226812056634,pass,4.057472277293214e-10,1.9463061116753595,1.5570448893402877,0.8758377502539118,0.2913003749286954
0.675,6.5375e-10,6.5375000000000005,0.07,1.1528464476873793e-10,1.6e-10,3e-11,-1.4905118410420686,1.4905118410420686,pass,4.022772285098141e-10,1.9915407420773927,1.5932325936619143,0.8961933339348267,0.2865800910377044
0.675,6.5375e-10,6.5375000000000005,0.072,1.1251395451919091e-10,1.6e-10,3e-11,-1.582868182693636,1.582868182693636,pass,3.989334247035287e-10,2.03650806805824,1.629206454446592,0.9164286306262079,0.2820369203277634
0.675,6.5375e-10,6.5375000000000005,0.074,1.0987243340385913e-10,1.6e-10,3e-11,-1.6709188865380287,1.6709188865380287,pass,3.957079079942188e-10,2.0812170313163922,1.664973625053114,0.9365476640923766,0.2776604439390287
0.675,6.5375e-10,6.5375000000000005,0.076,1.0735117820441959e-10,1.6e-10,3e-11,-1.7549607265193468,1.7549607265193468,pass,3.925934626097896e-10,2.125676041391611,1.7005408331132887,0.9565542186262249,0.2734410743642951
0.675,6.5375e-10,6.5375000000000005,0.078,1.0494209337038686e-10,1.6e-10,3e-11,-1.8352635543204379,1.8352635543204379,pass,3.8958348831909874e-10,2.169893020480062,1.7359144163840499,0.976451859216028,0.26936997207754154
0.675,6.5375e-10,6.5375000000000005,0.08,1.0263780065926569e-10,1.6e-10,3e-11,-1.91207331135781,1.91207331135781,pass,3.866719337176279e-10,2.213875443424914,1.7711003547399313,0.9962439495412113,0.2654389721862209
0.675,6.5375e-10,6.5375000000000005,0.08199999999999999,1.0043156073631122e-10,1.6e-10,3e-11,-1.985614642122959,1.985614642122959,pass,3.8385323820785445e-10,2.257630373509244,1.8061042988073952,1.0159336680791597,0.26164051970802465
0.675,6.5375e-10,6.5375000000000005,0.08399999999999999,9.831720491452967e-11,1.6e-10,3e-11,-2.056093169515677,2.056093169515677,watch,3.811222813595229e-10,2.301164494583383,1.8409315956667065,1.0355240225625224,0.25796761229445
0.675,6.5375e-10,6.5375000000000005,0.086,9.628907552699921e-11,1.6e-10,3e-11,-2.1236974824333594,2.1236974824333594,watch,3.784743385600171e-10,2.344484139980294,1.8755873119842352,1.0550178629911324,0.25441374940597206
0.675,6.5375e-10,6.5375000000000005,0.088,9.43419736760071e-11,1.6e-10,3e-11,-2.1886008774664294,2.1886008774664294,watch,3.759050420472592e-10,2.3875953186072363,1.910076254885789,1.0744178933732564,0.25097288709457194
0.675,6.5375e-10,6.5375000000000005,0.09,9.247111330911637e-11,1.6e-10,3e-11,-2.2509628896961207,2.2509628896961207,watch,3.7341034656591374e-10,2.4305037385472956,1.9444029908378366,1.093726682346283,0.24763939767478704
0.675,6.625e-10,6.625,0.05,1.5668427395431652e-10,1.6e-10,3e-11,-0.11052420152278251,0.11052420152278251,pass,4.5642666302279466e-10,1.5304274334812806,1.2243419467850245,0.6886923450665763,0.3432846646526683
0.675,6.625e-10,6.625,0.052000000000000005,1.51727869128637e-10,1.6e-10,3e-11,-0.2757376957120994,0.2757376957120994,pass,4.5115325103964044e-10,1.5787495527648718,1.2629996422118976,0.7104372987441924,0.3363111509869304
0.675,6.625e-10,6.625,0.054,1.4707666821856695e-10,1.6e-10,3e-11,-0.4307777260477679,0.4307777260477679,pass,4.4613641350409605e-10,1.6266876257550456,1.3013501006040364,0.7320094315897705,0.3296674823365805
0.675,6.625e-10,6.625,0.056,1.4270288646364234e-10,1.6e-10,3e-11,-0.5765704512119216,0.5765704512119216,pass,4.413548351878751e-10,1.6742587686918182,1.3394070149534547,0.7534164459113182,0.3233291562397789
0.675,6.625e-10,6.625,0.058,1.385820614283376e-10,1.6e-10,3e-11,-0.7139312857220801,0.7139312857220801,pass,4.367896542233301e-10,1.7214787525682704,1.3771830020546165,0.7746654386557217,0.3172741389096197
0.675,6.625e-10,6.625,0.06,1.3469256466022554e-10,1.6e-10,3e-11,-0.8435811779924818,0.8435811779924818,pass,4.3242410645254257e-10,1.7683621515018138,1.414689721201451,0.7957629681758162,0.3114825530084265
0.675,6.625e-10,6.625,0.062,1.3101519792459976e-10,1.6e-10,3e-11,-0.9661600691800077,0.9661600691800077,pass,4.2824323126287337e-10,1.8149224703493139,1.451937976279451,0.8167151116571912,0.30593641267426647
0.675,6.625e-10,6.625,0.064,1.275328572560905e-10,1.6e-10,3e-11,-1.0822380914636496,1.0822380914636496,pass,4.242336266706111e-10,1.8611722550447367,1.4889378040357895,0.8375275147701315,0.3006193975168102
0.675,6.625e-10,6.625,0.066,1.2423025178673555e-10,1.6e-10,3e-11,-1.1923249404421479,1.1923249404421479,pass,4.2038324415083105e-10,1.9071231884645774,1.525698550771662,0.8582054348090599,0.2955166589421972
0.675,6.625e-10,6.625,0.068,1.2109366711978498e-10,1.6e-10,3e-11,-1.2968777626738337,1.2968777626738337,pass,4.1668121577297597e-10,1.9527861740997436,1.562228939279795,0.8787537783448847,0.2906146534471126
0.675,6.625e-10,6.625,0.07,1.1811076516093485e-10,1.6e-10,3e-11,-1.396307827968838,1.396307827968838,pass,4.131177077692192e-10,1.9981714093973741,1.5985371275178994,0.8991771342288184,0.2859009985282822
0.675,6.625e-10,6.625,0.072,1.1527041396622475e-10,1.6e-10,3e-11,-1.4909862011258412,1.4909862011258412,pass,4.0968379586523255e-10,2.043288450306241,1.634630760244993,0.9194798026378086,0.28136434764957974
0.675,6.625e-10,6.625,0.074,1.1256254244298134e-10,1.6e-10,3e-11,-1.5812485852339548,1.5812485852339548,pass,4.0637135863318343e-10,2.0881462682954677,1.6705170146363741,0.9396658207329605,0.2769942813430103
0.675,6.625e-10,6.625,0.076,1.0997801573768656e-10,1.6e-10,3e-11,-1.6673994754104478,1.6673994754104478,pass,4.031729858519202e-10,2.1327533009036714,1.7062026407229371,0.9597389854066521,0.27278121202812916
0.675,6.625e-10,6.625,0.078,1.0750852792924319e-10,1.6e-10,3e-11,-1.7497157356918933,1.7497157356918933,pass,4.0008189942870705e-10,2.177117496703303,1.7416939973626424,0.9797028735164863,0.26871630054436085
0.675,6.625e-10,6.625,0.08,1.0514650926738183e-10,1.6e-10,3e-11,-1.828449691087272,1.828449691087272,pass,3.9709188488709294e-10,2.2212463554243915,1.7769970843395133,0.9995608599409762,0.2647913827231162
0.675,6.625e-10,6.625,0.08199999999999999,1.0288504569099309e-10,1.6e-10,3e-11,-1.90383181030023,1.90383181030023,pass,3.9419723178378264e-10,2.265146963866622,1.8121175710932977,1.01931613373998,0.2609989045976497
0.675,6.625e-10,6.625,0.08399999999999999,1.0071780875798935e-10,1.6e-10,3e-11,-1.9760730414003547,1.9760730414003547,pass,3.9139268170427984e-10,2.3088260281336432,1.8470608225069147,1.0389717126601394,0.25733186507071065
0.675,6.625e-10,6.625,0.086,9.86389944381816e-11,1.6e-10,3e-11,-2.0453668520606128,2.0453668520606128,watch,3.886733827181351e-10,2.3522899026447153,1.8818319221157722,1.0585304561901219,0.2537837650429341
0.675,6.625e-10,6.625,0.088,9.664326947990294e-11,1.6e-10,3e-11,-2.111891017336568,2.111891017336568,watch,3.860348493617682e-10,2.3955446163132508,1.9164356930506008,1.0779950773409628,0.25034856215619744
0.675,6.625e-10,6.625,0.09,9.472572427228546e-11,1.6e-10,3e-11,-2.1758091909238177,2.1758091909238177,watch,3.834729273691826e-10,2.4385958962269165,1.9508767169815333,1.0973681533021125,0.24702063043185768
0.675,6.7125e-10,6.7125,0.05,1.6050410927389757e-10,1.6e-10,3e-11,0.0168036424632527,0.0168036424632527,pass,4.685628351342837e-10,1.535455894576202,1.2283647156609616,0.690955152559291,0.3425455397628779
0.675,6.7125e-10,6.7125,0.052000000000000005,1.5542331784298239e-10,1.6e-10,3e-11,-0.15255607190058681,0.15255607190058681,pass,4.63149205585796e-10,1.5839367838161633,1.2671494270529307,0.7127715527172735,0.3355793683083216
0.675,6.7125e-10,6.7125,0.054,1.506555518870416e-10,1.6e-10,3e-11,-0.3114816037652796,0.3114816037652796,pass,4.5799897267982446e-10,1.6320323649179422,1.305625891934354,0.734414564213074,0.32894299086640333
0.675,6.7125e-10,6.7125,0.056,1.4617230347333897e-10,1.6e-10,3e-11,-0.46092321755536725,0.46092321755536725,pass,4.5309025442610316e-10,1.6797598103596658,1.3438078482877327,0.7558919146618497,0.32261189033625304
0.675,6.7125e-10,6.7125,0.058,1.4194847447436773e-10,1.6e-10,3e-11,-0.6017175175210752,0.6017175175210752,pass,4.4840368742872015e-10,1.7271349429525031,1.3817079543620026,0.7772107243286265,0.31656402133609207
0.675,6.7125e-10,6.7125,0.06,1.3796187525504818e-10,1.6e-10,3e-11,-0.7346041581650605,0.7346041581650605,pass,4.439220617786161e-10,1.7741723846994317,1.4193379077595454,0.7983775731147443,0.3107794974241441
0.675,6.7125e-10,6.7125,0.062,1.341928101975992e-10,1.6e-10,3e-11,-0.8602396600800267,0.8602396600800267,pass,4.3963001906743875e-10,1.820885684829657,1.4567085478637258,0.8193985581733457,0.30524032567715575
0.675,6.7125e-10,6.7125,0.064,1.30623732854329e-10,1.6e-10,3e-11,-0.9792089048556993,0.9792089048556993,pass,4.3551380095897995e-10,1.867287430498793,1.4938299443990344,0.8402793437244569,0.2999301803219599
0.675,6.7125e-10,6.7125,0.066,1.2723895733780612e-10,1.6e-10,3e-11,-1.0920347554064624,1.0920347554064624,pass,4.315610385636561e-10,1.9133893429692714,1.5307114743754173,0.8610252043361721,0.29483420876288885
0.675,6.7125e-10,6.7125,0.068,1.240244154433966e-10,1.6e-10,3e-11,-1.19918615188678,1.19918615188678,pass,4.2776057497770496e-10,1.959202361557142,1.5673618892457135,0.8816410627007139,0.2899388646320685
0.675,6.7125e-10,6.7125,0.07,1.2096745119923767e-10,1.6e-10,3e-11,-1.3010849600254106,1.3010849600254106,pass,4.2410231495799927e-10,2.004736717214866,1.603789373771893,0.9021315227466897,0.28523176349843227
0.675,6.7125e-10,6.7125,0.072,1.1805664623056767e-10,1.6e-10,3e-11,-1.3981117923144106,1.3981117923144106,pass,4.205770969379183e-10,2.0500019972887955,1.6400015978310365,0.922500898779958,0.280701557669447
0.675,6.7125e-10,6.7125,0.074,1.1528167063679547e-10,1.6e-10,3e-11,-1.4906109787734843,1.4906109787734843,pass,4.171765835446511e-10,2.095007202725233,1.6760057621801865,0.9427532412263548,0.27633782715528826
