Z,N,A,symbol,parity,is_magic_any,A13,I_asym,radius_rms_obs_fm,sigma_radius_rms_obs_fm,weight,radius_source_merge,n_iaea_measurements,J_from_obs_radius_MeV,J_stored_MeV,J_rel_diff,B_obs_MeV,C_required,radius_pred_a13_fm,radius_pred_a13_i_fm,resid_radius_a13_fm,resid_radius_a13_i_fm,A_band,neutron_skin_proxy_fm,B_pred_from_radius_a13_MeV,B_pred_from_radius_a13_i_MeV,resid_B_from_radius_a13_MeV,resid_B_from_radius_a13_i_MeV
57,78,135,La,oe,False,5.12992784003009,0.15555555555555556,4.8488,0.006,27777.777777777777,main,1,0.2816071727720368,0.2816071727720368,0.0,1131.6776220000002,2009.3195973316028,4.887430682651857,4.87629229391875,-0.03863068265185721,-0.0274922939187503,A_101_plus,0.2715694552073606,1092.453880720381,1103.621667265036,-39.22374127961916,-28.05595473496419
60,75,135,Nd,eo,False,5.12992784003009,0.1111111111111111,4.9086,0.0026,147928.99408284025,main,1,0.2666423105299518,0.2666423105299518,0.0,1118.9007359999998,2098.130513826151,4.887430682651857,4.953883566835138,0.02116931734814287,-0.045283566835138345,A_101_plus,0.19397818229097186,1140.7397932768745,1073.5780791249545,21.839057276874655,-45.32265687504537
52,84,136,Te,ee,False,5.14256318131647,0.23529411764705882,4.7815,0.0089,12624.668602449186,main,1,0.2994557152280245,0.2994557152280245,0.0,1131.4424936,1889.1649684135236,4.899468737886659,4.749763935576404,-0.11796873788665874,0.031736064423596666,A_101_plus,0.41077732720441096,1015.8979679790251,1164.7103386592469,-115.54452562097492,33.26784505924684
54,82,136,Xe,ee,True,5.14256318131647,0.20588235294117646,4.7964,0.0047,45269.35264825713,main,1,0.29540903391298134,0.29540903391298134,0.0,1141.8816903999998,1932.7128816520283,4.899468737886659,4.8011111014769545,-0.10306873788665882,-0.004711101476954305,A_101_plus,0.3594301613038596,1039.3158469405832,1136.9800553989985,-102.56584345941656,-4.901635001001296
55,81,136,Cs,oo,False,5.14256318131647,0.19117647058823528,4.8059,0.0052,36982.24852071006,main,1,0.29285752994875935,0.29285752994875935,0.0,1141.0090328,1948.061627439868,4.899468737886659,4.82678468442723,-0.09356873788665876,-0.020884684427230127,A_101_plus,0.3337565783535839,1047.5696309761763,1119.455736497941,-93.4394018238238,-21.553296302059152
56,80,136,Ba,ee,False,5.14256318131647,0.17647058823529413,4.8334,0.0046,47258.979206049145,main,1,0.28559515089047494,0.28559515089047494,0.0,1142.7748976,2000.6903024033686,4.899468737886659,4.852458267377506,-0.0660687378866589,-0.019058267377506155,A_101_plus,0.30808299540330825,1075.8706871818436,1123.0596673316536,-66.90421041815648,-19.71523026834643
58,78,136,Ce,ee,False,5.14256318131647,0.14705882352941177,4.8739,0.0018,308641.97530864197,main,1,0.2752262831432847,0.2752262831432847,0.0,1138.8316864,2068.9006758252017,4.899468737886659,4.903805433278057,-0.025568737886659143,-0.02990543327805728,A_101_plus,0.25673582950275686,1112.5507976607726,1108.1538595235795,-26.28088873922752,-30.677826876420568
60,76,136,Nd,ee,False,5.14256318131647,0.11764705882352941,4.9111,0.0026,147928.99408284025,main,1,0.2660343090224169,0.2660343090224169,0.0,1129.9577272,2123.706771792329,4.899468737886659,4.955152599178609,0.0116312621133412,-0.04405259917860871,A_101_plus,0.20538866360220548,1142.0227614420114,1085.4065351681716,12.065034242011507,-44.55119203182835
54,83,137,Xe,eo,False,5.155136735475772,0.2116788321167883,4.8094,0.0049,41649.312786339025,main,1,0.2919230675507308,0.2919230675507308,0.0,1145.9072505000001,1962.6870533293209,4.911447926737743,4.8036090975530685,-0.10204792673774321,0.0057909024469315895,A_101_plus,0.3695496757514135,1043.9524703641498,1151.982661407095,-101.95478013585034,6.07541090709492
55,82,137,Cs,oe,True,5.155136735475772,0.19708029197080293,4.8128,0.005,40000.0,main,1,0.2910181593169033,0.2910181593169033,0.0,1149.2872597,1974.5971564071494,4.911447926737743,4.829095282087648,-0.09864792673774314,-0.016295282087647855,A_101_plus,0.34406349121683333,1050.287449498648,1132.3128531032546,-98.99981020135215,-16.97440659674544
56,81,137,Ba,eo,False,5.155136735475772,0.18248175182481752,4.8314,0.0047,45269.35264825713,main,1,0.2861171967409146,0.2861171967409146,0.0,1149.6805456,2009.1077339910134,4.911447926737743,4.8545814666222284,-0.08004792673774297,-0.023181466622228086,A_101_plus,0.31857730668225304,1068.6436121182846,1125.6003003833043,-81.03693348171532,-24.08024521669563
57,80,137,La,oe,False,5.155136735475772,0.1678832116788321,4.8496,0.0053,35599.857600569594,main,1,0.28140153339506524,0.28140153339506524,0.0,1148.3176559,2040.3542973730957,4.911447926737743,4.880067651156809,-0.06184792673774364,-0.03046765115680916,A_101_plus,0.2930911221476728,1085.2636468700202,1116.8108047142691,-63.05400902997985,-31.506851185730966
60,77,137,Nd,eo,False,5.155136735475772,0.12408759124087591,4.908,0.0026,147928.99408284025,main,1,0.26678843753601184,0.26678843753601184,0.0,1138.4137203999999,2133.5514591900815,4.911447926737743,4.95652620476055,-0.003447926737742968,-0.048526204760549696,A_101_plus,0.21663256854393206,1134.8351805206498,1089.071208884285,-3.5785398793500462,-49.34251151571493
63,74,137,Eu,oe,False,5.155136735475772,0.08029197080291971,4.9762,0.0095,11080.3324099723,main,1,0.25068087412863893,0.25068087412863893,0.0,1116.6286106,2227.191472986074,4.911447926737743,5.03298475836429,0.06475207326225707,-0.05678475836428998,A_101_plus,0.14017401494019133,1184.642266964429,1060.2049929685836,68.01365636442893,-56.42361763141639
54,84,138,Xe,ee,False,5.167649252363622,0.21739130434782608,4.8279,0.0079,16023.07322544464,main,1,0.28703307421516505,0.28703307421516505,0.0,1151.5673994,2005.983809616248,4.923368963614262,4.806192502604895,-0.09546896361426249,0.021707497395104802,A_101_plus,0.37952253056929275,1055.4304356577438,1174.621153348882,-96.13696374225628,23.053753948881877
55,83,138,Cs,oo,False,5.167649252363622,0.2028985507246377,4.8255,0.005,40000.0,main,1,0.28766279836248676,0.28766279836248676,0.0,1153.6998306,2005.298977079079,4.923368963614262,4.831494004642848,-0.09786896361426223,-0.005994004642848161,A_101_plus,0.3542210285313399,1055.0701171449064,1147.402548724895,-98.62971345509368,-6.297281875105
56,82,138,Ba,ee,True,5.167649252363622,0.18840579710144928,4.8378,0.0046,47258.979206049145,main,1,0.2844500004371601,0.2844500004371601,0.0,1158.2922636000003,2036.0208504479979,4.923368963614262,4.8567955066808,-0.08556896361426247,-0.018995506680800744,A_101_plus,0.32891952649338707,1071.234155976398,1138.3745633339165,-87.05810762360238,-19.917700266083784
57,81,138,La,oo,False,5.167649252363622,0.17391304347826086,4.8473,0.0051,38446.75124951941,main,1,0.2819931517276784,0.2819931517276784,0.0,1155.7615230000001,2049.2723243792148,4.923368963614262,4.882097008718754,-0.07606896361426241,-0.03479700871875391,A_101_plus,0.3036180244554342,1078.2063004360318,1119.6155471566692,-77.5552225639683,-36.145975843330916
58,80,138,Ce,ee,False,5.167649252363622,0.15942028985507245,4.8737,0.0018,308641.97530864197,main,1,0.27527655104470566,0.27527655104470566,0.0,1156.0316304000003,2099.764084541036,4.923368963614262,4.907398510756707,-0.04966896361426176,-0.03369851075670649,A_101_plus,0.27831652241748134,1104.7720883398295,1121.0010838131784,-51.259542060170816,-35.030546586821856
60,78,138,Nd,ee,False,5.167649252363622,0.13043478260869565,4.9123,0.0026,147928.99408284025,main,1,0.26574296093346655,0.26574296093346655,0.0,1148.9182548,2161.7096662960193,4.923368963614262,4.958001514832612,-0.011068963614262017,-0.04570151483261231,A_101_plus,0.22771351834157566,1137.3642020076072,1101.959064380161,-11.554052792392895,-46.95919041983916
62,76,138,Sm,ee,False,5.167649252363622,0.10144927536231885,4.9599,0.0034,86505.19031141869,main,1,0.25443990613407685,0.25443990613407685,0.0,1136.8341468,2233.993409431904,4.923368963614262,5.008604518908518,0.03653103638573807,-0.04870451890851779,A_101_plus,0.17711051426566995,1175.395646799514,1087.3830331927588,38.5614999995139,-49.45111360724127
63,75,138,Eu,oo,False,5.167649252363622,0.08695652173913043,4.9779,0.0094,11317.338162064283,main,1,0.2502920400856848,0.2502920400856848,0.0,1126.3037118,2249.9790872582726,4.923368963614262,5.033906020946471,0.05453103638573786,-0.056006020946471224,A_101_plus,0.1518090122277171,1183.806368178066,1070.151907805752,57.50265637806592,-56.151803994247985
54,85,139,Xe,eo,False,5.180101467380292,0.22302158273381295,4.8409,0.01,10000.0,main,1,0.2836459481401303,0.2836459481401303,0.0,1155.3110655999997,2036.537227440384,4.935232549153332,4.8088588892878725,-0.09433254915333134,0.032041110712127896,A_101_plus,0.3893518910732457,1059.9609083687976,1189.6120346959704,-95.35015723120205,34.300969095970686
55,84,139,Cs,oe,False,5.180101467380292,0.20863309352517986,4.8422,0.006900000000000001,21003.99075824406,main,1,0.2833094416919207,0.2833094416919207,0.0,1159.5852183,2046.4994236954662,4.935232549153332,4.833978366131308,-0.0930325491533317,0.008221633868692457,A_101_plus,0.36423241422981045,1065.1459540677447,1168.3234434404715,-94.43926423225525,8.738225140471513
56,83,139,Ba,eo,False,5.180101467380292,0.19424460431654678,4.8513,0.0049,41649.312786339025,main,1,0.28096504817734014,0.28096504817734014,0.0,1163.0156965999997,2069.6803822123898,4.935232549153332,4.859097842974743,-0.08393254915333159,-0.007797842974742508,A_101_plus,0.33911293738637527,1077.210997375271,1154.7639478490566,-85.80469922472867,-8.25174875094308
57,82,139,La,oe,True,5.180101467380292,0.17985611510791366,4.855,0.0049,41649.312786339025,main,1,0.2800173898623392,0.2800173898623392,0.0,1164.5418193,2079.4098178554314,4.935232549153332,4.884217319818179,-0.08023254915333133,-0.02921731981817821,A_101_plus,0.31399346054294003,1082.2748976581427,1133.8836483338794,-82.26692164185738,-30.65817096612068
60,79,139,Nd,eo,False,5.180101467380292,0.1366906474820144,4.9076,0.0025,160000.0,main,1,0.2668859000270357,0.2668859000270357,0.0,1156.9893238,2167.572965980586,4.935232549153332,4.959575750348484,-0.027632549153331354,-0.05197575034848345,A_101_plus,0.23863503001263447,1128.1613608723917,1103.3607599373904,-28.82796292760827,-53.62856386260955
62,77,139,Sm,eo,False,5.180101467380292,0.1079136690647482,4.9556,0.0034,86505.19031141869,main,1,0.2554409146563068,0.2554409146563068,0.0,1145.7879254000002,2242.765077281465,4.935232549153332,5.009814704035354,0.0203674508466678,-0.054214704035354444,A_101_plus,0.18839607632576402,1167.296760669045,1090.446923051941,21.508835269044766,-55.34100234805919
63,76,139,Eu,oe,False,5.180101467380292,0.09352517985611511,4.976,0.0093,11562.030292519368,main,1,0.25072665900544977,0.25072665900544977,0.0,1138.0233993000002,2269.4503325138317,4.935232549153332,5.03493418087879,0.04076745084666822,-0.05893418087878999,A_101_plus,0.16327659948232884,1181.1856928206576,1078.4000461506707,43.162293520657386,-59.62335314932943
54,86,140,Xe,ee,False,5.1924941018511035,0.22857142857142856,4.8566,0.0125,6399.999999999999,main,1,0.279608582255529,0.279608582255529,0.0,1160.72425,2075.6234315784272,4.947039370582457,4.811605906570874,-0.0904393705824571,0.044994093429126636,A_101_plus,0.3990408321414278,1068.719849925875,1209.4061892266286,-92.00440007412499,48.68193922662863
55,85,140,Cs,oo,False,5.1924941018511035,0.21428571428571427,4.8554,0.0088,12913.223140495867,main,1,0.27991513195983014,0.27991513195983014,0.0,1164.005178,2079.210884117267,4.947039370582457,4.8365459585797135,-0.09163937058245697,0.018854041420286904,A_101_plus,0.3741007801325886,1070.5669969953267,1184.2183450597074,-93.4381810046732,20.21316705970753
56,84,140,Ba,ee,False,5.1924941018511035,0.2,4.868399999999999,0.0059,28727.37719046251,main,1,0.27661200097100525,0.27661200097100486,1.4047765724363365e-15,1169.4409999999998,2113.8652623437397,4.947039370582457,4.8614860105885525,-0.07863937058245796,0.006913989411446941,A_101_plus,0.3491607281237494,1088.4102248824322,1176.8474461684918,-81.0307751175676,7.406446168492039
58,82,140,Ce,ee,True,5.1924941018511035,0.17142857142857143,4.8771,0.0018,308641.97530864197,main,1,0.27442324397407925,0.27442324397407925,0.0,1172.68263,2136.631381907952,4.947039370582457,4.91136611460623,-0.06993937058245692,-0.03426611460622997,A_101_plus,0.29928062410607087,1100.1322952319451,1136.5582934670508,-72.55033476805488,-36.1243365329492
60,80,140,Nd,ee,False,5.1924941018511035,0.14285714285714285,4.9101,0.0026,147928.99408284025,main,1,0.26627734308333956,0.26627734308333956,0.0,1167.30096,2191.8893783513863,4.947039370582457,4.961246218623909,-0.03693937058245744,-0.051146218623909334,A_101_plus,0.24940052008839236,1128.5841409606871,1114.0379614168564,-38.716819039312895,-53.2629985831436
62,78,140,Sm,ee,False,5.1924941018511035,0.11428571428571428,4.9565,0.0034,86505.19031141869,main,1,0.25523107588999666,0.25523107588999666,0.0,1156.9349539999998,2266.4461017643343,4.947039370582457,5.011126322641588,0.009460629417542776,-0.054626322641587954,A_101_plus,0.1995204160707139,1166.972727755671,1100.641790506204,10.037773755671196,-56.29316349379587
63,77,140,Eu,oo,False,5.1924941018511035,0.1,4.9695,0.0091,12075.836251660427,main,1,0.25221922844116185,0.25221922844116185,0.0,1147.68262,2275.1687630900306,4.947039370582457,5.036066374650427,0.022460629417542677,-0.06656637465042703,A_101_plus,0.1745803640618747,1171.463947675974,1080.0002153834598,23.7813276759739,-67.68240461654023
54,87,141,Xe,eo,False,5.2048278633942004,0.23404255319148937,4.8694,0.014700000000000001,4627.701420704336,main,1,0.2763595343618769,0.2763595343618769,0.0,1164.0064227,2105.963930985281,4.958790102069917,4.814431276898263,-0.08939010206991771,0.054968723101736394,A_101_plus,0.4085923414214088,1072.7692068598262,1223.9230245934316,-91.2372158401738,59.91660189343156
55,86,141,Cs,oe,False,5.2048278633942004,0.2198581560283688,4.8689,0.0108,8573.388203017832,main,1,0.276485738849681,0.276485738849681,0.0,1169.5041114,2114.944727828861,4.958790102069917,4.839194449105622,-0.08989010206991743,0.029705550894377986,A_101_plus,0.3838291692140507,1077.343987161191,1201.6609970013208,-92.16012423880898,32.15688560132071
56,85,141,Ba,eo,False,5.2048278633942004,0.20567375886524822,4.8807,0.006900000000000001,21003.99075824406,main,1,0.2735226252578471,0.2735226252578471,0.0,1173.9769134,2146.032549031919,4.958790102069917,4.86395762131298,-0.0780901020699174,0.01674237868702022,A_101_plus,0.35906599700669256,1093.1799930890809,1192.062469727482,-80.79692031091918,18.08555632748198
59,82,141,Pr,oe,True,5.2048278633942004,0.16312056737588654,4.8919,0.005,40000.0,main,1,0.27073955866354216,0.27073955866354216,0.0,1177.9119131999998,2175.3598163019715,4.958790102069917,4.938247137935054,-0.06689010206991775,-0.046347137935054405,A_101_plus,0.2847764803846183,1108.119180216536,1129.1018364234212,-69.7927329834638,-48.810076776578626
60,81,141,Nd,eo,False,5.2048278633942004,0.14893617021276595,4.9057,0.0026,147928.99408284025,main,1,0.2673493333089355,0.2673493333089355,0.0,1175.3065434000002,2198.0727029565373,4.958790102069917,4.963010310142412,-0.053090102069917045,-0.0573103101424115,A_101_plus,0.26001330817726015,1119.6890295588826,1115.3825146321444,-55.61751384111767,-59.924028767855816
62,79,141,Sm,eo,False,5.2048278633942004,0.12056737588652482,4.9517,0.0034,86505.19031141869,main,1,0.25635221135629643,0.25635221135629643,0.0,1165.4842859999999,2273.2089569926266,4.958790102069917,5.012536654557128,-0.00709010206991767,-0.06083665455712861,A_101_plus,0.21048696376254392,1157.9631227011157,1102.5052644618956,-7.521163298884176,-62.979021538104234
63,78,141,Eu,oe,False,5.2048278633942004,0.10638297872340426,4.9697,0.0091,12075.836251660427,main,1,0.2521731710081419,0.2521731710081419,0.0,1158.6936273,2297.4165385392826,4.958790102069917,5.037299826764486,0.010909897930082124,-0.06759982676448661,A_101_plus,0.1857237915551858,1170.2943633618477,1089.3334096477024,11.600736061847783,-69.36021765229748
54,88,142,Xe,ee,False,5.217103446276167,0.23943661971830985,4.884099999999999,0.0169,3501.277966457758,main,1,0.2726747550370711,0.2726747550370709,8.143203608813868e-16,1169.110069,2143.7812767835003,4.9704854050635765,4.817332793475255,-0.08638540506357728,0.06676720652474444,A_101_plus,0.4180093224016717,1080.4331079368346,1242.6047425914935,-88.67696106316544,73.49467359149344
55,87,142,Cs,oo,False,5.217103446276167,0.22535211267605634,4.8825,0.0132,5739.21028466483,main,1,0.27307342489600384,0.27307342489600384,0.0,1173.6126334,2148.8957298700047,4.9704854050635765,4.841921577145942,-0.08798540506357622,0.04057842285405844,A_101_plus,0.3934205387309852,1083.0107143855391,1217.9144966291585,-90.60191901446092,44.30186322915847
56,86,142,Ba,ee,False,5.217103446276167,0.2112676056338028,4.8953,0.0083,14515.894904920888,main,1,0.2699003154413022,0.2699003154413022,0.0,1180.1579955999998,2186.2849505573477,4.9704854050635765,4.866510360816628,-0.07518540506357674,0.02878963918337174,A_101_plus,0.3688317550602986,1101.8543120734398,1211.5940892450953,-78.30368352656001,31.436093645095525
58,84,142,Ce,ee,False,5.217103446276167,0.18309859154929578,4.9063,0.002,250000.0,main,1,0.2672028990855884,0.2672028990855884,0.0,1185.28394,2217.947380167344,4.9704854050635765,4.915687928158001,-0.06418540506357662,-0.00938792815800138,A_101_plus,0.31965418771892545,1117.811694292808,1175.1666728646233,-67.47224570719209,-10.117267135376778
60,82,142,Nd,ee,True,5.217103446276167,0.15492957746478872,4.9123,0.0025,160000.0,main,1,0.26574296093346655,0.26574296093346655,0.0,1185.136402,2229.85473977751,4.9704854050635765,4.9648654954993745,-0.05818540506357639,-0.05256549549937439,A_101_plus,0.27047662037755227,1123.8128221551783,1129.5947053744476,-61.32357984482178,-55.541696625552504
62,80,142,Sm,ee,False,5.217103446276167,0.1267605633802817,4.9518,0.0034,86505.19031141869,main,1,0.25632880421176946,0.25632880421176946,0.0,1176.6035794,2295.106051421231,4.9704854050635765,5.014043062840748,-0.018685405063576077,-0.06224306284074732,A_101_plus,0.22129905303617917,1156.6984892704154,1111.5952466664205,-19.90509012958455,-65.00833273357944
63,79,142,Eu,oo,False,5.217103446276167,0.11267605633802817,4.9607,0.0091,12075.836251660427,main,1,0.25425410524250464,0.25425410524250464,0.0,1168.1482320000002,2297.2062356394085,4.9704854050635765,5.038631846511434,-0.009785405063576391,-0.07793184651143381,A_101_plus,0.1967102693654926,1157.7569501249154,1087.9096602220163,-10.391281875084815,-80.2385717779839
54,89,143,Xe,eo,False,5.229321531755983,0.24475524475524477,4.8942,0.0187,2859.675712774171,main,1,0.27017155023749484,0.27017155023749484,0.0,1172.1546265000002,2169.2784186003582,4.982125928618576,4.820308317670445,-0.08792592861857607,0.07389168232955434,A_101_plus,0.42729459735423875,1081.7240107536138,1253.971993756312,-90.43061574638637,81.81736725631185
55,88,143,Cs,oe,False,5.229321531755983,0.23076923076923078,4.8965,0.0151,4385.772553835358,main,1,0.2696047334864789,0.2696047334864789,0.0,1178.8449101,2186.2466857599165,4.982125928618576,4.844725151804973,-0.0856259286185761,0.0517748481950262,A_101_plus,0.4028777632197108,1090.185341420066,1235.9156130130232,-88.65956867993418,57.07070291302307
56,87,143,Ba,eo,False,5.229321531755983,0.21678321678321677,4.9087,0.0096,10850.694444444447,main,1,0.26661796381155783,0.26661796381155783,0.0,1184.3242554,2221.0136152661216,4.982125928618576,4.8691419859395015,-0.07342592861857611,0.03955801406049808,A_101_plus,0.3784609290851828,1107.5220844146816,1227.885832402365,-76.80217098531853,43.56157700236486
60,83,143,Nd,eo,False,5.229321531755983,0.16083916083916083,4.9254,0.0026,147928.99408284025,main,1,0.26258309000146157,0.26258309000146157,0.0,1191.2599699,2268.3486013767474,4.982125928618576,4.966809322477613,-0.05672592861857595,-0.04140932247761331,A_101_plus,0.28079359254707115,1131.125966049013,1147.0570481642724,-60.13400385098703,-44.202921735727614
62,81,143,Sm,eo,False,5.229321531755983,0.13286713286713286,4.9479,0.0034,86505.19031141869,main,1,0.257243268496807,0.257243268496807,0.0,1185.2100975000003,2303.675630514529,4.982125928618576,5.015642990746668,-0.034225928618575985,-0.06774299074666867,A_101_plus,0.2319599242780153,1148.7420061659782,1114.1169306676195,-36.46809133402212,-71.0931668323808
63,80,143,Eu,oe,False,5.229321531755983,0.11888111888111888,4.9636,0.0091,12075.836251660427,main,1,0.25358171364970855,0.25358171364970855,0.0,1179.1519311,2324.9940110603775,4.982125928618576,5.0400598248811965,-0.01852592861857616,-0.07645982488119696,A_101_plus,0.20754309014348737,1159.3725475981407,1099.6346025848634,-19.77938350185923,-79.51732851513657
54,90,144,Xe,ee,False,5.241482788417793,0.25,4.9082,0.0208,2311.390532544379,main,1,0.26673971963822,0.26673971963822,0.0,1176.895368,2206.074463893542,4.9937123097143745,4.823355776529731,-0.08551230971437462,0.08484422347026932,A_101_plus,0.4364509101546867,1088.495346030037,1271.6985916041624,-88.40002196996306,94.80322360416244
55,89,144,Cs,oo,False,5.241482788417793,0.2361111111111111,4.9055,0.0161,3857.8758535550323,main,1,0.26739816254783777,0.26739816254783777,0.0,1182.5120736000001,2211.14472577658,4.9937123097143745,4.847603049316102,-0.08821230971437455,0.05789695068389822,A_101_plus,0.41220363736831517,1090.9970550852695,1246.710299740839,-91.51501851473063,64.19822614083887
56,88,144,Ba,ee,False,5.241482788417793,0.2222222222222222,4.9236,0.0112,7971.938775510204,main,1,0.2630150339706978,0.2630150339706978,0.0,1190.2255056,2262.656791194304,4.9937123097143745,4.871850322102473,-0.0701123097143741,0.05174967789752749,A_101_plus,0.3879563645819437,1116.4135332637202,1247.8184905843073,-73.81197233627972,57.59298498430735
58,86,144,Ce,ee,False,5.241482788417793,0.19444444444444445,4.9303,0.0024,173611.11111111115,main,1,0.2614108330766269,0.2614108330766269,0.0,1197.3256128000003,2290.1224075305067,4.9937123097143745,4.920344867675216,-0.06341230971437462,0.009955132324783733,A_101_plus,0.33946181900920075,1129.9652950229488,1208.2592821396088,-67.36031777705148,10.933669339608514
60,84,144,Nd,ee,False,5.241482788417793,0.16666666666666666,4.9421,0.0027,137174.2112482853,main,1,0.25860927811844125,0.25860927811844125,0.0,1199.0770128,2318.3178529480892,4.9937123097143745,4.968839413247959,-0.05161230971437458,-0.026739413247959476,A_101_plus,0.2909672734364578,1143.8771604738167,1170.1543040934775,-55.19985232618319,-28.92270870652237
62,82,144,Sm,ee,True,5.241482788417793,0.1388888888888889,4.9524,0.0034,86505.19031141869,main,1,0.25618840622049077,0.25618840622049077,0.0,1195.72992,2333.6924914761457,4.9937123097143745,5.017333958820703,-0.041312309714374607,-0.06493395882070274,A_101_plus,0.24247272786371482,1151.4631340021751,1126.8925151213089,-44.266785997824854,-68.83740487869113
63,81,144,Eu,oo,False,5.241482788417793,0.125,4.9612,0.0091,12075.836251660427,main,1,0.2541380485906943,0.2541380485906943,0.0,1188.6011136,2338.495003387546,4.9937123097143745,5.041581231607074,-0.03251230971437469,-0.080381231607074,A_101_plus,0.21822545507734334,1153.8327330118054,1104.4846056250751,-34.76838058819453,-84.11650797492484
55,90,145,Cs,oe,False,5.253587872492901,0.2413793103448276,4.9188,0.0191,2741.1529289219047,main,1,0.2641703614782373,0.2641703614782373,0.0,1187.366459,2247.349877472566,5.005245173561522,4.850553210611531,-0.08644517356152193,0.06824678938846862,A_101_plus,0.42140087877004234,1097.244866220429,1263.7149838400178,-90.12159277957107,76.34852484001772
56,89,145,Ba,eo,False,5.253587872492901,0.22758620689655173,4.9345,0.0123,6609.822195782934,main,1,0.2604102076239397,0.2604102076239397,0.0,1194.0458695,2292.6249327836076,5.005245173561522,4.874633260826963,-0.0707451735615221,0.059866739173036976,A_101_plus,0.3973208285546113,1119.3499342856453,1261.1365880650653,-74.69593521435468,67.09071856506534
60,85,145,Nd,eo,False,5.253587872492901,0.1724137931034483,4.9535,0.0028,127551.02040816327,main,1,0.25593120959824445,0.25593120959824445,0.0,1204.8323035,2353.8205938058923,5.005245173561522,4.970953461688687,-0.05174517356152197,-0.017453461688687,A_101_plus,0.3010006276928874,1149.228070113424,1185.7828181047105,-55.60423338657597,-19.049485395289594
62,83,145,Sm,eo,False,5.253587872492901,0.14482758620689656,4.9651,0.0034,86505.19031141869,main,1,0.2532346229334814,0.2532346229334814,0.0,1202.4870155,2374.254755472091,5.005245173561522,5.019113562119549,-0.04014517356152236,-0.05401356211954944,A_101_plus,0.2528405272620254,1159.2048339491337,1144.6176850093702,-43.282181550866426,-57.869330490629864
63,82,145,Eu,oe,True,5.253587872492901,0.1310344827586207,4.9663,0.0091,12075.836251660427,main,1,0.25295729245036114,0.25295729245036114,0.0,1199.0447880000002,2370.05380707752,5.005245173561522,5.04319361233498,-0.03894517356152161,-0.07689361233497927,A_101_plus,0.2287604770465944,1157.1537652190686,1117.7431349716464,-41.89102278093151,-81.30165302835371
64,81,145,Gd,eo,False,5.253587872492901,0.11724137931034483,4.9786,0.0077,16866.250632484396,main,1,0.2501321073064807,0.2501321073064807,0.0,1193.1975324999999,2385.1346901219767,5.005245173561522,5.067273662550411,-0.02664517356152185,-0.08867366255041098,A_101_plus,0.20468042683116341,1164.5168472493622,1100.3918987521665,-28.68068525063768,-92.80563374783333
54,92,146,Xe,ee,False,5.265637428171437,0.2602739726027397,4.9315,0.0245,1665.9725114535609,main,1,0.2611245483980542,0.2611245483980542,0.0,1184.1206484,2267.3483892348277,5.016725133898597,4.8296585206301685,-0.08522513389859743,0.10184147936983123,A_101_plus,0.45438724892816695,1095.4651386488897,1299.5195736124494,-88.65550975111023,115.39892521244951
55,91,146,Cs,oo,False,5.265637428171437,0.2465753424657534,4.9281,0.0193,2684.6358291497754,main,1,0.2619365037566288,0.2619365037566288,0.0,1190.693729,2272.8671107756345,5.016725133898597,4.853573638994809,-0.0886251338985975,0.07452636100519072,A_101_plus,0.43047213056352657,1098.1314986518644,1274.543578877515,-92.5622303481357,83.849849877515
56,90,146,Ba,ee,False,5.265637428171437,0.2328767123287671,4.9479,0.013800000000000002,5250.997689561015,main,1,0.257243268496807,0.257243268496807,0.0,1199.4672778,2331.387104527651,5.016725133898597,4.877488757359449,-0.06882513389859746,0.07041124264055032,A_101_plus,0.4065570121988862,1126.40532431256,1279.1194757275127,-73.06195348743995,79.65219792751282
58,88,146,Ce,ee,False,5.265637428171437,0.2054794520547945,4.959,0.0028,127551.02040816327,main,1,0.25464909443850675,0.25464909443850675,0.0,1208.6621826,2373.1915977652743,5.016725133898597,4.925318994088729,-0.05772513389859757,0.03368100591127021,A_101_plus,0.35872677546960546,1146.6030871257792,1246.4121578742731,-62.05909547422084,37.74997527427308
60,86,146,Nd,ee,False,5.265637428171437,0.1780821917808219,4.9696,0.003,111111.11111111111,main,1,0.2521961986732447,0.2521961986732447,0.0,1212.3975342,2403.6792397708377,5.016725133898597,4.97314923081801,-0.047125133898597404,-0.003549230818010507,A_101_plus,0.31089653874032475,1161.3331344071207,1208.4746370422436,-51.064399792879385,-3.9228971577565517
62,84,146,Sm,ee,False,5.265637428171437,0.1506849315068493,4.9808,0.0035,81632.65306122448,main,1,0.24963012643305393,0.24963012643305393,0.0,1210.9032826,2425.3949230858184,5.016725133898597,5.020979467547291,-0.03592513389859686,-0.04017946754729085,A_101_plus,0.26306630201104403,1171.8250262339116,1167.281613161604,-39.07825636608845,-43.62166943839611
63,83,146,Eu,oo,False,5.265637428171437,0.136986301369863,4.9789,0.0092,11814.744801512286,main,1,0.2500635959746903,0.2500635959746903,0.0,1206.2421742,2411.87080730073,5.016725133898597,5.044894585911932,-0.037825133898596874,-0.0659945859119313,A_101_plus,0.23915118364640364,1165.290874956606,1135.699142638081,-40.951299243393805,-70.54303156191895
