T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,Cv1_J_per_molK,Cv2_J_per_molK,alpha1_1e-8_per_K,alpha2_1e-8_per_K,residual_1e-8_per_K,z
284.0,247.05570257410363,250.4793547527048,0.5,19.85057668086459,20.468140703187935,3170.879269779916,-2920.399915027211,3.4236521786011687,6.847304357202337
285.0,248.0007673184192,251.4343334122495,0.5,19.88085636089095,20.49534711540539,3175.7160667775415,-2924.281733365292,3.4335660938302874,6.867132187660575
286.0,248.9394773413784,252.3824435883497,0.5,19.910884105968282,20.52231961338629,3180.5126203444584,-2928.1301767561085,3.4429662469713085,6.885932493942617
287.0,249.87188260975526,253.32373780693538,0.5,19.94066247282521,20.54906069137326,3185.269338885817,-2931.9456010788817,3.451855197180122,6.903710394360244
288.0,250.79803281464336,254.25826835096547,0.5,19.970193989812977,20.57557281354202,3189.986626273842,-2935.7283579228765,3.4602355363221093,6.920471072644219
289.0,251.71797736574055,255.18608725436303,0.5,19.99948115719555,20.60185841436864,3194.6648818941685,-2939.478794639805,3.4681098886224846,6.936219777244969
290.0,252.63176538603471,256.10724629625525,0.5,20.028526447438473,20.627919898993316,3199.3045006919847,-2943.1972543957295,3.475480910220505,6.95096182044101
291.0,253.53944570687383,257.0217969955627,0.5,20.05733230549697,20.653759643580827,3203.905873218051,-2946.8840762224886,3.48235128868882,6.96470257737764
292.0,254.4410668634019,257.92979060586134,0.5,20.085901149102394,20.679379995677245,3208.46938567446,-2950.539595068599,3.48872374245948,6.97744748491896
293.0,255.3366770903448,258.83127811057534,0.5,20.114235369047922,20.70478327456346,3212.9954199602685,-2954.164141849693,3.4946010202305464,6.989202040461093
294.0,256.22632431813025,259.72631021846945,0.5,20.14233732947274,20.729971771604962,3217.484353716894,-2957.7580434984247,3.499985900339205,6.99997180067841
295.0,257.110056169326,260.6149373593405,0.5,20.170209368144604,20.754947750598355,3221.936560373254,-2961.3216230139137,3.504881190014468,7.009762380028936
296.0,257.9879199553827,261.497209680079,0.5,20.197853796741324,20.779713448114084,3226.3524091907216,-2964.8551995106423,3.509289724696289,7.018579449392578
297.0,258.8599626736669,262.3731770409176,0.5,20.225272901130378,20.80427107383581,3230.732265307798,-2968.3590882668805,3.513214367250659,7.026428734501318
298.0,259.7262310047707,263.2428890119462,0.5,20.252468941646956,20.82862281089608,3235.076489784523,-2971.833600772577,3.5166580071755122,7.0333160143510245
299.0,260.5867713100858,264.10639486987947,0.5,20.279444153370516,20.852770816208615,3239.3854396466504,-2975.279044776771,3.5196235597936756,7.039247119587351
300.0,261.4416296296297,264.96374359504193,0.5,20.306200746399334,20.87671722079681,3243.6594679295063,-2978.6957243344646,3.5221139654122697,7.0442279308245395
301.0,262.29085168011136,265.81498386856964,0.5,20.332740906123515,20.900464130119005,3247.8989237215983,-2982.083939853029,3.524132188458315,7.04826437691663
302.0,263.1344828532268,266.6601640698393,0.5,20.359066793495966,20.924013624389854,3252.104152207899,-2985.4439881380595,3.5256812166124694,7.051362433224939
303.0,263.97256821417204,267.4993322740879,0.5,20.385180545301598,20.947367758898398,3256.2754947128483,-2988.7761624387604,3.5267640599158745,7.053528119831749
304.0,264.80515250036456,268.3325362502272,0.5,20.411084274424525,20.970528564322546,3260.413288743037,-2992.08075249281,3.5273837498626026,7.054767499725205
305.0,265.63228012036257,269.15982345889165,0.5,20.436780070113514,20.9934980470399,3264.5178680296053,-2995.3580445707134,3.527543338529076,7.055086677058152
306.0,266.45399515297316,269.98124105059935,0.5,20.462269998245013,21.016278189435155,3268.589562570262,-2998.6083215196627,3.527245897626195,7.05449179525239
307.0,267.27034134653985,270.79683586413233,0.5,20.487556101584605,21.038870950204128,3272.6286986710434,-3001.831862806911,3.526494517592462,7.052989035184924
308.0,268.0813621184011,271.6066544251011,0.5,20.512640400046134,21.061278264653964,3276.6355989877134,-3005.028944562612,3.5252923067000217,7.050584613400043
309.0,268.88710055451145,272.4107429446062,0.5,20.537524890948724,21.083502045000216,3280.610582566811,-3008.1998396222048,3.523642390094806,7.047284780189612
310.0,269.68759940921757,273.2091473181548,0.5,20.562211549271836,21.105544180660022,3284.553964886397,-3011.344817568242,3.5215479089372597,7.043095817874519
311.0,270.48290110518104,274.0019131246013,0.5,20.586702327908036,21.127406538542488,3288.4660578964276,-3014.4641447718263,3.5190120194202894,7.038024038840579
312.0,271.2730477334412,274.7890856253684,0.5,20.61099915791373,21.14909096333488,3292.34717005881,-3017.5580844334418,3.516037891927189,7.032075783854378
313.0,272.05808105361103,275.5707097636787,0.5,20.63510394875754,21.17059927778608,3296.1976063870757,-3020.626896623397,3.5126287100676694,7.025257420135339
314.0,272.8380424941982,276.3468301640488,0.5,20.659018588566845,21.191933282986117,3300.017668485759,-3023.67083832171,3.508787669850609,7.017575339701218
315.0,273.6129731530472,277.1174911317761,0.5,20.68274494437156,21.213094758642715,3303.8076545893427,-3026.6901634575665,3.504517978728893,7.009035957457786
316.0,274.3829137978943,277.8827366526503,0.5,20.706284862346205,21.234085463354305,3307.5678596009216,-3029.6851229482713,3.4998228547560224,6.999645709512045
317.0,275.14790486703,278.64261039272316,0.5,20.729640168049393,21.254907134879776,3311.298575130461,-3032.6559647377376,3.494705525693134,6.989411051386268
318.0,275.9079864700639,279.3971556982433,0.5,20.752812666661313,21.275561490404787,3315.000089532729,-3035.6029338344856,3.489169228179411,6.978338456358822
319.0,276.6631983887873,280.1464155956623,0.5,20.775804143219055,21.296050226805185,3318.6726879448875,-3038.526272349225,3.483217206874974,6.966434413749948
320.0,277.41358007812505,280.8904327917029,0.5,20.798616362849,21.316375020906708,3322.316652323614,-3041.426219531911,3.476852713577805,6.95370542715561
321.0,278.1591706671763,281.6292496736594,0.5,20.82125107099802,21.336537529741715,3325.9322614820335,-3044.3030118083743,3.470079006483102,6.940158012966204
322.0,278.900008960336,282.3629083096277,0.5,20.84370999366139,21.356539390802727,3329.519791126123,-3047.1568828164955,3.462899349291736,6.925798698583472
323.0,279.6361334384941,283.0914504489539,0.5,20.86599483760916,21.37638222229273,3333.0795138908725,-3049.9880634419183,3.4553170104597783,6.910634020919557
324.0,280.3675822603074,283.814917522701,0.5,20.888107290609952,21.396067623372424,3336.611699376031,-3052.7967818533302,3.447335262393606,6.894670524787212
325.0,281.09439326354124,284.5333506442356,0.5,20.910049021652544,21.41559717440423,3340.1166141815097,-3055.583263537274,3.438957380694353,6.877914761388706
326.0,281.81660396647504,285.2467906098598,0.5,20.931821681165125,21.434972437193302,3343.5945219423943,-3058.3477313325347,3.430186643384734,6.860373286769468
327.0,282.53425156937,285.9552778995477,0.5,20.953426901232426,21.45419495522544,3347.045683363638,-3061.09040546409,3.421026330177718,6.842052660355436
328.0,283.2473729559931,286.65885267774246,0.5,20.974866295810557,21.473266253902064,3350.4703562543737,-3063.8115035766314,3.4114797217493513,6.822959443498703
329.0,283.9560046951965,287.35755479423517,0.5,20.996141460939636,21.49218784077206,3353.868795561881,-3066.511240767646,3.4015500990386407,6.803100198077281
330.0,284.6601830425467,288.05142378506383,0.5,21.017253974953984,21.51096120576084,3357.2412534051628,-3069.189829620099,3.3912407425171587,6.782481485034317
331.0,285.3599439420014,288.7404988735515,0.5,21.03820539869036,21.52958782139614,3360.5879791082034,-3071.847480234652,3.380554931550083,6.761109863100166
332.0,286.055323027631,289.42481897134064,0.5,21.058997275693795,21.548069143031313,3363.909219232858,-3074.4844002615173,3.3694959437096337,6.738991887419267
333.0,286.7463556253817,290.1044226795076,0.5,21.079631132421273,21.566406609065414,3367.2052176113757,-3077.100794931868,3.3580670541259092,6.7161341082518184
334.0,287.4330767548771,290.77934828972917,0.5,21.1001084784432,21.584601641160692,3370.4762153785905,-3079.6968670888614,3.3462715348520744,6.692543069704149
335.0,288.1155211312562,291.4496337855147,0.5,21.120430806642656,21.60265564445697,3373.7224510037463,-3082.272817218232,3.334112654258523,6.668225308517046
336.0,288.7937231670446,292.1153168434636,0.5,21.140599593412563,21.620570007783588,3376.9441603219934,-3084.82884347853,3.3215936764189897,6.6431873528379795
337.0,289.4677169740572,292.77643483457933,0.5,21.16061629885049,21.638346103868273,3380.141576565502,-3087.365141730923,3.3087178605221155,6.617435721044231
338.0,290.1375363653296,293.4330248256377,0.5,21.18048236695149,21.65598528954346,3383.3149303942714,-3089.881905568634,3.295488460308086,6.590976920616172
339.0,290.80321485707555,294.0851235805709,0.5,21.200199225798617,21.673488905949856,3386.4644499265573,-3092.3793263459866,3.281908723495362,6.563817446990724
340.0,291.4647856706697,294.73276756194645,0.5,21.219768287751513,21.69085827873726,3389.5903607690016,-3094.857593207055,3.2679818912767336,6.535963782553467
341.0,292.12228173465223,295.37599293238446,0.5,21.239190949632675,21.708094718263084,3392.69288604638,-3097.3168931139953,3.2537111977322444,6.507422395464489
342.0,292.77573568675405,296.014835556145,0.5,21.258468592911797,21.725199519787687,3395.7722464310536,-3099.7574108749086,3.2390998693909356,6.478199738781871
343.0,293.4251798759402,296.6493310006158,0.5,21.277602583887756,21.742173963667632,3398.8286601720365,-3102.1793291714207,3.224151124675574,6.448302249351148
344.0,294.0706463644711,297.279514537909,0.5,21.29659427386878,21.759019315546237,3401.8623431237743,-3104.582828585865,3.2088681734378834,6.417736346875767
345.0,294.71216692997757,297.9054211465008,0.5,21.31544499935058,21.775736826541507,3404.8735087746027,-3106.968087628102,3.1932542165232576,6.386508433046515
346.0,295.34977306755087,298.5270855128202,0.5,21.33415608219201,21.79232773343163,3407.862368274801,-3109.335282761981,3.1773124452693136,6.354624890538627
347.0,295.98349599184326,299.1445420329383,0.5,21.352728829789317,21.808793258838257,3410.8291304644326,-3111.6845884314944,3.16104604109504,6.32209208219008
348.0,296.61336663918013,299.7578248142584,0.5,21.37116453524783,21.825134611406835,3413.774001900763,-3114.0161770865043,3.144458175078297,6.288916350156594
349.0,297.23941566968097,300.36696767721503,0.5,21.389464477551957,21.84135298598505,3416.6971868854216,-3116.3302192082065,3.1275520075340775,6.255104015068155
350.0,297.86167346938777,300.97200415701485,0.5,21.407629921733125,21.85744956379863,3419.5988874912255,-3118.6268833342106,3.110330687627076,6.220661375254152
351.0,298.4801701524004,301.57296750537137,0.5,21.42566211903563,21.873425512624852,3422.4793035886682,-3120.906336083297,3.092797352970998,6.185594705941996
352.0,299.0949355630165,302.16989069232176,0.5,21.4435623070809,21.889281986963727,3425.338632872166,-3123.168742179844,3.074955129305248,6.149910258610496
353.0,299.7059992778772,302.76280640795005,0.5,21.461331710029274,21.905020128207028,3428.1770708858926,-3125.4142644779427,3.0568071300728543,6.113614260145709
