T_K,k_RRR50_W_mK,k_RRR100_W_mK,k_RRR150_W_mK,k_RRR300_W_mK,k_RRR500_W_mK
5.946036257154297,462.70320791041405,923.535779429112,1382.6189793482276,2786.0479121916346,4570.785291370619
5.989049083532904,465.9803498004507,930.0355692527496,1392.288690796254,2805.066974631549,4600.972451834403
6.032373058911122,469.28541960667104,936.5908758426939,1402.037498180519,2824.178655305794,4631.315363121308
6.07601043409896,472.61858327000635,943.2019636808029,1411.865641599797,2843.382422588463,4661.811740799443
6.119963476188475,475.98000552248794,949.869091260057,1421.7733473948106,2862.677714506115,4692.459194110926
6.164234468671573,479.3698498175801,956.5925108292618,1431.7608276543283,2882.0639380103594,4723.2552239958295
6.208825711558626,482.7882782589964,963.3724681324354,1441.8282797120962,2901.540468238264,4754.197221123948
6.253739521497973,486.2354515280337,970.2092021428358,1451.9758856344938,2921.106647760327,4785.282463936747
6.298978231896277,489.7115288093858,977.1029447916117,1462.2038116990946,2940.76178581623,4816.508116701282
6.34454419303975,493.21666771539634,984.0539206910514,1472.5122078639872,2960.5051575380203,4847.871227578655
6.390439772216258,496.75102420879495,991.0623468523414,1482.9012072279245,2980.3360031610664,4879.368726709167
6.436667353838309,500.3147525238264,998.1284323979062,1493.370925481399,3000.253527222425,4910.997424316595
6.48322933956693,503.9080050858046,1005.2523782681948,1503.9214603485736,3020.2568977468004,4942.754008834291
6.530128148436444,507.5309324290663,1012.434376923015,1514.5528910201972,3040.3452454201606,4974.635045055158
6.5773662169801375,511.183683113274,1019.6746120372442,1525.2652775775102,3060.5176627508154,5006.636972308995
6.624945999356855,514.8664036381067,1026.9732581910628,1536.0586604072678,3080.773203218184,5038.756102668714
6.672869967478496,518.5792383562563,1034.3304805545877,1546.933059607856,3101.110880409253,5070.9886191895885
6.721140611138432,522.3223293847706,1041.7464345669187,1557.8884743867234,3121.5296671426117,5103.330574183019
6.769760438140876,526.0958165146872,1049.2212656096249,1568.9248824490815,3142.0284945804183,5135.77788752916
6.81873197443115,529.8998371189526,1056.7551086746494,1580.0422393781257,3162.6062513282536,5168.326345029988
6.868057764226925,533.7345260585969,1064.348088026596,1591.2404780067614,3183.2617825227558,5200.9715968069595
6.9177403701504065,537.6000155871805,1072.0003168594874,1602.5195077810697,3203.993888907615,5233.7091557459
6.967782373361458,541.4964352534495,1079.7118969479043,1613.8792141156043,3224.801325897661,5266.53439599229
7.018186373691712,545.4239118022065,1087.482918292606,1625.319457740716,3245.6828026313124,5299.44255150056
7.068954989779629,549.3825690733726,1095.3134587606016,1636.8400740420084,3266.636981011717,5332.428714640387
7.120090859206548,553.3725278992301,1103.2035837196795,1648.440872392186,3287.662474736567,5365.487834863133
7.17159663863372,557.3939059998106,1111.1533456674656,1660.1216354754636,3308.7578483169227,5398.6147174330845
7.22347500394032,561.4468178764212,1119.1627838550203,1671.8821186046584,3329.9216160852334,5431.804022224936
7.27572865036248,565.5313747032911,1127.2319239049953,1683.7220490313985,3351.1522411929304,5465.050262593322
7.328360292633305,569.6476842173084,1135.3607774244135,1695.6411252494383,3372.4481345976346,5498.347804315932
7.381372665123909,573.795850605832,1143.5493416120526,1707.6390162915209,3393.8076540406123,5531.6908646155125
7.434768521985485,577.9759743925788,1151.797598860627,1719.7153610199944,3415.229103014587,5565.073511263033
7.488550637292389,582.1881523215278,1160.1055163536212,1731.8697674113957,3436.710729722265,5598.489661767066
7.542721805186242,586.4324772388426,1168.4730456570292,1744.1018118354439,3458.250726026154,5631.933082651337
7.597284840021127,590.7090379728087,1176.900122305904,1756.411038328651,3479.8472263899093,5665.397388826462
7.652242576509777,595.0179192117407,1185.3866653859209,1768.7969578628556,3501.4983068117913,5698.87604305748
7.707597869870857,599.3592013798235,1193.9325771098818,1781.2590476092648,3523.20198375072,5732.362355531949
7.763353595977298,603.7329605109179,1202.5377423894518,1793.7967501979429,3544.9562130451855,5765.849483533018
7.819512651505714,608.1392681202628,1211.2020284019695,1806.4094729736028,3566.758888826046,5799.330431219565
7.876077954086883,612.5781910740743,1219.9252841526204,1819.0965872477402,3588.6078424233983,5832.798049518787
7.93305244245733,617.0497914570145,1228.707340031947,1831.8574275477154,3610.5008412683082,5866.245036134408
7.990439076612014,621.5541264374948,1237.5480073689387,1844.6912908631962,3632.435587790076,5899.663935673764
8.048240837958089,626.0912481308244,1246.4470779796088,1857.5974358903156,3654.4097183097274,5933.047139898423
8.106460729469811,630.661203460144,1255.4043237113945,1870.575082274172,3676.420801930455,5966.386888101283
8.16510177584455,635.264034015134,1264.4194959833535,1883.6234098499942,3698.466339425842,5999.675267614194
8.22416702365993,639.8997759084994,1273.492325322355,1896.7415578836565,3720.5437621266487,6032.904214449784
