Z,N,A,symbol,parity,is_magic_any,B_obs_MeV,B_pred_before_MeV,resid_before_MeV,delta_n_3pt_MeV,delta_p_3pt_MeV,pairing_correction_MeV,B_pred_after_MeV,resid_after_MeV,abs_resid_before_MeV,abs_resid_after_MeV
47,72,119,Ag,oe,False,1002.3622994000001,77.9394187811692,-924.422880618831,1.0431034000000636,1.0271028999999317,0.30133068833679766,77.63808809283239,-924.7242113071677,924.422880618831,924.7242113071677
48,71,119,Cd,eo,False,1006.9111338999999,77.9394187811692,-928.9717151188306,1.352571100000091,1.336173899999892,0.3985355454524271,77.54088323571676,-929.370250664283,928.9717151188306,929.370250664283
49,70,119,In,oe,False,1009.8505053,80.36761974209085,-929.4828855579092,1.2207023000000845,1.2010396999998534,0.3509524208334873,80.01666732125736,-929.8338379787426,929.4828855579092,929.8338379787426
50,69,119,Sn,eo,True,1011.4344785999999,80.14044530313454,-931.2940332968653,1.3103133000000753,2.242325600000015,2.0869709535059915,78.05347434962854,-933.3810042503713,931.2940332968653,933.3810042503713
51,68,119,Sb,oe,False,1010.0626942,77.9394187811692,-932.1232754188309,1.2688738000000512,1.031959699999959,-0.023637436226863207,77.96305621739606,-932.099637982604,932.1232754188309,932.099637982604
52,67,119,Te,eo,False,1006.9873415000001,77.9394187811692,-929.0479227188309,1.3439234999998462,1.31085110000015,0.3658777880486379,77.57354099312056,-929.4138005068795,929.0479227188309,929.4138005068795
53,66,119,I,oe,False,1002.8001955999999,77.9394187811692,-924.8607768188308,1.418627899999933,1.1538594000000444,-0.02623604896796916,77.96565483013717,-924.8345407698628,924.8607768188308,924.8345407698628
54,65,119,Xe,eo,False,997.034598,77.9394187811692,-919.0951792188307,1.3312660999999935,1.364634299999807,0.48109254737732265,77.45832623379187,-919.576271766208,919.0951792188307,919.576271766208
55,64,119,Cs,oe,False,989.7628293,70.15076708504449,-919.6120622149556,1.1560505999999577,1.1787968000000433,0.40659384454821335,69.74417324049628,-920.0186560595038,919.6120622149556,920.0186560595038
56,63,119,Ba,eo,False,981.2655153000001,77.9394187811692,-903.3260965188308,0.9451787000000422,1.6276026000000456,1.5235849193503925,76.4158338618188,-904.8496814381813,903.3260965188308,904.8496814381813
57,62,119,La,oe,False,970.921,77.9394187811692,-892.9815812188308,1.454999999999984,0.9519999999999982,-0.4422053462058142,78.381624127375,-892.539375872625,892.9815812188308,892.539375872625
58,61,119,Ce,eo,False,958.9019999999999,77.9394187811692,-880.9625812188308,nan,nan,0.0,77.9394187811692,-880.9625812188308,880.9625812188308,880.9625812188308
43,77,120,Tc,oo,False,969.96,77.66837997942254,-892.2916200205775,0.8039999999999168,0.6084999999999923,-0.09641258510357886,77.76479256452612,-892.1952074354739,892.2916200205775,892.1952074354739
44,76,120,Ru,ee,False,983.88,77.66837997942254,-906.2116200205775,1.3519999999999186,1.5459981500000026,0.775883808930599,76.89249617049194,-906.9875038295081,906.2116200205775,906.9875038295081
45,75,120,Rh,oo,False,991.92,77.66837997942254,-914.2516200205774,0.9690222000000972,0.5819331999999804,-0.3879822160531865,78.05636219547573,-913.8636378045243,914.2516200205774,913.8636378045243
46,74,120,Pd,ee,False,1002.8498040000001,77.66837997942254,-925.1814240205775,1.4847865000001548,1.6667823500000623,0.7963612594786644,76.87201871994388,-925.9777852800562,925.1814240205775,925.9777852800562
47,73,120,Ag,oo,False,1007.439372,77.66837997942254,-929.7709920205775,0.87277899999998,0.5890428999999813,-0.23297965320195013,77.90135963262449,-929.5380123673756,929.7709920205775,929.5380123673756
48,72,120,Cd,ee,False,1014.96288,81.84446545253897,-933.118414547461,1.4319824500000777,1.7171899499999768,0.9648546687551671,80.8796107837838,-934.0832692162162,933.118414547461,934.0832692162162
49,71,120,In,oo,False,1015.9508999999999,80.7827107601923,-935.1681892398076,1.0388930000000869,0.8590491500000326,0.006001464360005704,80.77670929583229,-935.1741907041676,935.1681892398076,935.1741907041676
50,70,120,Sn,ee,True,1020.5385599999998,80.22403846900366,-940.3145215309962,1.4669384999998556,2.44883464999981,2.2260382513111105,77.99800021769255,-942.5405597823074,940.3145215309962,942.5405597823074
51,69,120,Sb,oo,False,1017.0755999999999,77.66837997942254,-939.4072200205774,1.120219800000143,0.8869173500000898,-0.06419142524418908,77.73257140466673,-939.3430285953332,939.4072200205774,939.3430285953332
52,68,120,Te,ee,False,1017.2382839999998,76.51080011664509,-940.7274838833547,1.4993351999997344,1.5015653499997939,0.4783967541073646,76.03240336253772,-941.2058806374621,940.7274838833547,941.2058806374621
53,67,120,I,oo,False,1010.8409399999998,77.66837997942254,-933.1725600205773,1.2645293500001458,1.0846030500001689,0.07724566603119043,77.59113431339135,-933.2498056866085,933.1725600205773,933.2498056866085
54,66,120,Xe,ee,False,1008.4838639999999,73.28995983827609,-935.1939041617238,1.5346926999999937,1.7323965999999587,0.8403379520152425,72.44962188626084,-936.0342421137391,935.1939041617238,936.0342421137391
55,65,120,Cs,oo,False,999.4177320000001,70.62263263635323,-928.7950993636468,0.8150522499998942,0.8810191499998723,0.3762550559246012,70.24637758042863,-929.1713544195715,928.7950993636468,929.1713544195715
56,64,120,Ba,ee,False,993.6353880000001,69.49037962705395,-924.1450083729462,1.2211782000001108,1.6254733500001066,1.1118438078844068,68.37853581916954,-925.2568521808306,924.1450083729462,925.2568521808306
57,63,120,La,oo,False,981.48,77.66837997942254,-903.8116200205775,1.1090000000000373,1.1387576500000023,0.40428806384943683,77.2640919155731,-904.2159080844269,903.8116200205775,904.2159080844269
58,62,120,Ce,ee,False,972.96,77.66837997942254,-895.2916200205775,1.5230000000000814,1.5030000000000427,0.4459950709681251,77.22238490845442,-895.7376150915456,895.2916200205775,895.7376150915456
43,78,121,Tc,oe,False,974.534,77.39793036420228,-897.1360696357978,0.8830000000000382,nan,-1.3050521468185865,78.70298251102086,-895.8310174889791,897.1360696357978,895.8310174889791
44,77,121,Ru,eo,False,986.8760000000001,77.39793036420228,-909.4780696357979,1.1159999999998718,1.2080000000000837,0.5181892439358777,76.8797411202664,-909.9962588797337,909.4780696357979,909.9962588797337
45,76,121,Rh,oe,False,997.6740037000001,77.39793036420228,-920.2760733357978,1.0260037000001034,0.930501799999945,0.15326465313340965,77.24466571106888,-920.4293379889311,920.2760733357978,920.4293379889311
46,75,121,Pd,eo,False,1006.8238663999998,77.39793036420228,-929.4259360357976,1.2655411000002346,1.3455612999998152,0.5440082833753428,76.85392208082693,-929.9699443191729,929.4259360357976,929.9699443191729
47,74,121,Ag,oe,False,1014.2620026,77.39793036420228,-936.8640722357977,1.024011499999915,1.0431681000000594,0.35837509878423535,77.03955526541804,-937.222447334582,936.8640722357977,937.222447334582
48,73,121,Cd,eo,False,1020.1506612000001,77.39793036420228,-942.7527308357978,1.2110474999999497,1.462393299999917,0.8341893427641844,76.56374102143809,-943.586920178562,942.7527308357978,943.586920178562
49,72,121,In,oe,False,1024.1290807,81.00167463801503,-943.127406061985,1.1850487999999473,1.1140640999999505,0.24758023625582193,80.7540944017592,-943.3749862982409,943.127406061985,943.3749862982409
50,71,121,Sn,eo,True,1026.7087644,80.55174348515764,-946.1570209148424,1.3222203999998214,2.1656601999999907,1.9318057837885514,78.6199377013691,-948.088826698631,946.1570209148424,948.088826698631
51,70,121,Sb,oe,False,1026.3289454,78.83443993056942,-947.4945054694307,1.2234912000000122,1.1063560999998003,0.17693224845171707,78.6575076821177,-947.6714377178823,947.4945054694307,947.6714377178823
52,69,121,Te,eo,False,1024.4905561,77.39793036420228,-947.0926257357978,1.2946073999997907,1.2949082000001226,0.4101581611171343,76.98777220308514,-947.5027838969149,947.0926257357978,947.5027838969149
53,68,121,I,oe,False,1021.4107431,77.39793036420228,-944.0128127357978,1.3324252000001024,1.1129272999999102,0.02772171459134931,77.37020864961093,-944.040534450389,944.0128127357978,944.040534450389
54,67,121,Xe,eo,False,1016.8637445999999,77.39793036420228,-939.4658142357977,1.2827158000000622,1.535033100000021,0.8586086882617869,76.5393216759405,-940.3244229240594,939.4658142357977,940.3244229240594
55,66,121,Cs,oe,False,1010.7027392,72.17188552886591,-938.5308536711341,1.085631699999965,1.2883514999999761,0.707253870159039,71.46463165870688,-939.2381075412932,938.5308536711341,939.2381075412932
56,65,121,Ba,eo,False,1003.5629043,69.53889963780604,-934.024004662194,1.0039484000000698,1.519038299999977,1.241919275826971,68.29698036197907,-935.2659239380209,934.024004662194,935.2659239380209
57,64,121,La,oe,False,994.2570000000001,77.39793036420228,-916.8590696357978,1.1820000000000732,1.1746939999999881,0.3608792961084628,77.03705106809382,-917.2199489319063,916.8590696357978,917.2199489319063
58,63,121,Ce,eo,False,983.972,77.39793036420228,-906.5740696357977,1.122000000000014,1.5719999999999459,1.1624752858388487,76.23545507836343,-907.7365449216366,906.5740696357977,907.7365449216366
59,62,121,Pr,oe,False,971.9929999999999,77.39793036420228,-894.5950696357977,nan,nan,0.0,77.39793036420228,-894.5950696357977,894.5950696357977,894.5950696357977
43,79,122,Tc,oo,False,977.3419999999999,77.12809077062694,-900.2139092293729,nan,nan,0.0,77.12809077062694,-900.2139092293729,900.2139092293729,900.2139092293729
44,78,122,Ru,ee,False,992.1039999999999,77.12809077062694,-914.975909229373,1.1924999999998818,1.4594999999998777,0.8564104124728329,76.27168035815411,-915.8323196418459,914.975909229373,915.8323196418459
45,77,122,Rh,oo,False,1001.376,77.12809077062694,-924.247909229373,0.8385018500001138,0.6689557000000832,-0.03892503740964659,77.16701580803658,-924.2089841919634,924.247909229373,924.2089841919634
46,76,122,Pd,ee,False,1013.329011,77.12809077062694,-936.2009202293731,1.3101221000001146,1.7068111000000386,1.126337661459505,76.00175310916744,-937.3272578908326,936.2009202293731,937.3272578908326
47,75,122,Ag,oo,False,1019.0366102,77.12809077062694,-941.9085194293731,0.8795891499999016,0.6921462499999507,-0.058038418017750004,77.18612918864468,-941.8504810113553,941.9085194293731,941.8504810113553
48,74,122,Cd,ee,False,1027.7605374,77.12809077062694,-950.632446629373,1.3683835499998622,1.6964598000000706,1.021654526697512,76.10643624392942,-951.6541011560705,950.632446629373,951.6541011560705
49,73,122,In,oo,False,1029.9371638000002,81.4606892540676,-948.4764745459327,1.060452849999706,0.8728917499997806,-0.001024591994502222,81.46171384606211,-948.4754499539381,948.4764745459327,948.4754499539381
50,72,122,Sn,ee,True,1035.5234096,80.72023547190562,-954.8031741280943,1.4343024499999046,2.4112138499998537,2.2067675584940187,78.5134679134116,-957.0099416865883,954.8031741280943,957.0099416865883
51,71,122,Sb,oo,False,1033.1353084000002,77.12809077062694,-956.0072176293733,1.0768196999998736,0.8495992999997952,-0.06700987036843675,77.19510064099538,-955.9402077590048,956.0072176293733,955.9402077590048
52,70,122,Te,ee,False,1034.3320429999999,77.39282974121586,-956.939213258784,1.4562394499998845,1.542409899999825,0.615381801800821,76.77744793941504,-957.5545950605848,956.939213258784,957.5545950605848
53,69,122,I,oo,False,1029.3156958,77.12809077062694,-952.187605029373,1.0148361500000647,0.8164021000001185,-0.034968070316580446,77.16305884094352,-952.1526369590564,952.187605029373,952.1526369590564
54,68,122,Xe,ee,False,1027.8090568,73.97257005325253,-953.8364867467475,1.4903646500000036,1.7103398500000822,0.8662755476342321,73.1062945056183,-954.7027622943817,953.8364867467475,954.7027622943817
55,67,122,Cs,oo,False,1019.816483,72.74674224862721,-947.0697407513727,0.92823199999998,0.923218200000008,0.2846992683704499,72.46204298025677,-947.3544400197432,947.0697407513727,947.3544400197432
56,66,122,Ba,ee,False,1015.4983174,70.26580730964918,-945.2325100903508,1.409036350000008,1.7264478000000736,1.0153805267005112,69.25042678294867,-946.2478906170513,945.2325100903508,946.2478906170513
57,65,122,La,oo,False,1004.67,77.12809077062694,-927.541909229373,0.8790000000000191,0.9809521500000074,0.46105952347774215,76.6670312471492,-928.0029687528507,927.541909229373,928.0029687528507
58,64,122,Ce,ee,False,997.228,77.12809077062694,-920.099909229373,1.3725000000000023,1.7034999999999627,1.028203301299515,76.09988746932743,-921.1281125306725,920.099909229373,921.1281125306725
59,63,122,Pr,oo,False,983.32,77.12809077062694,-906.1919092293731,1.0724999999998772,nan,-1.585128456922665,78.7132192275496,-904.6067807724504,906.1919092293731,904.6067807724504
44,79,123,Ru,eo,False,994.947,76.85888103492745,-918.0881189650726,1.134999999999934,1.1000000000000796,0.2963148007332408,76.56256623419421,-918.3844337658059,918.0881189650726,918.3844337658059
45,78,123,Rh,oe,False,1006.7550000000001,76.85888103492745,-929.8961189650727,0.8910000000001332,0.9209999999998786,0.3357469518066627,76.52313408312078,-930.2318659168793,929.8961189650727,930.2318659168793
46,77,123,Pd,eo,False,1017.2139114,76.85888103492745,-940.3550303650726,1.074594100000013,1.3743718000000626,0.8779201748945049,75.98096086003295,-941.2329505399671,940.3550303650726,941.2329505399671
47,76,123,Ag,oe,False,1025.5703961,76.85888103492745,-948.7115150650725,0.9005513999999266,1.089219200000116,0.6234791899447207,76.23540184498273,-949.3349942550171,948.7115150650725,949.3349942550171
48,75,123,Cd,eo,False,1032.6336465000002,76.85888103492745,-955.7747654650727,1.2417319999998426,1.4272348000000648,0.7257507431428079,76.13313029178464,-956.5005162082156,955.7747654650727,956.5005162082156
49,74,123,In,oe,False,1037.8661525999999,81.68515634085793,-956.1809962591419,1.20946409999965,0.9928975000001401,-0.005923754601234732,81.69108009545917,-956.1750725045407,956.1809962591419,956.1750725045407
50,73,123,Sn,eo,True,1041.4694499,81.1572879690664,-960.3121619309336,1.2710362999999916,2.219462599999929,2.1039965043020024,79.0532914647644,-962.4161584352356,960.3121619309336,962.4161584352356
51,72,123,Sb,oe,False,1042.0953108,79.58679444799992,-962.5085163520002,1.2462512000000743,1.0091649999998253,-0.031104120380893052,79.61789856838081,-962.4774122316193,962.5085163520002,962.4774122316193
52,71,123,Te,eo,False,1041.261051,77.87583948724838,-963.3852115127515,1.247741499999961,1.3215933999998697,0.5273081593444322,77.34853132790396,-963.912519672096,963.3852115127515,963.912519672096
53,70,123,I,oe,False,1039.2503208,76.85888103492745,-962.3914397650726,1.220669500000099,1.0477562999998327,0.07595241076994297,76.7829286241575,-962.4673921758425,962.3914397650726,962.4673921758425
54,69,123,Xe,eo,False,1035.7736397,76.85888103492745,-958.9147586650727,1.2629442999998446,1.338085000000092,0.5344309750765974,76.32445005985085,-959.4491896401493,958.9147586650727,959.4491896401493
55,68,123,Cs,oe,False,1030.7866907999999,73.03384231491508,-957.7528484850848,1.1007424999998534,1.1787334000001692,0.48822408392234906,72.54561823099273,-958.2410725690071,957.7528484850848,958.2410725690071
56,67,123,Ba,eo,False,1024.6156578,70.96305757382756,-953.6526002261725,1.194396700000027,1.4532750999999848,0.8424373080471035,70.12062026578045,-954.4950375342196,953.6526002261725,954.4950375342196
57,66,123,La,oe,False,1016.8409999999999,76.85888103492745,-939.9821189650725,1.2518587999998658,1.106158700000094,0.13465142733557522,76.72422960759188,-940.1167703924081,939.9821189650725,940.1167703924081
58,65,123,Ce,eo,False,1007.7389999999999,76.85888103492745,-930.8801189650725,1.073000000000036,1.467999999999904,1.0482806750306972,75.81060035989675,-931.9283996401032,930.8801189650725,931.9283996401032
59,64,123,Pr,oe,False,996.7919999999999,76.85888103492745,-919.9331189650725,1.1959999999998558,1.1700000000000728,0.3317648283731216,76.52711620655433,-920.2648837934456,919.9331189650725,920.2648837934456
44,80,124,Ru,ee,False,1000.06,76.59032003576367,-923.4696799642363,1.148999999999944,nan,-1.6981935636403374,78.288513599404,-921.7714864005959,923.4696799642363,921.7714864005959
45,79,124,Rh,oo,False,1010.352,76.59032003576367,-933.7616799642364,0.775500000000136,0.5590000000000259,-0.14311204243289555,76.73343207819656,-933.6185679218034,933.7616799642364,933.6185679218034
46,78,124,Pd,ee,False,1023.248,76.59032003576367,-946.6576799642364,1.2035443000000328,1.538306250000005,0.9814954769240196,75.60882455883964,-947.6391754411604,946.6576799642364,947.6391754411604
47,77,124,Ag,oo,False,1030.3030792,76.59032003576367,-953.7127591642363,0.8143125999999938,0.6589702500000953,-0.021091604632678784,76.61141164039634,-953.6916675596036,953.7127591642363,953.6916675596036
48,76,124,Cd,ee,False,1039.9902196,76.59032003576367,-963.3998995642364,1.3183025999999245,1.7089903000000959,1.1181573952594541,75.47216264050421,-964.5180569594959,963.3998995642364,964.5180569594959
49,75,124,In,oo,False,1043.3762132000002,82.12191548231625,-961.2542977176839,1.0528943499997467,0.7861412999999402,-0.1455164868619312,82.26743196917819,-961.1087812308219,961.2542977176839,961.1087812308219
50,74,124,Sn,ee,True,1049.9575628,81.30117913889126,-968.6563836611087,1.3773065999999972,2.389411500000051,2.251884338974155,79.0492947999171,-970.9082680000829,968.6563836611087,970.9082680000829
51,73,124,Sb,oo,False,1048.5628107999999,76.59032003576367,-971.9724907642362,1.1199196000002303,0.7991704000000937,-0.22119900637997736,76.81151904214364,-971.7512917578562,971.9724907642362,971.7512917578562
52,72,124,Te,ee,False,1050.685542,78.04241252658608,-972.6431294734139,1.4277602500000057,1.4946928499998648,0.5718508903179091,77.47056163626817,-973.2149803637318,972.6431294734139,973.2149803637318
53,71,124,I,oo,False,1046.7436068,76.59032003576367,-970.1532867642363,1.0247473500000979,0.8206062000000429,-0.042072830595548005,76.63239286635921,-970.1112139336408,970.1532867642363,970.1112139336408
54,70,124,Xe,ee,False,1046.2641112,74.70932801921003,-971.5547831807899,1.4436038499998176,1.6512445499998876,0.8293474976036013,73.87998052160643,-972.3841306783935,971.5547831807899,972.3841306783935
55,69,124,Cs,oo,False,1039.5554136,73.57871136200808,-965.976702237992,0.8256380499998386,0.7175562500000296,0.0672951385788314,73.51141622342925,-966.0439973765708,965.976702237992,966.0439973765708
56,68,124,Ba,ee,False,1036.1217916,71.21881942644245,-964.9029721735576,1.427812700000004,1.688208700000132,0.9190141146488249,70.29980531179362,-965.8219862882064,964.9029721735576,965.8219862882064
57,67,124,La,oo,False,1026.5082824,76.59032003576367,-949.9179623642365,0.9524550999998382,0.9245464999999058,0.25128159946018913,76.33903843630348,-950.1692439636967,949.9179623642365,950.1692439636967
58,66,124,Ce,ee,False,1020.396,76.59032003576367,-943.8056799642363,1.4014999999999986,1.538000000000011,0.688372322972016,75.90194771279165,-944.4940522872083,943.8056799642363,944.4940522872083
59,65,124,Pr,oo,False,1007.8720000000001,76.59032003576367,-931.2816799642364,0.9614999999998872,0.9974999999998886,0.36881967694265927,76.221500358821,-931.6504996411791,931.2816799642364,931.6504996411791
60,64,124,Nd,ee,False,998.696,76.59032003576367,-922.1056799642364,nan,nan,0.0,76.59032003576367,-922.1056799642364,922.1056799642364,922.1056799642364
44,81,125,Ru,eo,False,1002.875,76.3224257336937,-926.5525742663062,nan,nan,0.0,76.3224257336937,-926.5525742663062,926.5525742663062,926.5525742663062
45,80,125,Rh,oe,False,1015.5000000000001,76.3224257336937,-939.1775742663065,0.8430000000001314,0.9409999999998035,0.442577340425643,75.87984839326806,-939.6201516067321,939.1775742663065,939.6201516067321
46,79,125,Pd,eo,False,1026.875,76.3224257336937,-950.5525742663062,1.1599999999999682,1.2560000000000286,0.5392885166288561,75.78313721706485,-951.0918627829351,950.5525742663062,951.0918627829351
47,78,125,Ag,oe,False,1036.6643875,76.3224257336937,-960.3419617663062,1.0698479000000134,0.8041884000000437,-0.13819008003456767,76.46061581372827,-960.2037716862717,960.3419617663062,960.2037716862717
48,77,125,Cd,eo,False,1044.7101875,76.3224257336937,-968.3877617663063,1.1294981999999436,1.3284257999999909,0.7143287442708661,75.60809698942283,-969.1020905105772,968.3877617663063,969.1020905105772
49,76,125,In,oe,False,1050.9920625,82.4500830186071,-968.5419794813929,1.0737337999997862,0.9449773999999707,0.10869545675948067,82.34138756184763,-968.6506749381524,968.5419794813929,968.6506749381524
50,75,125,Sn,eo,True,1055.6910625,81.73794598310137,-973.9531165168987,1.2296489999998812,2.2631990999999516,2.243645759029682,79.4943002240717,-976.1967622759283,973.9531165168987,976.1967622759283
51,74,125,Sb,oe,False,1057.27015,76.3224257336937,-980.9477242663063,1.2489878000001227,0.8927324999999655,-0.24407276035026282,76.56649849404397,-980.703651505956,980.9477242663063,980.703651505956
52,73,125,Te,eo,False,1057.2545125,78.52618002805296,-978.7283324719469,1.2723596000000725,1.2570193999999901,0.3750529983700803,78.15112702968288,-979.103385470317,978.7283324719469,979.103385470317
53,72,125,I,oe,False,1056.2863875,76.3224257336937,-979.9639617663063,1.1984964000000673,0.9992459999998573,0.021677848550222034,76.30074788514348,-979.9856396148566,979.9639617663063,979.9856396148566
54,71,125,Xe,eo,False,1053.867375,76.3224257336937,-977.5449492663063,1.2075430999998389,1.3417317000000821,0.6228561388361851,75.69956959485752,-978.1678054051425,977.5449492663063,978.1678054051425
55,70,125,Cs,oe,False,1049.9754125,73.82553583597145,-976.1498766640285,1.043865799999935,1.078921199999968,0.3931855404311433,73.4323502955403,-976.5430622044596,976.1498766640285,976.5430622044596
56,69,125,Ba,eo,False,1044.7723,71.85030181427386,-972.9219981857262,1.2108738999999105,1.3117048000001432,0.5640536652374433,71.28624814903642,-973.4860518509637,972.9219981857262,973.4860518509637
57,68,125,La,oe,False,1038.080475,76.3224257336937,-961.7580492663062,1.1434454000000187,1.1956811000000016,0.45552084863106934,75.86690488506264,-962.2135701149373,961.7580492663062,962.2135701149373
58,67,125,Ce,eo,False,1030.25,76.3224257336937,-953.9275742663062,1.1632602999999335,1.4038587999999663,0.7997845741783531,75.52264115951536,-954.7273588404846,953.9275742663062,954.7273588404846
59,66,125,Pr,oe,False,1020.875,76.3224257336937,-944.5525742663062,1.34699999999998,1.0089999999999577,-0.18030442587626205,76.50273015956996,-944.37226984043,944.5525742663062,944.37226984043
60,65,125,Nd,eo,False,1010.0,76.3224257336937,-933.6775742663062,1.0339999999999918,1.5600000000000023,1.2710045620088568,75.05142117168485,-934.9485788283151,933.6775742663062,934.9485788283151
45,81,126,Rh,oo,False,1018.962,76.05521520888809,-942.9067847911119,0.5980000000001269,0.6354999999999791,0.25649854500275693,75.79871666388533,-943.1632833361147,942.9067847911119,943.1632833361147
46,80,126,Pd,ee,False,1032.822,76.05521520888809,-956.7667847911118,1.2244999999999209,1.577999999999804,1.0217490955580033,75.03346611333008,-957.7885338866698,956.7667847911118,957.7885338866698
47,79,126,Ag,oo,False,1040.886,76.05521520888809,-964.8307847911119,0.9401937500000486,0.6744658500000469,-0.17933585235876204,76.23455106124685,-964.6514489387531,964.8307847911119,964.6514489387531
48,78,126,Cd,ee,False,1051.6891518,76.05521520888809,-975.6339365911119,1.2110921999999391,1.5558118500000546,1.0017515455379735,75.05346366335012,-976.6356881366498,975.6339365911119,976.6356881366498
49,77,126,In,oo,False,1056.4604442000002,82.87249494296167,-973.5879492570385,0.8367332499997246,0.5994602499997654,-0.16101225450625223,83.03350719746791,-973.4269370025323,973.5879492570385,973.4269370025323
50,76,126,Sn,ee,True,1063.8838601999998,81.88708262229986,-981.9967775777,1.3335182499998837,2.459830449999913,2.4429607095390073,79.44412191276085,-984.439738287239,981.9967775777,984.439738287239
51,75,126,Sb,oo,False,1063.4795136,76.05521520888809,-987.424298391112,1.0835598999999547,0.6939391500000056,-0.35628499668768177,76.41150020557576,-987.0680133944243,987.424298391112,987.0680133944243
52,74,126,Te,ee,False,1066.3682022,78.71256950739644,-987.6556326926036,1.41302445000008,1.4450202000000445,0.5044984865316993,78.20807102086474,-988.1601311791353,987.6556326926036,988.1601311791353
53,73,126,I,oo,False,1063.4321754,76.05521520888809,-987.376960191112,0.9991253499999857,0.7608499499999652,-0.1114294985527593,76.16664470744084,-987.2655306925592,987.376960191112,987.2655306925592
54,72,126,Xe,ee,False,1063.8857249999999,75.50238646005197,-988.3833385399479,1.3862683999998353,1.6083632999998372,0.8371426666001027,74.66524379345186,-989.220481206548,988.3833385399479,989.220481206548
55,71,126,Cs,oo,False,1058.3076798,74.47528751228944,-983.8323922877105,0.8141944000000194,0.6579637000000957,-0.022723039967397884,74.49801055225684,-983.8096692477432,983.8323922877105,983.8096692477432
56,70,126,Ba,ee,False,1055.8445562,72.13931831205733,-983.7052378879426,1.4264501999998629,1.6769837499999767,0.9008860433025938,71.23843226875474,-984.6061239312452,983.7052378879426,984.6061239312452
57,69,126,La,oo,False,1047.3657767999998,76.05521520888809,-971.3105615911118,0.8543269000001601,0.850677900000278,0.26376439860838397,75.7914508102797,-971.5743259897201,971.3105615911118,971.5743259897201
58,68,126,Ce,ee,False,1042.4305206,76.05521520888809,-966.3753053911119,1.4752158999998528,1.6742830999999114,0.8239655564125776,75.23124965247551,-967.1992709475244,966.3753053911119,967.1992709475244
59,67,126,Pr,oo,False,1031.184,76.05521520888809,-955.1287847911119,0.9695000000000391,0.95799999999997,0.28611791122487173,75.76909729766321,-955.4149027023368,955.1287847911119,955.4149027023368
60,66,126,Nd,ee,False,1023.372,76.05521520888809,-947.3167847911119,1.3550000000000182,1.6324999999999363,0.9266669714039755,75.12854823748411,-948.2434517625159,947.3167847911119,948.2434517625159
61,65,126,Pm,oo,False,1009.0079999999999,76.05521520888809,-932.9527847911119,nan,nan,0.0,76.05521520888809,-932.9527847911119,932.9527847911119,932.9527847911119
45,82,127,Rh,oe,True,1023.6200000000001,75.78870469717644,-947.8312953028237,1.4990000000001373,nan,-2.2154849015641624,78.00418959874061,-945.6158104012595,947.8312953028237,945.6158104012595
46,81,127,Pd,eo,False,1036.32,75.78870469717644,-960.5312953028235,0.8590000000000373,1.3349999999999227,1.1259149946588642,74.66278970251757,-961.6572102974824,960.5312953028235,961.6572102974824
47,80,127,Ag,oe,False,1046.988,75.78870469717644,-971.1992953028237,1.0410000000000537,0.8301487999998471,-0.04897080565785128,75.83767550283429,-971.1503244971658,971.1992953028237,971.1503244971658
48,79,127,Cd,eo,False,1056.2459317,75.78870469717644,-980.4572270028236,1.005792999999926,1.311021299999993,0.8659317020040738,74.92277299517237,-981.3231587048276,980.4572270028236,981.3231587048276
49,78,127,In,oe,False,1063.6022924,83.299345915423,-980.3029464845769,0.8801598999997395,0.9286771000000726,0.3655439770290685,82.93380193839394,-980.668490461606,980.3029464845769,980.668490461606
50,77,127,Sn,eo,True,1069.4096213999999,82.28631359134039,-987.1233078086595,1.2187023000000181,2.249965699999734,2.2360789779283774,80.05023461341202,-989.3593867865878,987.1233078086595,989.3593867865878
51,76,127,Sb,oe,False,1071.855997,75.78870469717644,-996.0672923028235,1.1868065999998407,0.8061635000000251,-0.3075080664247698,76.09621276360122,-995.7597842363987,996.0672923028235,995.7597842363987
52,75,127,Te,eo,False,1072.655843,75.78870469717644,-996.8671383028236,1.2484885000000077,1.2149085999999443,0.33477116543695096,75.4539335317395,-997.2019094682605,996.8671383028236,997.2019094682605
53,74,127,I,oe,False,1072.576214,77.66493388203615,-994.9112801179638,1.1589486999998826,0.9791383000001588,0.04404753923251037,77.62088634280364,-994.9553276571963,994.9112801179638,994.9553276571963
54,73,127,Xe,eo,False,1071.1315382,75.9328666665624,-995.1986715334376,1.1825754999999845,1.3997512999999344,0.7638667755698261,75.16899989099258,-995.9625383090074,995.1986715334376,995.9625383090074
55,72,127,Cs,oe,False,1068.2683359,74.63365282894287,-993.6346830710571,1.0987967999999455,1.0177457999999433,0.20222703934928843,74.43142578959359,-993.8369101104064,993.6346830710571,993.8369101104064
56,71,127,Ba,eo,False,1064.063912,72.8293993938376,-991.2345126061625,1.2015852999999197,1.329886500000157,0.6104068436938255,72.21899255014378,-991.8449194498563,991.2345126061625,991.8449194498563
57,70,127,La,oe,False,1058.3597324,75.78870469717644,-982.5710277028236,1.0966584000001376,1.2058032999999568,0.5428339380824823,75.24587075909396,-983.1138616409061,982.5710277028236,983.1138616409061
58,69,127,Ce,eo,False,1051.6606094,75.78870469717644,-975.8719047028237,1.1979084999998122,1.3272186000001511,0.6110538398222654,75.17765085735418,-976.482958542646,975.8719047028237,976.482958542646
