trajectory_id,collapse_time_s,collapse_state,final_expect_z,final_p0,final_p1,final_coherence_abs,final_pointer,final_pointer_mean,final_env,pointer_majority_sign,final_pointer_ch0,final_pointer_ch1,final_pointer_ch2
245,0.0292,-1,-0.9990603800495372,0.00046980997523149437,0.9995301900247685,0.021670008163784914,-1.9162111503459167,-2.0620134505827705,0.13934019161793243,-1,-1.9162111503459167,-2.3121203130299564,-1.957708888372438
246,0.0888,-1,-0.9999296795351694,3.516023241512123e-05,0.9999648397675849,0.00592950218597687,-2.102350698259643,-2.0180690722958734,-0.08893119075622932,-1,-2.102350698259643,-1.8813481847521902,-2.070508333875787
247,0.1124,1,0.9999048808278841,0.9999524404139422,4.7559586057870226e-05,0.006896181852564811,2.219441061327764,2.117444557840581,0.037452951502219105,1,2.219441061327764,2.046974357959562,2.085918254234418
248,0.0964,1,0.9999056959910957,0.999952847995548,4.715200445202948e-05,0.0068665698234639415,2.028594924007544,2.16895492850089,0.1961210583603144,1,2.028594924007544,2.239140558495083,2.2391293030000434
249,0.098,-1,-0.9999766012572273,1.1699371386120205e-05,0.9999883006286139,0.0034204143771120942,-2.3265638537192967,-2.13582233761637,0.1434916260203833,-1,-2.3265638537192967,-2.0127663027317553,-2.0681368563980587
250,0.0472,1,0.9999382613819187,0.9999691306909592,3.0869309040796065e-05,0.005555929816561348,1.924770536814745,2.0038687967506434,0.20583612609210458,1,1.924770536814745,1.9449876574294211,2.1418481960077638
251,0.0396,1,0.9989200701357431,0.9994600350678715,0.0005399649321284652,0.02323087105557036,1.7124757742447034,1.8161610913881177,-0.30527502617968727,1,1.7124757742447034,2.0025915709784377,1.7334159289412123
252,0.0108,1,0.9963219255676999,0.9981609627838499,0.0018390372161500774,0.04284454642387631,1.8581395488795172,1.9611108300291253,0.0466325585360617,1,1.8581395488795172,1.8957181236766452,2.1294748175312135
253,0.0616,1,0.9999340622347639,0.999967031117382,3.2968882617981475e-05,0.005741758935270654,2.234376455061194,2.014564238883111,0.4792784880014713,1,2.234376455061194,1.7893876617868971,2.019928599801242
254,0.046400000000000004,1,0.9994560285804213,0.9997280142902106,0.00027198570978932674,0.01648974631590787,2.26845730320205,2.1603103448527294,0.1378909410541039,1,2.26845730320205,2.1152582428347326,2.097215488521406
255,0.014400000000000001,1,0.9993272420034572,0.9996636210017286,0.00033637899827139445,0.018337552929464616,2.321463011573778,2.0628575416932677,0.11280480117028358,1,2.321463011573778,1.9071239434757008,1.9599856700303246
256,0.114,-1,-0.9997237845082079,0.00013810774589595454,0.999861892254104,0.011751113655586032,-2.040390022632112,-2.0155222234163235,0.21736951175880936,-1,-2.040390022632112,-1.859777094259044,-2.1463995533578144
257,0.0224,1,0.9999483690730671,0.9999741845365336,2.5815463466403377e-05,0.005080826411938258,1.8605561774738926,1.8528865518166515,-0.3138115081891061,1,1.8605561774738926,1.7183989591819466,1.9797045187941151
258,0.026000000000000002,1,0.9988251619913417,0.9994125809956709,0.0005874190043291007,0.024229608813236204,2.251536163336151,2.109009208698628,0.41219680713429907,1,2.251536163336151,2.017898777776875,2.0575926849828576
259,0.020800000000000003,1,0.9997961061423698,0.9998980530711851,0.00010194692881496652,0.010096362495407527,1.9594541215692192,2.029444252667638,-0.043262823990450165,1,1.9594541215692192,2.030460210840368,2.098418425593327
260,0.0224,1,0.9998956950911884,0.9999478475455941,5.215245440588816e-05,0.007221477309206727,1.9363255942068476,1.9201924778154158,0.14515257827130754,1,1.9363255942068476,1.8415194175785532,1.9827324216608466
