T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_TA_J_per_molK,Cv_LA_J_per_molK,Cv_opt_J_per_molK,contrib_TA_1e-8_per_K,contrib_LA_1e-8_per_K,contrib_opt_1e-8_per_K
202.0,143.8068003740621,143.0727998253437,0.5,-0.7340005487183999,-1.4680010974367999,7.440571949617009,2.7030310830061985,5.326245478808854,-102.9675031220453,42.44898438204989,203.59131856533912
203.0,145.4192604402082,144.72427550269708,0.5,-0.6949849375111268,-1.3899698750222536,7.448592069990981,2.71401477588978,5.367841490373987,-103.07849079547121,42.621474669195926,205.18129162897236
204.0,147.014897362076,146.36658803616757,0.5,-0.6483093259084336,-1.2966186518168672,7.456506127628443,2.724891072975874,5.4092035049065625,-103.1880107033508,42.79227838952483,206.76232034999353
205.0,148.59365413668067,147.99970541040906,0.5,-0.5939487262716167,-1.1878974525432333,7.464315923115698,2.7356610718416996,5.450330885787294,-103.29608776337544,42.96141277962651,208.334380394158
206.0,150.1560185292327,149.6235990804165,0.5,-0.5324194488162098,-1.0648388976324197,7.472023220397696,2.74632586373532,5.491223076520763,-103.40274638616957,43.12889497669641,209.89745048988968
207.0,151.7029755123632,151.23824385590825,0.5,-0.46473165645494013,-0.9294633129098803,7.479629747629009,2.7568865333272634,5.531879598120822,-103.50801048706687,43.294742014634956,211.45151232834016
208.0,153.23590932033562,152.84361778860617,0.5,-0.39229153172946085,-0.7845830634589217,7.487137198003265,2.7673441584791774,5.572300046557022,-103.61190349758867,43.458970820414436,212.9965504657804
209.0,154.7564685204667,154.43970206236992,0.5,-0.3167664580967872,-0.6335329161935744,7.494547230561495,2.7776998100288277,5.6124840902613435,-103.7144483766303,43.62159821070259,214.53255222829765
210.0,156.26641225659642,156.02648088614328,0.5,-0.2399313704531424,-0.4798627409062848,7.501861470980032,2.787954551590621,5.6524314676947185,-103.81566762136454,43.78264088872996,216.05950761877787
211.0,157.76745740535785,157.60394138965734,0.5,-0.16351601570051527,-0.32703203140103054,7.509081512338482,2.798109439370994,5.692141984972366,-103.91558327786939,43.942115441390705,217.577409226136
212.0,159.2611447135789,159.172073521853,0.5,-0.08907119172586904,-0.17814238345173808,7.516208915868266,2.8081655219979136,5.731615513547421,-104.01421695148676,44.10003833656509,219.08625213677468
213.0,160.74873761551171,160.73086995196604,0.5,-0.01786766354567766,-0.03573532709135532,7.523245211682341,2.8181238403639726,5.770851987951824,-104.11158981692095,44.25642592065539,220.5860338482316
214.0,162.2311613993941,162.28032597323332,0.5,0.04916457383921951,0.09832914767843902,7.530191899486368,2.8279854274822127,5.809851403593849,-104.20772262808016,44.41129441632168,222.0767541849918
215.0,163.7089839478392,163.82043940916714,0.5,0.11145546132795317,0.22291092265590634,7.537050449272154,2.8377513083543353,5.8486138146112925,-104.30263572767286,44.56465992041224,223.55841521642776
216.0,165.18243357833472,165.35121052234805,0.5,0.16877694401334775,0.3375538880266955,7.543822301993591,2.8474224998505253,5.88713933177946,-104.39634905656183,44.716538402076246,225.03102117683366
217.0,166.65144540931266,166.87264192569322,0.5,0.2211965163805636,0.4423930327611272,7.550508870225565,2.8570000106003923,5.9254281204731685,-104.48888216288266,44.866945701051094,226.4945783875248
218.0,168.11572558622947,168.38473849614343,0.5,0.2690129099139566,0.5380258198279132,7.557111538806462,2.866484840894537,5.963480398681727,-104.580254210935,45.01589752611659,227.94909518096185
219.0,169.5748225874366,169.88750729072427,0.5,0.31268470328766307,0.6253694065753261,7.563631665464556,2.8758779825961636,6.001296435076069,-104.6704839898511,45.16340945370688,229.3945818268685
220.0,171.02819630382405,171.38095746493306,0.5,0.3527611611090168,0.7055223222180336,7.5700705814286335,2.8851804190622965,6.038876547127069,-104.759589922046,45.30949692667324,230.83105046030582
221.0,172.47527805825632,172.86510019339914,0.5,0.38982213514283387,0.7796442702856677,7.576429592023602,2.8943931250740684,6.076221099274178,-104.8475900714598,45.45417525318926,232.25851501166972
222.0,173.91551756778549,174.3399485927719,0.5,0.42443102498640334,0.8488620499728067,7.58270997725107,2.9035170667757315,6.113330501143306,-104.93450215159233,45.59745960579311,233.67699113857114
223.0,175.3484155119761,175.80551764678776,0.5,0.45710213481167156,0.9142042696233431,7.588912992355569,2.9125532016218525,6.150205205813166,-105.02034353333873,45.73936502055826,235.08649615956824
224.0,176.77354248515132,177.2618241334683,0.5,0.4882816483169694,0.9765632966339388,7.595039868376767,2.92150247833233,6.186845708129062,-105.10513125263141,45.879906396387064,236.48704898971263
225.0,178.19054650594055,178.70888655440038,0.5,0.518340048459845,1.03668009691969,7.601091812687887,2.9303658368548615,6.223252543063111,-105.18888201789105,46.01909849442132,237.8786700778701
226.0,179.59915193420113,180.14672506605433,0.5,0.5475731318531973,1.0951462637063947,7.607070009520904,2.939144208334409,6.25942628412011,-105.27161221729455,46.156955937562785,239.26138134578608
227.0,180.99915272464804,181.57536141309066,0.5,0.5762086884425974,1.1524173768851949,7.612975620478772,2.9478385150893645,6.295367541787982,-105.35333792586364,46.293493210098845,240.63520612885546
228.0,182.3904026109114,182.99481886361164,0.5,0.6044162527002436,1.2088325054004871,7.618809785034929,2.9564496705940404,6.331076962031901,-105.43407491237737,46.428724657427544,242.00016911856144
229.0,183.77280425365674,184.40512214631016,0.5,0.6323178926534249,1.2646357853068497,7.624573621020649,2.9649785794671613,6.366555224831173,-105.51383864611628,46.56266448587687,243.35629630654958
230.0,185.14629876309638,185.80629738947263,0.5,0.6599986263762482,1.3199972527524964,7.630268225100342,2.97342613746602,6.401803042757955,-105.5926443034401,46.69532676261295,244.70361493029978
231.0,186.51085643326024,187.19837206179128,0.5,0.6875156285310313,1.3750312570620626,7.635894673235233,2.981793231486012,6.4368211595968665,-105.67050677420421,46.826725415632794,246.0421534203627
232.0,187.86646906602422,188.58137491494102,0.5,0.714905848916807,1.429811697833614,7.641454021135728,2.9900807395652533,6.471610349004606,-105.74744066802002,46.956874233836764,247.37194134912428
233.0,189.21314393805832,189.95533592788013,0.5,0.7421919898218006,1.4843839796436011,7.646947304702669,2.998289530893996,6.506171413208649,-105.82346032036118,47.08578686717643,248.69300938106485
234.0,190.55089926504044,191.32028625282854,0.5,0.7693869877880872,1.5387739755761745,7.652375540457942,3.0064204658285867,6.5405051817441295,-105.89857979852268,47.21347682687384,250.00538922447734
235.0,191.87976092011905,192.6762581628886,0.5,0.7964972427695479,1.5929944855390958,7.65773972596453,3.014474395909683,6.574612510228112,-105.97281290743378,47.33995748570754,251.30911358461483
236.0,193.19976013784583,194.02328500125898,0.5,0.8235248634131368,1.6470497268262736,7.6630408402364045,3.022452163884542,6.608494279170195,-106.04617319533043,47.46524207836259,252.60421611822682
237.0,194.51093195280367,195.3614011320083,0.5,0.8504691792046294,1.7009383584092588,7.668279844138556,3.0303546037330706,6.642151392818796,-106.11867395929103,47.589343701839745,253.8907313894596
238.0,195.81331416185233,196.69064189236528,0.5,0.8773277305129399,1.7546554610258798,7.6734576807772195,3.038182540697496,6.675584778042088,-106.19032825063681,47.71227531592131,255.1686948270808
239.0,197.10694664501014,198.01104354648857,0.5,0.904096901478422,1.808193802956844,7.678575275880881,3.045936791315376,6.708795383242921,-106.26114888020425,47.83404974368956,256.43814268300326
240.0,198.39187092339478,199.32264324067478,0.5,0.9307723172800035,1.861544634560007,7.683633538171926,3.0536181634557713,6.741784177306694,-106.33114842348829,47.95467967209486,257.6991119920682
241.0,199.66812986896076,200.62547895997307,0.5,0.9573490910122985,1.914698182024597,7.688633359729543,3.061227456358434,6.77455214858161,-106.40033922566447,48.07417765257104,258.9516405330665
242.0,200.93576750878654,201.9195894861617,0.5,0.9838219773751613,1.9676439547503226,7.693575616343781,3.068765460675709,6.807100303890251,-106.46873340648854,48.19255610169341,260.19576679095684
243.0,202.19482888694844,203.20501435705987,0.5,1.010185470111444,2.020370940222888,7.698461167861288,3.076232958517112,6.839429667571973,-106.53634286508098,48.30982730187886,261.431529920262
244.0,203.44535996095092,204.48179382713033,0.5,1.0364338661793997,2.0728677323587994,7.703290858522658,3.0836307234962974,6.871541280555053,-106.60317928459558,48.42600340212343,262.6589697096025
245.0,204.68740751882626,205.749968829344,0.5,1.0625613105177356,2.1251226210354712,7.708065517291927,3.090959520780342,6.903436199458042,-106.66925413677905,48.541096418776284,263.8781265473467
246.0,205.9210191087768,207.0095809382727,0.5,1.0885618294959212,2.1771236589918423,7.712785958178057,3.098220107141115,6.93511549571952,-106.73457868642002,48.65511823634643,265.0890413883463
247.0,207.14624297672322,208.26067233437357,0.5,1.114429357650358,2.228858715300716,7.717452980548966,3.105413231008673,6.966580254755463,-106.7991639956948,48.76808060834126,266.2917557217271
248.0,208.36312800916946,209.50328576943556,0.5,1.1401577602661095,2.280315520532219,7.722067369438016,3.112539632526449,6.997831575143565,-106.8630209284087,48.879995158133205,267.48631153971104
249.0,209.57172367995594,210.7374645331548,0.5,1.1657408531988684,2.331481706397737,7.726629895843365,3.119600043608167,7.028870567833801,-106.9261601541387,48.99087337985362,268.6727513074399
250.0,210.77208000010972,211.9632524208097,0.5,1.191172420700004,2.382344841400008,7.731141317020221,3.1265951879963527,7.059698355384516,-106.98859215227785,49.100726639311524,269.85111793377604
251.0,211.9642474703438,213.18069370200183,0.5,1.2164462316580373,2.4328924633160747,7.735602376766276,3.1335257813222506,7.090316071223375,-107.05032721598533,49.20956617493469,271.0214547430525
252.0,213.14827703593286,214.38983309043903,0.5,1.2415560545061666,2.483112109012333,7.740013805700372,3.1403925311671412,7.120724858932533,-107.11137545604265,49.31740309873248,272.1838054477492
253.0,214.32422004379038,215.59071571472282,0.5,1.26649567093247,2.53299134186494,7.744376321534822,3.147196137124852,7.150925871557311,-107.1717468046225,49.42424839727759,273.3382141220677
254.0,215.49212820161281,216.78338709012465,0.5,1.2912588885118346,2.582517777023669,7.748690629341152,3.1539372908654,7.1809202709378654,-107.23145101896596,49.53011293270544,274.48472517638515
255.0,216.6520535389865,217.96789309130727,0.5,1.3158395523207693,2.6316791046415386,7.752957421809904,3.160616676199686,7.210709227063035,-107.29049768497796,49.63500744373025,275.62338333255497
256.0,217.80404837036156,219.14427992597993,0.5,1.3402315556183626,2.680463111236725,7.757177379504236,3.1672349691451016,7.240293917445974,-107.3488962207368,49.73894254667526,276.75423360004146
257.0,218.9481652598093,220.31259410945094,0.5,1.364428849641668,2.728857699283336,7.761351171107714,3.173792837991962,7.269675526520828,-107.40665587992324,49.841928736515996,277.87732125285817
258.0,220.08445698748176,221.47288244005316,0.5,1.3884254525713793,2.7768509051427586,7.765479453666432,3.180290943370753,7.29885524505986,-107.46378575517099,49.943976387936424,278.9926918072877
259.0,221.2129765176993,222.62519197542454,0.5,1.4122154577252637,2.8244309154505274,7.769562872825406,3.186729938319989,7.327834269610614,-107.52029478133824,50.04509575639454,280.10039100036823
260.0,222.33377696859355,223.76957000960846,0.5,1.4357930410149327,2.8715860820298653,7.773602063059758,3.193110468354721,7.356613801952385,-107.57619173870688,50.14529697919821,281.2004647691171
261.0,223.446911583237,224.9060640509593,0.5,1.4591524677222742,2.9183049354445485,7.777597647900361,3.1994331715355346,7.385195048571539,-107.63148525610515,50.244590076588786,282.2929592304757
262.0,224.55243370219443,226.03472180082392,0.5,1.4822880986294733,2.9645761972589466,7.781550240154519,3.2056986785380226,7.413579220155137,-107.68618381396146,50.3429849528321,283.3779206619533
263.0,225.65039673743382,227.15559113297968,0.5,1.505194395545859,3.010388791091718,7.785460442121469,3.211907612722652,7.441767531102327,-107.74029574728677,50.44049139731567,284.4553954829508
264.0,226.74085414753603,228.26872007380683,0.5,1.5278659262707976,3.0557318525415953,7.789328845803068,3.2180605902049386,7.469761199053067,-107.7938292485901,50.53711908565073,285.5254302367462
265.0,227.82385941414725,229.37415678316918,0.5,1.5502973690219393,3.1005947380438785,7.79315603310969,3.224158219925891,7.497561444433534,-107.84679237072798,50.632877580778484,286.58807157311867
266.0,228.89946601961975,230.47194953599163,0.5,1.5724835163718869,3.1449670327437738,7.796942576061347,3.230201103722694,7.525169490017945,-107.89919302968761,50.72777633408019,287.6433662315991
267.0,229.96772742578705,231.56214670450234,0.5,1.5944192787153153,3.1888385574306306,7.800689036984448,3.2361898363995114,7.552586560506129,-107.95103900730979,50.82182468648899,288.69136102532315
268.0,231.02869705382648,232.64479674112923,0.5,1.6160996873027456,3.232199374605491,7.804395968703969,3.2421250057984237,7.579813882116501,-108.00233795394826,50.91503186960396,289.73210282547353
269.0,232.08242826515897,233.71994816202562,0.5,1.6375198968666445,3.275039793733289,7.808063914731345,3.248007192870393,7.606852682193941,-108.05309739106984,51.00740700680461,290.76563854629086
270.0,233.128974343342,234.78764953121026,0.5,1.6586751878682635,3.317350375736527,7.81169340944823,3.253836971746283,7.633704188832225,-108.10332471379756,51.09895911436611,291.7920151306417
271.0,234.16838847691133,235.84794944529918,0.5,1.6795609683878359,3.3591219367756717,7.815284978285982,3.2596149098078318,7.660369630510403,-108.15302719339435,51.189697102573916,292.8112795361196
272.0,235.20072374313054,236.90089651881487,0.5,1.7001727756843443,3.4003455513686887,7.818839137901292,3.2653415677585116,7.686850235742948,-108.20221197969354,51.279629776836536,293.8234787216719
273.0,236.22603309260796,237.94653937005373,0.5,1.7205062774457431,3.4410125548914863,7.822356396347812,3.271017499694375,7.713147232743045,-108.25088610347403,51.36876583879816,294.8286596347296
274.0,237.24436933474325,238.98492660749483,0.5,1.740557272751567,3.481114545503134,7.825837253244026,3.276643253174653,7.739261849098805,-108.29905647878323,51.45711388744731,295.8268691988307
275.0,238.25578512396697,240.0161068167356,0.5,1.7603216927686436,3.520643385537287,7.8292821999373325,3.2822193692922546,7.765195311461928,-108.34672990520802,51.54468242022397,296.81815430171963
276.0,239.2603329467382,241.04012854793342,0.5,1.7797956011952334,3.559591202390467,7.832691719664577,3.2877463827440083,7.790948845248398,-108.39391307009599,51.63147983412272,297.8025617839067
277.0,240.25806510926708,242.05704030374432,0.5,1.7989751944772359,3.5979503889544717,7.836066287708972,3.293224821900695,7.816523674350999,-108.44061255072728,51.717514426792505,298.78013842767905
278.0,241.2490337259306,243.0668905277373,0.5,1.8178568018067491,3.6357136036134983,7.839406371553638,3.298655208876788,7.841921020863147,-108.48683481643917,51.80279439763187,299.7509309465446
279.0,242.23329070835004,244.06972759327425,0.5,1.8364368849242039,3.6728737698484077,7.8427124310316945,3.3040380595999057,7.8671421048137695,-108.5325862307032,51.88732784887964,300.7149859750978
280.0,243.21088775510202,245.0655997928368,0.5,1.854712037734783,3.709424075469566,7.845984918473139,3.3093738838799607,7.89218814391286,-108.57787305315792,51.971122786700896,301.6723500592938
281.0,244.18187634203488,246.05455532779064,0.5,1.872678985755734,3.745357971511468,7.849224278848472,3.314663185477945,7.917060353307425,-108.62270144159622,52.05418712226713,302.6230696471197
282.0,245.14630771316288,247.0366422985703,0.5,1.8903345854074438,3.7806691708148876,7.852430949909207,3.3199064621743464,7.941759945347471,-108.66707745390998,52.13652867283073,303.5671910796496
283.0,246.10423287211353,248.01190869527372,0.5,1.9076758231601811,3.8153516463203623,7.855605362325318,3.325104205837204,7.966288129361737,-108.7110070499921,52.21815516279367,304.50476058247216
284.0,247.05570257410363,248.98040238864942,0.5,1.9246998145457772,3.8493996290915544,7.858747939819728,3.3302569024897455,7.990646111442821,-108.75449609359761,52.2990742247698,305.43582425747724
285.0,248.0007673184192,249.94217112146964,0.5,1.9414038030504273,3.8828076061008545,7.8618590992998945,3.3353650323775965,8.014835094241509,-108.79755035416473,52.379293400640215,306.36042807499416
286.0,248.9394773413784,250.89726250027462,0.5,1.9577851588962343,3.9155703177924686,7.864939250986478,3.3404290700355563,8.038856276769934,-108.84017550859537,52.458820142601965,307.278617866268
287.0,249.87188260975526,251.84572398747375,0.5,1.9738413777184813,3.9476827554369627,7.867988798539393,3.3454494843539213,8.06271085421333,-108.88237714299954,52.53766181420964,308.1904393162636
288.0,250.79803281464336,252.78760289379684,0.5,1.989570079153501,3.979140158307002,7.871008139180971,3.3504267386443343,8.086400017750078,-108.92416075439975,52.61582569140939,309.0959379567872
289.0,251.71797736574055,253.72294637108095,0.5,2.004969005340401,4.009938010680802,7.873997663816637,3.355361290705174,8.109924954379816,-108.96553175240109,52.69331896356594,309.9951591599161
290.0,252.63176538603471,254.65180140538277,0.5,2.0200360193480393,4.040072038696079,7.876957757152949,3.360253592886405,8.13328684675935,-109.0064954608246,52.770148734480884,310.88814813172644
291.0,253.53944570687383,255.57421481040774,0.5,2.034769103533899,4.069538207067798,7.879888797813104,3.3651040921539663,8.156486873046115,-109.0470571193058,52.84632202340395,311.7749499063096
292.0,254.4410668634019,256.490233221243,0.5,2.049166357841126,4.098332715682252,7.882791158449998,3.369913230153632,8.179526206748907,-109.08722188485936,52.92184576603583,312.6556093400665
293.0,255.3366770903448,257.39990308838645,0.5,2.0632259980416583,4.126451996083317,7.88566520585695,3.374681443274346,8.202406016585746,-109.12699483341117,52.99672681552283,313.53017110627485
294.0,256.22632431813025,258.30327067206116,0.5,2.0769463539309005,4.153892707861801,7.888511301075979,3.379409162710999,8.225127466348534,-109.16638096129698,53.07097194344271,314.3986796899154
295.0,257.110056169326,259.20038203680565,0.5,2.090325867479668,4.180651734959336,7.891329799503876,3.384096814526727,8.247691714774355,-109.20538518673006,53.14458784078303,315.2611793827527
296.0,257.9879199553827,260.09128304633316,0.5,2.1033630909504284,4.206726181900857,7.894121050996013,3.388744819714582,8.270099915423204,-109.244012351238,53.21758111890972,316.1177142786614
297.0,258.8599626736669,260.97601935864634,0.5,2.1160566849794065,4.232113369958813,7.896885399968025,3.393353594258719,8.29235321656188,-109.28226722106972,53.289958310527844,316.9683282691882
298.0,259.7262310047707,261.8546364214054,0.5,2.128405416634719,4.256810833269438,7.899623185495227,3.3979235491949793,8.3144527610539,-109.32015448857128,53.36172587063308,317.8130650393436
299.0,260.5867713100858,262.7271794675354,0.5,2.1404081574496074,4.280816314899215,7.902334741410141,3.4024550906709288,8.33639968625522,-109.35767877353553,53.43289017745461,318.65196806361627
300.0,261.4416296296297,263.5936935110682,0.5,2.1520638814385156,4.304127762877031,7.905020396397812,3.4069486200053225,8.35819512391554,-109.3948446245212,53.503457533388904,319.48508060220047
301.0,262.29085168011136,264.4542233432095,0.5,2.163371663098136,4.326743326196272,7.907680474089279,3.411404533746994,8.379840200085049,-109.43165652014639,53.57343416592456,320.3124456974313
302.0,263.1344828532268,265.308813528625,0.5,2.174330675398205,4.34866135079641,7.910315293153048,3.415823223733168,8.401336035026432,-109.46811887035439,53.64282622855805,321.1341061704214
303.0,263.97256821417204,266.1575084019366,0.5,2.184940187764503,4.369880375529006,7.9129251673846825,3.4202050771472097,8.422683743131907,-109.5042360176535,53.71163980170062,321.9501046178894
304.0,264.80515250036456,267.00035206442186,0.5,2.1951995640572894,4.390399128114579,7.915510405794476,3.4245504765757686,8.443884432845158,-109.54001223833038,53.779880893575715,322.76048340917646
305.0,265.63228012036257,267.83738838091284,0.5,2.2051082605502743,4.410216521100549,7.918071312693489,3.428859800065361,8.464939206588083,-109.57545174364058,53.84755544110754,323.5652846834459
306.0,266.45399515297316,268.66866097687995,0.5,2.214665823906808,4.429331647813616,7.920608187777673,3.4331334211783604,8.485849160691972,-109.61055868097279,53.91466931080036,324.3645503470524
307.0,267.27034134653985,269.4942132357059,0.5,2.2238718891660176,4.447743778332035,7.923121326210288,3.437371709048386,8.506615385333266,-109.64533713498932,53.98122829960831,325.1583220710869
308.0,268.0813621184011,270.3140882961305,0.5,2.232726177729363,4.465452355458726,7.925611018702685,3.441575028435167,8.527238964473419,-109.67979112874404,54.04723813579701,325.9466412890775
309.0,268.88710055451145,271.1283290498705,0.5,2.2412284953590618,4.4824569907181235,7.928077551593451,3.445743739778738,8.547720975803019,-109.71392462477773,54.1127044797947,326.7295491948535
310.0,269.68759940921757,271.9369781394051,0.5,2.249378730187514,4.498757460375028,7.9305212069258655,3.449878199253111,8.56806249068983,-109.74774152618978,54.17763292503503,327.5070867405598
311.0,270.48290110518104,272.74007795591535,0.5,2.257176850734317,4.514353701468634,7.932942262523868,3.4539787588193374,8.588264574130607,-109.78124567768971,54.24202899879044,328.27929463481456
312.0,271.2730477334412,273.53767063738286,0.5,2.264622903941656,4.529245807883312,7.935340992066457,3.4580457662780075,8.608328284706712,-109.81444086662651,54.30589816299655,329.04621334101284
313.0,272.05808105361103,274.3297980668376,0.5,2.2717170132265925,4.543434026453185,7.937717665160552,3.4620795653211336,8.62825467454333,-109.8473308239972,54.36924581506704,329.8078830757678
314.0,272.8380424941982,275.11650187074173,0.5,2.278459376543523,4.556918753087046,7.9400725474124725,3.4660804955835007,8.64804478927198,-109.87991922543576,54.432077288699965,330.5643438074775
315.0,273.6129731530472,275.8978234175173,0.5,2.2848502644700903,4.569700528940181,7.9424059004979,3.4700488926933875,8.667699667996489,-109.91220969218152,54.49439785467437,331.31563525502446
316.0,274.3829137978943,276.6738038162084,0.5,2.2908900183141565,4.581780036628313,7.944717982230497,3.4739850883227628,8.6872203432622,-109.94420579202864,54.556212721638545,332.06179688659853
317.0,275.14790486703,277.44448391526277,0.5,2.296579048232748,4.593158096465496,7.947009046629094,3.477889410236851,8.706607841028067,-109.9759110402559,54.617527036888404,332.8028679186302
318.0,275.9079864700639,278.2099043014483,0.5,2.3019178313843853,4.603835662768771,7.949279343983591,3.4817621823432017,8.725863180642005,-110.0073289005387,54.678345887138136,333.53888731484886
319.0,276.6631983887873,278.9701052988803,0.5,2.306906910093008,4.613813820186016,7.951529120919551,3.485603724740101,8.744987374818937,-110.03846278584292,54.738674299280405,334.26989378544283
320.0,277.41358007812505,279.72512696816585,0.5,2.3115468900407916,4.623093780081583,7.953758620461464,3.489414353764496,8.763981429621627,-110.06931605930055,54.79851724113901,334.9959257863274
321.0,278.1591706671763,280.4750091056598,0.5,2.31583843848353,4.63167687696706,7.955968082094776,3.4931943820393196,8.782846344444225,-110.0998920350678,54.857879622212046,335.7170215185156
322.0,278.900008960336,281.21979124282666,0.5,2.3197822824906735,4.639564564981347,7.958157741826739,3.4969441185202426,8.801583111998399,-110.1301939791675,54.91676629440617,336.433218927588
323.0,279.6361334384941,281.9595126457031,0.5,2.323379207209036,4.646758414418072,7.960327832246001,3.500663868541913,8.82019271830185,-110.16022511031355,54.97518205276268,337.144555703254
324.0,280.3675822603074,282.69421231446205,0.5,2.326630054154627,4.653260108309254,7.96247858258107,3.5043539338636065,8.838676142669314,-110.18998860072001,55.03313163617446,337.8510692790076
325.0,281.09439326354124,283.4239289830676,0.5,2.3295357195263375,4.659071439052675,7.964610218757575,3.5080146127143457,8.857034357705734,-110.21948757689356,55.09061972809455,338.5527968318666
326.0,281.81660396647504,284.148701119026,0.5,2.3320971525509617,4.6641943051019235,7.9667229634545045,3.5116461998374726,8.875268329301791,-110.24872512041173,55.14765095723611,339.2497752822016
327.0,282.53425156937,284.86856692321874,0.5,2.334315353848722,4.668630707697444,7.968817036159235,3.515248986534668,8.893379016631375,-110.27770426868452,55.20422989826368,339.9420412936396
328.0,283.2473729559931,285.58356432982566,0.5,2.336191373832545,4.67238274766509,7.970892653221597,3.5188232607094667,8.911367372151265,-110.30642801570237,55.26036107247661,340.62963127305136
329.0,283.9560046951965,286.29373100632563,0.5,2.3377263111291513,4.675452622258303,7.972950027906762,3.522369306910202,8.92923434160266,-110.3348993127683,55.316048948483434,341.31258137061053
330.0,284.6601830425467,286.9991043535737,0.5,2.3389213110270775,4.677842622054155,7.974989370447258,3.525887406372441,8.946980864014586,-110.36312106921757,55.37129794286829,341.990927479923
331.0,285.3599439420014,287.6997215059579,0.5,2.339777563956508,4.679555127913016,7.977010888093889,3.5293778370609084,8.964607871709212,-110.39109615312245,55.42611242084927,342.6647052382311
332.0,286.055323027631,288.39561933162247,0.5,2.340296303991506,4.680592607983012,7.9790147851656315,3.532840873710873,8.982116290308753,-110.41882739198257,55.48049669692846,343.33395002667663
333.0,286.7463556253817,289.08683443276396,0.5,2.34047880738228,4.68095761476456,7.981001263098709,3.536276787869013,8.99950703874419,-110.44631757340427,55.534455035533554,343.9986969706347
334.0,287.4330767548771,289.7734031459917,0.5,2.340326391114629,4.680652782229258,7.982970520494591,3.539685847933801,9.01678102926549,-110.47356944576455,55.587991651652196,344.65898094010413
335.0,288.1155211312562,290.45536154275186,0.5,2.339840411495697,4.679680822991394,7.984922753167131,3.543068319195358,9.033939167453385,-110.50058571886372,55.641110711457785,345.3148365501578
336.0,288.7937231670446,291.13274542981026,0.5,2.339022262765645,4.67804452553129,7.986858154188841,3.5464244638748097,9.050982352232596,-110.52736906456545,55.693816332927554,345.9662981614481
337.0,289.4677169740572,291.80559034979933,0.5,2.337873375742099,4.675746751484198,7.988776913936187,3.549754541163172,9.067911475886568,-110.5539221174239,55.746112586453236,346.61339988077003
338.0,290.1375363653296,292.4739315818129,0.5,2.33639521648332,4.67279043296664,7.990679220134134,3.553058807259707,9.084727424073378,-110.58024747529997,55.79800349544344,347.25617556166947
339.0,290.80321485707555,293.1378041420606,0.5,2.334589284985048,4.669178569970096,7.992565257899783,3.5563375154098114,9.101431075843106,-110.60634769996518,55.849493036918595,347.89465880510716
340.0,291.4647856706697,293.79724278457076,0.5,2.3324571139010954,4.664914227802191,7.994435209785172,3.559590915942431,9.11802330365635,-110.63222531769412,55.90058514209858,348.5288829601663
341.0,292.12228173465223,294.45228200194254,0.5,2.3300002672903366,4.660000534580673,7.996289255819319,3.5628192563069976,9.134504973403939,-110.65788281984612,55.951283696982756,349.15888112480593
342.0,292.77573568675405,295.10295602614383,0.5,2.3272203393897763,4.654440678779553,7.99812757354943,3.566022781109875,9.150876944427747,-110.68332266343563,56.00159254292233,349.78468614665707
343.0,293.4251798759402,295.74929882935623,0.5,2.324118953416043,4.648237906832086,7.99995033808137,3.5692017321503546,9.167140069542683,-110.7085472716921,56.05151547718565,350.4063306238627
344.0,294.0706463644711,296.391344124861,0.5,2.320697760389918,4.641395520779836,8.001757722119356,3.5723563484561898,9.183295195059618,-110.73355903460954,56.101056253516205,351.0238469059543
345.0,294.71216692997757,297.0291253679638,0.5,2.316958437986234,4.633916875972468,8.003549896004895,3.5754868663186627,9.199343160809285,-110.75836030948518,56.15021858268338,351.6372670947656
346.0,295.34977306755087,297.6626757569627,0.5,2.312902689411854,4.625805378823708,8.005327027755031,3.578593519327203,9.215284800167217,-110.78295342144884,56.19900613302606,352.2466230453855
347.0,295.98349599184326,298.29202823415,0.5,2.308532242306728,4.617064484613456,8.007089283099837,3.581676538403581,9.231120940079482,-110.80734066398166,56.24742253098963,352.85194636714203
348.0,296.61336663918013,298.91721548685,0.5,2.3038488476699017,4.6076976953398034,8.008836825519282,3.584736151835611,9.24685240108934,-110.8315242994264,56.295471361655274,353.4532684246211
349.0,297.23941566968097,299.53826994848873,0.5,2.2988542788077946,4.597708557615589,8.010569816279316,3.5877725853104603,9.2624799973646,-110.85550655948688,56.34315616926306,354.0506203387126
350.0,297.86167346938777,300.1552237997015,0.5,2.293550330313738,4.587100660627476,8.012288414467386,3.59078606194752,9.278004536725957,-110.87928964571921,56.39048045772812,354.6440329876926
351.0,298.4801701524004,300.7681089694606,0.5,2.287938817060261,4.575877634120522,8.013992777027225,3.5937768023308148,9.293426820675762,-110.90287573001348,56.43744769114967,355.23353700832445
352.0,299.0949355630165,301.3769571362411,0.5,2.282021573224577,4.564043146449154,8.015683058793055,3.5967450245410353,9.308747644427756,-110.92626695506699,56.484061294313996,355.8191627969941
353.0,299.7059992778772,301.981799729211,0.5,2.2758004513337684,4.551600902667537,8.017359412523131,3.5996909441871243,9.323967796937366,-110.94946543484839,56.53032465319056,356.4009405108688
