T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_TA_J_per_molK,Cv_LA_J_per_molK,Cv_opt_J_per_molK,contrib_TA_1e-8_per_K,contrib_LA_1e-8_per_K,contrib_opt_1e-8_per_K
420.0,333.54634315948607,334.72602826622847,0.5,1.179685106742398,2.359370213484796,8.097645907688237,3.74332563367741,10.083656732358943,-113.44802222389342,63.407001143478745,384.76704934664315
421.0,333.96244413046793,335.1226381584125,0.5,1.1601940279445773,2.3203880558891545,8.098655549095804,3.7451640255691387,10.0936053693251,-113.46216730039461,63.438141078442534,385.1466643803646
422.0,334.3763544137167,335.51689704456896,0.5,1.1405426308522855,2.281085261704571,8.099658199048747,3.7469904860370553,10.103495122606494,-113.47621442661388,63.46907891081699,385.52403256036587
423.0,334.788089754713,335.9088223006372,0.5,1.1207325459242408,2.2414650918484815,8.10065392153443,3.748805115407805,10.113326426534638,-113.49016449901423,63.4998163400032,385.89917045964825
424.0,335.1976657609973,336.2984311564367,0.5,1.1007653954394057,2.2015307908788113,8.10164277981469,3.7506080129875916,10.12309971179826,-113.50401840389398,63.530355048117364,386.2720945122133
425.0,335.60509790352125,336.68574069692187,0.5,1.0806427934005958,2.1612855868011915,8.10262483643565,3.752399277074108,10.132815405474496,-113.51777701752441,63.56069670019277,386.64282101425346
426.0,336.01040151798554,337.0707678634322,0.5,1.0603663454466423,2.1207326908932846,8.103600153237304,3.7541790049683827,10.14247393105991,-113.53144120628382,63.59084294438058,387.0113661253354
427.0,336.41359180616485,337.45352945493363,0.5,1.0399376487687901,2.0798752975375803,8.104568791363066,3.7559472929864195,10.152075708501368,-113.54501182679142,63.62079541214694,387.3777458695781
428.0,336.8146838372204,337.83404212924955,0.5,1.01935829202917,2.03871658405834,8.10553081126901,3.757704236470725,10.161621154226571,-113.5584897260369,63.650555718468176,387.74197613681827
429.0,337.21369254899867,338.21232240428543,0.5,0.9986298552867262,1.9972597105734524,8.106486272733152,3.7594499298016766,10.171110681174515,-113.57187574151025,63.680125462023476,388.1040726837722
430.0,337.6106327493177,338.58838665924355,0.5,0.9777539099258965,1.955507819851793,8.10743523486445,3.7611844664087255,10.180544698825656,-113.58517070132802,63.70950622538456,388.46405113518705
431.0,338.0055191172411,338.9622511358297,0.5,0.9567320185886374,1.9134640371772749,8.108377756111668,3.762907938781465,10.189923613231867,-113.59837542435737,63.7386995752032,388.82192698498386
432.0,338.3983662043388,339.3339319394474,0.5,0.9355657351085674,1.8711314702171349,8.109313894272228,3.764620438480571,10.199247827046143,-113.61149072034024,63.76770706239654,389.17771559739106
433.0,338.78918843593556,339.7034450403925,0.5,0.9142566044569264,1.8285132089138527,8.110243706500782,3.7663220561485846,10.208517739552263,-113.62451739001332,63.79653022232974,389.5314322080761
434.0,339.1780001123474,340.07080627502955,0.5,0.8928061626821819,1.7856123253643639,8.11116724931775,3.7680128815205474,10.217733746694025,-113.63745622522774,63.82517057499608,389.8830919252612
435.0,339.5648154101045,340.4360313469619,0.5,0.871215936857429,1.742431873714858,8.112084578617683,3.769693003434524,10.22689624110432,-113.65030800906611,63.85362962519525,390.23270973083277
436.0,339.9496483831636,340.79913582819955,0.5,0.8494874450359203,1.6989748900718407,8.112995749677458,3.7713625098419628,10.236005612134145,-113.66307351595755,63.881908862708855,390.58030048144826
437.0,340.3325129641071,341.16013516030847,0.5,0.827622196201388,1.655244392402776,8.113900817164504,3.7730214878179553,10.24506224588119,-113.67575351179278,63.91000976247414,390.92587890962716
438.0,340.7134229653298,341.5190446555561,0.5,0.8056216902263272,1.6112433804526545,8.1147998351447,3.774670023571309,10.254066525218285,-113.68834875403475,63.937933784754634,391.26945962483626
439.0,341.0923920802151,341.8758794980528,0.5,0.7834874178376916,1.5669748356753832,8.115692857090266,3.776308202454573,10.26301882982176,-113.70085999182928,63.96568237531,391.6110571145721
440.0,341.46943388429753,342.2306547448724,0.5,0.7612208605748798,1.5224417211497596,8.116579935887582,3.7779361089738495,10.271919536199334,-113.71328796611459,63.99325696556221,391.9506857454248
441.0,341.8445618364156,342.58338532717755,0.5,0.7388234907619534,1.4776469815239068,8.117461123844732,3.779553826798534,10.280769017718042,-113.72563340972694,64.02065897276051,392.288359764144
442.0,342.2177892798508,342.93408605132606,0.5,0.7162967714752376,1.4325935429504753,8.118336472699104,3.781161438770909,10.289567644631767,-113.73789704750716,64.04788980014395,392.6240932986893
443.0,342.58912944345695,343.2827715999757,0.5,0.6936421565187573,1.3872843130375145,8.119206033624724,3.7827590269156217,10.298315784108684,-113.7500795964034,64.07495083710191,392.9579003592772
444.0,342.95859544277664,343.6294565331736,0.5,0.6708610903969627,1.3417221807939255,8.120069857239677,3.7843466724490433,10.30701380025837,-113.76218176557502,64.10184345933263,393.28979483941595
445.0,343.3262002811471,343.9741552894442,0.5,0.6479550082970263,1.2959100165940527,8.12092799361314,3.7859244557884892,10.31566205415881,-113.7742042564912,64.12856902899944,393.6197905169359
446.0,343.691956850795,344.3168821868632,0.5,0.6249253360681752,1.2498506721363505,8.12178049227257,3.787492456561359,10.324260903883133,-113.78614776303168,64.15512889488551,393.94790105500937
447.0,344.05587793391913,344.6576514241254,0.5,0.6017734902062332,1.2035469804124663,8.122627402210654,3.789050753614117,10.332810704526137,-113.79801297158397,64.18152439254598,394.2741400031634
448.0,344.4179762037628,344.99647708160137,0.5,0.5785008778385424,1.1570017556770849,8.12346877189217,3.7905994250211865,10.341311808230582,-113.80980056113967,64.20775684445866,394.5985207982823
449.0,344.7782642256753,345.33337312239,0.5,0.5551088967147324,1.1102177934294648,8.124304649260768,3.79213854809372,10.349764564213356,-113.8215112033893,64.23382756017253,394.92105676560675
450.0,345.1367544581618,345.66835339335967,0.5,0.5315989351978248,1.0631978703956495,8.125135081745626,3.793668199388265,10.35816931879135,-113.83314556281567,64.25973783645459,395.2417611197207
451.0,345.4934592539236,346.00143162617866,0.5,0.5079723722550435,1.015944744510087,8.125960116268027,3.7951884547153156,10.366526415407105,-113.844704296786,64.28548895743468,395.56064696553
452.0,345.8483908608862,346.33262143834116,0.5,0.48423057745501996,0.9684611549100399,8.126779799247863,3.796699389147748,10.374836194654316,-113.85618805564297,64.31108219474834,395.8777272992358
453.0,346.2015614232179,346.66193633418516,0.5,0.4603749109671995,0.920749821934399,8.127594176609925,3.7982010770291614,10.383098994303134,-113.86759748279293,64.33651880767809,396.1930150092999
454.0,346.55298298233845,346.989389705896,0.5,0.4364067235575642,0.8728134471151284,8.128403293790308,3.79969359198211,10.391315149325163,-113.87893321479555,64.36180004329299,396.50652287739854
455.0,346.9026674779152,347.31499483450915,0.5,0.4123273565939268,0.8246547131878535,8.129207195742511,3.801177006916222,10.399484991918358,-113.89019588144943,64.386927136586,396.81826357937257
456.0,347.25062674885123,347.6387648908991,0.5,0.3881381420478364,0.7762762840956728,8.130005926943545,3.802651394036237,10.40760885153164,-113.90138610587745,64.41190131061019,397.1282496861663
457.0,347.5968725342621,347.9607129367605,0.5,0.3638404024983904,0.7276808049967808,8.130799531400024,3.8041168248499044,10.415687054889322,-113.91250450461236,64.4367237766126,397.4364936647603
458.0,347.94141647444263,348.280851925587,0.5,0.33943545114434676,0.6788709022886935,8.131588052653976,3.8055733701758396,10.423719926015414,-113.92355168767791,64.4613957341672,397.7430078790977
459.0,348.284270111824,348.5991947036333,0.5,0.3149245918093333,0.6298491836186666,8.132371533788772,3.8070211001512053,10.431707786257597,-113.93452825867222,64.48591837130505,398.0478045910005
460.0,348.6254448919208,348.91575401087204,0.5,0.29030911895129236,0.5806182379025847,8.133150017434831,3.8084600842393774,10.439650954311007,-113.94543481484739,64.51029286464414,398.3508959610753
461.0,348.96495216426797,349.230542481947,0.5,0.26559031767904,0.53118063535808,8.133923545775298,3.8098903912374484,10.44754974624195,-113.95627194718938,64.53452037951656,398.6522940496198
462.0,349.30280318334866,349.5435726471127,0.5,0.24076946376404,0.48153892752808,8.134692160551646,3.811312089283687,10.455404475511287,-113.9670402404962,64.55860207009474,398.9520108175142
463.0,349.639009109512,349.8548569331677,0.5,0.21584782365565014,0.4316956473113003,8.135455903069156,3.8127252458648546,10.463215452997643,-113.97774027345486,64.58253907951541,399.25005812710714
464.0,349.9735810098815,350.1644076643796,0.5,0.19082665449810562,0.38165330899621125,8.13621481420238,3.814129927823482,10.470982987020442,-113.98837261871783,64.60633254000295,399.54644774309446
465.0,350.3065298592541,350.47223706340293,0.5,0.16570720414881462,0.33141440829762925,8.136968934400448,3.8155262013650026,10.478707383362728,-113.99893784297748,64.62998357299011,399.84119133339027
466.0,350.6378665409895,350.7783572521895,0.5,0.1404907112000002,0.2809814224000004,8.13771830369237,3.816914132064846,10.486388945293834,-114.00943650704023,64.65349328923823,400.1343004699915
467.0,350.96760184789105,351.08278025288695,0.5,0.1151784049959373,0.2303568099918746,8.13846296169223,3.818293784875418,10.494027973591725,-114.01986916589941,64.6768627889554,400.425786629831
468.0,351.2957464830768,351.3855179887362,0.5,0.08977150565938026,0.17954301131876052,8.1392029476043,3.819665224132983,10.501624766565348,-114.03023636880687,64.70009316191316,400.7156611956299
469.0,351.62231106084147,351.68658228495406,0.5,0.06427122411256916,0.12854244822513833,8.139938300228067,3.8210285135644724,10.509179620076589,-114.04053865934348,64.7231854875617,401.00393545673586
470.0,351.9473061075099,351.9859848696127,0.5,0.0386787621028103,0.0773575242056206,8.140669057963258,3.822383716294235,10.516692827562165,-114.0507765754894,64.74614083514422,401.2906206099579
471.0,352.2707420622818,352.28373737451,0.5,0.012995312228225891,0.025990624456451783,8.141395258814729,3.823730894850645,10.524164680055296,-114.06095064969269,64.768960263809,401.57572776039365
472.0,352.5926292780664,352.579851336033,0.5,-0.01277794203340437,-0.02555588406680874,8.142116940397248,3.8250701111726895,10.531595466207166,-114.07106140893623,64.79164482272081,401.8592679222484
473.0,352.9129780223104,352.8743381960097,0.5,-0.03863982630071468,-0.07727965260142935,8.142834139940359,3.8264014266164175,10.538985472308168,-114.08110937480598,64.81419555117023,402.1412520196455
474.0,353.2317984778156,353.16720930256037,0.5,-0.06458917525516825,-0.1291783505103365,8.143546894292994,3.8277249019613673,10.546334982309055,-114.09109506355549,64.8366134786825,402.4216908874334
475.0,353.54910074354865,353.4584759109353,0.5,-0.09062483261335932,-0.18124966522671865,8.144255239928158,3.829040597416859,10.553644277841821,-114.10101898617158,64.85889962512412,402.7005952719827
476.0,353.8648948354429,353.7481491843477,0.5,-0.11674565109516477,-0.23349130219032954,8.144959212947496,3.830348572628251,10.560913638240438,-114.11088164843827,64.88105500080884,402.9779758319771
477.0,354.1791906871908,354.03624019479935,0.5,-0.14295049239142973,-0.28590098478285947,8.145658849085754,3.831648886683095,10.568143340561383,-114.1206835509994,64.90308060660189,403.2538431391969
478.0,354.4919981510292,354.32275992389657,0.5,-0.16923822713258507,-0.33847645426517015,8.146354183715271,3.832941598117223,10.575333659603979,-114.13042518942146,64.92497743402308,403.52820767929495
479.0,354.80332699851544,354.6077192636634,0.5,-0.1956077348520556,-0.3912154697041112,8.147045251850322,3.8342267649207655,10.58248486793063,-114.14010705425443,64.94674646534877,403.80107985256905
480.0,355.11318692129635,354.8911290173405,0.5,-0.2220579039558515,-0.444115807911703,8.147732088151473,3.835504444544079,10.589597235886723,-114.14972963109285,64.96838867371227,404.0724699747211
481.0,355.42158753186794,355.17299990018563,0.5,-0.24858763168233433,-0.49717526336466866,8.14841472692979,3.8367746939036267,10.596671031620545,-114.15929340063481,64.9899050232034,404.34238827761703
482.0,355.728538364329,355.45334254025835,0.5,-0.27519582407062265,-0.5503916481412453,8.149093202151079,3.83803756938776,10.603706521102831,-114.16879883874121,65.01129646896652,404.61084491003305
483.0,356.0340488751248,355.7321674792048,0.5,-0.3018813959200192,-0.6037627918400384,8.149767547440012,3.8392931268624406,10.610703968146309,-114.17824641649375,65.03256395729736,404.8778499384012
484.0,356.33812844378497,356.0094851730288,0.5,-0.3286432707561719,-0.6572865415123438,8.150437796084182,3.8405414216768965,10.617663634424888,-114.18763660025161,65.05370842573888,405.1434133475416
485.0,356.6407863736519,356.2853059928628,0.5,-0.3554803807891033,-0.7109607615782066,8.151103981038172,3.8417825086692097,10.624585779492875,-114.19696985170854,65.07473080317588,405.40754504139545
486.0,356.94203189260344,356.55964022572584,0.5,-0.382391666877593,-0.764783333755186,8.151766134927492,3.843016442171822,10.631470660803844,-114.20624662794789,65.0956320099283,405.67025484374545
487.0,357.24187415376605,356.83249807527704,0.5,-0.40937607848898583,-0.8187521569779717,8.152424290052513,3.8442432760169893,10.638318533729397,-114.21546738149793,65.11641295784358,405.9315524989314
488.0,357.5403222362225,357.1038896625656,0.5,-0.4364325736568826,-0.8728651473137652,8.153078478392333,3.8454630635421605,10.645129651577856,-114.22463256038577,65.13707455038778,406.1914476725636
489.0,357.83738514571036,357.3738250267654,0.5,-0.46356011894492927,-0.9271202378898585,8.15372873160854,3.8466758575952906,10.651904265612542,-114.23374260819033,65.1576176827356,406.44994995222015
490.0,358.1330718153151,357.6423141259129,0.5,-0.490757689402221,-0.981515378804442,8.154375081049041,3.8478817105400993,10.658642625070181,-114.24279796409579,65.17804324185941,406.7070688481492
491.0,358.4273911061541,357.90936683763056,0.5,-0.518024268523576,-1.036048537047152,8.155017557751712,3.849080674261257,10.665344977178895,-114.25179906294277,65.19835210661712,406.9628137939562
492.0,358.72035180805506,358.1749929598486,0.5,-0.5453588482064217,-1.0907176964128433,8.155656192448037,3.850272800169499,10.672011567176199,-114.26074633527938,65.21854514783882,407.2171941472892
493.0,359.01196264022656,358.43920221151683,0.5,-0.5727604287097559,-1.1455208574195117,8.15629101556679,3.851458139206709,10.67864263832673,-114.26964020741278,65.23862322841285,407.47021919051673
494.0,359.3022322519217,358.7020042333114,0.5,-0.6002280186102706,-1.2004560372205413,8.156922057237486,3.8526367418508882,10.685238431939847,-114.27848110145749,65.25858720337,407.7218981313989
495.0,359.5911692230952,358.963408588336,0.5,-0.6277606347592383,-1.2555212695184765,8.157549347293985,3.8538086581211446,10.691799187387112,-114.28726943538585,65.27843791996801,407.97224010375385
496.0,359.87878206505326,359.223424762814,0.5,-0.6553573022393122,-1.3107146044786244,8.158172915277897,3.8549739375825207,10.698325142119531,-114.29600562307587,65.29817621777336,408.22125416811645
497.0,360.16507922109696,359.48206216677653,0.5,-0.6830170543204397,-1.3660341086408794,8.158792790441982,3.8561326293508564,10.704816531684683,-114.30469007435876,65.31780292874363,408.46894931239166
498.0,360.4500690671592,359.7393301347439,0.5,-0.7107389324152646,-1.4214778648305293,8.15940900175355,3.8572847820975364,10.711273589743708,-114.31332319506645,65.33731887730791,408.7153344525025
499.0,360.73375991243375,359.9952379263999,0.5,-0.7385219860338548,-1.4770439720677095,8.160021577897773,3.858430444054207,10.717696548088117,-114.32190538707827,65.3567248804467,408.96041843303146
500.0,361.01616000000007,360.24979472725886,0.5,-0.7663652727412218,-1.5327305454824436,8.160630547280949,3.8595696630174023,10.724085636656408,-114.3304370483665,65.37602174777027,409.2042100278551
501.0,361.29727750743905,360.5030096493296,0.5,-0.7942678581094225,-1.588535716218845,8.161235938033746,3.860702486353178,10.7304410835506,-114.33891857304174,65.39521028159716,409.4467179407742
502.0,361.5771205474447,360.75489173177255,0.5,-0.822228815672115,-1.64445763134423,8.161837778014366,3.8618289610016237,10.736763115052614,-114.34735035139745,65.41429127703061,409.6879508061394
503.0,361.8556971684276,361.00544994154507,0.5,-0.8502472268825041,-1.7004944537650082,8.162436094811726,3.8629491334813553,10.743051955640361,-114.35573276995436,65.43326552203463,409.9279171894648
504.0,362.1330153551133,361.25469317405117,0.5,-0.8783221810621371,-1.7566443621242742,8.16303091574854,3.8640630498939537,10.74930782800393,-114.36406621150367,65.45213379750923,410.16662558804563
505.0,362.40908302913425,361.50263025377564,0.5,-0.9064527753585957,-1.8129055507171914,8.163622267884374,3.865170755928339,10.75553095306139,-114.37235105514999,65.4708968773645,410.40408443156116
506.0,362.68390804961535,361.74926993491664,0.5,-0.9346381146987389,-1.8692762293974778,8.164210178018685,3.8662722968650947,10.761721549974549,-114.38058767635363,65.48955552859378,410.6403020826765
507.0,362.9574982137536,361.9946209020145,0.5,-0.9628773117390677,-1.9257546234781353,8.164794672693795,3.867367717580751,10.76787983616465,-114.38877644697257,65.50811051134637,410.8752868376407
508.0,363.2298612573918,362.2386917705676,0.5,-0.9911694868242193,-1.9823389736484387,8.165375778197813,3.8684570625520074,10.774006027327683,-114.39691773530328,65.5265625789989,411.109046926872
509.0,363.5010048555864,362.4814910876507,0.5,-1.019513767935723,-2.039027535871446,8.165953520567587,3.869540375859904,10.780100337449838,-114.40501190612193,65.5449124782261,411.3415905155465
510.0,363.77093662316906,362.723027332523,0.5,-1.0479092906460898,-2.0958185812921797,8.166527925591495,3.87061770119395,10.786162978822631,-114.41305932072375,65.56316094907064,411.5729257041761
511.0,364.0396641153031,362.96330891722863,0.5,-1.0763551980744286,-2.152710396148857,8.16709901881235,3.871689081856201,10.792194162057891,-114.42106033696352,65.58130872501224,411.80306052917996
512.0,364.30719482803346,363.20234418719855,0.5,-1.1048506408349041,-2.2097012816698083,8.167666825530127,3.872754560765288,10.798194096102753,-114.42901530929396,65.59935653303594,412.03200296345653
513.0,364.5735361988317,363.44014142183875,0.5,-1.1333947769929027,-2.2667895539858054,8.168231370804737,3.8738141804603967,10.804162988254324,-114.43692458880436,65.61730509369947,412.25976091694366
514.0,364.83869560713475,363.6767088351174,0.5,-1.1619867720173869,-2.3239735440347737,8.168792679458754,3.8748679831052026,10.81010104417432,-114.44478852325908,65.63515512119992,412.4863422371765
515.0,365.1026803748787,363.91205457614745,0.5,-1.1906257987311748,-2.3812515974623496,8.16935077608009,3.875916010491751,10.816008467903611,-114.45260745713469,65.6529073234394,412.71175470984275
516.0,365.3654977670264,364.14618672976053,0.5,-1.219311037265835,-2.43862207453167,8.16990568502461,3.8769583040443143,10.821885461876473,-114.4603817316569,65.67056240209048,412.936006059327
517.0,365.6271549920904,364.3791133170771,0.5,-1.2480416750133638,-2.4960833500267277,8.17045743041879,3.877994904823171,10.827732226934875,-114.46811168483767,65.68812105266016,413.1591039492546
518.0,365.8876592026501,364.61084229607184,0.5,-1.2768169065782857,-2.5536338131565715,8.171006036162279,3.8790258535283844,10.833548962342523,-114.47579765151109,65.70558396455387,413.38105598302906
519.0,366.14701749586345,364.841381562133,0.5,-1.3056359337304733,-2.6112718674609465,8.17155152593041,3.880051190503473,10.839335865798825,-114.48343996336854,65.7229518211376,413.60186970436393
520.0,366.4052369139736,365.07073894861486,0.5,-1.3344979653587716,-2.6689959307175433,8.172093923176742,3.8810709557391068,10.84509313345267,-114.49103894899443,65.74022529980057,413.82155259780876
521.0,366.6623244448105,365.2989222273894,0.5,-1.3634022174210672,-2.7268044348421343,8.172633251135544,3.882085188876718,10.850820959916177,-114.49859493390086,65.75740507201641,414.04011208927386
522.0,366.91828702228696,365.5259391093888,0.5,-1.3923479128982077,-2.7846958257964154,8.173169532824208,3.8830939292120807,10.856519538278224,-114.50610824056152,65.7744918034037,414.2575555465466
523.0,367.1731315268902,365.75179724514237,0.5,-1.4213342817477974,-2.842668563495595,8.173702791045686,3.8840972156988447,10.862189060117842,-114.51357918844576,65.79148615378593,414.4738902798022
524.0,367.42686478616747,365.9765042253145,0.5,-1.4503605608529517,-2.9007211217059035,8.174233048390873,3.885095086952046,10.86782971551762,-114.52100809405202,65.80838877725088,414.6891235421156
525.0,367.6794935752079,366.20006758122895,0.5,-1.4794259939789705,-2.958851987957941,8.174760327240957,3.8860875812515485,10.8734416930768,-114.52839527094075,65.82520032220901,414.90326252996067
526.0,367.93102461711817,366.4224947853943,0.5,-1.5085298317238722,-3.0170596634477445,8.17528464976972,3.8870747365454683,10.879025179924348,-114.53574102976668,65.84192143145134,415.1163143837096
527.0,368.18146458349435,366.64379325202407,0.5,-1.5376713314702397,-3.0753426629404794,8.175806037945875,3.8880565904535445,10.884580361731969,-114.54304567831146,65.85855274220668,415.32828618812886
528.0,368.4308200948883,366.863970337547,0.5,-1.5668497573413016,-3.133699514682603,8.176324513535254,3.8890331802704834,10.890107422726782,-114.5503095215144,65.87509488619818,415.53918497286327
529.0,368.6790977212695,367.08303334112037,0.5,-1.5960643801491368,-3.1921287602982735,8.176840098103137,3.890004542969254,10.895606545704176,-114.5575328615051,65.89154848969918,415.7490177129263
530.0,368.92630398248224,367.3009895051308,0.5,-1.6253144773513901,-3.2506289547027802,8.177352813016388,3.8909707152043365,10.90107791204027,-114.56471599763331,65.90791417358827,415.95779132917585
531.0,369.172445348698,367.51784601569483,0.5,-1.654599333003119,-3.309198666006238,8.177862679445642,3.8919317333149746,10.906521701704396,-114.57185922649965,65.92419255340431,416.16551268879016
532.0,369.41752824086336,367.73361000315464,0.5,-1.6839182377087243,-3.3678364754174486,8.178369718367481,3.8928876333283404,10.91193809327148,-114.57896284198604,65.94038423940012,416.3721886057406
533.0,369.66155903114344,367.94828854256684,0.5,-1.7132704885765921,-3.4265409771531843,8.178873950566523,3.893838450962672,10.917327263934231,-114.58602713528498,65.95648983659554,416.5778258412563
534.0,369.9045440433604,368.1618886541887,0.5,-1.742655389171659,-3.485310778343318,8.179375396637553,3.8947842216304123,10.922689389515265,-114.59305239492943,65.97250994483068,416.78243110428747
535.0,370.1464895534279,368.3744173039589,0.5,-1.7720722494689953,-3.5441444989379907,8.17987407698755,3.895724980441283,10.928024644479091,-114.60003890682117,65.98844515881792,416.9860110519622
536.0,370.38740178978134,368.5858814039737,0.5,-1.8015203858075994,-3.603040771615199,8.180370011837775,3.8966607622052996,10.933333201944015,-114.60698695426007,66.00429606819307,417.1885722900407
537.0,370.62728693380285,368.7962878129591,0.5,-1.8309991208437262,-3.6619982416874524,8.180863221225733,3.897591601435816,10.938615233693882,-114.61389681797156,66.02006325756679,417.3901213733639
538.0,370.86615112024293,369.0056433367378,0.5,-1.8605077835051045,-3.721015567010209,8.181353725007229,3.8985175323524675,10.943870910189771,-114.62076877613549,66.03574730657465,417.59066480629866
539.0,371.1040004376374,369.2139547286935,0.5,-1.8900457089438427,-3.7800914178876854,8.181841542858274,3.899438588884125,10.949100400581537,-114.62760310441281,66.05134878992693,417.79020904317946
540.0,371.34084092872024,369.42122869022893,0.5,-1.9196122384912815,-3.839224476982563,8.182326694277059,3.900354804671805,10.954303872719253,-114.63440007597315,66.06686827745813,417.988760488744
541.0,371.5766785908319,369.6274718712179,0.5,-1.9492067196139906,-3.8984134392279812,8.182809198585879,3.901266213071518,10.959481493164507,-114.64115996152188,66.0823063341751,418.1863254985647
542.0,371.81151937632393,369.8326908704601,0.5,-1.9788285058638364,-3.957657011727673,8.183289074932999,3.902172847157133,10.964633427201724,-114.64788302932621,66.09766352030556,418.38291037948073
543.0,372.04536919295964,370.03689223612366,0.5,-2.008476956836011,-4.016953913672022,8.183766342294543,3.903074739723171,10.969759838849228,-114.65456954524164,66.11294039134546,418.5785213900198
544.0,372.27823390431007,370.24008246618666,0.5,-2.0381514381233767,-4.0763028762467535,8.184241019476323,3.903971923287586,10.974860890870234,-114.66121977273755,66.12813749810608,418.7731647408182
545.0,372.5101193301463,370.44226800887503,0.5,-2.0678513212713217,-4.135702642542643,8.184713125115712,3.904864430094516,10.979936744783808,-114.66783397292366,66.14325538676061,418.966846595038
546.0,372.7410312468284,370.6434552630983,0.5,-2.0975759837301107,-4.195151967460221,8.18518267768336,3.9057522921169694,10.984987560875714,-114.67441240457367,66.15829459888965,419.1595730687823
547.0,372.9709753876894,370.84365057887584,0.5,-2.1273248088135532,-4.2546496176271065,8.185649695485044,3.9066355410595395,10.990013498209061,-114.68095532415157,66.17325567152723,419.3513502315002
548.0,373.199957443416,371.0428602577624,0.5,-2.1570971856536,-4.3141943713072,8.186114196663407,3.9075142083610404,10.995014714634923,-114.68746298583581,66.18813913720538,419.5421841063928
549.0,373.42798306242577,371.2410905532709,0.5,-2.186892509154858,-4.373785018309716,8.186576199199678,3.908388325197127,10.999991366802892,-114.69393564154339,66.20294552399862,419.73208067081566
550.0,373.65505785123975,371.4383476712889,0.5,-2.2167101799508426,-4.433420359901685,8.187035720915388,3.9092579224828907,11.004943610171466,-114.70037354095399,66.21767535556783,419.92104585667505
551.0,373.8811873748518,371.63463777049196,0.5,-2.246549604359804,-4.493099208719608,8.187492779474056,3.9101230308754293,11.009871599018357,-114.70677693153347,66.23232915120384,420.1090855508216
552.0,374.1063771570947,371.8299669627515,0.5,-2.2764101943432205,-4.552820388686441,8.187947392382906,3.910983680776369,11.014775486450699,-114.7131460585581,66.2469074258701,420.29620559543946
553.0,374.33063268100125,372.0243413135448,0.5,-2.3062913674564203,-4.6125827349128405,8.188399576994453,3.9118399023343886,11.019655424415252,-114.71948116513659,66.2614106902455,420.4824117884359
554.0,374.5539593891634,372.2177668423502,0.5,-2.3361925468131726,-4.672385093626345,8.188849350508182,3.912691725447669,11.02451156370828,-114.72578249223375,66.2758394507658,420.6677098838182
555.0,374.7763626840866,372.4102495230515,0.5,-2.3661131610351203,-4.7322263220702405,8.18929672997214,3.913539179766382,11.02934405398564,-114.73205027869271,66.29019420966581,420.85210559207843
556.0,374.9978479285409,372.60179528432843,0.5,-2.3960526442124794,-4.792105288424959,8.189741732284503,3.914382294695074,11.034153043772529,-114.7382847612569,66.30447546501979,421.0356045805655
557.0,375.218420445909,372.79241001004783,0.5,-2.426010435861134,-4.852020871722268,8.19018437419523,3.9152210993950924,11.038938680473265,-114.7444861745933,66.31868371078252,421.21821247385867
558.0,375.4380855205301,372.9820995396509,0.5,-2.4559859808791864,-4.911971961758373,8.190624672307482,3.9160556227869354,11.043701110380907,-114.75065475131218,66.33281943682911,421.399934854134
559.0,375.6568483980413,373.17086966853714,0.5,-2.485978729504179,-4.971957459008358,8.191062643079285,3.9168858935526067,11.048440478686896,-114.7567907219905,66.3468831289949,421.5807772615327
560.0,375.8747142857143,373.35872614844243,0.5,-2.5159881372718464,-5.031976274543693,8.191498302824996,3.9177119401379272,11.053156929490466,-114.76289431519238,66.36087526911457,421.7607451945202
561.0,376.0916883527901,373.54567468781573,0.5,-2.546013664974355,-5.09202732994871,8.191931667716762,3.918533790754827,11.057850605808035,-114.76896575748964,66.37479633506105,421.9398441102443
562.0,376.3077757308092,373.7317209521908,0.5,-2.576054778618418,-5.152109557236836,8.192362753786057,3.9193514733836117,11.062521649582507,-114.77500527348322,66.38864680078379,422.1180794248902
563.0,376.5229815139399,373.91687056455805,0.5,-2.6061109493818417,-5.2122218987636835,8.192791576925098,3.920165015775204,11.067170201692546,-114.78101308582309,66.40242713634687,422.29545651403424
564.0,376.7373107593016,374.1011291057259,0.5,-2.6361816535757074,-5.272363307151415,8.193218152888347,3.920974445453353,11.071796401961606,-114.78698941522926,66.41613780796631,422.4719807129888
565.0,376.9507684872863,374.2845021146877,0.5,-2.66626637259863,-5.33253274519726,8.19364249729385,3.9217797897168403,11.076400389167068,-114.79293448051054,66.42977927804746,422.6476573171508
566.0,377.16335968187684,374.4669950889749,0.5,-2.696364592901987,-5.392729185803974,8.194064625624728,3.922581075641626,11.08098230104909,-114.79884849858553,66.44335200522141,422.822491582339
567.0,377.37508929096094,374.6486134850167,0.5,-2.7264758059442227,-5.452951611888445,8.194484553230525,3.92337833008301,11.085542274319568,-114.80473168450129,66.45685644438153,422.9964887251365
568.0,377.58596222664295,374.8293627184906,0.5,-2.7565995081523487,-5.513199016304697,8.19490229532859,3.924171579677748,11.090080444670882,-114.8105842514529,66.47029304671932,423.1696539232242
569.0,377.7959833655529,375.0092481646715,0.5,-2.7867352008814144,-5.573470401762829,8.19531786700546,3.9249608508461455,11.094596946784634,-114.81640641080273,66.48366225975995,423.34199231571426
