candidate_id,before_mix,sat_scale_mev,sat_scale_multiplier,branch_pivot_mev,branch_gain,sign_blend,holdout_p95_abs_z_qbeta,holdout_p95_abs_z_logft,holdout_max_abs_z_qbeta,train_p95_abs_z_qbeta,overfit_gap_qbeta,overfit_guard_pass,n_holdout_q_rows,n_holdout_logft_rows,split_rows_holdout,mapping_delta_abs_median_mev,mapping_delta_abs_p95_mev,is_pareto_front,norm_holdout_p95_abs_z_qbeta,norm_overfit_gap_qbeta,score_weighted,rank_weighted
cand_0092,0.8,10.358143991264683,1.15,1.0,1.6,0.0,6355.382217399897,11.141233454777694,300672.8120591293,3850.538041551025,2504.844175848872,False,1269,52,1269,0.703514007014951,3.4998644405338726,False,0.04496437039283935,0.06385965582178295,0.05063295602152242,16
cand_0093,0.8,10.358143991264683,1.15,1.0,1.6,0.05,6746.712028295022,9.626978311597812,302935.7254660919,3870.0199716829406,2876.692056612081,False,1269,53,1269,0.709201587211344,3.5538152570233787,False,0.3075363157102712,0.27811322774923813,0.2987093893219613,46
cand_0094,0.8,10.358143991264683,1.15,1.0,2.0,0.0,6355.3725726485945,11.14257806432489,300673.57889448316,3829.844724111756,2525.5278485368385,False,1269,52,1269,0.7766947012332959,3.471892616608478,False,0.04495789901999458,0.0757773000608183,0.05420371933224169,18
cand_0095,0.8,10.358143991264683,1.15,1.0,2.0,0.05,6746.577081269786,9.62771166749588,302936.47815708135,3869.9786919221215,2876.598389347664,False,1269,53,1269,0.7840731455534911,3.540469269888961,False,0.30744576982814165,0.27805925797554243,0.29862981627236185,45
cand_0096,0.8,10.358143991264683,1.15,2.0,1.2,0.0,6355.385897627887,11.140324182919851,300672.03533525945,3861.119679139087,2494.2662184888,False,1269,52,1269,0.6854410991434017,3.4841713454349468,False,0.04496683972841173,0.05776478406013649,0.048806223027929155,14
cand_0097,0.8,10.358143991264683,1.15,2.0,1.2,0.05,6746.787821546912,9.62648225635426,302934.93834228144,3885.6636161588954,2861.1242053880164,False,1269,53,1269,0.6801472771268413,3.540469269888961,False,0.3075871709761789,0.2691432486138317,0.2960539942674747,42
cand_0098,0.8,10.358143991264683,1.15,2.0,1.6,0.0,6355.377101653694,11.14193941719356,300673.21009007446,3871.7513204583834,2483.6257811953105,False,1269,52,1269,0.9062625098720201,3.5051558281342516,False,0.04496093786254166,0.05163391223071777,0.04696283017299449,12
cand_0099,0.8,10.358143991264683,1.15,2.0,1.6,0.05,6746.641685459033,9.627358248575243,302936.107861547,3886.2265147263042,2860.415170732729,False,1269,53,1269,0.9135876300611874,3.541398757055419,False,0.30748911752917074,0.26873471271683036,0.2958627960854686,40
cand_0100,0.8,10.358143991264683,1.15,2.0,2.0,0.0,6355.359765834932,11.14395620082621,300674.0989863791,3859.180478891958,2496.1792869429737,False,1269,52,1269,1.2185388461184847,3.6615389529103717,False,0.044949305987000074,0.05886706746916706,0.049124634431650174,15
cand_0101,0.8,10.358143991264683,1.15,2.0,2.0,0.05,6746.423630798595,9.628457267170486,302936.95126776124,3886.2188134793996,2860.204817319195,False,1269,53,1269,1.2173628912168863,3.7002736670391956,False,0.3073428086235294,0.2686135100085501,0.2957240190390356,39
cand_0102,0.8,10.358143991264683,1.15,3.0,1.2,0.0,6355.384210593926,11.14039978720953,300671.97476049815,3861.119107937152,2494.2651026567737,False,1269,52,1269,0.6821519558824773,3.4124555072282354,False,0.04496570777327638,0.05776414113325789,0.048805237781270834,13
cand_0103,0.8,10.358143991264683,1.15,3.0,1.2,0.05,6746.773648873562,9.62652476153973,302934.86828820733,3886.2302075001335,2860.5434413734283,False,1269,53,1269,0.6737223771110967,3.5241399779001616,False,0.3075776614874861,0.26880862047418214,0.2959469491834949,41
cand_0104,0.8,10.358143991264683,1.15,3.0,1.6,0.0,6355.371805256882,13.142232164883566,300673.0204760608,3881.8161908501015,2473.5556144067805,False,1269,54,1269,0.8933757989686106,3.3884511478109958,False,0.04495738412046694,0.04583162232679406,0.04521965558236507,11
cand_0105,0.8,10.358143991264683,1.15,3.0,1.6,0.05,6746.596989326313,10.679811085566698,302935.88780536444,3905.5455970179555,2841.051392308357,False,1269,58,1269,0.8926937338055747,3.463935991860827,False,0.30745912760714106,0.2575775731765478,0.2924946612779631,38
cand_0106,0.8,10.358143991264683,1.15,3.0,2.0,0.0,6355.350546556224,13.324217179604101,300673.7698188886,3913.002445958391,2442.348100597833,False,1269,69,1269,1.2559565717971979,3.6593502330119354,False,0.04494312009500475,0.027850287349655313,0.039815270271399916,10
cand_0107,0.8,10.358143991264683,1.15,3.0,2.0,0.05,6746.345509039854,13.45063586586713,302936.5680243668,3927.7227169239018,2818.622792115952,False,1269,85,1269,1.2457073315081617,3.6593502330119354,False,0.30729039099115607,0.24465452600281476,0.2884996314946537,34
cand_0108,1.0,7.65601947180433,0.85,1.0,1.2,0.0,7081.160798538404,8.839622135781806,317122.7667875897,3731.109831433993,3350.0509671044115,False,1269,88,1269,0.8183075386227172,4.467719710966263,False,0.5319425882887802,0.5508560417421821,0.5376166243248007,138
cand_0109,1.0,7.65601947180433,0.85,1.0,1.2,0.05,7214.017620634765,10.611422689980802,321058.9436960543,3644.5134289364732,3569.504191698292,False,1269,95,1269,0.8185154054319517,4.563995658624512,False,0.6210859994353496,0.6773019344651209,0.637950779944281,151
cand_0110,1.0,7.65601947180433,0.85,1.0,1.6,0.0,7081.311967413953,8.841537625385362,317123.33081132977,3718.000346002428,3363.3116214115253,False,1269,88,1269,0.8516225000937014,4.498729094170444,False,0.5320440186031065,0.5584966461354703,0.5399798068628157,140
cand_0111,1.0,7.65601947180433,0.85,1.0,1.6,0.05,7214.111649299985,10.631624524035878,321058.9809662536,3644.6621804635756,3569.44946883641,False,1269,95,1269,0.8481418863591506,4.581928708416931,False,0.6211490901809436,0.6772704039139712,0.6379854843008519,152
cand_0112,1.0,7.65601947180433,0.85,1.0,2.0,0.0,7081.274488917626,8.843894462130475,317122.6173300372,3718.1914665940703,3363.0830223235553,False,1269,88,1269,0.8896609368617652,4.504352921825386,False,0.5320188715240586,0.5583649305236013,0.5399226892239213,139
cand_0113,1.0,7.65601947180433,0.85,1.0,2.0,0.05,7213.836120298523,10.655964985987005,321057.49633759685,3680.2116737282004,3533.624446570323,False,1269,95,1269,0.890589278296205,4.591385706435392,False,0.6209642175137174,0.6566285248500496,0.631663509714617,149
cand_0114,1.0,7.65601947180433,0.85,2.0,1.2,0.0,6831.812809730503,9.050613995297406,313867.7105979691,3831.2497632167892,3000.563046513714,False,1269,89,1269,0.8465033495880292,4.51698757581681,False,0.3646366875895206,0.3494859675646225,0.3600914715820511,72
cand_0115,1.0,7.65601947180433,0.85,2.0,1.2,0.05,7097.367182777028,15.569969487345467,317529.17932030594,3741.7100802475425,3355.657102529485,False,1269,258,1269,0.840223900243894,4.6076491727305555,False,0.5428166431591808,0.5540862189239526,0.5461975158886123,143
cand_0116,1.0,7.65601947180433,0.85,2.0,1.6,0.0,6764.827956461563,10.35477053150397,308552.1649965974,3875.2173662039827,2889.6105902575805,False,1269,263,1269,1.0247188006799106,4.613824770663918,False,0.31969162401412643,0.285556706980402,0.30945114890400904,57
cand_0117,1.0,7.65601947180433,0.85,2.0,1.6,0.05,6798.965123079267,9.437710085107366,311764.4987489923,3870.2882776414845,2928.6768454377825,False,1269,271,1269,1.0229694730118581,4.700896657789118,False,0.3425967592654706,0.30806613932410215,0.33223757328306003,60
cand_0118,1.0,7.65601947180433,0.85,2.0,2.0,0.0,6776.427742518598,9.238950451762378,304395.4568319013,3956.1657654069104,2820.261977111688,False,1269,275,1269,1.274632510157752,4.888294065716935,False,0.3274747734330139,0.24559900157617412,0.30291204187596193,51
cand_0119,1.0,7.65601947180433,0.85,2.0,2.0,0.05,6761.4131586695685,9.888937540339548,307256.4877061114,3974.276870832662,2787.1362878369064,False,1269,287,1269,1.2771099996343072,4.915980302308321,False,0.3174003850792271,0.22651244060098744,0.29013400173575515,35
cand_0120,1.0,7.65601947180433,0.85,3.0,1.2,0.0,6803.561635127595,9.2111780477115,311217.1160944342,3856.256672943832,2947.3049621837627,False,1269,88,1269,0.8586915614552546,4.5720445056372405,False,0.34568089718852785,0.31879940084737923,0.33761644828618326,62
cand_0121,1.0,7.65601947180433,0.85,3.0,1.2,0.05,6806.3888708584345,10.595787347923125,314497.9645830094,3856.2873534805635,2950.101517377871,False,1269,95,1269,0.8474246998379793,4.6076491727305555,False,0.34757789753209856,0.32041073701581513,0.33942774937721354,63
cand_0122,1.0,7.65601947180433,0.85,3.0,1.6,0.0,6650.004563249464,10.352050354946233,303833.87338402204,3946.2331024902787,2703.771460759185,False,1269,74,1269,1.087528515933922,4.627629743186388,False,0.24264816633660938,0.17847878786681914,0.2233973527956723,29
cand_0123,1.0,7.65601947180433,0.85,3.0,1.6,0.05,6650.027559418303,13.429520773043562,306294.80095402675,3928.0891003288057,2721.9384590894974,False,1269,85,1269,1.0796687883803728,4.7099303535872865,False,0.24266359615723343,0.18894635937880563,0.22654842512370507,30
cand_0124,1.0,7.65601947180433,0.85,3.0,2.0,0.0,6803.566113507746,9.211100970754295,299403.2703313951,3917.1353514499956,2886.4307620577506,False,1269,63,1269,1.3928204754339646,4.902577909119101,False,0.34568390206307475,0.28372453424210137,0.3270960917167827,59
cand_0125,1.0,7.65601947180433,0.85,3.0,2.0,0.05,6803.558881367378,13.430553686408572,301372.05789355317,3926.2862544863974,2877.27262688098,False,1269,74,1269,1.3771941406247379,4.941508414906976,False,0.34567904948830913,0.27844774425531904,0.3255096579184121,58
cand_0126,1.0,9.007081731534507,1.0,1.0,1.2,0.0,7113.637205576836,8.79562529941042,322578.0212256498,3634.6318612701966,3479.0053443066395,False,1269,88,1269,0.8153435380162443,4.2256797952232485,False,0.5537333978197388,0.6251577585478554,0.5751607060381738,146
cand_0127,1.0,9.007081731534507,1.0,1.0,1.2,0.05,7778.145641957906,10.905032790149251,327116.78511669324,3648.582681035635,4129.5629609222715,False,1269,95,1269,0.8150956491963008,4.291003074400964,False,0.9996009702934927,1.0,0.9997206792054449,162
cand_0128,1.0,9.007081731534507,1.0,1.0,1.6,0.0,7163.5608630098595,8.797470211885043,322578.54157955304,3629.4482400385064,3534.112622971353,False,1269,88,1269,0.8438374391559234,4.246742047552516,False,0.5872308505682673,0.6569098052957972,0.6081345369865263,147
cand_0129,1.0,9.007081731534507,1.0,1.0,1.6,0.05,7484.102540783715,10.927800173207808,327116.70867387805,3649.3773177746366,3834.7252230090785,False,1269,95,1269,0.8420586949780993,4.335165031814784,False,0.8023058321953396,0.8301186002263683,0.8106496626046481,160
cand_0130,1.0,9.007081731534507,1.0,1.0,2.0,0.0,7213.471723753193,8.799743291372195,322577.61875569803,3634.0311408929597,3579.4405828602335,False,1269,88,1269,0.8821439560000156,4.292692407907087,False,0.6207197170767191,0.6830271447154654,0.639411945368343,153
cand_0131,1.0,9.007081731534507,1.0,1.0,2.0,0.05,7241.166093760506,10.955269371270653,327114.91185660387,3665.425065703939,3575.741028056567,False,1269,95,1269,0.8838643354508382,4.344874873999912,False,0.6393019063316788,0.6808955127438105,0.6517799882553184,157
cand_0132,1.0,9.007081731534507,1.0,2.0,1.2,0.0,7076.406473067365,8.92491669497685,318955.4019329857,3666.838925862218,3409.5675472051475,False,1269,88,1269,0.8419464286704677,4.2276774010621585,False,0.52875256173612,0.5851486665900546,0.5456713931923003,141
cand_0133,1.0,9.007081731534507,1.0,2.0,1.2,0.05,7188.028054125884,16.126944548958537,323178.65521578625,3666.3570571114496,3521.6709970144348,False,1269,256,1269,0.8378609760715413,4.319132675597305,False,0.6036476882047687,0.649741113635154,0.6174757158338843,148
cand_0134,1.0,9.007081731534507,1.0,2.0,1.6,0.0,7006.645008879624,10.390779617978168,313035.0112713876,3830.710101866401,3175.9349070132225,False,1269,261,1269,1.0119801278649971,4.397685100264915,False,0.4819444657260854,0.45053279200924,0.47252096361103174,128
cand_0135,1.0,9.007081731534507,1.0,2.0,1.6,0.05,7074.45501834059,9.595639758058761,316741.9863763621,3803.2616577077983,3271.1933606327916,False,1269,270,1269,1.0150449688931,4.446651091718529,False,0.5274431872659352,0.5054193867704864,0.5208360471173006,136
cand_0136,1.0,9.007081731534507,1.0,2.0,2.0,0.0,6776.432938693873,9.270916505983696,308401.4303602648,3924.363952906782,2852.0689857870916,False,1269,274,1269,1.2600096050734435,4.673738058979738,False,0.32747825992909013,0.2639257571490327,0.3084125090950729,56
cand_0137,1.0,9.007081731534507,1.0,2.0,2.0,0.05,6896.790987239889,9.838925975476405,311704.2122116663,3933.47841745855,2963.3125697813384,False,1269,286,1269,1.2616775908302307,4.784243664694706,False,0.40823532484333586,0.32802276148279375,0.3841715558351732,76
cand_0138,1.0,9.007081731534507,1.0,3.0,1.2,0.0,6811.527881056258,9.623684192886985,315768.70039092004,3789.4791006895975,3022.04878036666,False,1269,88,1269,0.8550972801074885,4.2276774010621585,False,0.3510260373545211,0.3618657482804033,0.35427795063228573,68
cand_0139,1.0,9.007081731534507,1.0,3.0,1.2,0.05,7102.545396746103,10.882898926089341,319552.09720807726,3761.50776331669,3341.0376334294124,False,1269,95,1269,0.8458891649113717,4.326067311006952,False,0.5462910876744602,0.5456626843647541,0.5461025666815483,142
cand_0140,1.0,9.007081731534507,1.0,3.0,1.6,0.0,6740.838334346955,10.01070038670559,307254.65570245206,3895.235247036492,2845.603087310463,False,1269,72,1269,1.0693101405612522,4.406524301498856,False,0.3035952225371869,0.2602001964668133,0.2905767147160748,36
cand_0141,1.0,9.007081731534507,1.0,3.0,1.6,0.05,6730.5707873704505,13.633897381352982,310092.7322559974,3900.8278769613626,2829.742910409088,False,1269,82,1269,1.0623724305828817,4.458875902436108,False,0.29670597027937357,0.2510617833459792,0.28301271419935525,33
cand_0142,1.0,9.007081731534507,1.0,3.0,2.0,0.0,6740.83986493125,9.573264193279638,302145.1033645333,3890.2229899340437,2850.6168749972067,False,1269,62,1269,1.380988253236859,4.762173080129701,False,0.30359624951873726,0.26308907112858615,0.2914440960016919,37
cand_0143,1.0,9.007081731534507,1.0,3.0,2.0,0.05,6730.571764033802,11.788109780687817,304415.6760954432,3936.8075929462407,2793.764171087561,False,1269,71,1269,1.371085805617498,4.828223036953527,False,0.2967066255946317,0.23033133465480396,0.27679403831268334,31
cand_0144,1.0,10.358143991264683,1.15,1.0,1.2,0.0,7227.5646594505215,8.76774225620503,327649.1780217817,3629.2445353544344,3598.320124096087,False,1269,88,1269,0.8127092163809415,4.051691407765771,False,0.630175703915076,0.6939052735294068,0.6492945747993752,155
cand_0145,1.0,10.358143991264683,1.15,1.0,1.2,0.05,7778.740344561797,11.124009553732419,332748.678624488,3704.7371694380076,4074.00317512379,False,1269,95,1269,0.8131879245348559,4.119115038410961,False,1.0,0.9679872249415096,0.9903961674824528,161
cand_0146,1.0,10.358143991264683,1.15,1.0,1.6,0.0,7227.787707580327,8.769543308776704,327649.65259504254,3627.742345471066,3600.045362109261,False,1269,88,1269,0.8362465656675981,4.087453678535582,False,0.6303253633064946,0.6948993316533603,0.6496975538105543,156
cand_0147,1.0,10.358143991264683,1.15,1.0,1.6,0.05,7485.866256997461,11.148942088078101,332748.4898018895,3687.3119227139496,3798.5543342835117,False,1269,95,1269,0.8357115733006217,4.146645731834533,False,0.8034892390923811,0.809277437723742,0.8052256986817894,159
cand_0148,1.0,10.358143991264683,1.15,1.0,2.0,0.0,7227.675092814479,8.771764325495273,327648.52809519635,3654.416010189569,3573.25908262491,False,1269,88,1269,0.8756052718896532,4.137618993223206,False,0.6302498017793201,0.6794654503404158,0.6450144963476487,154
cand_0149,1.0,10.358143991264683,1.15,1.0,2.0,0.05,7240.613210988127,11.179057793957847,332746.39385974023,3753.6913150513396,3486.9218959367877,False,1269,95,1269,0.8769057594583678,4.187363945640126,False,0.6389309366252213,0.629719165380741,0.6361674052518771,150
cand_0150,1.0,10.358143991264683,1.15,2.0,1.2,0.0,7076.454398549032,8.89693455441557,323683.47967126576,3642.9647012910664,3433.4896972579654,False,1269,88,1269,0.8370149267332287,4.050002612255864,False,0.5287847184658172,0.5989322763997462,0.5498289858459959,144
cand_0151,1.0,10.358143991264683,1.15,2.0,1.2,0.05,7310.754965928626,16.667887050752043,328429.4616947655,3671.3432537264134,3639.4117122022126,False,1269,256,1269,0.8329498324331559,4.107612733878392,False,0.6859941976647465,0.7175816745077829,0.6954704407176573,158
cand_0152,1.0,10.358143991264683,1.15,2.0,1.6,0.0,7056.375200127695,10.420983722307632,317198.98337857676,3805.570042416909,3250.8051577107863,False,1269,261,1269,0.999743179560558,4.217460610631856,False,0.5153121077852116,0.4936719880969866,0.5088200718787441,135
cand_0153,1.0,10.358143991264683,1.15,2.0,1.6,0.05,7074.415389527436,9.592619413271722,321366.1483364153,3741.174199748659,3333.241189778777,False,1269,270,1269,1.0004402895108933,4.357070768929558,False,0.5274165973812118,0.5411704820774873,0.5315427627900944,137
cand_0154,1.0,10.358143991264683,1.15,2.0,2.0,0.0,6892.6419665311,9.170020930911246,312121.04274128267,3887.6203441235334,3005.021622407566,False,1269,273,1269,1.2491311072622158,4.5048768418687635,False,0.4054514417648218,0.3520549369211421,0.3894324903117179,77
cand_0155,1.0,10.358143991264683,1.15,2.0,2.0,0.05,7060.744349301323,10.531350676140294,315834.75868112425,3855.2866476955273,3205.457701605796,False,1269,286,1269,1.252148633049587,4.567735880710833,False,0.5182436912372299,0.4675434152290276,0.5030336084347692,134
cand_0156,1.0,10.358143991264683,1.15,3.0,1.2,0.0,7023.630252188692,9.541954176662795,319999.08000596985,3742.471060570381,3281.159191618311,False,1269,88,1269,0.8497414930972746,4.050002612255864,False,0.49334111441776185,0.511161559837307,0.4986872480436254,133
cand_0157,1.0,10.358143991264683,1.15,3.0,1.2,0.05,7122.64011751315,11.094385679506553,324250.2377219651,3690.511511080979,3432.1286064321707,False,1269,95,1269,0.8400748131537007,4.11898793397798,False,0.5597741134381891,0.5981480348154036,0.5712862898513533,145
cand_0158,1.0,10.358143991264683,1.15,3.0,1.6,0.0,6803.347929657075,9.80523476733422,310432.57714328764,3885.806891663758,2917.541037993317,False,1269,72,1269,1.054160229965715,4.2214034100635605,False,0.3455375064742067,0.30164984211037016,0.33237120716505575,61
cand_0159,1.0,10.358143991264683,1.15,3.0,1.6,0.05,6814.951498316855,13.77803401940492,313621.77853496664,3869.500244977091,2945.4512533397638,False,1269,83,1269,1.0476693406558177,4.362347583468073,False,0.3533231939194172,0.3177313196193106,0.3426456316293852,64
cand_0160,1.0,10.358143991264683,1.15,3.0,2.0,0.0,6500.781181661022,9.244506119926822,304690.9662355184,3886.3280561876554,2614.4531254733665,False,1269,62,1269,1.371463628773532,4.5675051055706435,False,0.14252322696411865,0.12701480658952125,0.13787070085173941,19
cand_0161,1.0,10.358143991264683,1.15,3.0,2.0,0.05,6730.559057708354,11.535104305767586,307242.5295707722,3900.8451227468795,2829.7139349614745,False,1269,71,1269,1.356283310449732,4.63359832229856,False,0.29669809998656976,0.2510450880964684,0.28300219641953933,32
