T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,residual_1e-8_per_K,z,Cv_low_J_per_molK,Cv_high_J_per_molK,contrib_low_1e-8_per_K,contrib_high_1e-8_per_K
253.0,214.32422004379038,211.9461074865187,0.5,-2.3781125572716375,-4.756225114543275,10.870133410320848,7.093022599441798,-102.45402345911494,314.40013094563363
254.0,215.49212820161281,213.16222263467202,0.5,-2.329905566940793,-4.659811133881586,10.881177322759724,7.122807124903358,-102.55811539813553,315.72033803280755
255.0,216.6520535389865,214.37039073939528,0.5,-2.2816627995912415,-4.563325599182483,10.89211263404376,7.152389268298028,-102.66118374113891,317.0315744805342
256.0,217.80404837036156,215.5706502319997,0.5,-2.2333981383618364,-4.466796276723673,10.902940689069263,7.181770182632522,-102.7632411641459,318.3338913961456
257.0,218.9481652598093,216.76304002898772,0.5,-2.1851252308215745,-4.370250461643149,10.91366281330749,7.210951027729181,-102.86430016009085,319.62734018907855
258.0,220.08445698748176,217.94759950389613,0.5,-2.13685748358564,-4.27371496717128,10.924280313111458,7.239932969655993,-102.96437304171346,320.91197254560956
259.0,221.2129765176993,219.12436846005514,0.5,-2.088608057644149,-4.177216115288298,10.934794476017869,7.268717180176213,-103.06347194440434,322.18784040445945
260.0,222.33377696859355,220.29338710422752,0.5,-2.0403898643660128,-4.0807797287320255,10.945206571044224,7.297304836216831,-103.16160882900557,323.4549959332331
261.0,223.446911583237,221.45469602110953,0.5,-1.9922155621274966,-3.9844311242549932,10.955517848980977,7.325697119355424,-103.25879548456423,324.71349150567374
262.0,224.55243370219443,222.60833614866584,0.5,-1.9440975535286134,-3.8881951070572267,10.96572954267946,7.353895215324925,-103.35504353104619,325.96337967971203
263.0,225.65039673743382,223.7543487542799,0.5,-1.896047983153907,-3.792095966307814,10.975842867334633,7.3819003135356835,-103.45036442200112,327.204713176281
264.0,226.74085414753603,224.8927754116937,0.5,-1.848078735842346,-3.696157471684692,10.985859020763652,7.409713606614455,-103.54476944718806,328.4375448588818
265.0,227.82385941414725,226.02365797871687,0.5,-1.8002014354303693,-3.6004028708607385,10.995779183679808,7.4373362899597515,-103.63826973515741,329.6619277138743
266.0,228.89946601961975,227.14703857568136,0.5,-1.752427443938395,-3.50485488787679,11.005604519962116,7.464769561313096,-103.73087625579177,330.8779148314731
267.0,229.96772742578705,228.26295956462386,0.5,-1.7047678611631856,-3.409535722326371,11.015336176920396,7.492014620345738,-103.82259982280459,332.0855593874285
268.0,231.02869705382648,229.37146352917472,0.5,-1.6572335246517604,-3.314467049303521,11.02497528555616,7.519072668260402,-103.91345109619888,333.28491462537363
269.0,232.08242826515897,230.47259325513153,0.5,-1.6098350100274608,-3.2196700200549215,11.034522960819203,7.545944907407592,-104.00344058468583,334.4760338398174
270.0,233.128974343342,231.5663917116952,0.5,-1.5625826316468225,-3.125165263293645,11.04398030186012,7.572632540915954,-104.09257864806482,335.65897035976
271.0,234.16838847691133,232.6529020333638,0.5,-1.515486443547535,-3.03097288709507,11.053348392278528,7.5991367723365775,-104.18087549956283,336.8337775329266
272.0,235.20072374313054,233.73216750244416,0.5,-1.4685562406863781,-2.9371124813727563,11.062628300367372,7.6254588053003935,-104.26834120813731,338.00050871058147
273.0,236.22603309260796,234.80423153217967,0.5,-1.4218015604283074,-2.843603120856615,11.071821079353239,7.651599843188636,-104.35498570074107,339.15921723292075
274.0,237.24436933474325,235.86913765047123,0.5,-1.375231684272029,-2.750463368544058,11.080927767632614,7.6775610888158115,-104.4408187645491,340.30995641502034
275.0,238.25578512396697,236.92692948417331,0.5,-1.3288556397936433,-2.6577112795872866,11.089949389004383,7.703343744124849,-104.52585004914997,341.4527795333233
276.0,239.2603329467382,237.97765074394965,0.5,-1.2826822027885385,-2.565364405577077,11.098886952898498,7.728949009894062,-104.61008906870107,342.58773981265074
277.0,240.25806510926708,239.0213452096711,0.5,-1.2367198995959865,-2.473439799191973,11.107741454600886,7.7543780854555395,-104.69354520404839,343.7148904137195
278.0,241.2490337259306,240.0580567163422,0.5,-1.1909770095883618,-2.3819540191767237,11.11651387547457,7.779632168424666,-104.77622770481074,344.834284421153
279.0,242.23329070835004,241.08782914053842,0.5,-1.145461567811639,-2.290923135623278,11.125205183177309,7.804712454440409,-104.85814569143096,345.94597483196935
280.0,243.21088775510202,242.11070638734066,0.5,-1.100181367761375,-2.20036273552275,11.133816331875497,7.8296201369160485,-104.93930815719212,347.05001454453276
281.0,244.18187634203488,243.12673237774942,0.5,-1.0551439642854892,-2.1102879285709784,11.14234826245473,7.854356406799999,-105.01972397020194,348.1464563479513
282.0,245.14630771316288,244.13595103657093,0.5,-1.010356676591952,-2.020713353183904,11.150801902726686,7.878922452346515,-105.09940187534298,349.2353529119139
283.0,246.10423287211353,245.13840628075403,0.5,-0.9658265913595127,-1.9316531827190253,11.159178167632719,7.903319458895848,-105.17835049619131,350.31675677694534
284.0,247.05570257410363,246.13414200816607,0.5,-0.921560565937578,-1.843121131875156,11.167477959444149,7.927548608663622,-105.25657833690454,351.39072034507063
285.0,248.0007673184192,247.12320208680103,0.5,-0.8775652316181736,-1.7551304632363471,11.175702167958992,7.951611080539194,-105.3340937840758,352.45729587087686
286.0,248.9394773413784,248.10563034439505,0.5,-0.8338469969833334,-1.6676939939666668,11.183851670695818,7.975508049892592,-105.41090510856114,353.5165354529562
287.0,249.87188260975526,249.08147055844952,0.5,-0.7904120513057253,-1.5808241026114507,11.191927333084035,7.999240688389899,-105.48702046727279,354.5684910257223
288.0,250.79803281464336,250.05076644664118,0.5,-0.7472663680021739,-1.4945327360043479,11.1999300086513,8.02281016381675,-105.56244790494581,355.613214351587
289.0,251.71797736574055,251.0135616576096,0.5,-0.704415708130932,-1.408831416261864,11.207860539207717,8.04621763990966,-105.63719535587396,356.65075701348354
290.0,252.63176538603471,251.96989976211134,0.5,-0.6618656239233852,-1.3237312478467704,11.215719755026887,8.069464276194951,-105.71127064561631,357.6811704077277
291.0,253.53944570687383,252.91982424453042,0.5,-0.619621462343411,-1.239242924686822,11.22350847502425,8.092551227835152,-105.78468149267809,358.7045057372085
292.0,254.4410668634019,253.86337849473182,0.5,-0.5776883686700739,-1.1553767373401478,11.231227506932175,8.115479645482443,-105.85743551016103,359.7208140048928
293.0,255.3366770903448,254.800605800249,0.5,-0.536071290095822,-1.072142580191644,11.238877647472341,8.13825067513905,-105.92954020738797,360.73014600763696
294.0,256.22632431813025,255.73154933879349,0.5,-0.49477497933675224,-0.9895499586735045,11.246459682525215,8.160865458024297,-106.00100299150039,361.73255233029386
295.0,257.110056169326,256.6562521710807,0.5,-0.4538039982452915,-0.907607996490583,11.253974387296681,8.183325130448189,-106.07183116902883,362.72808334010955
296.0,257.9879199553827,257.5747572339573,0.5,-0.41316272142541755,-0.8263254428508351,11.261422526481953,8.20563082369121,-106.14203194743787,363.7167891813952
297.0,258.8599626736669,258.48710733382154,0.5,-0.37285533984542374,-0.7457106796908475,11.268804854426868,8.227783663890186,-106.21161243664633,364.69871977046785
298.0,259.7262310047707,259.3933451403319,0.5,-0.3328858644387836,-0.6657717288775672,11.276122115286283,8.249784771930026,-106.28057965052017,365.6739247908521
299.0,260.5867713100858,260.2935131803893,0.5,-0.29325812969645954,-0.5865162593929191,11.283375043180145,8.271635263341143,-106.34894050834365,366.642453688733
300.0,261.4416296296297,261.1876538323874,0.5,-0.25397579724227154,-0.5079515944845431,11.290564362346677,8.293336248202314,-106.4167018362629,367.6043556686503
301.0,262.29085168011136,262.0758093207215,0.5,-0.2150423593898847,-0.4300847187797694,11.297690787293382,8.31488883104891,-106.48387036870943,368.5596796894309
302.0,263.1344828532268,262.9580217105488,0.5,-0.17646114267802848,-0.35292228535605696,11.304755022945097,8.336294110786163,-106.55045274979544,369.50847446034425
303.0,263.97256821417204,263.83433290279135,0.5,-0.13823531138068593,-0.27647062276137185,11.311757764790128,8.357553180607503,-106.61645553469113,370.4507884374825
304.0,264.80515250036456,264.704784629372,0.5,-0.10036787099254944,-0.2007357419850989,11.31869969902356,8.378667127917552,-106.68188519097559,371.38666982034755
305.0,265.63228012036257,265.5694184486809,0.5,-0.06286167168165425,-0.1257233433633085,11.325581502688363,8.399637034259861,-106.74674809996671,372.31616654864763
306.0,266.45399515297316,266.4282757412609,0.5,-0.025719411712280833,-0.051438823424561665,11.33240384381426,8.42046397524908,-106.81105055802992,373.2393262992908
307.0,267.27034134653985,267.2813977057037,0.5,0.011056359163821645,0.02211271832764329,11.339167381554049,8.441149020507376,-106.87479877786326,374.15619648356693
308.0,268.0813621184011,268.12882535475876,0.5,0.04746323635763172,0.09492647271526344,11.345872766317923,8.461693233605208,-106.93799888976326,375.066824244522
309.0,268.88710055451145,268.9705995116304,0.5,0.08349895711897133,0.16699791423794266,11.352520639905563,8.48209767200587,-107.00065694287002,375.9712564545004
310.0,269.68759940921757,269.80676080647993,0.5,0.11916139726238466,0.23832279452476932,11.359111635635905,8.50236338701417,-107.0627789063902,376.86953971287016
311.0,270.48290110518104,270.63734967310836,0.5,0.15444856792732176,0.3088971358546435,11.365646378474786,8.522491423728741,-107.12437067080022,377.76172034390856
312.0,271.2730477334412,271.4624063458178,0.5,0.1893586123765659,0.3787172247531318,11.372125485160732,8.542482820997977,-107.18543804903183,378.6478443948496
313.0,272.05808105361103,272.28197085645314,0.5,0.22388980284209448,0.44777960568418895,11.37854956432833,8.562338611379518,-107.24598677763485,379.52795763408795
314.0,272.8380424941982,273.0960830316057,0.5,0.25804053740748967,0.5160810748149793,11.384919216629957,8.582059821103059,-107.30602251792463,380.4021055495303
315.0,273.6129731530472,273.9047824899871,0.5,0.29180933693990024,0.5836186738798005,11.391235034855118,8.60164747003647,-107.36555085710673,381.27033334709387
316.0,274.3829137978943,274.7081086399557,0.5,0.3251948420614332,0.6503896841228664,11.397497604048066,8.621102571655005,-107.42457730938554,382.13268594934124
317.0,275.14790486703,275.5061006771954,0.5,0.3581958101653951,0.7163916203307902,11.403707501623545,8.64042613301355,-107.48310731705524,382.98920799425065
318.0,275.9079864700639,276.29879758254657,0.5,0.39081111248263617,0.7816222249652723,11.40986529748047,8.659619154721854,-107.54114625157126,383.83994383411783
319.0,276.6631983887873,277.08623811997404,0.5,0.42303973118673033,0.8460794623734607,11.41597155411375,8.678682630922467,-107.59869941460414,384.6849375345782
320.0,277.41358007812505,277.8684608346749,0.5,0.45488075654985033,0.9097615130997007,11.422026826724537,8.69761754927149,-107.65577203907881,385.5242328737537
321.0,278.1591706671763,278.64550405131695,0.5,0.48633338414065563,0.9726667682813113,11.428031663328284,8.716424890921823,-107.71236929019298,386.3578733415099
322.0,278.900008960336,279.4174058724122,0.5,0.5173969120762212,1.0347938241524424,11.43398660486134,8.735105630509125,-107.76849626642183,387.185902138834
323.0,279.6361334384941,280.18420417680085,0.5,0.5480707383067465,1.096141476613493,11.439892185285846,8.753660736139913,-107.82415800050667,388.0083621773075
324.0,280.3675822603074,280.9459366182717,0.5,0.5783543579642993,1.1567087159285987,11.445748931692505,8.772091169382309,-107.87935946042363,388.8252960786953
325.0,281.09439326354124,281.70264062428134,0.5,0.6082473607401062,1.2164947214802124,11.451557364402207,8.790397885258736,-107.93410555034149,389.63674617462283
326.0,281.81660396647504,282.4543533947978,0.5,0.6377494283227856,1.2754988566455712,11.45731799706564,8.808581832241018,-107.98840111156049,390.4427545063583
327.0,282.53425156937,283.20111190124294,0.5,0.6668603318729188,1.3337206637458376,11.463031336761466,8.826643952247396,-108.0422509234377,391.2433628246806
328.0,283.2473729559931,283.9429528855419,0.5,0.695579929548825,1.39115985909765,11.468697884092794,8.844585180641603,-108.09565970429635,392.0386125898383
329.0,283.9560046951965,284.67991285927417,0.5,0.7239081640776512,1.4478163281553025,11.47431813328217,8.862406446233894,-108.14863211232104,392.8285449715952
330.0,284.6601830425467,285.4120281029156,0.5,0.7518450603689003,1.5036901207378006,11.479892572264987,8.880108671283823,-108.20117274643826,393.61320084935386
331.0,285.3599439420014,286.1393346651792,0.5,0.7793907231778473,1.5587814463556946,11.485421682781343,8.8976927715049,-108.25328614718207,394.3926208123613
332.0,286.055323027631,286.86186836244036,0.5,0.8065453348094028,1.6130906696188057,11.490905940466572,8.91515965607087,-108.3049767975475,395.1668451599879
333.0,286.7463556253817,287.57966477825335,0.5,0.8333091528716972,1.6666183057433943,11.49634581494006,8.932510227623697,-108.35624912382751,395.93591390208087
334.0,287.4330767548771,288.2927592629454,0.5,0.859682508068331,1.719365016136662,11.501741769892925,8.949745382283043,-108.4071074964396,396.69986675938503
335.0,288.1155211312562,289.00118693329483,0.5,0.8856658020386535,1.771331604077307,11.507094263174034,8.9668660096573,-108.45755623073634,397.4587431640312
336.0,288.7937231670446,289.7049826722846,0.5,0.9112595052399678,1.8225190104799356,11.51240374687476,8.98387299285606,-108.50759958780439,398.21258226008894
337.0,289.4677169740572,290.4041811289315,0.5,0.9364641548742486,1.8729283097484972,11.517670667412345,9.00076720850398,-108.55724177525009,398.9614229041816
338.0,290.1375363653296,291.0988167181829,0.5,0.9612803528532725,1.922560705706545,11.522895465611917,9.017549526755888,-108.60648694797263,399.70530366615554
339.0,290.80321485707555,291.7889236208879,0.5,0.9857087638123684,1.9714175276247368,11.528078576787221,9.034220811313308,-108.65533920892479,400.4442628298127
340.0,291.4647856706697,292.4745357838274,0.5,1.0097501131577098,2.0195002263154196,11.533220430820107,9.05078191944204,-108.7038026098623,401.17833839368967
341.0,292.12228173465223,293.1556869198158,0.5,1.0334051851636246,2.066810370327249,11.53832145223856,9.067233701991038,-108.75188115207919,401.90756807189507
342.0,292.77573568675405,293.832410507856,0.5,1.0566748211020078,2.1133496422040157,11.543382060293634,9.083577003412277,-108.79957878713306,402.6319892949891
343.0,293.4251798759402,294.50473979336044,0.5,1.0795599174202266,2.1591198348404532,11.548402669035163,9.099812661781828,-108.84689941755836,403.3516392109188
344.0,294.0706463644711,295.17270778841913,0.5,1.102061423948036,2.204122847896072,11.55338368738622,9.115941508821752,-108.89384689756857,404.0665546859877
345.0,294.71216692997757,295.8363472721324,0.5,1.124180342154809,2.248360684309618,11.55832551921637,9.13196436992317,-108.94042503374641,404.77677230587875
346.0,295.34977306755087,296.4956907909882,0.5,1.1459177234373437,2.2918354468746873,11.563228563413784,9.147882064170112,-108.98663758572354,405.48232837671173
347.0,295.98349599184326,297.1507706592902,0.5,1.1672746674469314,2.334549334893863,11.568093213956272,9.163695404364288,-109.0324882668502,406.18325892614035
348.0,296.61336663918013,297.80161895963755,0.5,1.1882523204574198,2.3765046409148396,11.572919859981008,9.179405197050723,-109.07798074485213,406.87959970448964
349.0,297.23941566968097,298.4482675434459,0.5,1.208851873764957,2.417703747529914,11.577708885853315,9.195012242544157,-109.1231186424792,407.5713861859251
350.0,297.86167346938777,299.0907480315149,0.5,1.229074562127163,2.458149124254326,11.5824606712344,9.210517334956231,-109.1679055381436,408.2586535696585
351.0,298.4801701524004,299.72909181463683,0.5,1.2489216622364805,2.497843324472961,11.587175591147767,9.225921262223357,-109.21234496654597,408.9414367811828
352.0,299.0949355630165,300.36333005424507,0.5,1.2683944912285499,2.5367889824570997,11.591854016044913,9.241224806135305,-109.25644041929439,409.61977047353946
353.0,299.7059992778772,300.99349368310317,0.5,1.2874944052259891,2.5749888104519782,11.596496311869657,9.256428742364436,-109.30019534551093,410.2936890286141
354.0,300.31339060811337,301.61961340602943,0.5,1.3062227979160574,2.612445595832115,11.601102840121714,9.27153384049556,-109.34361315243066,410.96322655846006
355.0,300.9171386014959,302.24171970065396,0.5,1.3245810991580904,2.649162198316181,11.605673957919189,9.286540864056311,-109.38669720599088,411.6284169066448
356.0,301.5172720445864,302.85984281821516,0.5,1.3425707736287544,2.685141547257509,11.610210018059952,9.301450570548168,-109.42945083140935,412.2892936496245
357.0,302.1138194648871,303.474012784384,0.5,1.3601933194968654,2.720386638993731,11.614711369082327,9.316263711477943,-109.4718773137565,412.94589009814047
358.0,302.7068091329911,304.0842594001195,0.5,1.3774502671284008,2.7549005342568016,11.619178355324555,9.330981032389738,-109.5139798985158,413.59823929863535
359.0,303.2962690647301,304.69061224255626,0.5,1.3943431778261584,2.7886863556523167,11.623611316983462,9.345603272897439,-109.55576179213669,414.2463740346929
360.0,303.8822270233196,305.2931006659139,0.5,1.410873642594315,2.82174728518863,11.628010590172302,9.360131166717538,-109.59722616257987,414.8903268284938
361.0,304.46471052150133,305.8917538024426,0.5,1.4270432809412734,2.854086561882547,11.632376506977407,9.374565441702497,-109.63837613985119,415.53012994229385
362.0,305.04374682368086,306.48660056338235,0.5,1.4428537397014816,2.885707479402963,11.636709395514233,9.388906819874324,-109.67921481652982,416.16581537991215
363.0,305.6193629480609,307.0776696399554,0.5,1.4583066918945218,2.9166133837890436,11.641009579982473,9.40315601745867,-109.71974524828785,416.7974148882432
364.0,306.19158566876916,307.6649895043777,0.5,1.4734038356084667,2.9468076712169333,11.64527738072021,9.417313744919166,-109.75997045440057,417.42495995877823
365.0,306.76044151798,308.2485884108901,0.5,1.4881468929100874,2.976293785820175,11.649513114257319,9.431380706992051,-109.79989341824988,418.0484818291399
366.0,307.3259567880295,308.82849439681627,0.5,1.5025376087867814,3.005075217573563,11.653717093368005,9.445357602721195,-109.83951708781946,418.66801148463577
367.0,307.8881575335232,309.4047352836313,0.5,1.5165777501080686,3.0331555002161372,11.657889627122541,9.459245125493217,-109.8788443761824,419.2835796598137
368.0,308.44706957343635,309.9773386780584,0.5,1.5302691046220265,3.060538209244053,11.662031020938208,9.473043963073065,-109.91787816198129,419.89521684003967
369.0,309.00271849320575,310.54633197317224,0.5,1.5436134799664631,3.0872269599329263,11.666141576629496,9.486754797639573,-109.95662128990143,420.50295326307366
370.0,309.55512964681265,311.1117423495295,0.5,1.556612702716811,3.113225405433622,11.670221592457377,9.50037830582145,-109.9950765711353,421.1068189206648
371.0,310.1043281588568,311.67359677630657,0.5,1.5692686174497739,3.1385372348995477,11.674271363177947,9.51391515873328,-110.0332467838408,421.7068435601474
372.0,310.6503389266209,312.2319220124553,0.5,1.5815830858344178,3.1631661716688355,11.678291180090437,9.527366022011828,-110.07113467359407,422.3030566860494
373.0,311.1931866221248,312.7867446078709,0.5,1.5935579857460478,3.1871159714920956,11.682281331084182,9.540731555852345,-110.10874295383196,422.89548756170285
374.0,311.7328956941695,313.3380909045764,0.5,1.6051952104069354,3.2103904208138707,11.686242100685002,9.554012415045182,-110.14607430628925,423.4841652108657
375.0,312.26949037037036,313.88598703791166,0.5,1.6164966675413188,3.2329933350826376,11.690173770101168,9.567209249012365,-110.18313138143196,424.0691184193436
376.0,312.8029946591796,314.4304589377408,0.5,1.627464278561234,3.254928557122468,11.694076617268045,9.580322701844345,-110.21991679887797,424.6503757366188
377.0,313.3334323518966,314.9715323296672,0.5,1.6380999777706016,3.276199955541203,11.69795091689276,9.593353412336894,-110.2564331478182,425.2279654774854
378.0,313.86082702466757,315.50923273625386,0.5,1.6484057115862512,3.2968114231725023,11.701796940497543,9.606302014027868,-110.29268298742501,425.80191572367886
379.0,314.38520204047256,316.04358547826195,0.5,1.6583834377894,3.3167668755788,11.705614956462881,9.619169135234314,-110.32866884725895,426.3722543255209
380.0,314.9065805511007,316.5746156758886,0.5,1.6680351247878438,3.3360702495756875,11.709405230069825,9.631955399089389,-110.36439322766752,426.9390089035561
381.0,315.424985499113,317.10234825001595,0.5,1.6773627509029252,3.3547255018058504,11.713168023541613,9.6446614235794,-110.39985860017752,427.50220685019343
382.0,315.940439619792,317.62680792346845,0.5,1.686368303676406,3.372736607352812,11.716903596084752,9.6572878215809,-110.43506740788219,428.0618753313506
383.0,316.45296544307956,318.1480192222718,0.5,1.6950537791922065,3.390107558384413,11.720612203929484,9.66983520089769,-110.47002206582265,428.6180412880944
384.0,316.9625852955006,318.66600647692314,0.5,1.7034211814225366,3.4068423628450732,11.724294100369496,9.682304164297934,-110.50472496136216,429.17073143828526
385.0,317.4693213020746,319.1807938236635,0.5,1.7114725215889388,3.4229450431778776,11.727949535801276,9.694695309551216,-110.53917845455712,429.71997227822067
386.0,317.97319538821296,319.69240520575164,0.5,1.7192098175386585,3.438419635077317,11.731578757762641,9.707009229465479,-110.57338487852014,430.26579008427177
