T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,z,alpha_contrib_D_1e-8_per_K,alpha_contrib_E1_1e-8_per_K,alpha_contrib_E2_1e-8_per_K,alpha_contrib_E3_1e-8_per_K
273.0,236.226033092608,236.22651019332085,0.5,0.0009542014257355521,251.444057925286,-160.16731109559262,-389.7435498815669,534.6933132451943
274.0,237.24436933474325,237.26629819176557,0.5,0.043857714044621104,251.8725176433384,-160.22755810474501,-391.03583643630424,536.6571750894765
275.0,238.25578512396694,238.29916918888907,0.5,0.08676812984421452,252.29734091583657,-160.28717578403553,-392.31904716777217,538.6080512248602
276.0,239.2603329467382,239.3251663604177,0.5,0.12966682735904525,252.7185649842713,-160.34617277104203,-393.59324591567645,540.5460200628648
277.0,240.25806510926708,240.34433290289803,0.5,0.17253558726193655,253.1362266827301,-160.40455755740757,-394.8584963764772,542.4711601540528
278.0,241.24903372593056,241.35671202202474,0.5,0.21535659218833075,253.5503624416645,-160.46233849175192,-396.1148620909115,544.3835501630236
279.0,242.23329070835007,242.36234692138973,0.5,0.25811242607933066,253.9610082916646,-160.5195237825156,-397.36240643205025,546.283268844291
280.0,243.21088775510202,243.3612807916389,0.5,0.3007860730737803,254.36819986723552,-160.5761215007395,-398.60119259386994,548.1703950190127
281.0,244.1818763420349,244.35355680003124,0.5,0.343360915992669,254.7719724105797,-160.6321395827812,-399.8312835803251,550.0450075525579
282.0,245.14630771316288,245.33921808038318,0.5,0.3858207344405916,255.17236077537942,-160.68758583296963,-401.0527421949049,551.9071853328783
283.0,246.10423287211356,246.3183077233896,0.5,0.42814970255213275,255.56939943057802,-160.74246792619988,-402.2656310306574,553.7570072496688
284.0,247.05570257410363,247.2908687673124,0.5,0.4703323864174796,255.96312246416014,-160.79679341046915,-403.4700124606669,555.5945521742883
285.0,248.0007673184192,248.25694418901688,0.5,0.5123537411953099,256.35356358692275,-160.85056970935642,-404.66594862897176,557.4198989404223
286.0,248.9394773413784,249.21657689535996,0.5,0.5541991079631848,256.74075613624353,-160.90380412444586,-405.8535014419035,559.2331263254658
287.0,249.87188260975526,250.16980971491077,0.5,0.5958542103110366,257.12473307984186,-160.95650383769595,-407.0327325598397,561.0343130326046
288.0,250.79803281464334,251.1166853899907,0.5,0.6373051506946916,257.5055270195252,-161.0086759137567,-408.2037033893513,562.8235376735735
289.0,251.71797736574055,252.05724656903433,0.5,0.6785384065875454,257.8831701949298,-161.06032730223447,-409.366475075736,564.6008787520749
290.0,252.63176538603471,252.99153579925226,0.5,0.7195408264350489,258.2576944872454,-161.11146483990666,-410.52110849592196,566.3664146478355
291.0,253.53944570687383,253.9195955195942,0.5,0.7602996254407196,258.6291314229299,-161.16209525288815,-411.66766425173074,568.1202236012831
292.0,254.4410668634019,254.8414680539936,0.5,0.8008023811834234,258.9975121774036,-161.2122251587493,-412.8062026634871,569.8623836988264
293.0,255.3366770903448,255.7571956048954,0.5,0.8410370291011642,259.3628675787323,-161.26186106858742,-413.93678376396593,571.5929728587165
294.0,256.22632431813025,256.6668202470566,0.5,0.8809918578526472,259.72522811129227,-161.31100938905317,-415.0594672926612,573.3120688174787
295.0,257.110056169326,257.5703839216018,0.5,0.9206555045515327,260.08462391941356,-161.35967642433266,-416.17431269036973,575.0197491168906
296.0,257.9879199553827,258.46792843034103,0.5,0.9600169499166638,260.44108481100943,-161.40786837808568,-417.2813790940775,576.7160910914948
297.0,258.8599626736669,259.3594954303304,0.5,0.9990655133269192,260.7946402611822,-161.45559135534288,-418.38072533213835,578.4011718566294
298.0,259.7262310047707,260.2451264286704,0.5,1.0377908477994084,261.14531941580833,-161.50285136436074,-419.472409919735,580.0750682969579
299.0,260.5867713100858,261.1248627775422,0.5,1.0761829349128653,261.49315109510405,-161.54965431843698,-420.5564910546133,581.7378570554883
300.0,261.4416296296297,261.9987456694602,0.5,1.1142320796610747,261.8381637971663,-161.59600603768718,-421.6330266130797,583.3896145230608
301.0,262.29085168011136,262.86681613275204,0.5,1.1519289052813988,262.1803857014925,-161.64191225078218,-422.7020741462526,585.0304168282943
302.0,263.1344828532268,263.7291150272406,0.5,1.1892643480275662,262.5198446724749,-161.6873785966494,-423.76369087655996,586.6603398279751
303.0,263.97256821417204,264.5856830401375,0.5,1.226229651930859,262.85656826287146,-161.7324106261365,-424.8179336944732,588.2794590978757
304.0,264.80515250036456,265.4365606821287,0.5,1.2628163635282632,263.1905837172518,-161.777013803641,-425.86485915547075,589.8878499239887
305.0,265.63228012036257,266.2817882836605,0.5,1.2990163265957884,263.5219179754194,-161.82119350870406,-426.90452347721913,591.4855872941642
306.0,266.45399515297316,267.12140599140014,0.5,1.3348216768539183,263.85059767580395,-161.8649550375708,-427.936982536972,593.072745890139
307.0,267.27034134653985,267.9554537648873,0.5,1.370224836694915,264.1766491588317,-161.9083036047181,-428.9622918691677,594.6494000799413
308.0,268.0813621184011,268.7839713733528,0.5,1.4052185099034333,264.50009847026786,-161.95124434434945,-429.9805066632314,596.2156239106658
309.0,268.88710055451145,269.60699839270916,0.5,1.439795676395428,264.82097136452984,-161.99378231185898,-430.9916817615617,597.7714911016001
310.0,269.68759940921757,270.4245742027025,0.5,1.473949586969855,265.13929330797646,-162.03592248526408,-431.9958716577058,599.3170750376959
311.0,270.48290110518104,271.23673798422675,0.5,1.5076737580914539,265.4550894821674,-162.0776697666086,-432.99313049470834,600.8524487633763
312.0,271.2730477334412,272.0435287167848,0.5,1.5409619666871737,265.76838478709595,-162.11902898333688,-433.98351206363316,602.3776849766589
