T_K,alpha_obs_1e-8_per_K,alpha_pred_1e-8_per_K,sigma_fit_1e-8_per_K,z,alpha_contrib_D_1e-8_per_K,alpha_contrib_E1_1e-8_per_K,alpha_contrib_E2_1e-8_per_K
469.0,351.62231106084147,352.01850417402545,0.5,0.7923862263678724,226.11968511364614,-150.55501098717372,276.45383004755297
470.0,351.9473061075099,352.32548576132774,0.5,0.7563593076356745,226.20120029618164,-150.5662803242764,276.6905657894225
471.0,352.2707420622818,352.6307943483313,0.5,0.72010457209902,226.28223843575063,-150.57747896049813,276.9260348730788
472.0,352.5926292780664,352.9344414539482,0.5,0.6836243517635338,226.36280315912174,-150.58860748389822,277.16024577872463
473.0,352.9129780223104,353.23643850468454,0.5,0.6469209647481587,226.4428980595863,-150.59966647645675,277.393206921555
474.0,353.2317984778156,353.53679683544476,0.5,0.60999671525839,226.52252669731908,-150.61065651415004,277.6249266522757
475.0,353.54910074354865,353.83552769032457,0.5,0.5728538935518008,226.6016925997317,-150.62157816702384,277.8554132576167
476.0,353.8648948354429,354.1326422233996,0.5,0.535494775913478,226.6803992618229,-150.63243199926703,278.08467496084376
477.0,354.1791906871908,354.42815149950565,0.5,0.49792162462976436,226.7586501465224,-150.64321856928265,278.3127199222659
478.0,354.4919981510292,354.722066495015,0.5,0.46013668797165674,226.8364486850351,-150.65393842975934,278.5395562397392
479.0,354.80332699851544,355.01439809860227,0.5,0.42214220017363024,226.91379827717557,-150.66459212774052,278.76519194916716
480.0,355.11318692129635,355.3051571120097,0.5,0.3839403814266078,226.99070229170502,-150.67518020469353,278.98963502499817
481.0,355.42158753186794,355.5943542507975,0.5,0.34553343785907137,227.06716406665635,-150.6857031965775,279.21289338071864
482.0,355.728538364329,355.8820001450985,0.5,0.30692356153901007,227.14318690966468,-150.69616163391007,279.4349748693439
483.0,356.0340488751248,356.1681053403543,0.5,0.26811293045901236,227.21877409828403,-150.7065560418333,279.6558872839036
484.0,356.33812844378497,356.4526802980559,0.5,0.22910370854185666,227.29392888030824,-150.71688694017863,279.8756383579263
485.0,356.6407863736519,356.73573539647253,0.5,0.18989804564127347,227.36865447408547,-150.72715484353125,280.0942357659183
486.0,356.94203189260344,357.017280931373,0.5,0.15049807753915023,227.4429540688258,-150.7373602612929,280.3116871238401
487.0,357.24187415376605,357.2973271167451,0.5,0.11090592595815209,227.51683082491002,-150.7475036977446,280.5279999895797
488.0,357.5403222362225,357.5758840855074,0.5,0.07112369856985352,227.5902878741933,-150.75758565210742,280.7431818634215
489.0,357.83738514571036,357.85296189021057,0.5,0.031153489000498018,227.6633283203018,-150.76760661860388,280.9572401885127
490.0,358.1330718153151,358.1285705037403,0.5,-0.009002623149520082,227.73595523893195,-150.77756708651717,281.17018235132554
491.0,358.4273911061541,358.4027198200066,0.5,-0.049342572294982984,227.80817167814018,-150.78746754025016,281.38201568211656
492.0,358.72035180805506,358.675419654633,0.5,-0.08986430684416541,227.87998065863368,-150.79730845938352,281.59274745538283
493.0,359.01196264022656,358.9466797456367,0.5,-0.13056578917977635,227.9513851740563,-150.80709031873295,281.80238489031336
494.0,359.3022322519217,359.21650975410154,0.5,-0.1714449956402396,228.022388191268,-150.8168135884059,282.01093515123944
495.0,359.5911692230952,359.48491926484974,0.5,-0.21249991649097946,228.0929926506279,-150.82647873385687,282.2184053480787
496.0,359.87878206505326,359.7519177871025,0.5,-0.2537285559015507,228.1632014662667,-150.83608621594314,282.42480253677894
497.0,360.16507922109696,360.0175147551384,0.5,-0.29512893191709355,228.23301752636073,-150.84563649097797,282.63013371975563
498.0,360.4500690671592,360.2817195289447,0.5,-0.3366990764290265,228.30244369340082,-150.85513001078485,282.83440584632865
499.0,360.73375991243375,360.5445413948623,0.5,-0.3784370351429438,228.37148280445842,-150.86456722274977,283.0376258131536
500.0,361.01616000000007,360.8059895662271,0.5,-0.42034086754591965,228.4401376714492,-150.87394856987373,283.23980046465164
501.0,361.29727750743905,361.06607318400205,0.5,-0.46240864687398237,228.50841108139133,-150.88327449082348,283.44093659343423
502.0,361.5771205474447,361.3248013174091,0.5,-0.5046384600712028,228.5763057966652,-150.8925454199824,283.64104094072627
503.0,361.8556971684276,361.58218296454817,0.5,-0.5470284077587775,228.64382455526402,-150.90176178750062,283.8401201967848
504.0,362.1330153551133,361.8382270530193,0.5,-0.589576604188018,228.7109700710485,-150.910924019344,284.0381810013148
505.0,362.40908302913425,362.09294244053,0.5,-0.6322811772085036,228.77774503399064,-150.92003253734268,284.2352299438821
506.0,362.68390804961535,362.3463379155073,0.5,-0.6751402682160718,228.84415211042435,-150.92908775923928,284.4312735643223
507.0,362.9574982137536,362.59842219769337,0.5,-0.7181520321203784,228.91019394328205,-150.938090098736,284.6263183531473
508.0,363.2298612573918,362.849203938745,0.5,-0.7613146372935666,228.97587315233824,-150.9470399655414,284.82037075194813
509.0,363.5010048555864,363.0986917228246,0.5,-0.8046262655236804,229.04119233444564,-150.955937765416,285.01343715379494
510.0,363.77093662316906,363.3468940671822,0.5,-0.8480851119737527,229.10615406376732,-150.96478390021824,285.20552390363315
511.0,364.0396641153031,363.59381942273836,0.5,-0.8916893851293743,229.1707608920107,-150.9735787679494,285.3966372986771
512.0,364.30719482803346,363.83947617465805,0.5,-0.9354373067508363,229.2350153486538,-150.98232276279688,285.5867835888011
513.0,364.5735361988317,364.08387264292065,0.5,-0.9793271118219691,229.29891994117403,-150.9910162751788,285.77596897692547
514.0,364.83869560713475,364.3270170828838,0.5,-1.0233570485018622,229.36247715526886,-150.99965969178666,285.9641996194016
515.0,365.1026803748787,364.5689176858433,0.5,-1.0675253780706535,229.4256894550786,-151.0082533956276,286.15148162639235
516.0,365.3654977670264,364.80958257958883,0.5,-1.111830374875065,229.48855928340458,-151.01679776606665,286.33782106225095
517.0,365.6271549920904,365.04901982895103,0.5,-1.156270326278852,229.55108906192427,-151.0252931788681,286.52322394589487
518.0,365.8876592026501,365.2872374363475,0.5,-1.2008435326052893,229.61328119140498,-151.03374000623586,286.70769625117833
519.0,366.14701749586345,365.52424334232285,0.5,-1.2455483070812663,229.6751380519157,-151.0421386168543,286.8912439072614
520.0,366.4052369139736,365.7600454260823,0.5,-1.2903829757826544,229.73666200303472,-151.05048937592773,287.0738727989753
521.0,366.6623244448105,365.9946515060221,0.5,-1.3353458775768776,229.7978553840555,-151.05879264521928,287.2555887671858
522.0,366.91828702228696,366.2280693402549,0.5,-1.380435364064214,229.85872051419173,-151.06704878309046,287.4363976091536
523.0,367.1731315268902,366.46030662713025,0.5,-1.4256497995198565,229.91925969277878,-151.0752581445385,287.6163050788899
524.0,367.42686478616747,366.69137100574886,0.5,-1.4709875608372494,229.9794751994711,-151.0834210812347,287.79531688751246
525.0,367.6794935752079,366.92127005647586,0.5,-1.516447037464135,230.03936929444163,-151.09153794156114,287.9734387035954
526.0,367.93102461711817,367.15001130144515,0.5,-1.5620266313460571,230.09894421857493,-151.0996090706477,288.1506761535179
527.0,368.18146458349435,367.3776022050628,0.5,-1.6077247568630888,230.15820219366054,-151.10763481040823,288.32703482181046
528.0,368.4308200948883,367.6040501745029,0.5,-1.653539840770877,230.21714542258297,-151.11561549957656,288.5025202514965
529.0,368.6790977212695,367.8293625602003,0.5,-1.6994703221383876,230.2757760895092,-151.12355147374146,288.6771379444326
530.0,368.92630398248224,368.0535466563413,0.5,-1.7455146522817502,230.33409636007738,-151.13144306538152,288.8508933616455
531.0,369.172445348698,368.27660970134406,0.5,-1.7916712947078473,230.39210838157786,-151.13929060390018,289.02379192366635
532.0,369.41752824086336,368.49855887833957,0.5,-1.8379387250475672,230.44981428313645,-151.147094415659,289.19583901086213
533.0,369.66155903114344,368.71940131564776,0.5,-1.8843154309913455,230.5072161758944,-151.15485482401118,289.3670399637645
534.0,369.9045440433604,368.93914408724555,0.5,-1.9307999122297026,230.56431615318564,-151.16257214933552,289.5374000833954
535.0,370.1464895534279,369.1577942132364,0.5,-1.9773906803830248,230.62111629071399,-151.17024670906815,289.7069246315906
536.0,370.38740178978134,369.3753586603094,0.5,-2.0240862589437976,230.67761864672482,-151.1778788177353,289.8756188313199
537.0,370.62728693380285,369.59184434220026,0.5,-2.0708851832051995,230.73382526217944,-151.18546878698513,290.0434878670059
538.0,370.86615112024293,369.8072581201426,0.5,-2.11778600020071,230.7897381609237,-151.19301692561893,290.21053688483784
539.0,371.1040004376374,370.0216068033193,0.5,-2.16478726863626,230.8453593498565,-151.20052353962265,290.3767709930854
540.0,371.34084092872024,370.2348971493073,0.5,-2.2118875588258597,230.9006908190962,-151.20798893219705,290.54219526240814
541.0,371.5766785908319,370.44713586451877,0.5,-2.2590854526262065,230.95573454214403,-151.2154134037881,290.70681472616286
542.0,371.81151937632393,370.6583296046396,0.5,-2.306379543368584,231.0104924760487,-151.22279725211737,290.8706343807083
543.0,372.04536919295964,370.8684849750623,0.5,-2.3537684357947417,231.06496656156537,-151.23014077221097,291.0336591857079
544.0,372.27823390431007,371.0776085313154,0.5,-2.401250745989384,231.11915872331548,-151.23744425642863,291.19589406442856
545.0,372.5101193301463,371.2857067794896,0.5,-2.448825101313429,231.1730708699439,-151.244707994493,291.35734390403877
546.0,372.7410312468284,371.49278617665806,0.5,-2.4964901403406454,231.22670489427344,-151.2519322735178,291.5180135559025
547.0,372.9709753876894,371.69885313129646,0.5,-2.544244512785827,231.28006267346055,-151.2591173780358,291.67790783587174
548.0,373.199957443416,371.9039140036962,0.5,-2.5920868794397403,231.3331460691466,-151.26626359002665,291.83703152457616
549.0,373.42798306242577,372.10797510637263,0.5,-2.6400159121061884,231.3859569276068,-151.27337118894434,291.9953893677102
550.0,373.65505785123975,372.3110427044749,0.5,-2.688030293529592,231.4384970799008,-151.28044045174363,292.15298607631775
551.0,373.8811873748518,372.5131230161874,0.5,-2.736128717328749,231.49076834202,-151.28747165290775,292.30982632707514
552.0,374.1063771570947,372.7142222131276,0.5,-2.7843098879342416,231.5427725150311,-151.29446506447405,292.46591476257055
553.0,374.33063268100125,372.9143464207427,0.5,-2.832572520517112,231.59451138522127,-151.30142095606016,292.62125599158156
554.0,374.5539593891634,373.1135017187024,0.5,-2.8809153409219515,231.64598672424106,-151.3083395948897,292.77585458935107
555.0,374.7763626840866,373.31169414128544,0.5,-2.9293370856024374,231.69720028924377,-151.3152212458178,292.92971509785946
556.0,374.9978479285409,373.5089296777654,0.5,-2.9778365015509483,231.74815382302575,-151.32206617135608,293.08284202609576
557.0,375.218420445909,373.7052142727917,0.5,-3.0264123462346086,231.79884905416347,-151.3288746316974,293.2352398503256
558.0,375.4380855205301,373.9005538267666,0.5,-3.0750633875269373,231.84928769714992,-151.33564688474064,293.38691301435733
559.0,375.6568483980413,374.0949541962212,0.5,-3.1237884036402517,231.89947145252924,-151.342383186114,293.53786592980595
560.0,375.8747142857143,374.2884211941847,0.5,-3.1725861830591775,231.94940200703095,-151.34908378920028,293.68810297635406
561.0,376.0916883527901,374.4809605905522,0.5,-3.2214555244758483,231.99908103369935,-151.3557489451589,293.8376285020117
562.0,376.3077757308092,374.6725781124498,0.5,-3.270395236718842,232.048510192027,-151.36237890295038,293.98644682337317
563.0,376.5229815139399,374.86327944459396,0.5,-3.319404138691855,232.0976911280809,-151.3689739093589,294.134562225872
564.0,376.7373107593016,375.05307022965,0.5,-3.368481059303143,232.1466254746321,-151.375534209015,294.28197896403293
565.0,376.9507684872863,375.2419560685862,0.5,-3.417624837400216,232.19531485128027,-151.3820600444179,294.4287012617238
566.0,377.16335968187684,375.42994252102415,0.5,-3.4668343217053783,232.24376086457985,-151.38855165595808,294.5747333124024
567.0,377.37508929096094,375.617035105587,0.5,-3.516108370747883,232.2919651081624,-151.39500928193914,294.72007927936374
568.0,377.58596222664295,375.80323930024485,0.5,-3.5654458527961674,232.3399291628599,-151.4014331585989,294.8647432959839
569.0,377.7959833655529,375.9885605426551,0.5,-3.614845645795596,232.38765459682475,-151.4078235201314,295.0087294659617
570.0,378.0051575491514,376.17300423050085,0.5,-3.6643066373012076,232.4351429656495,-151.41418059870793,295.15204186355925
571.0,378.21348958403274,376.3565757218267,0.5,-3.7138277244121536,232.48239581248458,-151.42050462449748,295.2946845338396
572.0,378.42098424222365,376.5392803353709,0.5,-3.763407813705546,232.5294146681565,-151.42679582568795,295.4366614929023
573.0,378.6276462614807,376.7211233508939,0.5,-3.8130458211736906,232.57620105128228,-151.43305442850607,295.5779767281177
574.0,378.8334803455835,376.9021100095053,0.5,-3.862740672156411,232.6227564683846,-151.4392806572381,295.7186341983588
575.0,379.0384911646256,377.08224551398735,0.5,-3.9124913012765874,232.6690824140058,-151.44547473424885,295.8586378342304
576.0,379.2426833553027,377.26153502911336,0.5,-3.962296652378664,232.7151803708175,-151.45163688000216,295.997991538298
577.0,379.4460615211971,377.4399836819676,0.5,-4.012155678459105,232.76105180973462,-151.45776731308,296.136699185313
578.0,379.64863023306117,377.61759656225684,0.5,-4.062067341608631,232.80669819002208,-151.4638662502016,296.27476462243635
579.0,379.8503940290958,377.79437872262554,0.5,-4.11203061294047,232.85212095940597,-151.46993390624255,296.4121916694621
580.0,380.0513574152282,377.9703351789605,0.5,-4.16204447253539,232.89732155417852,-151.47597049425346,296.5489841190355
581.0,380.25152486538536,378.14547091070045,0.5,-4.2121079093697835,232.94230139930596,-151.4819762254784,296.6851457368729
582.0,380.4509008217661,378.319790861137,0.5,-4.262219921258238,232.98706190853358,-151.48795130937373,296.82068026197715
583.0,380.6494896951097,378.49329993771516,0.5,-4.3123795147891615,233.0316044844877,-151.49389595362535,296.9555914068528
584.0,380.8472958649622,378.66600301233245,0.5,-4.362585705259395,233.0759305187815,-151.49981036416705,297.089882857718
585.0,381.04432367994013,378.8379049216324,0.5,-4.412837516615424,233.12004139211473,-151.50569474519838,297.2235582747161
586.0,381.2405774579917,379.0090104672968,0.5,-4.463133981389938,233.1639384743747,-151.51154929920165,297.35662129212375
587.0,381.43606148665503,379.1793244163369,0.5,-4.51347414063627,233.2076231247373,-151.51737422695956,297.48907551855916
588.0,381.63078002331486,379.3488515013787,0.5,-4.563857043872323,233.25109669176368,-151.5231697275719,297.62092453718697
589.0,381.8247372954556,379.51759642094765,0.5,-4.614281749015856,233.29436051349873,-151.52893599847272,297.7521719059216
590.0,382.01793750091304,379.6855638397512,0.5,-4.664747322323749,233.337415917568,-151.53467323544686,297.8828211576301
591.0,382.2103848081224,379.8527583889579,0.5,-4.715252838328993,233.3802642212731,-151.5403816326463,298.01287580033113
592.0,382.4020833563659,380.019184666473,0.5,-4.765797379785707,233.42290673168515,-151.5460613826067,298.1423393173946
593.0,382.5930372560151,380.1848472372142,0.5,-4.816380037601719,233.46534474574,-151.5517126762633,298.2712151677375
594.0,382.78325058877425,380.3497506333823,0.5,-4.866999910783848,233.5075795503297,-151.55733570296684,298.39950678601946
595.0,382.9727274079183,380.5138993547304,0.5,-4.917656106375732,233.54961242239386,-151.56293065049925,298.5272175828358
596.0,383.1614717385305,380.67729786883206,0.5,-4.9683477393968385,233.59144462901168,-151.56849770508921,298.6543509449096
597.0,383.34948757773736,380.8399506113435,0.5,-5.019073932787665,233.63307742749004,-151.5740370514278,298.7809102352813
598.0,383.53677889494105,381.00186198626824,0.5,-5.069833817345615,233.67451206545346,-151.57954887268295,298.90689879349776
599.0,383.7233496320492,381.163036366214,0.5,-5.1206265316703705,233.71574978093105,-151.5850333505153,299.0323199357982
600.0,383.9092037037037,381.3234780926522,0.5,-5.1714512221030695,233.75679180244467,-151.59049066509257,299.1571769553001
