Z,N,A,symbol,A_group,B_obs_MeV,sigma_B_obs_MeV,Delta_B_P_minus_SEMF_MeV,Delta_B_P_minus_Yukawa_MeV,abs_Delta_B_P_minus_SEMF_MeV,abs_Delta_B_P_minus_Yukawa_MeV,required_sigma_3sigma_SEMF_MeV,required_sigma_3sigma_Yukawa_MeV,required_relative_precision_SEMF,required_relative_precision_Yukawa,resolvable_now_SEMF_sigma_le_req,resolvable_now_Yukawa_sigma_le_req,precision_ratio_obs_over_req_SEMF,precision_ratio_obs_over_req_Yukawa
55,78,133,Cs,heavy_A_ge_121,1118.527154,3.99e-05,54.091040,1099.653904,54.091040,1099.653904,18.030347,366.5513,0.016119722,0.3277089,1,1,2.2129358e-06,1.0885243e-07
56,77,133,Ba,heavy_A_ge_121,1117.227385,0.0009975,45.444889,1093.080344,45.444889,1093.080344,15.148296,364.36011,0.01355883,0.32612888,1,1,6.5848989e-05,2.7376762e-06
57,76,133,La,heavy_A_ge_121,1114.385919,0.0279433,39.313812,1087.127616,39.313812,1087.127616,13.104604,362.37587,0.011759485,0.32517987,1,1,0.0021323269,7.711137e-05
58,75,133,Ce,heavy_A_ge_121,1110.527403,0.016359,42.362916,1087.127768,42.362916,1087.127768,14.120972,362.37592,0.012715555,0.32630975,1,1,0.0011584897,4.5143728e-05
59,74,133,Pr,heavy_A_ge_121,1105.264420,0.012502,47.115365,1087.127121,47.115365,1087.127121,15.705122,362.37571,0.01420938,0.32786336,1,1,0.00079604605,3.4500105e-05
60,73,133,Nd,heavy_A_ge_121,1098.876856,0.0465766,53.572951,1087.127468,53.572951,1087.127468,17.85765,362.37582,0.01625082,0.32976927,1,1,0.0026082155,0.0001285312
61,72,133,Pm,heavy_A_ge_121,1091.169785,0.0503006,61.734806,1087.127941,61.734806,1087.127941,20.578269,362.37598,0.018858906,0.33209862,1,1,0.0024443553,0.00013880777
62,71,133,Sm,heavy_A_ge_121,1082.221000,0.266,71.599675,1087.127284,71.599675,1087.127284,23.866558,362.37576,0.022053313,0.33484451,1,1,0.011145302,0.00073404468
63,70,133,Eu,heavy_A_ge_121,1071.448000,0.266,83.169751,1087.127691,83.169751,1087.127691,27.72325,362.3759,0.025874564,0.33821137,1,1,0.0095948345,0.00073404441
64,69,133,Gd,heavy_A_ge_121,1059.478000,0.532,96.443756,1087.127883,96.443756,1087.127883,32.147919,362.37596,0.030343168,0.34203255,1,1,0.016548505,0.0014680886
48,86,134,Cd,heavy_A_ge_121,1083.524000,0.268,93.557719,1096.120045,93.557719,1096.120045,31.185906,365.37335,0.028781925,0.33720836,1,1,0.0085936255,0.0007334963
49,85,134,In,heavy_A_ge_121,1095.182000,0.134,82.652766,1096.121136,82.652766,1096.121136,27.550922,365.37371,0.025156478,0.33361917,1,1,0.0048637211,0.00036674779
50,84,134,Sn,heavy_A_ge_121,1108.873035,0.0031624,69.576328,1096.121151,69.576328,1096.121151,23.192109,365.37372,0.020915027,0.32950005,1,1,0.00013635672,8.6552476e-06
51,83,134,Sb,heavy_A_ge_121,1115.675933,0.0030686,62.054841,1096.120086,62.054841,1096.120086,20.684947,365.37336,0.018540283,0.32749058,1,1,0.00014834943,8.3985323e-06
52,82,134,Te,heavy_A_ge_121,1123.408323,0.002747,88.616969,1124.852223,88.616969,1124.852223,29.53899,374.95074,0.026294081,0.33376176,1,1,9.2995733e-05,7.3262957e-06
53,81,134,I,heavy_A_ge_121,1124.135675,0.0048508,48.229672,1096.120553,48.229672,1096.120553,16.076557,365.37352,0.014301261,0.32502617,1,1,0.00030173127,1.3276277e-05
54,80,134,Xe,heavy_A_ge_121,1127.435720,4.02e-05,66.780613,1115.874059,66.780613,1115.874059,22.260204,371.95802,0.019744101,0.32991506,1,1,1.8059133e-06,1.0807671e-07
55,79,134,Cs,heavy_A_ge_121,1125.418698,4.02e-05,61.502162,1112.291841,61.502162,1112.291841,20.500721,370.76395,0.018216083,0.32944534,1,1,1.9609067e-06,1.0842478e-07
56,78,134,Ba,heavy_A_ge_121,1126.695195,0.0002546,48.661303,1104.418505,48.661303,1104.418505,16.220434,368.1395,0.014396471,0.32674276,1,1,1.569625e-05,6.9158566e-07
57,77,134,La,heavy_A_ge_121,1122.181499,0.0199258,40.891498,1096.119928,40.891498,1096.119928,13.630499,365.37331,0.01214643,0.32559199,1,1,0.001461854,5.4535456e-05
58,76,134,Ce,heavy_A_ge_121,1121.013394,0.0203814,41.358121,1096.120523,41.358121,1096.120523,13.78604,365.37351,0.012297837,0.32593144,1,1,0.0014784086,5.5782369e-05
59,75,134,Pr,heavy_A_ge_121,1113.926148,0.0203144,47.380406,1096.120751,47.380406,1096.120751,15.793469,365.37358,0.014178201,0.32800521,1,1,0.0012862532,5.5598984e-05
60,74,134,Nd,heavy_A_ge_121,1110.262239,0.0118188,34.583283,1082.760551,34.583283,1082.760551,11.527761,360.92018,0.010382917,0.32507652,1,1,0.0010252468,3.2746298e-05
61,73,134,Pm,heavy_A_ge_121,1100.597355,0.0419152,60.639908,1096.120926,60.639908,1096.120926,20.213303,365.37364,0.018365756,0.33197758,1,1,0.0020736443,0.00011471873
62,72,134,Sm,heavy_A_ge_121,1094.378000,0.134,67.876405,1096.120155,67.876405,1096.120155,22.625468,365.37339,0.020674272,0.33386397,1,1,0.0059225293,0.00036674811
63,71,134,Eu,heavy_A_ge_121,1082.050000,0.268,80.670644,1096.121096,80.670644,1096.121096,26.890215,365.3737,0.024851176,0.33766804,1,1,0.0099664507,0.0007334956
64,70,134,Gd,heavy_A_ge_121,1073.072000,0.402,91.293336,1096.120899,91.293336,1096.120899,30.431112,365.37363,0.028358872,0.34049312,1,1,0.013210165,0.0011002436
48,87,135,Cd,heavy_A_ge_121,1084.860000,0.405,100.672667,1105.113426,100.672667,1105.113426,33.557556,368.37114,0.030932614,0.33955639,1,1,0.012068817,0.0010994347
49,86,135,In,heavy_A_ge_121,1098.360000,0.27,87.292928,1105.112681,87.292928,1105.112681,29.097643,368.37089,0.026491899,0.33538266,1,1,0.0092791022,0.00073295693
50,85,135,Sn,heavy_A_ge_121,1111.142840,0.003078,75.595260,1105.112366,75.595260,1105.112366,25.19842,368.37079,0.02267793,0.33152424,1,1,0.00012215052,8.3557114e-06
51,84,135,Sb,heavy_A_ge_121,1119.418569,0.002646,65.579554,1105.112371,65.579554,1105.112371,21.859851,368.37079,0.019527862,0.32907332,1,1,0.00012104382,7.1829799e-06
52,83,135,Te,heavy_A_ge_121,1126.674684,0.001728,57.246504,1105.113392,57.246504,1105.113392,19.082168,368.37113,0.016936715,0.3269543,1,1,9.0555748e-05,4.6909213e-06
53,82,135,I,heavy_A_ge_121,1131.942722,0.0020655,50.594393,1105.113710,50.594393,1105.113710,16.864798,368.37124,0.014898985,0.32543275,1,1,0.00012247405,5.6071153e-06
54,81,135,Xe,heavy_A_ge_121,1133.794571,0.003672,45.622390,1105.112494,45.622390,1105.112494,15.207463,368.37083,0.013412891,0.32490086,1,1,0.00024146039,9.968216e-06
55,80,135,Cs,heavy_A_ge_121,1134.180805,0.0003645,65.679287,1123.713549,65.679287,1123.713549,21.893096,374.57118,0.019303003,0.33025703,1,1,1.6649085e-05,9.7311277e-07
56,79,135,Ba,heavy_A_ge_121,1133.667157,0.000243,56.266217,1117.516916,56.266217,1117.516916,18.755406,372.50564,0.016544014,0.32858466,1,1,1.2956265e-05,6.5233912e-07
57,78,135,La,heavy_A_ge_121,1131.677622,0.0094365,49.710846,1112.236259,49.710846,1112.236259,16.570282,370.74542,0.014642228,0.32760692,1,1,0.00056948337,2.5452776e-05
58,77,135,Ce,heavy_A_ge_121,1128.868123,0.01026,42.555345,1105.112186,42.555345,1105.112186,14.185115,368.37073,0.012565786,0.32631866,1,1,0.0007232934,2.7852376e-05
59,76,135,Pr,heavy_A_ge_121,1124.405334,0.0118125,45.993255,1105.112677,45.993255,1105.112677,15.331085,368.37089,0.013634838,0.32761397,1,1,0.00077049341,3.2066866e-05
60,75,135,Nd,heavy_A_ge_121,1118.900736,0.0191295,39.817430,1096.041169,39.817430,1096.041169,13.272477,365.34706,0.011862068,0.32652321,1,1,0.0014412909,5.2359803e-05
61,74,135,Pm,heavy_A_ge_121,1111.967095,0.0829035,57.913142,1105.112801,57.913142,1105.112801,19.304381,368.37093,0.017360568,0.33127863,1,1,0.0042945434,0.0002250544
62,73,135,Sm,heavy_A_ge_121,1103.979645,0.154629,66.395512,1105.112829,66.395512,1105.112829,22.131837,368.37094,0.020047324,0.33367548,1,1,0.0069867222,0.00041976438
63,72,135,Eu,heavy_A_ge_121,1094.445000,0.135,76.560311,1105.113643,76.560311,1105.113643,25.520104,368.37121,0.023317849,0.33658266,1,1,0.0052899472,0.00036647815
64,71,135,Gd,heavy_A_ge_121,1083.780000,0.405,88.404854,1105.112560,88.404854,1105.112560,29.468285,368.37085,0.027190283,0.33989449,1,1,0.013743589,0.0010994355
65,70,135,Tb,heavy_A_ge_121,1071.765000,0.405,101.931784,1105.112223,101.931784,1105.112223,33.977261,368.37074,0.031702156,0.34370477,1,1,0.011919736,0.0010994359
49,87,136,In,heavy_A_ge_121,1100.376000,0.272,94.045498,1114.104066,94.045498,1114.104066,31.348499,371.36802,0.028488898,0.33749193,1,1,0.0086766514,0.00073242709
50,86,136,Sn,heavy_A_ge_121,1114.792000,0.136,79.885980,1114.103805,79.885980,1114.103805,26.62866,371.36793,0.023886662,0.33312756,1,1,0.0051072791,0.00036621363
51,85,136,Sb,heavy_A_ge_121,1122.306449,0.0058344,71.232513,1114.104252,71.232513,1114.104252,23.744171,371.36808,0.021156584,0.33089722,1,1,0.00024571925,1.5710558e-05
52,84,136,Te,heavy_A_ge_121,1131.442494,0.0022848,96.840115,1143.100715,96.840115,1143.100715,32.280038,381.03357,0.028529986,0.33676795,1,1,7.0780585e-05,5.996322e-06
53,83,136,I,heavy_A_ge_121,1135.780091,0.0141848,55.102214,1114.104590,55.102214,1114.104590,18.367405,371.3682,0.016171621,0.32697192,1,1,0.00077228113,3.8196055e-05
54,82,136,Xe,heavy_A_ge_121,1141.881690,4.08e-05,78.842161,1138.984733,78.842161,1138.984733,26.28072,379.66158,0.023015274,0.33248767,1,1,1.5524689e-06,1.0746413e-07
55,81,136,Cs,heavy_A_ge_121,1141.009033,0.0018768,73.560377,1136.363237,73.560377,1136.363237,24.520126,378.78775,0.021489861,0.33197611,1,1,7.6541206e-05,4.9547537e-06
56,80,136,Ba,heavy_A_ge_121,1142.774898,0.0002448,59.896506,1128.795663,59.896506,1128.795663,19.965502,376.26522,0.017471072,0.32925576,1,1,1.2261149e-05,6.5060491e-07
57,79,136,La,heavy_A_ge_121,1139.142963,0.053176,42.888099,1114.104147,42.888099,1114.104147,14.296033,371.36805,0.012549815,0.32600653,1,1,0.0037196333,0.00014318949
58,78,136,Ce,heavy_A_ge_121,1138.831686,0.0003264,46.573004,1117.696058,46.573004,1117.696058,15.524335,372.56535,0.013631808,0.32714699,1,1,2.1025056e-05,8.7608791e-07
59,77,136,Pr,heavy_A_ge_121,1132.881210,0.0114512,46.805004,1114.104088,46.805004,1114.104088,15.601668,371.36803,0.013771672,0.32780845,1,1,0.0007339728,3.083518e-05
60,76,136,Nd,heavy_A_ge_121,1129.957727,0.0118184,41.206160,1107.552815,41.206160,1107.552815,13.735387,369.18427,0.012155664,0.32672397,1,1,0.00086043446,3.2012198e-05
61,75,136,Pm,heavy_A_ge_121,1121.146015,0.0690744,57.404451,1114.104036,57.404451,1114.104036,19.134817,371.36801,0.017067194,0.33123965,1,1,0.0036098804,0.00018599986
62,74,136,Sm,heavy_A_ge_121,1116.004644,0.0124984,63.293112,1114.104352,63.293112,1114.104352,21.097704,371.36812,0.018904674,0.33276575,1,1,0.00059240569,3.3655016e-05
63,73,136,Eu,heavy_A_ge_121,1104.592000,0.136,74.686615,1114.104168,74.686615,1114.104168,24.895538,371.36806,0.022538221,0.33620383,1,1,0.0054628262,0.00036621351
64,72,136,Gd,heavy_A_ge_121,1096.704000,0.272,83.915688,1114.103628,83.915688,1114.103628,27.971896,371.36788,0.02550542,0.33862179,1,1,0.0097240459,0.00073242738
65,71,136,Tb,heavy_A_ge_121,1082.696000,0.544,98.651140,1114.104127,98.651140,1114.104127,32.883713,371.36804,0.030372065,0.34300306,1,1,0.016543144,0.0014648541
49,88,137,In,heavy_A_ge_121,1103.261000,0.411,99.063375,1123.094150,99.063375,1123.094150,33.021125,374.36472,0.029930474,0.33932561,1,1,0.012446578,0.0010978599
50,87,137,Sn,heavy_A_ge_121,1116.824000,0.274,86.284653,1123.094091,86.284653,1123.094091,28.761551,374.3647,0.025752984,0.33520474,1,1,0.0095266072,0.00073190662
51,86,137,Sb,heavy_A_ge_121,1125.931267,0.0521696,75.166860,1123.095178,75.166860,1123.095178,25.05562,374.36506,0.022253241,0.33249371,1,1,0.0020821516,0.00013935489
52,85,137,Te,heavy_A_ge_121,1134.392291,0.0020961,65.707229,1123.094644,65.707229,1123.094644,21.90241,374.36488,0.019307615,0.3300136,1,1,9.5701799e-05,5.5990829e-06
53,84,137,I,heavy_A_ge_121,1140.662452,0.0083844,57.907618,1123.094347,57.907618,1123.094347,19.302539,374.36478,0.016922219,0.32819944,1,1,0.00043436772,2.2396337e-05
54,83,137,Xe,heavy_A_ge_121,1145.907251,0.0001096,82.768396,1147.856715,82.768396,1147.856715,27.589465,382.6189,0.024076526,0.33390041,1,1,3.9725308e-06,2.864469e-07
55,82,137,Cs,heavy_A_ge_121,1149.287260,0.0003014,77.098850,1146.913053,77.098850,1146.913053,25.699617,382.30435,0.022361352,0.33264473,1,1,1.1727801e-05,7.8837711e-07
56,81,137,Ba,heavy_A_ge_121,1149.680546,0.0002466,67.784267,1141.751497,67.784267,1141.751497,22.594756,380.58383,0.019653073,0.33103442,1,1,1.0914037e-05,6.4795185e-07
57,80,137,La,heavy_A_ge_121,1148.317656,0.001644,60.302581,1136.712654,60.302581,1136.712654,20.10086,378.90422,0.017504617,0.32996464,1,1,8.1787544e-05,4.3388274e-06
58,79,137,Ce,heavy_A_ge_121,1146.313209,0.0003562,43.807533,1123.094089,43.807533,1123.094089,14.602511,374.3647,0.012738675,0.32658151,1,1,2.4393065e-05,9.5147861e-07
59,78,137,Pr,heavy_A_ge_121,1142.813914,0.0081378,45.967587,1123.094759,45.967587,1123.094759,15.322529,374.36492,0.01340772,0.3275817,1,1,0.00053110032,2.1737614e-05
60,77,137,Nd,heavy_A_ge_121,1138.413720,0.0117272,46.716496,1120.623180,46.716496,1120.623180,15.572165,373.54106,0.013678828,0.32812417,1,1,0.0007530873,3.1394675e-05
61,76,137,Pm,heavy_A_ge_121,1132.120269,0.0130424,55.266354,1123.095410,55.266354,1123.095410,18.422118,374.36514,0.016272227,0.33067612,1,1,0.00070797505,3.4838714e-05
62,75,137,Sm,heavy_A_ge_121,1125.256720,0.0286193,62.404962,1123.095286,62.404962,1123.095286,20.801654,374.3651,0.018486141,0.33269305,1,1,0.0013758185,7.6447565e-05
63,74,137,Eu,heavy_A_ge_121,1116.628611,0.004384,45.122944,1101.994688,45.122944,1101.994688,15.040981,367.33156,0.013469995,0.32896485,1,1,0.00029147034,1.1934722e-05
64,73,137,Gd,heavy_A_ge_121,1106.960000,0.274,81.662035,1123.095544,81.662035,1123.095544,27.220678,374.36518,0.024590481,0.33819215,1,1,0.010065877,0.00073190567
65,72,137,Tb,heavy_A_ge_121,1095.863000,0.411,93.778832,1123.094260,93.778832,1123.094260,31.259611,374.36475,0.028525108,0.34161638,1,1,0.013147956,0.0010978598
50,88,138,Sn,heavy_A_ge_121,1120.284000,0.414,90.960999,1132.084850,90.960999,1132.084850,30.320333,377.36162,0.027064863,0.3368446,1,1,0.013654204,0.0010970909
51,87,138,Sb,heavy_A_ge_121,1128.564000,0.276,81.205139,1132.084298,81.205139,1132.084298,27.06838,377.36143,0.023984798,0.33437309,1,1,0.010196399,0.0007313943
52,86,138,Te,heavy_A_ge_121,1138.855847,0.0037812,69.292099,1132.084299,69.292099,1132.084299,23.097366,377.36143,0.020281203,0.33135136,1,1,0.00016370698,1.0020102e-05
53,85,138,I,heavy_A_ge_121,1144.357410,0.0059616,62.835813,1132.085147,62.835813,1132.085147,20.945271,377.36172,0.018303085,0.32975862,1,1,0.00028462749,1.5798105e-05
54,84,138,Xe,heavy_A_ge_121,1151.567399,0.0028014,83.045563,1155.169887,83.045563,1155.169887,27.681854,385.05663,0.024038414,0.33437611,1,1,0.00010119987,7.2752935e-06
55,83,138,Cs,heavy_A_ge_121,1153.699831,0.0091632,80.730368,1155.841109,80.730368,1155.841109,26.910123,385.28037,0.023325064,0.333952,1,1,0.00034051127,2.37832e-05
56,82,138,Ba,heavy_A_ge_121,1158.292264,0.0002484,71.095632,1152.403375,71.095632,1152.403375,23.698544,384.13446,0.0204599,0.33163863,1,1,1.0481657e-05,6.4664857e-07
57,81,138,La,heavy_A_ge_121,1155.761523,0.000414,67.909856,1149.751565,67.909856,1149.751565,22.636619,383.25052,0.019585891,0.3316,1,1,1.8288951e-05,1.0802334e-06
58,80,138,Ce,heavy_A_ge_121,1156.031630,0.0004968,56.698635,1142.399214,56.698635,1142.399214,18.899545,380.79974,0.01634864,0.32940252,1,1,2.6286347e-05,1.3046227e-06
59,79,138,Pr,heavy_A_ge_121,1150.812291,0.0100188,47.302413,1132.084198,47.302413,1132.084198,15.767471,377.3614,0.013701167,0.32790873,1,1,0.00063540945,2.6549615e-05
60,78,138,Nd,heavy_A_ge_121,1148.918255,0.0116058,48.099347,1131.695093,48.099347,1131.695093,16.033116,377.2317,0.013954966,0.32833641,1,1,0.0007238643,3.0765707e-05
61,77,138,Pm,heavy_A_ge_121,1141.033100,0.0116058,55.318809,1132.085385,55.318809,1132.085385,18.439603,377.3618,0.016160445,0.33071941,1,1,0.00062939533,3.0755101e-05
62,76,138,Sm,heavy_A_ge_121,1136.834147,0.0118128,43.192461,1118.571863,43.192461,1118.571863,14.397487,372.85729,0.012664545,0.32797861,1,1,0.00082047652,3.1681827e-05
63,75,138,Eu,heavy_A_ge_121,1126.303712,0.027945,47.148969,1113.631156,47.148969,1113.631156,15.716323,371.21039,0.013953894,0.32958285,1,1,0.0017780877,7.528076e-05
64,74,138,Gd,heavy_A_ge_121,1119.456000,0.138,77.805186,1132.084209,77.805186,1132.084209,25.935062,377.3614,0.023167558,0.33709356,1,1,0.0053209821,0.00036569718
65,73,138,Tb,heavy_A_ge_121,1106.622000,0.276,91.137538,1132.084658,91.137538,1132.084658,30.379179,377.36155,0.027452174,0.34100312,1,1,0.0090851697,0.00073139407
66,72,138,Dy,heavy_A_ge_121,1097.100000,0.552,102.311971,1132.084921,102.311971,1132.084921,34.10399,377.36164,0.03108558,0.34396285,1,1,0.016185789,0.0014627878
50,89,139,Sn,heavy_A_ge_121,1122.147000,0.417,97.721772,1141.073096,97.721772,1141.073096,32.573924,380.3577,0.029028215,0.33895532,1,1,0.012801651,0.0010963364
51,88,139,Sb,heavy_A_ge_121,1132.016000,0.417,85.531435,1141.073707,85.531435,1141.073707,28.510478,380.3579,0.025185579,0.33600046,1,1,0.014626201,0.0010963358
52,87,139,Te,heavy_A_ge_121,1141.436252,0.0035445,74.978657,1141.073334,74.978657,1141.073334,24.992886,380.35778,0.021895998,0.33322735,1,1,0.00014182036,9.3188577e-06
53,86,139,I,heavy_A_ge_121,1148.919790,0.0040032,66.064843,1141.073386,66.064843,1141.073386,22.021614,380.3578,0.019167234,0.33105688,1,1,0.00018178504,1.0524827e-05
54,85,139,Xe,heavy_A_ge_121,1155.311066,0.0021406,87.340852,1163.988514,87.340852,1163.988514,29.113617,387.99617,0.025199808,0.33583697,1,1,7.3525731e-05,5.5170648e-06
55,84,139,Cs,heavy_A_ge_121,1159.585218,0.0031275,81.245317,1163.622639,81.245317,1163.622639,27.081772,387.87421,0.023354706,0.33449393,1,1,0.00011548358,8.063181e-06
56,83,139,Ba,heavy_A_ge_121,1163.015697,0.0002502,74.040421,1161.063038,74.040421,1161.063038,24.68014,387.02101,0.021220814,0.33277368,1,1,1.0137706e-05,6.4647653e-07
57,82,139,La,heavy_A_ge_121,1164.541819,0.0006116,70.378378,1160.022251,70.378378,1160.022251,23.459459,386.67408,0.020144798,0.33203967,1,1,2.6070507e-05,1.5816938e-06
58,81,139,Ce,heavy_A_ge_121,1163.494830,0.002085,46.074231,1141.073989,46.074231,1141.073989,15.358077,380.358,0.013199953,0.32690992,1,1,0.00013575918,5.4816778e-06
59,80,139,Pr,heavy_A_ge_121,1160.583391,0.0036557,46.991729,1141.074107,46.991729,1141.074107,15.66391,380.35804,0.013496583,0.32773004,1,1,0.00023338362,9.6112075e-06
60,79,139,Nd,heavy_A_ge_121,1156.989324,0.027522,54.775352,1145.291379,54.775352,1145.291379,18.258451,381.76379,0.015781002,0.32996311,1,1,0.0015073568,7.2091698e-05
61,78,139,Pm,heavy_A_ge_121,1151.691075,0.0135942,53.741386,1141.073383,53.741386,1141.073383,17.913795,380.35779,0.015554341,0.33026026,1,1,0.00075886766,3.5740559e-05
62,77,139,Sm,heavy_A_ge_121,1145.787925,0.0108837,48.288900,1131.936280,48.288900,1131.936280,16.0963,377.31209,0.014048237,0.3293036,1,1,0.0006761616,2.8845352e-05
63,76,139,Eu,heavy_A_ge_121,1138.023399,0.0131494,48.811499,1126.288471,48.811499,1126.288471,16.2705,375.42949,0.014297157,0.32989611,1,1,0.00080817432,3.5024952e-05
64,75,139,Gd,heavy_A_ge_121,1129.514000,0.139,76.156340,1141.073711,76.156340,1141.073711,25.385447,380.3579,0.022474663,0.33674474,1,1,0.0054755783,0.00036544528
65,74,139,Tb,heavy_A_ge_121,1119.228000,0.278,86.904478,1141.073225,86.904478,1141.073225,28.968159,380.35774,0.025882268,0.33983937,1,1,0.0095967437,0.00073089087
66,73,139,Dy,heavy_A_ge_121,1107.969000,0.556,99.291875,1141.073457,99.291875,1141.073457,33.097292,380.35782,0.029872038,0.34329283,1,1,0.016798958,0.0014617814
50,90,140,Sn,heavy_A_ge_121,1125.320000,0.28,102.765766,1150.061556,102.765766,1150.061556,34.255255,383.35385,0.030440457,0.34066208,1,1,0.0081739283,0.00073039569
51,89,140,Sb,heavy_A_ge_121,1134.420000,0.56,91.939959,1150.061714,91.939959,1150.061714,30.646653,383.3539,0.027015262,0.33792943,1,1,0.018272795,0.0014607912
52,88,140,Te,heavy_A_ge_121,1145.669938,0.014378,78.962106,1150.061213,78.962106,1150.061213,26.320702,383.35374,0.022974071,0.33461098,1,1,0.00054626203,3.750583e-05
53,87,140,I,heavy_A_ge_121,1152.126360,0.01211,71.393007,1150.061794,71.393007,1150.061794,23.797669,383.35393,0.020655433,0.33273601,1,1,0.00050887337,3.1589607e-05
54,86,140,Xe,heavy_A_ge_121,1160.724250,0.002324,88.968131,1172.020614,88.968131,1172.020614,29.656044,390.67354,0.025549603,0.33657739,1,1,7.836514e-05,5.9487008e-06
55,85,140,Cs,heavy_A_ge_121,1164.005178,0.008204,85.080581,1172.361239,85.080581,1172.361239,28.360194,390.78708,0.024364319,0.33572624,1,1,0.0002892787,2.0993529e-05
56,84,140,Ba,heavy_A_ge_121,1169.441000,0.007896,74.016780,1168.680489,74.016780,1168.680489,24.67226,389.56016,0.021097482,0.33311656,1,1,0.00032003554,2.0269013e-05
57,83,140,La,heavy_A_ge_121,1169.702814,0.000602,49.836286,1150.061425,49.836286,1150.061425,16.612095,383.35381,0.014201979,0.32773607,1,1,3.6238656e-05,1.5703509e-06
58,82,140,Ce,heavy_A_ge_121,1172.682630,0.001316,66.682565,1166.220355,66.682565,1166.220355,22.227522,388.74012,0.018954422,0.33149644,1,1,5.9205881e-05,3.3852951e-06
59,81,140,Pr,heavy_A_ge_121,1168.512282,0.006146,48.827207,1150.061667,48.827207,1150.061667,16.275736,383.35389,0.013928596,0.32807006,1,1,0.00037761734,1.6032184e-05
60,80,140,Nd,heavy_A_ge_121,1167.300960,0.003262,57.361720,1156.917107,57.361720,1156.917107,19.120573,385.63904,0.016380157,0.33036813,1,1,0.00017060158,8.4586873e-06
61,79,140,Pm,heavy_A_ge_121,1160.473412,0.02422,54.330430,1150.061642,54.330430,1150.061642,18.110143,383.35388,0.015605824,0.33034267,1,1,0.0013373721,6.3179222e-05
62,78,140,Sm,heavy_A_ge_121,1156.934954,0.012502,50.035949,1143.902663,50.035949,1143.902663,16.67865,381.30089,0.014416238,0.3295785,1,1,0.00074958107,3.2787755e-05
63,77,140,Eu,heavy_A_ge_121,1147.682620,0.051534,54.278200,1140.270462,54.278200,1140.270462,18.092733,380.09015,0.015764579,0.33118054,1,1,0.0028483258,0.00013558362
64,76,140,Gd,heavy_A_ge_121,1141.696598,0.027944,72.906799,1150.061833,72.906799,1150.061833,24.302266,383.35394,0.021286099,0.33577567,1,1,0.0011498516,7.2893472e-05
